iTrial,x,y,node,timestamp
1,262,267,down,1733463574387
1,258.57499549857897,270.1495057701825,head_neck,1733463574490
1,256.9506046135942,269.21166325546733,head_neck,1733463574500
1,253.39525150491335,267.1589791811063,head_neck,1733463574517
1,248.65267114739052,264.42084913503703,head_neck,1733463574534
1,242.27163758959244,260.7367576927343,head_neck,1733463574551
1,239.4614027194644,259.1142678339798,head_neck,1733463574567
1,235.90728925871008,257.06229947068283,head_neck,1733463574584
1,231.46010979514227,254.49471921025736,head_neck,1733463574601
1,229.83810249257658,253.55825285749353,head_neck,1733463574617
1,229.4021477337115,253.30655426010827,head_neck,1733463574634
1,228.21861591743794,252.62324184738827,head_neck,1733463574650
1,226.15287665922196,251.43058673058167,head_neck,1733463574667
1,224.9693617052141,250.7472840532953,head_neck,1733463574684
1,222.16101063163438,249.12588180498506,head_neck,1733463574701
1,220.97751495156496,248.44259025551224,head_neck,1733463574717
1,218.16951186741028,246.82138891899024,head_neck,1733463574734
1,215.8016461099885,245.45430098653785,head_neck,1733463574751
1,212.24859765681924,243.4029475056568,head_neck,1733463574767
1,208.5478174052073,241.266301031177,head_neck,1733463574784
1,204.99501136149706,239.21508750546238,head_neck,1733463574801
1,203.37430568104213,238.27937264457455,head_neck,1733463574817
1,200.56757084817127,236.65890353327268,head_neck,1733463574834
1,198.1999605619914,235.29196309721058,head_neck,1733463574851
1,194.6474536304943,233.24092226401274,head_neck,1733463574867
1,193.46405897560786,232.55768904145646,head_neck,1733463574884
1,191.53099584291726,231.44163452143704,head_neck,1733463574901
1,188.72492991083018,229.82155160018272,head_neck,1733463574918
1,187.54155171273894,229.1383278789616,head_neck,1733463574934
1,187.1064993782405,228.88715029652735,head_neck,1733463574951
1,185.17343853851057,227.77109710034935,head_neck,1733463574967
1,184.2708718850287,227.25,head_neck,1733463574984
1,184.2708718850287,227.25,head_neck,1733463575001
1,184.2708718850287,227.25,head_neck,1733463575018
1,184.2708718850287,227.25,head_neck,1733463575034
1,184.2708718850287,227.25,head_neck,1733463575051
1,184.2708718850287,227.25,head_neck,1733463575068
1,184.2708718850287,227.25,head_neck,1733463575084
1,184.2708718850287,227.25,head_neck,1733463575101
1,184.2708718850287,227.25,head_neck,1733463575118
1,184.2708718850287,227.25,head_neck,1733463575134
1,184.2708718850287,227.25,head_neck,1733463575151
1,184.2708718850287,227.25,head_neck,1733463575168
1,179,173,up,1733463575544
1,301,348,down,1733463576971
1,315,336,down,1733463578221
1,313.23923047725646,340.81244869914804,leg_end_0,1733463578276
1,312.91727040461745,341.6970267286896,leg_end_0,1733463578288
1,312.03408013617513,344.1235720483169,leg_end_0,1733463578304
1,309.9839186023925,349.75634456861917,leg_end_0,1733463578321
1,307.3826291341542,356.9033286440691,leg_end_0,1733463578338
1,305.5416184135983,361.96146402777026,leg_end_0,1733463578354
1,304.78166395246996,364.0494217495342,leg_end_0,1733463578371
1,304.459937044665,364.9333591639592,leg_end_0,1733463578402
1,304.13821527391684,365.81728246443674,leg_end_0,1733463578474
1,304.01877576977455,366.1454398050586,leg_end_0,1733463578488
1,302.937596801437,369.1159546069553,leg_end_0,1733463578504
1,301.21219060019195,373.85646918426295,leg_end_0,1733463578521
1,298.68336977565866,380.80434729751477,leg_end_0,1733463578538
1,295.3220015344179,390.0396306387958,leg_end_0,1733463578554
1,290.31737433163875,403.78973087121983,leg_end_0,1733463578571
1,283.6657361991806,422.0649564425318,leg_end_0,1733463578588
1,275.7408652703863,443.83836037148654,leg_end_0,1733463578605
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578621
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578638
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578655
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578671
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578688
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578705
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578721
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578738
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578755
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578771
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578788
1,269.4217267095788,461.2000508777101,leg_end_0,1733463578805
1,269.4217267095788,461.2000508777101,leg_end_0,1733463579322
1,269.7429966946783,460.31736884810067,leg_end_0,1733463579338
1,270.6182030785487,457.9127590710543,leg_end_0,1733463579355
1,271.81553925629214,454.62310495920815,leg_end_0,1733463579372
1,273.6733626341463,449.5187771792189,leg_end_0,1733463579389
1,274.5484492967107,447.1144963337572,leg_end_0,1733463579405
1,275.8597373693123,443.51176196388417,leg_end_0,1733463579422
1,277.05698599746404,440.2223483925642,leg_end_0,1733463579439
1,277.9319535772715,437.8183947242885,leg_end_0,1733463579456
1,280.6471655219932,430.35841121713213,leg_end_0,1733463579472
1,281.72831463234303,427.3879784493825,leg_end_0,1733463579489
1,282.7157298097041,424.6750775459561,leg_end_0,1733463579505
1,283.35786020491037,422.91083878478145,leg_end_0,1733463579522
1,284.554944142464,419.6218776971609,leg_end_0,1733463579539
1,285.31461320475046,417.53470410227067,leg_end_0,1733463579555
1,286.07428038715483,415.44753567231396,leg_end_0,1733463579572
1,286.3954969609631,414.5650003890212,leg_end_0,1733463579589
1,287.0375636511357,412.8009366559879,leg_end_0,1733463579606
1,287.47537845036504,411.59805038120237,leg_end_0,1733463579622
1,288.2350398609821,409.51089780910087,leg_end_0,1733463579639
1,288.6728363065675,408.3080619605376,leg_end_0,1733463579656
1,288.9940400895812,407.42556181966415,leg_end_0,1733463579672
1,288.8756325833793,407.7508837692477,leg_end_0,1733463580010
1,288.75722974819143,408.07619288532567,leg_end_0,1733463580023
1,288.63883155341415,408.4014892519806,leg_end_0,1733463580039
1,288.199892224046,409.60746514793004,leg_end_0,1733463580056
1,287.76095958674244,410.8134226575832,leg_end_0,1733463580074
1,287.4393836252262,411.6969453504886,leg_end_0,1733463580089
1,287.3210351103945,412.0221052226145,leg_end_0,1733463580160
1,286.99946125766877,412.9056221216655,leg_end_0,1733463580208
1,286.8811285622319,413.2307385303617,leg_end_0,1733463580224
1,286.442215114243,414.43664331780593,leg_end_0,1733463580240
1,286.0033077650199,415.64253134902924,leg_end_0,1733463580312
1,285.68173994648794,416.52603166926906,leg_end_0,1733463580374
1,285.122923831135,418.0613663278286,leg_end_0,1733463580390
1,284.80135982364857,418.94485617730686,leg_end_0,1733463580414
1,284.362474107488,420.1506847721791,leg_end_0,1733463580423
1,284.0409132599976,421.0341659396399,leg_end_0,1733463580440
1,283.60203698803446,422.239968586793,leg_end_0,1733463580462
1,283.1631660103503,423.44575668803407,leg_end_0,1733463580564
1,283.04495720595514,423.7705327088905,leg_end_0,1733463580588
1,282.72340156421694,424.6539995736645,leg_end_0,1733463580623
1,282.4018471441177,425.5374630820129,leg_end_0,1733463580640
1,282.08029392734795,426.42092328424087,leg_end_0,1733463580668
1,281.962116096668,426.74561420551413,leg_end_0,1733463580676
1,281.64056449657915,427.6290699659478,leg_end_0,1733463580690
1,281.5223988031423,427.9537275404198,leg_end_0,1733463580762
1,281.2008487872233,428.8371789483824,leg_end_0,1733463580773
1,280.8792999097648,429.7206272284506,leg_end_0,1733463581239
1,280.55775215428883,430.6040724258972,leg_end_0,1733463581254
