iTrial,x,y,node,timestamp
1,596.0002433679726,216.6464134224057,down,1729250170466
1,594.9800276558293,218.32941342240224,head_neck,1729250170655
1,592.6153791587834,219.69441342240285,head_neck,1729250170662
1,589.9337495183861,221.24241342239864,head_neck,1729250170676
1,582.5204615492571,225.52241342240313,head_neck,1729250170693
1,578.6548258530365,227.7544134224015,head_neck,1729250170709
1,575.9739543828696,229.30241342240478,head_neck,1729250170726
1,574.0401042955899,230.41841342239883,head_neck,1729250170742
1,572.1071123504342,231.53441342240635,head_neck,1729250170760
1,568.991213281296,233.33341342240277,head_neck,1729250170776
1,565.562087250369,235.31341342240157,head_neck,1729250170793
1,563.5285674408453,236.48741342240118,head_neck,1729250170809
1,559.9846248748767,238.5344134224074,head_neck,1729250170826
1,558.8017318112041,239.2164134224054,head_neck,1729250170843
1,552.8998181440147,242.62441342240652,head_neck,1729250170859
1,549.355790328462,244.670413422404,head_neck,1729250170876
1,545.4893495683397,246.90241342240645,head_neck,1729250170893
1,543.1250993928808,248.26741342239973,head_neck,1729250170910
1,540.3376108776245,249.87641342240505,head_neck,1729250170926
1,537.6568207768057,251.42441342240622,head_neck,1729250170943
1,534.5413478296292,253.22341342240549,head_neck,1729250170959
1,530.2438402004204,255.70441342240818,head_neck,1729250170976
1,528.3107303383686,256.8204134224033,head_neck,1729250170993
1,525.195944368531,258.6194134223986,head_neck,1729250171009
1,522.0790092993958,260.4184134224072,head_neck,1729250171026
1,518.6534254982125,262.39641342240685,head_neck,1729250171043
1,515.1122190649402,264.44041342240786,head_neck,1729250171059
1,513.6188929645158,265.30341342240035,head_neck,1729250171076
1,512.4366016010331,265.9854134224062,head_neck,1729250171093
1,509.321994563608,267.78441342240006,head_neck,1729250171110
1,508.1383734475196,268.46741342240665,head_neck,1729250171126
1,507.39087049343124,268.89841342240527,head_neck,1729250171143
1,506.2088378340788,269.5814134224062,head_neck,1729250171160
1,505.0268681622854,270.2634134224053,head_neck,1729250171176
1,503.84493680796373,270.9464134223997,head_neck,1729250171193
1,502.2405687397612,271.8724134224021,head_neck,1729250171210
1,501.0588491682506,272.55441342240084,head_neck,1729250171231
1,506.0003663681956,279.6464134224052,up,1729250172507
1,582.0008059305961,321.64641342240253,down,1729250173943
1,584.7475685168951,320.8724134224052,head_end,1729250174069
1,583.5654175197817,320.1894134224,head_end,1729250174084
1,580.8839112773917,318.6414134224079,head_end,1729250174096
