trial,true_choice,predicted_choice,hit,nonhit,rating,origin_true_choice_probability,origin_posterior,origin_pred_probs,origin_entropy,origin_top1_hypothesis,origin_top1_probability,origin_top3_mass
117,2,2,1,0,2,0.818678433456884,"{""13"": 0.011983317458199395, ""45"": 0.054983095792985597, ""53"": 0.0045292800389115, ""68"": 0.22287960774215917, ""71"": 0.07074103933535875, ""106"": 0.586768044795162, ""112"": 0.010275788635469883, ""113"": 0.03783982620175372}","[0.08396095614790099, 0.818678433456884, 0.07604737512093007, 0.021313235274284942]",1.2426630315264966,106,0.586768044795162,0.88038869187268
118,1,1,1,0,2,0.7149102392993876,"{""4"": 0.05136886262838288, ""13"": 0.010976524702372953, ""68"": 0.2473488616017005, ""71"": 0.023604093162754927, ""75"": 0.004306862691429433, ""102"": 0.011084517106579178, ""106"": 0.6175163625893083, ""113"": 0.03379391551747169}","[0.7149102392993876, 0.06492456529321099, 0.13153689526314985, 0.08862830014425166]",1.1215063976263424,106,0.6175163625893083,0.9162340868193918
119,1,2,0,1,2,0.3730213801644838,"{""4"": 0.06571248799361783, ""13"": 0.018255111762691924, ""24"": 0.015434233512583058, ""32"": 0.024522087617234678, ""68"": 0.27475853610580436, ""80"": 0.03048959908293393, ""106"": 0.5272743526149187, ""113"": 0.04355359131021546}","[0.3730213801644838, 0.5395867323929243, 0.0732904115504194, 0.014101475892172505]",1.3426225660448716,106,0.5272743526149187,0.8677453767143409
120,3,3,1,0,3,0.657957181130531,"{""4"": 0.13592153694298797, ""24"": 0.01098669561919761, ""31"": 0.004261288439800664, ""68"": 9.01768716511943e-08, ""75"": 1.5073179690067554e-08, ""98"": 0.018264606328382546, ""106"": 0.753749023155365, ""113"": 0.07681674426421482}","[0.016003071678938545, 0.07471841960616217, 0.657957181130531, 0.2513213275843682]",0.8274063452464201,106,0.753749023155365,0.9664873043625678
121,3,3,1,0,2,0.6424331542053977,"{""4"": 0.15549392034802992, ""24"": 0.01473545066834996, ""31"": 0.003764013317396173, ""71"": 0.02653434399360315, ""81"": 0.01021137570902461, ""95"": 0.018424820581579415, ""98"": 0.01906273487843479, ""106"": 0.6792298888372454, ""113"": 0.07254345166633669}","[0.03429646582053873, 0.13609809683949864, 0.6424331542053977, 0.18717228313456497]",1.1177933535057794,106,0.6792298888372454,0.907267260851612
122,4,2,0,1,3,0.2967436390563943,"{""4"": 0.044885470949681816, ""14"": 0.022007408498357216, ""30"": 0.0014549574408431432, ""71"": 0.04570238033761099, ""81"": 0.0028893173371287587, ""98"": 0.018464432990183164, ""99"": 0.0028140116800286375, ""106"": 0.8617820207661662}","[0.026745746566978337, 0.638767460058627, 0.037743154318000516, 0.2967436390563943]",0.6091424386023582,106,0.8617820207661662,0.952369872053459
123,3,3,1,0,2,0.6497244236807038,"{""4"": 0.04164676159882706, ""5"": 0.011473833260881675, ""14"": 0.061060712161498235, ""71"": 0.13208733741685197, ""81"": 0.011427500695420523, ""98"": 0.0581181349364882, ""99"": 0.012032638016827623, ""105"": 0.029861448630502357, ""106"": 0.6422916332827023}","[0.04353248546206774, 0.08018752362149022, 0.6497244236807038, 0.2265555672357383]",1.2805878707815856,106,0.6422916332827023,0.8354396828610525
124,3,1,0,1,2,0.2070264339584224,"{""4"": 0.04568907687111128, ""11"": 0.044160286462722444, ""14"": 0.06764606903725687, ""27"": 0.03712911438001516, ""55"": 0.05682077433476294, ""71"": 0.14284370367992427, ""98"": 0.061461866574167794, ""106"": 0.5442491086600393}","[0.3446934439608882, 0.17726148433569333, 0.2070264339584224, 0.27101863774499607]",1.5267094292507872,106,0.5442491086600393,0.7547388813772204
125,3,3,1,0,2,0.7732747687935684,"{""2"": 0.012559346295496224, ""4"": 0.03173212951539608, ""14"": 0.0785814237593255, ""65"": 0.025047540904411053, ""71"": 0.12065960291415984, ""98"": 0.1435591262338695, ""106"": 0.5878608303773417}","[0.13909123189637412, 0.05868163454781186, 0.7732747687935684, 0.02895236476224561]",1.3028244118640058,106,0.5878608303773417,0.852079559525371
126,3,3,1,0,2,0.5168047068663202,"{""14"": 0.08166627303834341, ""65"": 0.03212024613210157, ""71"": 0.12171660591857104, ""75"": 0.06537631107874287, ""88"": 0.05251108795122484, ""89"": 0.05715171016878781, ""98"": 0.12363390950402421, ""106"": 0.46582385620820405}","[0.21659174182614727, 0.17612768697691408, 0.5168047068663202, 0.09047586433061847]",1.6823039718676691,106,0.46582385620820405,0.7111743716307993
127,1,1,1,0,2,0.5870659437021132,"{""14"": 0.08699541220149419, ""68"": 0.08266187167269783, ""89"": 0.016199956868319203, ""98"": 0.2348965298243447, ""100"": 0.03025939767344616, ""101"": 0.03229955824887622, ""106"": 0.5166872735108218}","[0.5870659437021132, 0.15384980504996698, 0.1309618043991675, 0.12812244684875235]",1.3834698889422605,106,0.5166872735108218,0.8385792155366607
128,3,3,1,0,2,0.4378236684887804,"{""4"": 0.028379018789285188, ""14"": 0.10757972816425652, ""30"": 0.057005667511343484, ""75"": 0.04992991337480132, ""89"": 0.01088873480347758, ""98"": 0.32094874954988134, ""100"": 0.040367399631098665, ""106"": 0.38490078817585593}","[0.0734840751522268, 0.260234681151269, 0.4378236684887804, 0.22845757520772392]",1.5649133082471598,106,0.38490078817585593,0.8134292658899938
129,2,4,0,1,2,0.369980331218972,"{""30"": 0.013648634502635017, ""32"": 0.024192705332719975, ""53"": 0.0062901122561768155, ""68"": 0.0973697698926229, ""98"": 0.4897165121648175, ""100"": 0.028893819730838044, ""106"": 0.33988844612018976}","[0.07538042184821254, 0.369980331218972, 0.047354755753838296, 0.5072844911789772]",1.2261400760944545,98,0.4897165121648175,0.9269747281776302
130,3,3,1,0,2,0.6168462792183707,"{""28"": 0.006823469576975193, ""30"": 0.0073563197919701865, ""32"": 0.013849272760259683, ""68"": 0.23278734836219334, ""83"": 0.007857261018138514, ""98"": 0.03619171660315652, ""99"": 0.019405958097176865, ""106"": 0.6757286537901297}","[0.026525455889509636, 0.06714538483601895, 0.6168462792183707, 0.2894828800561008]",0.968312192883338,106,0.6757286537901297,0.9447077187554797
131,4,4,1,0,2,0.761939058103291,"{""11"": 0.014494656626726136, ""28"": 0.009783165429988562, ""30"": 0.007093150609527029, ""68"": 0.23492088938620972, ""71"": 0.03673330918630689, ""98"": 0.027755949540843063, ""99"": 0.024081724773378544, ""103"": 0.03340088434639448, ""106"": 0.6117362701006257}","[0.02830455349463149, 0.15005058168175725, 0.05970580672032037, 0.761939058103291]",1.2067900732567054,106,0.6117362701006257,0.8833904686731423
132,2,3,0,1,2,0.15129098192388196,"{""37"": 0.009680660461822714, ""54"": 0.022982490642173236, ""68"": 0.23747046356427332, ""71"": 0.01641720572837985, ""80"": 0.03964407517791417, ""99"": 0.013559758799775178, ""103"": 0.04601660836799118, ""106"": 0.6142287372576702}","[0.3379400654834956, 0.15129098192388196, 0.46593693842901235, 0.044832014163610184]",1.167809017666106,106,0.6142287372576702,0.8977158091899347
133,1,1,1,0,2,0.862949038114607,"{""4"": 0.015952518996641265, ""14"": 0.017097158099119582, ""54"": 0.032812100312110334, ""68"": 0.24824813567504156, ""71"": 0.026739284226187585, ""76"": 0.02119455562596484, ""99"": 0.021695922864880195, ""106"": 0.6162603242000546}","[0.862949038114607, 0.08793785778799605, 0.0380404046379783, 0.0110726994594187]",1.1535432151420992,106,0.6162603242000546,0.8973205601872065
134,4,4,1,0,2,0.42229482929704576,"{""14"": 0.022097505389070106, ""16"": 0.030708649913999082, ""24"": 0.012931448186411182, ""54"": 0.04221132220825351, ""68"": 0.25239479758687516, ""75"": 0.03031602214493039, ""76"": 0.029782880681239795, ""106"": 0.5795573738892208}","[0.06542794851815409, 0.10054386976361956, 0.4117333524211807, 0.42229482929704576]",1.255304905356863,106,0.5795573738892208,0.8741634936843495
135,2,2,1,0,2,0.4579264241908214,"{""24"": 0.007114329691608537, ""54"": 0.021317847205979724, ""68"": 7.889102129904256e-08, ""76"": 1.2791350013105942e-08, ""80"": 1.183273927918077e-08, ""97"": 0.039428798894151657, ""103"": 0.05735463247155005, ""106"": 0.8747842882215995}","[0.16387697004106092, 0.4579264241908214, 0.31556608838195704, 0.06263051738616071]",0.5256809219056912,106,0.8747842882215995,0.9715677195873011
136,4,4,1,0,3,0.9015350666394577,"{""13"": 0.004782476710808529, ""24"": 0.01003614855527803, ""27"": 0.0010993052680377611, ""54"": 0.016355974664139586, ""68"": 5.103967791249199e-07, ""80"": 2.0024154794090775e-08, ""97"": 0.022094095795240548, ""103"": 0.10788948516627575, ""106"": 0.8377419834192859}","[0.010681785357381178, 0.06921751490219367, 0.018565633100967503, 0.9015350666394577]",0.6192884787809358,106,0.8377419834192859,0.9677255643808022
137,2,3,0,1,2,0.31759281311628196,"{""13"": 0.002126621963651029, ""24"": 0.006848398611912573, ""27"": 0.0013396899126589105, ""54"": 0.012336458214631448, ""71"": 0.00451078102549608, ""80"": 1.9941488121272323e-07, ""97"": 0.005743700607588177, ""103"": 0.08905589063735472, ""106"": 0.8780382596118257}","[0.04401482340071519, 0.31759281311628196, 0.5306049710502319, 0.10778739243277112]",0.49388545240058007,106,0.8780382596118257,0.9794306084638119
138,3,1,0,1,2,0.3460522606307542,"{""13"": 0.004158167847253471, ""14"": 0.0016000548664283625, ""24"": 0.013939340658298572, ""54"": 0.013395693140379627, ""71"": 0.011688263108935218, ""97"": 0.007875354565129654, ""103"": 0.1750641039215913, ""106"": 0.7708754538006263, ""115"": 0.0014035680913576341}","[0.5200670480601532, 0.0737056815217078, 0.3460522606307542, 0.060175009787384735]",0.7554772777629909,106,0.7708754538006263,0.9598788983805162
139,2,2,1,0,2,0.7040912630348664,"{""24"": 0.03089475155595696, ""54"": 0.0297668481910548, ""68"": 0.02349170882575653, ""71"": 0.02472422180727459, ""93"": 0.0218184094799615, ""97"": 0.018036317191756954, ""103"": 0.18662170688584745, ""106"": 0.6646460360623911}","[0.03865025415279204, 0.7040912630348664, 0.08923238021201854, 0.16802610260032308]",1.1322993535953076,106,0.6646460360623911,0.8821624945041956
140,4,4,1,0,2,0.873732018421185,"{""24"": 0.03767304771022547, ""29"": 0.0028735657143679023, ""54"": 0.02431382391312787, ""75"": 0.0018900943074787928, ""80"": 0.010311761015422851, ""93"": 0.013553580752600745, ""103"": 0.03655865122778392, ""106"": 0.8728254753589924}","[0.023484926249961673, 0.03806507471065449, 0.06471798061819893, 0.873732018421185]",0.5877141922739808,106,0.8728254753589924,0.9470571742970018
141,1,4,0,1,2,0.06575710979204753,"{""24"": 0.025162174718111035, ""31"": 0.013092139321126205, ""54"": 0.027583949678737677, ""56"": 0.009026502450951513, ""75"": 0.00046922120215362443, ""80"": 0.01595458166625733, ""93"": 0.0035322914570772757, ""103"": 0.02409640984421692, ""106"": 0.8810827296613684}","[0.06575710979204753, 0.06536304517439792, 0.02253339824285537, 0.8463464467906991]",0.5818388719830451,106,0.8810827296613684,0.933828854058217
142,4,4,1,0,2,0.5146287304758589,"{""24"": 0.10886283000401777, ""31"": 0.029668230154904118, ""54"": 0.12834743260976222, ""56"": 0.01624923592547043, ""65"": 0.026674659606882832, ""80"": 0.041383323902935226, ""93"": 0.026498772934823518, ""103"": 0.10006225345451124, ""106"": 0.5222532614066927}","[0.05970197167865485, 0.08898224545198294, 0.33668705239350344, 0.5146287304758589]",1.5705015152143773,106,0.5222532614066927,0.7594635240204727
143,4,4,1,0,3,0.4938710837976841,"{""54"": 0.20098385060676824, ""59"": 0.06802453381257602, ""65"": 0.01168085746740798, ""71"": 0.03796465948986003, ""92"": 0.08015841775340608, ""103"": 0.06599718529332711, ""106"": 0.5351904955766545}","[0.028478901070306158, 0.09067220409116056, 0.3869778110408493, 0.4938710837976841]",1.3977453430183528,106,0.5351904955766545,0.8163327639368289
144,1,1,1,0,2,0.5610265535196385,"{""54"": 0.1703244010960162, ""59"": 0.10242429909907984, ""71"": 1.3141949313415968e-08, ""80"": 1.371947132506548e-08, ""86"": 1.3210392666512557e-08, ""95"": 0.07680706543598756, ""106"": 0.6504441942971031}","[0.5610265535196385, 0.3292634722180309, 0.07346036239426051, 0.03624961186807021]",1.0117487755005046,106,0.6504441942971031,0.9231928944921991
145,4,4,1,0,3,0.6761818877411351,"{""13"": 0.02522811165351004, ""54"": 0.1657693455302856, ""59"": 0.10678993986907805, ""75"": 0.032790777248268094, ""80"": 1.4992636185214207e-07, ""86"": 1.4765288706968256e-07, ""95"": 0.07660666937113388, ""105"": 0.030779175570207082, ""106"": 0.5620356831782682}","[0.0629153820655597, 0.10897679189224767, 0.15192593830105763, 0.6761818877411351]",1.369483266257504,106,0.5620356831782682,0.8345949685776318
146,2,4,0,1,2,0.19714218906301847,"{""5"": 0.04738731155765192, ""13"": 0.006211513788221771, ""28"": 0.00616320297543936, ""54"": 0.1490877167881839, ""59"": 0.10606145051078605, ""80"": 1.5358438973669345e-06, ""95"": 0.014263008021977682, ""106"": 0.670824260513842}","[0.03986636291884407, 0.19714218906301847, 0.1523428095170412, 0.6106486385010963]",1.0576169236342985,106,0.670824260513842,0.925973427812812
147,3,3,1,0,2,0.5426632085044079,"{""5"": 0.02750387586265707, ""13"": 0.019769717409172938, ""18"": 0.04589498176903757, ""28"": 0.012717583931260813, ""54"": 0.24054844933240888, ""59"": 0.20176254921843484, ""80"": 9.067341271136794e-06, ""106"": 0.4428464422042456, ""108"": 0.008947332931511023}","[0.11426076148710723, 0.05513696959991558, 0.5426632085044079, 0.2879390604085693]",1.442044566188764,106,0.4428464422042456,0.8851574407550894
148,1,1,1,0,2,0.3715566447818224,"{""18"": 0.04421645699957556, ""54"": 0.17765119233289967, ""59"": 0.2054550814859469, ""71"": 0.05732242970117975, ""90"": 0.03734440975399954, ""106"": 0.4301800588236482, ""113"": 0.04783037090275047}","[0.3715566447818224, 0.2449605157428195, 0.2841338610485818, 0.09934897842677633]",1.5649525431824893,106,0.4301800588236482,0.8132863326424948
149,3,3,1,0,2,0.4778423296318973,"{""18"": 0.025534120945219268, ""42"": 0.10127358407070719, ""54"": 0.11168628688169323, ""59"": 0.025536343504573462, ""68"": 0.11932118520522747, ""79"": 0.05539823901230584, ""106"": 0.5612502403802736}","[0.011235607012331233, 0.05931588813398738, 0.4778423296318973, 0.45160617522178415]",1.4021630053431149,106,0.5612502403802736,0.7922577124671943
150,1,1,1,0,2,0.6868682482479082,"{""42"": 0.14032497799023155, ""68"": 0.029178040030863668, ""79"": 0.01241630558019532, ""80"": 0.005357801315737921, ""88"": 0.044220242972774965, ""106"": 0.7244543095457536, ""110"": 0.04404832256444313}","[0.6868682482479082, 0.09316652858232703, 0.09310612516091732, 0.12685909800884745]",0.9701651329374299,106,0.7244543095457536,0.9089995305087601
151,2,2,1,0,2,0.5023546886835965,"{""10"": 0.004118362126266623, ""32"": 0.007805456834335293, ""42"": 0.20182698234576316, ""68"": 0.05423528359355954, ""75"": 0.019280920452797157, ""79"": 0.013612279053678154, ""88"": 0.01486827462851134, ""106"": 0.6311982066078203, ""110"": 0.0530542343572684}","[0.06513864835980819, 0.5023546886835965, 0.37390143531665176, 0.05860522763994357]",1.1849790559334688,106,0.6311982066078203,0.887260472547143
152,3,3,1,0,2,0.6638727361372238,"{""15"": 0.004629231413156882, ""42"": 0.3726072655763243, ""71"": 0.019465508804656112, ""79"": 0.017253960622553726, ""88"": 0.010618267897443466, ""98"": 0.005258786619117055, ""106"": 0.5683932252459644, ""110"": 0.001773753820784315}","[0.023024390910143352, 0.03293282024029333, 0.6638727361372238, 0.28017005271233947]",0.9476604341064825,106,0.5683932252459644,0.9604659996269448
153,1,1,1,0,2,0.8558246569548862,"{""15"": 0.0010141273147528736, ""17"": 0.007408254550147914, ""42"": 0.37700776075633635, ""68"": 0.018934599277358542, ""71"": 0.027766540035409862, ""79"": 0.0020334562518800814, ""88"": 0.008268219740949795, ""91"": 0.020262493616977746, ""106"": 0.5373045484561867}","[0.8558246569548862, 0.03454923901402362, 0.06440956130850324, 0.04521654272258705]",1.0507429119312233,106,0.5373045484561867,0.942078849247933
154,1,1,1,0,2,0.9283644495494262,"{""15"": 0.002183601544473805, ""38"": 0.013766944881533544, ""42"": 0.3604920933501278, ""56"": 0.010239814717097336, ""68"": 0.02730301753521242, ""71"": 0.03429635231365293, ""75"": 0.017308645667189253, ""91"": 0.020936578536221797, ""106"": 0.5134729514544912}","[0.9283644495494262, 0.03018871355220988, 0.03214142530741608, 0.00930541159094795]",1.1944971353667975,106,0.5134729514544912,0.9082613971182719
155,3,3,1,0,2,0.7922618253468859,"{""38"": 0.008221485077869748, ""42"": 0.35466437154516806, ""56"": 0.009282751754085064, ""68"": 0.021291415912138453, ""71"": 0.03968586111569245, ""75"": 0.023846083714266768, ""79"": 0.018287623759543455, ""106"": 0.524720407121236}","[0.08971586873556263, 0.050932205695871875, 0.7922618253468859, 0.0670901002216796]",1.1612246222905558,106,0.524720407121236,0.9190706397820966
156,3,3,1,0,2,0.4288926911802056,"{""16"": 0.000609498114287172, ""38"": 0.0016931274435942987, ""42"": 0.40610571279830204, ""56"": 0.0017389381106030569, ""71"": 0.04627349051415198, ""75"": 0.0016394590294972504, ""91"": 0.012860429340453958, ""106"": 0.5290793446491102}","[0.016609998434558113, 0.12776061026287341, 0.4288926911802056, 0.4267367001223629]",0.9378565943346813,106,0.5290793446491102,0.9814585479615643
157,2,3,0,1,2,0.22043408662962627,"{""14"": 0.001388884371368443, ""38"": 9.517118652318942e-10, ""42"": 0.3725369400090033, ""43"": 0.002773821928085053, ""54"": 0.0015636731648639682, ""56"": 0.0011004867597025258, ""71"": 1.5882545775097855e-08, ""91"": 0.007028461788325987, ""106"": 0.613607715144393}","[0.20739566391921993, 0.22043408662962627, 0.4566875612301149, 0.11548268822103894]",0.7454494308839552,106,0.613607715144393,0.9931731169417223
158,1,4,0,1,2,0.3501770873455514,"{""14"": 0.001412186979059837, ""42"": 0.6764553691273395, ""43"": 0.006138114497389926, ""56"": 0.002244262118114042, ""75"": 0.007179915630870289, ""91"": 0.04605833798268671, ""106"": 0.25892540867487984, ""110"": 0.0015864049896599603}","[0.3501770873455514, 0.17523314907478485, 0.053673733496523386, 0.4209160300831403]",0.8559322475815029,42,0.6764553691273395,0.9814391157849061
159,2,2,1,0,2,0.6401950865271585,"{""14"": 0.001249236889513632, ""34"": 0.006674527636208187, ""42"": 0.5160623629658819, ""43"": 0.005591339844323519, ""48"": 0.012327293153526703, ""75"": 0.014807603421715323, ""91"": 0.06235546956367324, ""98"": 0.005852621615403219, ""106"": 0.3750795449097543}","[0.17161960529050332, 0.6401950865271585, 0.0167118570171377, 0.17147345116520044]",1.0996725726416487,42,0.5160623629658819,0.9534973774393094
160,3,2,0,1,2,0.25613498042204585,"{""31"": 0.0007971927055297526, ""42"": 0.4546266663891413, ""43"": 0.008123066067143343, ""48"": 0.01562025229590439, ""75"": 0.002942475555197072, ""91"": 0.013952028585734556, ""103"": 0.0027654282660142023, ""106"": 0.5011728901353354}","[0.04579358434371596, 0.5445622910595924, 0.25613498042204585, 0.15350914417464578]",0.9073816258842906,106,0.5011728901353354,0.971419808820381
161,4,4,1,0,2,0.6783711335358529,"{""42"": 0.6936818233867534, ""43"": 0.009213500113961647, ""48"": 0.06338290784840966, ""62"": 0.023297221622128887, ""68"": 0.017223845872948514, ""75"": 0.002724518038225949, ""91"": 0.01508006475086089, ""97"": 0.009565570676852375, ""106"": 0.16583054768985867}","[0.029278925460987704, 0.10636401450095533, 0.18598592650220414, 0.6783711335358529]",1.0510561176914066,42,0.6936818233867534,0.9228952789250218
162,2,2,1,0,3,0.9011134671875574,"{""42"": 0.8102761927542127, ""44"": 0.0162715250125447, ""48"": 0.01295760751392995, ""62"": 0.008018250211433825, ""68"": 4.360590754228742e-09, ""91"": 0.01365038669449264, ""100"": 0.01467439356942214, ""102"": 0.003110343228438744, ""106"": 0.1210412966549346}","[0.051120981592191646, 0.9011134671875574, 0.01614749479766378, 0.03161805642258726]",0.726603270950448,42,0.8102761927542127,0.947589014421692
163,1,1,1,0,3,0.7277411092767134,"{""42"": 0.8027643554128688, ""44"": 0.001373355535399757, ""48"": 0.018461715028935167, ""80"": 0.0011766195440527402, ""91"": 0.005291403070589038, ""94"": 0.006574960696448139, ""100"": 0.0017502869164048918, ""106"": 0.16260730379530142}","[0.7277411092767134, 0.02379201588684862, 0.2301210529457124, 0.018345821890725533]",0.634295368431361,42,0.8027643554128688,0.9838333742371054
164,1,1,1,0,1,0.8309180347278854,"{""42"": 0.7671476073671718, ""44"": 0.002256818767466647, ""48"": 0.026919341004963408, ""55"": 0.0027276318374228085, ""64"": 0.0038249408255002413, ""91"": 0.0024072196627329566, ""94"": 0.009987784212140015, ""100"": 0.0020050864414821418, ""106"": 0.18272356988112023}","[0.8309180347278854, 0.1268528477889292, 0.03485836380081102, 0.00737075368237436]",0.7353785210097155,42,0.7671476073671718,0.9767905182532555
165,2,2,1,0,2,0.8068427575242576,"{""42"": 0.7216172623210556, ""44"": 0.003967960163733876, ""48"": 0.03334801541182456, ""64"": 0.005377703194819059, ""67"": 0.004757949344916265, ""91"": 0.002364532769418137, ""94"": 0.008957775417314354, ""106"": 0.21960880137691816}","[0.03323142096777937, 0.8068427575242576, 0.014203790645791706, 0.14572203086217123]",0.8137742212063956,42,0.7216172623210556,0.9745740791097983
166,4,4,1,0,2,0.6248661234177433,"{""29"": 0.0005852955521521056, ""34"": 0.0006264889039089634, ""42"": 0.7549835149451484, ""44"": 0.00026635256031665703, ""48"": 0.04758942258973857, ""67"": 0.00966456793554349, ""69"": 0.004462785392244997, ""94"": 0.0172585864564516, ""106"": 0.1645629856644954}","[0.09685555672924434, 0.015527616502740791, 0.26275070335027156, 0.6248661234177433]",0.8042784761851347,42,0.7549835149451484,0.9671359231993822
167,1,1,1,0,2,0.9280229630932537,"{""16"": 0.00041755028772278834, ""42"": 0.6871437942889291, ""48"": 0.08605431303072601, ""57"": 0.002038934130067292, ""62"": 0.0022041098313412438, ""67"": 0.0030883596314596746, ""69"": 0.0005502466434307555, ""94"": 0.009138321194006075, ""106"": 0.2093643709623171}","[0.9280229630932537, 0.030022346488888272, 0.009000709436780054, 0.03295398098107789]",0.8905271788463794,42,0.6871437942889291,0.9825624782819722
168,1,3,0,1,3,0.46459872731015117,"{""38"": 0.0012487253869891606, ""42"": 0.6413830719420663, ""44"": 0.0026897866720132515, ""48"": 0.10287108183494997, ""57"": 0.00029314005813006045, ""67"": 0.002729224794342771, ""94"": 0.011383220233221702, ""99"": 0.0004056491473068292, ""106"": 0.2369960999309799}","[0.46459872731015117, 0.035117124585111265, 0.47149086209426766, 0.02879328601046988]",0.9568997559712795,42,0.6413830719420663,0.9812502537079962
169,4,1,0,1,2,0.32206988489058014,"{""0"": 0.0008401366926685926, ""18"": 0.0011654945851284567, ""38"": 0.0015010444249670429, ""42"": 0.615321552490213, ""44"": 0.005443223995243805, ""48"": 0.18602940311891095, ""93"": 0.0003727723175561468, ""94"": 0.02045894215444114, ""106"": 0.1688674302208708}","[0.3484176513693389, 0.04021590577943293, 0.28929655796064807, 0.32206988489058014]",1.0465083332945093,42,0.615321552490213,0.9702183858299948
170,4,4,1,0,3,0.4943857843474522,"{""18"": 0.0039795911585809, ""42"": 0.8619664800200872, ""44"": 0.002718433219671903, ""48"": 0.010116169174043767, ""54"": 0.0008141723316220608, ""55"": 0.0037331780974977904, ""71"": 0.006541223254303667, ""94"": 0.0650941470100953, ""106"": 0.04503660573409738}","[0.01840046731702228, 0.2505388374410667, 0.2366749108944588, 0.4943857843474522]",0.5895784433066638,42,0.8619664800200872,0.97209723276428
171,2,2,1,0,2,0.8205391934230781,"{""18"": 0.009073841123357108, ""42"": 0.8170424101523169, ""44"": 0.006959880610928334, ""55"": 0.009485120154701623, ""57"": 0.0031446637088175717, ""71"": 0.01564370962973381, ""92"": 0.003015522931380194, ""94"": 0.10828576990316677, ""106"": 0.027349081785597522}","[0.06573613239096283, 0.8205391934230781, 0.10450304458971364, 0.00922162959624547]",0.726331357928403,42,0.8170424101523169,0.9526772618410811
172,3,3,1,0,3,0.9662167012594516,"{""18"": 0.0016566874384861111, ""42"": 0.8502864117001235, ""48"": 0.007629567421996539, ""71"": 0.002959486344408204, ""73"": 0.00048364346877557144, ""92"": 0.003275782193138626, ""94"": 0.09351741194118739, ""106"": 0.04019100949188409}","[0.006279560789285258, 0.007173643424910017, 0.9662167012594516, 0.020330094526353124]",0.5761524147375104,42,0.8502864117001235,0.9839948331331949
173,4,4,1,0,3,0.5369458791738002,"{""18"": 0.00027616871661691075, ""34"": 0.0005636409237507305, ""42"": 0.8109992329503486, ""48"": 0.009163963308592031, ""55"": 0.005008638794384704, ""71"": 0.003695777616411042, ""92"": 0.004976498954930397, ""94"": 0.11978616990371677, ""106"": 0.0455299088312489}","[0.11791706639534122, 0.0197067539254096, 0.325430300505449, 0.5369458791738002]",0.6878451541088437,42,0.8109992329503486,0.9763153116853143
174,4,4,1,0,2,0.5821978361363266,"{""42"": 0.7899609960947599, ""47"": 0.0027908933682056036, ""48"": 0.0013057025049033409, ""55"": 0.007564736714747746, ""57"": 0.0019499031020310345, ""71"": 0.009492476383128903, ""92"": 0.0009303477076066706, ""94"": 0.16323038961644176, ""106"": 0.02277455450817518}","[0.3030095809682203, 0.019348576132005118, 0.09544400676344808, 0.5821978361363266]",0.6931602330468181,42,0.7899609960947599,0.9759659402193769
175,2,2,1,0,3,0.8992390000361509,"{""42"": 0.8714199122794211, ""47"": 0.005087117810494916, ""55"": 0.01380695646373206, ""71"": 0.008961429550168981, ""92"": 0.0011157698629507165, ""94"": 0.06376854213124708, ""105"": 0.00032150888021634493, ""106"": 0.03551876302176877}","[0.04441566519213844, 0.8992390000361509, 0.051016531298889715, 0.005328803472820905]",0.5524253194290254,42,0.8714199122794211,0.9707072174324369
176,3,2,0,1,2,0.42064956053521896,"{""42"": 0.8536394811754283, ""47"": 0.009356876642863153, ""48"": 0.0026583049841282336, ""55"": 0.010524165720680654, ""58"": 0.0002985856241826365, ""71"": 0.003416489331587061, ""92"": 0.0012756154869403987, ""94"": 0.07675192942471544, ""106"": 0.04207855160947412}","[0.06099098853697548, 0.42965167584948755, 0.42064956053521896, 0.08870777507831805]",0.6031661964012631,42,0.8536394811754283,0.9724699622096179
177,2,2,1,0,2,0.5454053957176539,"{""42"": 0.8320782689624996, ""47"": 0.002013555385376275, ""48"": 0.0025938041304146005, ""55"": 0.0207658252749266, ""58"": 0.0006831279936260525, ""94"": 0.07386419191309529, ""103"": 0.002709972334147403, ""106"": 0.0632460065512218, ""110"": 0.002045247454692401}","[0.21908319059650644, 0.5454053957176539, 0.13920044668403095, 0.09631096700180868]",0.6620828930535828,42,0.8320782689624996,0.9691884674268166
178,4,4,1,0,2,0.9259208627596959,"{""42"": 0.8723461894666746, ""47"": 0.002449439825237449, ""48"": 0.0029319779079385283, ""55"": 0.0005084377747955775, ""58"": 0.0007178366540788752, ""77"": 0.00021416082876080163, ""94"": 0.019931339611718675, ""106"": 0.09930344328247992, ""110"": 0.0015971746483155545}","[0.003932612889665265, 0.010993985029846253, 0.059152539320792646, 0.9259208627596959]",0.47949696426714755,42,0.8723461894666746,0.9915809723608733
179,4,4,1,0,2,0.6924439645885403,"{""42"": 0.8425642602038305, ""47"": 0.005092127545634036, ""48"": 0.0033300572901151606, ""55"": 0.0012968058038784083, ""58"": 0.0006624168936695134, ""94"": 0.021938239748395538, ""106"": 0.12199949498645671, ""109"": 0.001462100706446422, ""110"": 0.0016544968215736868}","[0.14589769838317782, 0.02166973910300286, 0.13998859792527904, 0.6924439645885403]",0.564278203078885,42,0.8425642602038305,0.9865019949386826
