ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,31,1,2,1,1,0,1.372,1.243,5.905
1,1,1,2,27,1,2,1,1,0,1.684,1.149,8.752
1,1,1,3,17,1,2,1,1,0,3.290,1.359,4.329
1,1,1,4,18,1,2,1,1,0,3.069,0.759,6.256
1,1,1,5,23,2,2,1,1,1,3.220,1.125,5.432
1,1,1,6,22,1,2,1,1,0,1.170,0.853,4.795
1,1,1,7,20,2,2,1,1,1,2.692,0.902,5.395
1,1,1,8,2,1,1,2,1,1,2.171,0.898,7.019
1,1,1,9,27,1,2,1,2,0,1.233,0.890,4.863
1,1,1,10,10,2,1,2,1,0,2.539,1.248,5.074
1,1,1,11,9,2,1,2,1,0,2.228,1.030,4.449
1,1,1,12,11,1,2,1,1,0,3.401,0.949,7.781
1,1,1,13,26,2,2,1,1,1,2.366,0.891,3.681
1,1,1,14,3,2,1,2,1,0,2.260,0.987,4.489
1,1,1,15,30,2,2,1,1,1,1.883,1.365,5.640
1,1,1,16,32,1,2,1,1,0,1.143,0.662,4.702
1,1,1,17,10,2,1,2,1,0,2.312,0.983,7.293
1,1,1,18,25,2,1,2,1,0,2.564,0.979,8.493
1,1,1,19,22,1,2,1,1,0,2.114,1.162,8.328
1,1,1,20,7,2,1,2,1,0,2.534,1.079,14.244
1,1,1,21,16,1,2,1,1,0,2.846,1.057,11.435
1,1,1,22,7,2,1,2,2,0,2.904,1.534,6.859
1,1,1,23,1,1,2,1,1,0,1.694,1.344,4.216
1,1,1,24,26,2,2,1,1,1,3.034,5.464,12.435
1,1,1,25,14,2,2,1,1,1,1.994,0.392,6.320
1,1,1,26,12,1,2,1,1,0,1.633,0.581,7.242
1,1,1,27,28,1,1,2,1,1,2.711,2.331,12.182
1,1,1,28,19,2,2,1,1,1,2.987,0.830,7.655
1,1,1,29,23,2,2,1,1,1,1.955,1.449,10.939
1,1,1,30,12,1,2,1,1,0,2.810,0.498,12.353
1,1,1,31,30,2,1,2,1,0,2.893,3.062,6.092
1,1,1,32,25,2,2,1,1,1,2.439,1.656,8.259
1,1,1,33,9,2,2,1,1,1,4.012,1.082,7.176
1,1,1,34,28,1,1,2,1,1,1.939,1.073,3.788
1,1,1,35,14,2,1,2,1,0,2.795,1.098,4.742
1,1,1,36,29,2,2,1,1,1,3.348,0.823,7.036
1,1,1,37,11,1,1,2,1,1,1.507,1.909,5.634
1,1,1,38,8,2,2,1,1,1,3.006,0.868,5.976
1,1,1,39,16,1,2,1,1,0,3.630,0.972,6.561
1,1,1,40,13,2,1,2,1,0,2.865,0.998,11.292
1,1,1,41,5,1,1,2,1,1,3.292,0.883,6.054
1,1,1,42,13,2,1,2,1,0,1.611,0.917,4.861
1,1,1,43,32,1,2,1,1,0,3.118,1.052,6.173
1,1,1,44,21,1,1,2,1,1,6.596,1.160,8.517
