ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,21,1,1,2,1,1,22.973,1.622,6.931
1,1,1,2,28,1,2,1,1,0,4.378,1.889,6.604
1,1,1,3,22,1,2,1,1,0,68.056,1.169,8.395
1,1,1,4,11,1,1,2,1,1,7.608,1.416,8.765
1,1,1,5,28,1,1,2,6,1,17.491,2.832,13.241
1,1,1,6,6,1,1,2,2,1,10.420,1.501,8.047
1,1,1,7,22,1,1,2,2,1,12.428,1.454,5.812
1,1,1,8,23,2,2,1,1,1,17.322,0.687,10.004
1,1,1,9,25,2,1,2,3,0,4.146,1.381,7.358
1,1,1,10,20,2,2,1,2,1,3.481,1.550,8.069
1,1,1,11,27,1,2,1,2,0,5.848,1.822,8.183
1,1,1,12,31,1,1,2,2,1,18.924,5.056,3.029
1,1,1,13,26,2,1,2,2,0,8.154,0.975,6.313
1,1,1,14,23,2,2,1,2,1,4.039,1.264,5.182
1,1,1,15,29,2,2,1,3,1,3.386,1.484,7.011
1,1,1,16,25,2,1,2,3,0,2.127,1.837,6.434
1,1,1,17,11,1,2,1,1,0,2.872,1.367,12.183
1,1,1,18,14,2,2,1,2,1,15.617,1.331,6.579
1,1,1,19,19,2,1,2,3,0,3.039,1.399,7.761
1,1,1,20,15,1,1,2,1,1,7.909,1.234,7.176
1,1,1,21,30,2,2,1,1,1,5.706,1.423,8.275
1,1,1,22,20,2,1,2,2,0,9.409,1.514,9.145
1,1,1,23,9,2,1,2,2,0,3.250,1.577,7.138
1,1,1,24,26,2,1,2,1,0,13.173,1.464,6.626
1,1,1,25,9,2,1,2,1,0,24.076,1.756,5.807
1,1,1,26,30,2,2,1,2,1,8.236,1.500,3.476
1,1,1,27,18,1,2,1,2,0,6.145,1.059,5.906
1,1,1,28,5,1,2,1,2,0,9.206,1.215,5.362
1,1,1,29,16,1,2,1,1,0,2.602,1.410,3.594
1,1,1,30,7,2,1,2,2,0,3.081,1.281,8.716
1,1,1,31,2,1,2,1,1,0,5.090,1.302,8.765
1,1,1,32,17,1,1,2,2,1,2.164,1.200,4.704
1,1,1,33,15,1,1,2,2,1,5.285,1.852,6.078
1,1,1,34,21,1,1,2,2,1,2.533,2.650,4.977
1,1,1,35,4,2,1,2,3,0,2.190,1.177,4.758
1,1,1,36,12,1,1,2,1,1,6.140,1.152,9.887
1,1,1,37,19,2,1,2,6,0,1.606,4.152,3.716
1,1,1,38,1,1,2,1,1,0,12.675,1.178,2.777
1,1,1,39,3,2,1,2,1,0,4.313,0.879,4.007
1,1,1,40,24,2,2,1,1,1,3.560,1.965,5.665
1,1,1,41,10,2,1,2,1,0,2.212,1.270,3.787
1,1,1,42,13,2,2,1,1,1,3.618,1.188,5.388
1,1,1,43,8,2,1,2,1,0,0.982,0.983,3.056
1,1,1,44,10,2,2,1,6,1,2.163,1.669,9.159
1,1,1,45,6,1,2,1,1,0,14.146,1.117,13.699
1,1,1,46,12,1,1,2,1,1,40.230,1.287,4.221
1,1,1,47,31,1,1,2,1,1,1.476,1.052,4.541
1,1,1,48,18,1,1,2,1,1,1.202,0.699,4.421
