ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,12,1,1,1,1,1,8.907,2.973,14.902
1,1,1,2,20,2,1,1,2,0,3.557,1.624,11.984
1,1,1,3,3,2,2,2,1,1,12.122,1.725,9.490
1,1,1,4,32,1,1,1,1,1,1.914,1.470,4.536
1,1,1,5,25,2,2,2,2,1,4.110,1.555,6.916
1,1,1,6,20,2,1,1,2,0,5.294,1.681,2.709
1,1,1,7,7,2,1,1,1,0,15.092,2.207,8.203
1,1,1,8,24,2,1,1,1,0,9.863,1.650,6.204
1,1,1,9,32,1,2,2,6,0,3.271,2.053,4.007
1,1,1,10,26,2,1,1,1,0,14.119,2.481,3.444
1,1,1,11,22,1,2,2,1,0,3.863,1.485,2.488
1,1,1,12,12,1,1,1,1,1,11.288,2.093,4.046
1,1,1,13,31,1,2,2,1,0,7.628,1.511,3.876
1,1,1,14,28,1,1,1,1,1,2.889,2.421,5.118
1,1,1,15,14,2,2,2,1,1,5.956,1.404,2.514
1,1,1,16,8,2,2,2,1,1,6.793,1.586,3.166
1,1,1,17,5,1,1,1,2,1,2.548,1.471,2.560
1,1,1,18,18,1,1,1,1,1,1.854,1.373,2.499
1,1,1,19,21,1,2,2,3,0,4.300,1.384,2.543
1,1,1,20,13,2,1,1,1,0,8.526,1.349,2.495
1,1,1,21,4,2,1,1,1,0,19.476,1.553,5.641
1,1,1,22,2,1,1,1,1,1,1.900,1.311,2.179
1,1,1,23,4,2,2,2,1,1,5.273,1.166,2.861
1,1,1,24,6,1,1,1,1,1,24.485,2.835,10.294
1,1,1,25,29,2,1,1,1,0,9.513,2.892,4.454
1,1,1,26,27,1,1,1,1,1,25.498,1.357,3.705
1,1,1,27,23,2,1,1,1,0,4.368,1.321,2.062
1,1,1,28,10,2,1,1,1,0,13.895,1.036,13.209
1,1,1,29,17,1,1,1,1,1,18.765,1.127,8.373
1,1,1,30,5,1,1,1,1,1,4.971,0.971,6.554
1,1,1,31,25,2,2,2,1,1,3.388,1.004,5.003
1,1,1,32,31,1,1,1,1,1,4.740,1.373,2.605
1,1,1,33,30,2,2,2,1,1,5.941,1.342,5.195
1,1,1,34,27,1,1,1,1,1,1.411,1.075,2.914
1,1,1,35,23,2,1,1,1,0,1.203,1.019,1.748
1,1,1,36,14,2,1,1,1,0,11.446,0.926,2.306
1,1,1,37,15,1,2,2,1,0,5.609,1.081,5.033
1,1,1,38,16,1,2,2,1,0,5.317,1.144,4.019
1,1,1,39,9,2,1,1,1,0,2.992,1.065,5.159
1,1,1,40,28,1,2,2,1,0,8.726,1.368,6.071
1,1,1,41,19,2,2,2,1,1,8.404,2.569,2.809
1,1,1,42,30,2,1,1,1,0,1.527,1.450,2.304
1,1,1,43,1,1,1,1,1,1,2.522,0.973,4.043
1,1,1,44,21,1,1,1,1,1,18.015,1.014,2.778
1,1,1,45,3,2,1,1,1,0,9.186,0.906,3.029
1,1,1,46,26,2,1,1,1,0,25.668,0.930,11.737
