ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,2,1,1,9,2,2,2,5,1,8.046,3.357,5.916
1,2,1,2,12,1,1,1,5,1,14.613,7.622,6.746
1,2,1,3,24,2,2,2,5,1,11.906,1.520,9.677
1,2,1,4,8,2,2,2,5,1,2.136,7.019,6.766
1,2,1,5,3,2,2,2,5,1,9.515,1.615,8.415
1,2,1,6,7,2,2,2,4,1,6.087,2.082,14.086
1,2,1,7,6,1,1,1,5,1,14.673,4.981,9.138
1,2,1,8,19,2,2,2,6,1,8.983,7.132,1.317
1,2,1,9,4,2,2,2,6,1,2.213,11.835,7.273
1,2,1,10,28,1,1,1,3,1,4.908,11.567,7.451
1,2,1,11,22,1,1,1,3,1,3.962,2.209,5.865
1,2,1,12,15,1,1,1,5,1,6.470,2.386,9.495
1,2,1,13,21,1,1,1,5,1,26.442,7.526,7.238
1,2,1,14,20,2,2,2,6,1,14.715,1.893,10.438
1,2,1,15,13,2,2,2,4,1,9.192,18.054,0.666
1,2,1,16,8,2,2,2,3,1,1.829,5.044,2.066
1,2,1,17,1,1,1,1,6,1,1.753,1.616,0.562
1,2,1,18,21,1,1,1,6,1,14.834,1.592,0.338
1,2,1,19,13,2,2,2,5,1,13.695,7.472,0.420
1,2,1,20,11,1,1,1,6,1,8.341,6.720,1.370
1,2,1,21,10,2,2,2,4,1,16.615,1.821,0.793
1,2,1,22,14,2,2,2,6,1,29.312,1.468,0.374
1,2,1,23,32,1,1,1,6,1,2.238,7.147,0.530
1,2,1,24,27,1,1,1,6,1,33.320,1.098,0.314
1,2,1,25,9,2,2,2,5,1,38.713,1.760,0.627
1,2,1,26,2,1,1,1,6,1,12.823,1.304,0.599
1,2,1,27,30,2,2,2,5,1,20.509,2.798,0.404
1,2,1,28,26,2,2,2,4,1,21.793,8.232,0.318
1,2,1,29,19,2,2,2,6,1,19.092,3.296,0.242
1,2,1,30,1,1,1,1,4,1,2.713,1.980,0.433
1,2,1,31,23,2,2,2,6,1,23.520,1.323,0.375
1,2,1,32,22,1,1,1,5,1,5.306,1.285,0.534
1,2,1,33,25,2,2,2,6,1,1.899,2.631,0.454
1,2,1,34,17,1,1,1,6,1,104.229,4.271,14.141
1,2,1,35,25,2,2,2,4,1,6.998,3.264,6.954
1,2,1,36,14,2,2,2,2,1,25.790,1.856,13.177
1,2,1,37,18,1,1,1,3,1,17.492,8.033,10.343
1,2,1,38,20,2,2,2,5,1,7.998,8.335,7.611
1,2,1,39,30,2,2,2,5,1,1.971,8.282,11.343
1,2,1,40,23,2,2,2,6,1,16.914,3.325,12.657
1,2,1,41,26,2,2,2,5,1,15.681,1.965,10.100
1,2,1,42,24,2,2,2,4,1,11.511,4.083,22.747
1,2,1,43,18,1,1,1,5,1,11.629,4.266,14.195
1,2,1,44,10,2,2,2,5,1,4.451,6.202,12.418
1,2,1,45,15,1,1,1,6,1,3.406,1.091,8.192
1,2,1,46,3,2,2,2,5,1,18.522,7.428,7.588
1,2,1,47,7,2,2,2,6,1,3.538,1.149,2.322
1,2,1,48,29,2,2,2,4,1,9.388,13.203,5.456
1,2,1,49,32,1,1,1,6,1,3.748,2.726,7.673
1,2,1,50,5,1,1,1,5,1,5.975,1.831,5.542
1,2,1,51,28,1,1,1,6,1,1.974,2.062,5.902
1,2,1,52,11,1,1,1,5,1,1.928,2.048,5.199
1,2,1,53,6,1,1,1,4,1,4.518,1.384,6.447
1,2,1,54,4,2,2,2,4,1,3.740,1.591,10.688
1,2,1,55,16,1,2,2,6,0,2.974,2.038,11.143
1,2,1,56,17,1,1,1,6,1,5.277,1.139,7.482
1,2,1,57,2,1,1,1,6,1,1.919,3.490,4.584
1,2,1,58,29,2,2,2,6,1,1.529,0.757,4.747
1,2,1,59,12,1,1,1,6,1,2.748,6.406,6.029
1,2,1,60,31,1,1,1,6,1,2.080,1.268,4.212
1,2,1,61,27,1,1,1,6,1,2.001,2.400,5.769
1,2,1,62,5,1,1,1,6,1,11.695,1.272,4.538
1,2,1,63,31,1,1,1,6,1,1.971,1.420,6.410
1,2,1,64,16,1,1,1,6,1,2.835,1.344,4.081
