ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,2,1,1,31,1,1,2,6,1,8.485,1.186,4.067
1,2,1,2,6,1,1,2,6,1,1.034,1.105,2.857
1,2,1,3,25,2,2,1,6,1,1.243,0.970,4.051
1,2,1,4,20,2,2,1,6,1,2.316,0.803,3.578
1,2,1,5,1,1,1,2,6,1,1.723,0.784,2.738
1,2,1,6,13,2,2,1,6,1,1.123,0.905,4.453
1,2,1,7,7,2,2,1,6,1,1.157,0.179,2.990
1,2,1,8,19,2,2,1,6,1,0.964,0.257,2.819
1,2,1,9,27,1,1,2,6,1,1.139,0.371,3.029
1,2,1,10,9,2,2,1,6,1,1.365,0.363,2.813
1,2,1,11,13,2,2,1,6,1,1.689,0.473,2.873
1,2,1,12,4,2,2,1,6,1,0.836,0.529,2.547
1,2,1,13,12,1,1,2,6,1,0.696,1.055,2.401
1,2,1,14,26,2,2,1,6,1,3.250,0.214,2.811
1,2,1,15,29,2,2,1,6,1,2.025,0.450,2.889
1,2,1,16,16,1,1,2,6,1,2.037,0.308,2.686
1,2,1,17,18,1,1,2,6,1,1.110,0.307,2.619
1,2,1,18,10,2,2,1,6,1,0.725,0.090,3.011
1,2,1,19,11,1,1,2,6,1,1.097,0.671,2.828
1,2,1,20,30,2,2,1,6,1,1.036,0.411,3.186
1,2,1,21,24,2,2,1,6,1,1.025,0.471,4.444
1,2,1,22,22,1,1,2,6,1,1.043,0.019,2.854
1,2,1,23,2,1,1,2,6,1,2.549,0.363,2.997
1,2,1,24,6,1,1,2,6,1,0.786,0.439,2.797
1,2,1,25,25,2,2,1,6,1,0.704,0.335,2.989
1,2,1,26,31,1,1,2,6,1,1.946,0.085,2.817
1,2,1,27,29,2,2,1,6,1,1.895,0.293,2.604
1,2,1,28,32,1,1,2,6,1,0.980,0.114,2.733
1,2,1,29,28,1,1,2,6,1,1.028,0.166,2.905
1,2,1,30,16,1,1,2,6,1,0.998,0.265,2.729
1,2,1,31,3,2,2,1,6,1,0.873,0.156,3.193
1,2,1,32,22,1,1,2,6,1,0.773,0.157,2.541
1,2,1,33,15,1,1,2,6,1,0.647,0.543,2.412
1,2,1,34,8,2,2,1,6,1,0.818,0.222,3.114
1,2,1,35,27,1,1,2,6,1,0.855,0.445,2.674
1,2,1,36,20,2,1,2,6,0,0.646,0.227,2.576
1,2,1,37,18,1,1,2,6,1,1.431,0.274,2.834
1,2,1,38,3,2,2,1,6,1,0.750,0.073,2.770
1,2,1,39,7,2,2,1,6,1,0.594,0.120,2.713
1,2,1,40,14,2,2,1,6,1,0.650,0.091,3.161
1,2,1,41,9,2,2,1,6,1,1.041,0.328,4.165
1,2,1,42,30,2,2,1,6,1,0.782,0.392,3.662
1,2,1,43,1,1,1,2,6,1,1.179,0.150,2.718
1,2,1,44,11,1,1,2,6,1,0.594,0.666,3.294
1,2,1,45,23,2,2,1,6,1,0.806,0.597,2.827
1,2,1,46,21,1,1,2,6,1,0.846,0.331,2.782
1,2,1,47,17,1,1,2,6,1,0.730,0.199,3.012
1,2,1,48,8,2,2,1,6,1,0.884,0.279,2.916
1,2,1,49,21,1,1,2,6,1,0.717,0.134,2.970
1,2,1,50,4,2,2,1,6,1,0.802,0.104,3.028
1,2,1,51,2,1,1,2,6,1,0.928,0.097,2.514
1,2,1,52,14,2,2,1,6,1,0.843,0.028,2.549
1,2,1,53,24,2,2,1,6,1,1.926,0.261,2.712
1,2,1,54,19,2,2,1,6,1,0.851,0.369,2.410
1,2,1,55,17,1,1,2,6,1,0.602,0.234,2.403
1,2,1,56,5,1,1,2,6,1,0.742,0.272,2.428
1,2,1,57,28,1,1,2,6,1,0.641,0.522,3.267
1,2,1,58,10,2,2,1,6,1,0.902,0.025,2.483
1,2,1,59,32,1,1,2,6,1,0.629,0.659,2.455
1,2,1,60,23,2,2,1,6,1,0.747,0.232,2.940
1,2,1,61,26,2,2,1,6,1,0.557,0.238,2.825
1,2,1,62,15,1,1,2,6,1,0.546,0.279,2.474
1,2,1,63,5,1,2,1,6,0,0.519,0.268,3.875
1,2,1,64,12,1,1,2,6,1,1.082,0.034,2.494
