ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,31,1,2,1,1,0,10.008,1.568,9.711
1,1,1,2,11,1,2,1,1,0,8.713,1.256,13.163
1,1,1,3,28,1,2,1,1,0,8.061,1.098,14.032
1,1,1,4,24,2,1,2,1,0,8.690,1.121,19.097
1,1,1,5,21,1,2,1,1,0,4.461,1.267,19.972
1,1,1,6,19,2,1,2,2,0,7.569,2.254,14.073
1,1,1,7,17,1,2,1,1,0,6.914,0.783,19.035
1,1,1,8,7,2,1,2,1,0,15.327,1.230,20.269
1,1,1,9,11,1,1,2,1,1,3.563,1.041,25.948
1,1,1,10,2,1,2,1,2,0,27.469,1.039,25.953
1,1,1,11,5,1,1,2,1,1,8.074,1.716,24.891
1,1,1,12,17,1,2,1,1,0,9.821,1.188,32.850
1,1,1,13,27,1,1,2,1,1,2.833,1.168,9.674
1,1,1,14,32,1,2,1,2,0,2.047,1.269,8.866
1,1,1,15,10,2,2,1,1,1,9.864,1.327,13.311
1,1,1,16,8,2,2,1,1,1,3.478,1.223,15.166
1,1,1,17,19,2,1,2,2,0,3.258,1.334,7.675
1,1,1,18,24,2,1,2,1,0,9.882,1.647,21.856
1,1,1,19,12,1,2,1,1,0,8.934,1.055,11.608
1,1,1,20,2,1,1,2,1,1,69.675,1.147,15.173
1,1,1,21,23,2,2,1,1,1,7.189,1.867,14.827
1,1,1,22,15,1,1,2,2,1,9.028,1.170,11.715
1,1,1,23,22,1,1,2,1,1,7.646,1.479,13.516
1,1,1,24,21,1,2,1,2,0,2.200,1.291,16.289
1,1,1,25,3,2,1,2,1,0,2.490,1.910,15.118
1,1,1,26,9,2,2,1,1,1,3.149,1.080,9.180
1,1,1,27,30,2,1,2,1,0,1.775,0.996,7.273
1,1,1,28,16,1,1,2,1,1,5.329,1.109,30.426
1,1,1,29,1,1,1,2,1,1,2.208,1.109,6.332
1,1,1,30,14,2,2,1,1,1,3.388,1.222,9.896
1,1,1,31,4,2,1,2,1,0,4.343,1.037,7.490
1,1,1,32,15,1,1,2,1,1,2.329,0.951,3.114
1,1,1,33,6,1,2,1,2,0,2.232,0.983,6.538
1,1,1,34,18,1,2,1,1,0,7.091,1.100,23.589
1,1,1,35,4,2,2,1,3,1,2.863,3.798,6.068
1,1,1,36,16,1,1,2,4,1,2.273,1.174,9.090
1,1,1,37,8,2,1,2,3,0,2.381,1.556,14.961
1,1,1,38,26,2,1,2,2,0,2.110,1.120,21.234
1,1,1,39,20,2,2,1,3,1,2.514,1.251,3.685
1,1,1,40,5,1,1,2,3,1,3.182,1.177,11.020
1,1,1,41,18,1,1,2,3,1,5.762,1.026,8.522
1,1,1,42,29,2,2,1,3,1,4.522,1.117,21.580
1,1,1,43,14,2,2,1,3,1,24.775,0.912,11.756
1,1,1,44,31,1,1,2,3,1,2.628,1.303,6.825
1,1,1,45,10,2,2,1,3,1,2.447,1.277,12.586
1,1,1,46,9,2,1,2,4,0,3.125,1.393,4.082
1,1,1,47,22,1,1,2,3,1,4.535,1.250,5.645
1,1,1,48,12,1,2,1,3,0,3.126,1.012,13.349
1,1,1,49,25,2,1,2,2,0,3.716,1.415,4.499
1,1,1,50,26,2,2,1,3,1,4.775,1.050,3.062
1,1,1,51,29,2,1,2,3,0,4.284,1.095,10.874
1,1,1,52,20,2,2,1,2,1,1.728,1.045,12.115
1,1,1,53,32,1,1,2,3,1,2.581,1.134,0.989
1,1,1,54,7,2,2,1,3,1,2.508,1.028,15.515
1,1,1,55,23,2,1,2,3,0,8.508,1.084,6.790
1,1,1,56,25,2,1,2,3,0,9.623,1.122,6.590
1,1,1,57,13,2,2,1,3,1,1.700,0.982,9.702
1,1,1,58,13,2,2,1,3,1,4.814,0.986,5.121
1,1,1,59,3,2,1,2,3,0,2.639,1.288,5.749
1,1,1,60,27,1,2,1,3,0,1.742,1.029,10.204
1,1,1,61,28,1,2,1,3,0,3.847,1.085,0.099
1,1,1,62,1,1,1,2,3,1,12.580,1.210,3.107
1,1,1,63,30,2,1,2,3,0,4.198,0.818,11.347
1,1,1,64,6,1,2,1,3,0,7.542,0.939,0.464
1,1,2,65,16,1,1,2,3,1,1.944,1.185,11.572
1,1,2,66,29,2,2,1,3,1,2.790,1.248,5.643
1,1,2,67,14,2,2,1,3,1,3.452,1.157,10.058
1,1,2,68,18,1,1,2,3,1,2.081,0.991,7.384
1,1,2,69,17,1,1,2,3,1,1.913,1.228,5.932
1,1,2,70,8,2,2,1,3,1,8.175,1.284,14.876
1,1,2,71,24,2,1,2,2,0,10.287,1.234,11.284
1,1,2,72,19,2,2,1,3,1,4.186,1.162,27.056
1,1,2,73,31,1,1,2,3,1,2.800,1.108,4.308
1,1,2,74,5,1,1,2,4,1,2.137,1.097,4.918
1,1,2,75,24,2,2,1,5,1,6.028,1.150,3.731
1,1,2,76,28,1,1,2,3,1,2.510,1.406,7.475
1,1,2,77,9,2,2,1,3,1,7.556,1.173,4.193
1,1,2,78,15,1,1,2,3,1,2.720,1.168,7.573
1,1,2,79,22,1,1,2,3,1,2.200,1.354,3.026
1,1,2,80,6,1,2,1,2,0,17.800,1.054,9.156
1,1,2,81,19,2,2,1,3,1,2.960,0.921,11.723
1,1,2,82,26,2,1,2,3,0,4.915,0.926,8.512
1,1,2,83,20,2,1,2,3,0,3.187,0.980,2.578
1,1,2,84,4,2,2,1,3,1,2.495,0.934,2.069
1,1,2,85,10,2,2,1,4,1,2.747,1.393,3.610
1,1,2,86,32,1,1,2,3,1,1.554,0.869,5.641
1,1,2,87,21,1,1,2,4,1,12.332,1.047,18.943
1,1,2,88,7,2,2,1,3,1,6.013,0.999,7.180
1,1,2,89,32,1,1,2,3,1,1.395,1.209,2.554
1,1,2,90,14,2,1,2,3,0,6.271,1.014,3.923
1,1,2,91,8,2,2,1,3,1,1.915,0.986,2.867
1,1,2,92,1,1,1,2,4,1,1.260,1.204,2.865
1,1,2,93,5,1,1,2,4,1,1.654,1.954,2.090
1,1,2,94,13,2,1,2,3,0,9.534,1.013,6.654
1,1,2,95,10,2,2,1,5,1,3.439,0.946,7.942
1,1,2,96,26,2,1,2,3,0,5.043,0.878,5.251
1,1,2,97,6,1,1,2,4,1,2.542,0.706,1.844
1,1,2,98,11,1,1,2,4,1,1.987,1.099,5.883
1,1,2,99,18,1,1,2,5,1,1.444,1.256,17.300
1,1,2,100,31,1,1,2,6,1,1.637,1.121,6.616
1,1,2,101,25,2,2,1,4,1,5.535,1.348,2.692
1,1,2,102,2,1,1,2,5,1,2.518,0.886,3.378
1,1,2,103,13,2,1,2,5,0,2.572,0.911,8.064
1,1,2,104,21,1,1,2,3,1,5.170,1.342,10.708
1,1,2,105,23,2,1,2,4,0,5.240,1.248,8.628
1,1,2,106,16,1,1,2,6,1,1.430,1.873,1.749
1,1,2,107,15,1,1,2,6,1,2.140,0.984,4.718
1,1,2,108,17,1,1,2,6,1,1.194,2.742,2.909
1,1,2,109,22,1,1,2,6,1,1.515,2.385,5.413
1,1,2,110,7,2,2,1,6,1,5.037,1.016,2.010
1,1,2,111,29,2,2,1,6,1,2.353,0.895,7.466
1,1,2,112,30,2,1,2,5,0,2.216,1.670,5.584
1,1,2,113,30,2,1,2,6,0,2.420,0.956,1.843
1,1,2,114,9,2,1,2,5,0,3.035,1.152,8.344
