ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,2,1,1,1,1,1,1,6,1,1.364,1.160,0.992
1,2,1,2,9,2,2,2,6,1,2.825,1.347,0.547
1,2,1,3,6,1,1,1,6,1,50.404,2.200,0.421
1,2,1,4,32,1,1,1,6,1,1.569,1.033,0.443
1,2,1,5,3,2,2,2,6,1,9.735,0.361,0.236
1,2,1,6,18,1,1,1,6,1,10.778,1.295,0.403
1,2,1,7,18,1,1,1,6,1,2.976,0.209,0.256
1,2,1,8,7,2,2,2,6,1,35.252,1.030,0.532
1,2,1,9,19,2,2,2,6,1,26.265,0.954,15.213
1,2,1,10,5,1,1,1,6,1,3.066,2.928,0.673
1,2,1,11,30,2,2,2,6,1,1.776,1.275,0.473
1,2,1,12,28,1,1,1,6,1,1.114,1.279,0.663
1,2,1,13,3,2,2,2,6,1,1.705,0.518,0.448
1,2,1,14,24,2,2,2,6,1,1.042,0.641,0.329
1,2,1,15,13,2,2,2,6,1,3.504,1.718,0.411
1,2,1,16,32,1,1,1,6,1,2.836,0.739,0.977
1,2,1,17,15,1,1,1,6,1,1.371,0.342,0.270
1,2,1,18,10,2,2,2,6,1,15.800,1.276,0.547
1,2,1,19,12,1,1,1,6,1,18.083,1.362,0.235
1,2,1,20,22,1,1,1,6,1,1.479,0.534,0.492
1,2,1,21,27,1,1,1,6,1,16.482,0.930,0.240
1,2,1,22,20,2,2,2,6,1,2.153,0.853,0.777
1,2,1,23,21,1,2,2,6,0,8.493,0.962,0.208
1,2,1,24,14,2,2,2,6,1,3.508,1.290,0.220
1,2,1,25,11,1,1,1,6,1,1.369,0.707,0.229
1,2,1,26,20,2,1,1,6,0,20.383,1.128,0.634
1,2,1,27,8,2,2,2,6,1,3.813,1.015,0.143
1,2,1,28,4,2,2,2,6,1,5.270,0.845,0.208
1,2,1,29,10,2,2,2,6,1,2.981,0.815,0.239
1,2,1,30,9,2,2,2,6,1,4.442,1.323,0.200
1,2,1,31,19,2,2,2,6,1,4.685,0.948,0.204
1,2,1,32,25,2,2,2,6,1,4.753,0.118,0.216
1,2,1,33,31,1,1,1,6,1,3.854,1.207,0.192
1,2,1,34,6,1,1,1,6,1,3.874,1.289,0.229
1,2,1,35,4,2,2,2,6,1,2.256,0.968,0.242
1,2,1,36,11,1,1,1,6,1,2.244,0.373,0.245
1,2,1,37,24,2,2,2,6,1,1.154,0.415,0.194
1,2,1,38,21,1,1,1,6,1,7.522,0.701,0.228
1,2,1,39,12,1,1,1,6,1,3.187,0.316,0.222
1,2,1,40,1,1,1,1,6,1,4.033,0.503,0.210
1,2,1,41,23,2,2,2,6,1,2.320,0.492,0.195
1,2,1,42,31,1,1,1,6,1,3.020,0.388,0.157
1,2,1,43,16,1,1,1,6,1,1.423,0.286,0.177
1,2,1,44,22,1,1,1,6,1,1.459,0.354,0.155
1,2,1,45,27,1,1,1,6,1,1.024,0.898,0.182
1,2,1,46,26,2,1,1,6,0,14.709,0.353,0.130
1,2,1,47,29,2,2,2,6,1,7.306,0.361,0.172
1,2,1,48,25,2,2,2,6,1,2.399,0.297,0.160
1,2,1,49,5,1,1,1,6,1,2.994,0.741,0.147
1,2,1,50,26,2,2,2,6,1,2.275,0.546,0.141
1,2,1,51,14,2,2,2,6,1,2.594,0.189,0.166
1,2,1,52,15,1,1,1,6,1,1.348,0.216,0.154
1,2,1,53,23,2,2,2,6,1,3.696,0.230,0.157
1,2,1,54,17,1,1,1,6,1,7.178,0.204,0.125
1,2,1,55,13,2,2,2,6,1,2.430,0.247,0.154
1,2,1,56,2,1,1,1,6,1,2.522,0.215,0.106
1,2,1,57,16,1,1,1,6,1,1.347,0.094,0.108
1,2,1,58,28,1,1,1,6,1,0.854,0.125,0.136
1,2,1,59,30,2,2,2,6,1,0.960,0.316,0.255
1,2,1,60,8,2,2,2,6,1,2.274,0.131,0.119
1,2,1,61,7,2,2,2,6,1,3.412,0.134,0.145
1,2,1,62,29,2,2,2,6,1,3.443,0.354,0.179
1,2,1,63,2,1,1,1,6,1,1.356,0.511,0.179
1,2,1,64,17,1,1,1,6,1,1.077,0.354,0.128
