ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,30,2,2,2,1,1,11.519,2.430,7.803
1,1,1,2,14,2,2,2,2,1,4.318,1.703,13.356
1,1,1,3,26,2,2,2,2,1,2.575,2.790,8.774
1,1,1,4,8,2,1,1,2,0,4.211,2.495,5.952
1,1,1,5,9,2,2,2,1,1,19.256,2.110,6.806
1,1,1,6,11,1,1,1,1,1,31.527,1.523,11.256
1,1,1,7,16,1,2,2,1,0,2.613,1.270,8.114
1,1,1,8,6,1,2,2,1,0,12.053,1.208,4.227
1,1,1,9,3,2,1,1,1,0,10.457,0.974,4.292
1,1,1,10,21,1,1,1,1,1,16.650,1.173,14.684
1,1,1,11,1,1,2,2,1,0,2.113,1.777,4.369
1,1,1,12,2,1,1,1,1,1,6.862,0.850,11.305
1,1,1,13,22,1,2,2,1,0,6.069,1.606,6.328
1,1,1,14,9,2,1,1,1,0,4.439,1.147,4.495
1,1,1,15,1,1,2,2,6,0,5.117,3.009,4.452
1,1,1,16,27,1,2,2,1,0,30.698,1.089,5.471
1,1,1,17,7,2,2,2,1,1,4.639,1.126,4.205
1,1,1,18,32,1,2,2,1,0,3.318,1.313,4.332
1,1,1,19,23,2,1,1,1,0,28.059,1.312,8.203
1,1,1,20,30,2,2,2,1,1,9.377,1.504,3.405
1,1,1,21,28,1,2,2,1,0,7.207,1.150,3.385
1,1,1,22,18,1,2,2,1,0,5.333,1.220,4.674
1,1,1,23,4,2,1,1,1,0,18.956,1.113,13.371
1,1,1,24,29,2,1,1,2,0,3.185,2.023,6.560
1,1,1,25,24,2,2,2,1,1,16.557,1.198,9.081
1,1,1,26,15,1,2,2,1,0,8.641,1.127,8.747
1,1,1,27,31,1,2,2,1,0,7.959,1.286,6.810
1,1,1,28,10,2,1,1,1,0,18.819,1.471,12.938
1,1,1,29,16,1,1,1,1,1,14.274,1.002,4.173
1,1,1,30,5,1,1,1,1,1,11.533,1.056,3.779
1,1,1,31,22,1,1,1,1,1,10.177,2.908,11.553
1,1,1,32,17,1,1,1,1,1,14.840,0.982,3.749
1,1,1,33,19,2,2,2,1,1,4.430,1.158,8.145
1,1,1,34,24,2,1,1,1,0,8.274,1.299,7.044
1,1,1,35,3,2,1,1,1,0,3.697,1.187,3.092
1,1,1,36,25,2,2,2,1,1,3.740,2.346,19.950
1,1,1,37,7,2,2,2,1,1,4.013,1.103,4.891
1,1,1,38,2,1,1,1,1,1,2.874,0.994,6.313
1,1,1,39,20,2,2,2,2,1,1.490,1.158,5.913
1,1,1,40,19,2,2,2,2,1,1.239,1.528,5.246
1,1,1,41,6,1,1,1,3,1,1.629,1.419,5.652
1,1,1,42,12,1,1,1,3,1,2.471,1.250,5.982
1,1,1,43,32,1,1,1,6,1,3.511,2.177,8.340
1,1,1,44,12,1,1,1,3,1,1.864,3.587,6.194
1,1,1,45,25,2,2,2,3,1,1.512,2.231,5.543
1,1,1,46,21,1,1,1,4,1,3.447,2.137,6.267
1,1,1,47,23,2,2,2,4,1,2.177,2.053,4.986
1,1,1,48,13,2,2,2,5,1,3.963,2.690,5.084
1,1,1,49,26,2,2,2,5,1,5.300,1.815,4.681
1,1,1,50,27,1,1,1,6,1,1.567,2.084,4.318
1,1,1,51,18,1,1,1,6,1,1.331,1.535,4.742
1,1,1,52,28,1,1,1,6,1,1.046,1.575,4.705
1,1,1,53,31,1,1,1,6,1,2.532,1.453,4.965
1,1,1,54,5,1,1,1,6,1,2.384,1.122,4.561
1,1,1,55,20,2,2,2,6,1,1.403,1.338,5.326
1,1,1,56,14,2,2,2,6,1,1.531,1.256,4.493
1,1,1,57,8,2,2,2,6,1,1.580,1.057,4.202
1,1,1,58,13,2,2,2,6,1,1.553,1.007,4.504
1,1,1,59,15,1,1,1,6,1,2.307,1.128,4.325
1,1,1,60,11,1,1,1,6,1,1.267,1.045,4.607
1,1,1,61,4,2,2,2,6,1,1.815,1.266,5.589
1,1,1,62,29,2,2,2,6,1,1.420,1.261,5.166
1,1,1,63,10,2,2,2,6,1,2.426,1.201,4.004
1,1,1,64,17,1,1,1,6,1,2.121,1.266,5.441
1,1,2,65,4,2,2,2,6,1,2.203,1.264,6.526
1,1,2,66,26,2,2,2,6,1,1.487,1.261,4.912
1,1,2,67,25,2,2,2,6,1,1.204,1.054,4.586
1,1,2,68,12,1,1,1,6,1,1.652,0.940,4.106
1,1,2,69,16,1,1,1,6,1,1.240,1.402,3.785
1,1,2,70,11,1,1,1,6,1,1.172,1.192,3.461
1,1,2,71,21,1,1,1,6,1,2.162,1.158,5.116
1,1,2,72,14,2,2,2,6,1,1.351,1.167,3.576
1,1,2,73,13,2,2,2,6,1,1.260,1.163,5.772
1,1,2,74,24,2,2,2,6,1,1.238,0.734,4.197
1,1,2,75,31,1,1,1,6,1,1.245,0.939,4.694
1,1,2,76,1,1,1,1,6,1,1.725,2.261,4.680
1,1,2,77,3,2,2,2,6,1,2.675,2.142,4.342
1,1,2,78,18,1,1,1,6,1,2.204,1.201,3.978
1,1,2,79,26,2,2,2,6,1,1.292,0.750,3.890
1,1,2,80,32,1,1,1,6,1,1.049,1.125,3.607
1,1,2,81,27,1,1,1,6,1,3.632,0.694,3.643
1,1,2,82,18,1,1,1,6,1,2.285,1.285,4.370
1,1,2,83,7,2,2,2,6,1,1.229,1.268,3.998
1,1,2,84,9,2,2,2,6,1,1.204,1.137,5.045
1,1,2,85,22,1,1,1,6,1,1.484,1.700,3.408
1,1,2,86,20,2,2,2,6,1,3.659,1.100,4.418
1,1,2,87,20,2,2,2,6,1,3.070,1.275,2.941
1,1,2,88,6,1,1,1,6,1,1.444,1.259,3.088
1,1,2,89,30,2,2,2,6,1,1.230,1.312,3.283
1,1,2,90,32,1,1,1,6,1,1.061,0.950,4.888
1,1,2,91,10,2,2,2,6,1,1.222,1.061,3.419
1,1,2,92,2,1,1,1,6,1,1.287,0.755,2.873
1,1,2,93,10,2,2,2,6,1,1.163,1.213,4.460
1,1,2,94,29,2,2,2,6,1,1.274,0.930,3.246
1,1,2,95,8,2,2,2,6,1,1.191,1.096,4.682
1,1,2,96,17,1,1,1,6,1,1.293,0.764,6.962
1,1,2,97,31,1,1,1,6,1,1.635,1.103,3.300
1,1,2,98,8,2,2,2,6,1,0.992,0.506,3.386
1,1,2,99,15,1,1,1,6,1,1.076,0.391,3.124
1,1,2,100,13,2,2,2,6,1,1.069,0.482,3.386
1,1,2,101,28,1,1,1,6,1,1.120,0.301,3.017
1,1,2,102,15,1,1,1,6,1,1.240,0.344,3.339
1,1,2,103,7,2,2,2,6,1,2.725,1.940,3.351
1,1,2,104,28,1,1,1,6,1,1.060,0.309,4.028
1,1,2,105,4,2,2,2,6,1,0.951,1.033,4.387
