ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,2,1,1,1,2,1,2.288,1.863,13.828
1,1,1,2,25,2,1,1,2,0,5.975,1.996,8.758
1,1,1,3,10,2,2,2,1,1,3.882,1.763,7.701
1,1,1,4,4,2,2,2,2,1,6.334,2.912,9.329
1,1,1,5,6,1,1,1,2,1,21.000,2.237,12.041
1,1,1,6,8,2,2,2,2,1,29.465,1.325,9.594
1,1,1,7,5,1,1,1,3,1,9.581,1.797,15.355
1,1,1,8,22,1,2,2,4,0,4.570,4.254,10.050
1,1,1,9,23,2,1,1,1,0,15.734,2.073,8.605
1,1,1,10,20,2,2,2,1,1,15.592,1.626,10.403
1,1,1,11,29,2,2,2,2,1,12.681,2.279,9.411
1,1,1,12,1,1,2,2,2,0,23.610,3.140,10.067
1,1,1,13,16,1,1,1,1,1,12.886,1.143,10.256
1,1,1,14,30,2,2,2,1,1,19.151,1.746,8.091
1,1,1,15,18,1,2,2,2,0,11.862,1.765,10.697
1,1,1,16,14,2,1,1,2,0,27.754,0.858,13.778
1,1,1,17,21,1,1,1,1,1,21.510,2.006,9.061
1,1,1,18,22,1,2,2,2,0,6.685,0.776,8.048
1,1,1,19,7,2,2,2,1,1,12.523,1.287,12.543
1,1,1,20,18,1,1,1,1,1,28.241,1.572,7.283
1,1,1,21,6,1,2,2,2,0,8.648,0.815,10.930
1,1,1,22,14,2,2,2,3,1,5.746,0.891,6.273
1,1,1,23,9,2,2,2,3,1,13.634,1.628,7.977
1,1,1,24,27,1,2,2,3,0,4.523,0.498,9.706
1,1,1,25,17,1,2,2,1,0,20.167,1.218,6.728
1,1,1,26,19,2,1,1,1,0,5.924,1.579,10.003
1,1,1,27,4,2,2,2,1,1,11.158,1.359,5.813
1,1,1,28,23,2,2,2,1,1,11.532,0.837,9.152
1,1,1,29,3,2,1,1,2,0,25.777,1.686,5.610
1,1,1,30,31,1,1,1,1,1,16.886,1.206,5.816
1,1,1,31,7,2,2,2,3,1,11.324,1.215,9.412
1,1,1,32,26,2,1,1,1,0,19.800,0.905,8.796
1,1,1,33,26,2,2,2,2,1,4.087,1.805,8.701
1,1,1,34,2,1,1,1,3,1,5.614,1.560,8.001
1,1,1,35,3,2,2,2,3,1,4.780,1.806,9.740
1,1,1,36,13,2,2,2,2,1,6.574,1.551,9.420
1,1,1,37,19,2,1,1,2,0,15.889,1.306,8.283
1,1,1,38,8,2,1,1,1,0,3.072,1.676,13.019
1,1,1,39,24,2,2,2,1,1,25.062,4.599,6.987
1,1,1,40,21,1,2,2,2,0,5.552,0.572,10.120
1,1,1,41,20,2,1,1,1,0,23.497,1.055,9.676
1,1,1,42,12,1,1,1,2,1,24.121,1.384,14.022
1,1,1,43,9,2,1,1,1,0,51.798,1.950,10.820
1,1,1,44,27,1,2,2,1,0,16.456,1.080,7.345
1,1,1,45,11,1,2,2,1,0,3.271,1.666,9.546
1,1,1,46,15,1,1,1,1,1,7.473,4.538,10.580
1,1,1,47,10,2,1,1,1,0,27.260,1.176,8.132
1,1,1,48,11,1,2,2,2,0,3.622,1.216,9.075
1,1,1,49,15,1,1,1,4,1,6.785,1.613,8.926
1,1,1,50,25,2,1,1,2,0,5.103,1.772,8.059
1,1,1,51,29,2,1,1,3,0,3.363,1.315,7.388
1,1,1,52,28,1,2,2,5,0,1.965,3.092,0.699
1,1,1,53,17,1,1,1,2,1,8.730,1.378,5.807
1,1,1,54,13,2,2,2,2,1,6.289,1.715,10.859
1,1,1,55,5,1,2,2,5,0,4.989,3.823,7.416
1,1,1,56,16,1,1,1,1,1,10.351,1.442,8.104
1,1,1,57,31,1,2,2,2,0,7.776,0.978,8.364
1,1,1,58,24,2,1,1,2,0,14.359,1.406,6.684
1,1,1,59,32,1,1,1,1,1,11.467,2.009,6.154
1,1,1,60,28,1,1,1,1,1,2.468,2.745,9.231
1,1,1,61,32,1,1,1,5,1,2.821,1.646,8.713
1,1,1,62,30,2,2,2,3,1,4.395,1.210,6.434
1,1,1,63,12,1,1,1,3,1,2.954,1.254,6.861
1,1,1,64,1,1,1,1,4,1,3.874,2.377,8.906
1,1,2,65,23,2,2,2,3,1,4.314,1.000,7.025
1,1,2,66,24,2,2,2,3,1,2.235,1.285,6.859
1,1,2,67,5,1,1,1,3,1,2.807,1.307,6.551
1,1,2,68,30,2,2,2,3,1,2.993,1.134,6.777
1,1,2,69,15,1,1,1,4,1,1.545,1.714,6.755
1,1,2,70,7,2,2,2,3,1,5.555,0.733,8.308
1,1,2,71,20,2,2,2,2,1,3.174,1.645,7.068
1,1,2,72,21,1,1,1,3,1,1.799,1.498,6.507
1,1,2,73,8,2,2,2,4,1,1.721,1.312,6.618
1,1,2,74,13,2,2,2,4,1,2.002,1.476,6.101
1,1,2,75,2,1,1,1,4,1,1.715,2.226,5.805
1,1,2,76,32,1,1,1,5,1,2.574,1.956,8.413
1,1,2,77,11,1,1,1,5,1,1.944,1.372,5.812
1,1,2,78,16,1,1,1,6,1,1.805,1.367,8.316
