rank,stream_index,run_index,error,subject_id,plot_path
3,2943,2943,0.07172213159629943,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
4,4345,4345,0.07184381789312887,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
100,2643,2643,0.08159189393687863,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
101,4832,4832,0.08161609378383532,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
102,2481,2481,0.08170757009996536,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
103,3092,3092,0.0817895905942784,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
1000,6226,6226,0.09635463346566644,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
1001,6634,6634,0.0963565202158927,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
1002,7259,7259,0.09635835480696751,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
1003,7582,7582,0.09636227782072687,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
4000,6242,6242,0.13549098692000616,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
4001,382,382,0.13549368930799754,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
4002,1071,1071,0.1355029090578198,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
4003,2545,2545,0.13551363802587826,103,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_103_trajectory_accuracy.png
1,7117,7117,0.05778167464378985,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
2,6708,6708,0.05858853819570265,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
3,7960,7960,0.05863955238560845,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
4,6576,6576,0.058736113448113456,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
100,3333,3333,0.06308560766398497,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
101,4911,4911,0.06311076965720218,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
102,5534,5534,0.06314845938679396,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
103,3563,3563,0.063177898131977,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
1000,3814,3814,0.06971985343371523,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
1001,4155,4155,0.06972029844226563,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
1002,4075,4075,0.06972142938783352,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
1003,6967,6967,0.06972625883066001,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
4000,6762,6762,0.0805035178692243,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
4001,3485,3485,0.08050844905687193,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
4002,3568,3568,0.0805123479858814,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
4003,60,60,0.08051754459004372,101,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_101_trajectory_accuracy.png
1,7244,7244,0.06354380640544299,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
2,4409,4409,0.06499134037269405,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
3,4100,4100,0.06526512338847114,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
4,177,177,0.06590773661906368,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
100,3578,3578,0.07358111543513297,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
101,307,307,0.07361078465695413,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
102,4419,4419,0.07361811908056463,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
103,2941,2941,0.07361962657449186,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
1000,6288,6288,0.0843279468301842,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
1001,6066,6066,0.08433069848647949,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
1002,127,127,0.08433779840656415,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
1003,1887,1887,0.08434454356090824,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
4000,7153,7153,0.1000353726997602,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
4001,6297,6297,0.10003624026678198,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
4002,2673,2673,0.10003894993555106,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
4003,5159,5159,0.10004208511459325,106,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_106_trajectory_accuracy.png
1,3419,3419,0.053661886812374486,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
2,920,920,0.054672292891103313,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
3,1672,1672,0.055414343483009665,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
4,7358,7358,0.05545301044928686,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
100,5175,5175,0.06244955742762917,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
101,4743,4743,0.062468879694771134,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
102,5340,5340,0.06248091072577919,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
103,2938,2938,0.06253058731248269,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
1000,776,776,0.07305912688559225,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
1001,4151,4151,0.07306421764595943,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_107_trajectory_accuracy.png
