rank,stream_index,run_index,error,subject_id,plot_path
9,7249,7249,0.0576738091408604,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
10,3407,3407,0.05777382448555286,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
11,6442,6442,0.0579154335481297,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
12,2641,2641,0.05794843919634906,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
13,3294,3294,0.05808659022568788,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
14,7126,7126,0.058210758341645574,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
15,1762,1762,0.05821995775363555,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
16,6747,6747,0.05823547858989387,107,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_107_top16_posterior.png
1,6855,6855,0.0404145137542262,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
2,6149,6149,0.04658988409001863,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
3,7599,7599,0.04737397792009094,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
4,3680,3680,0.04822309943842091,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
5,8137,8137,0.04978596549794011,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
6,6232,6232,0.05022208012349551,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
7,4132,4132,0.050225244252265266,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
8,5057,5057,0.050295028768753344,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
9,1463,1463,0.05080159990088343,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
10,6188,6188,0.050871809375730936,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
11,5436,5436,0.051346077564578686,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
12,7943,7943,0.05157128447732461,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
13,3910,3910,0.05160349043471187,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
14,464,464,0.05183825806500596,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
15,4251,4251,0.052204507965569025,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
16,667,667,0.05296955293191001,115,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_115_top16_posterior.png
1,5322,5322,0.10715081845837571,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
2,4439,4439,0.1079942471338484,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
3,3723,3723,0.10857318584012604,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
4,7731,7731,0.10908502904978526,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
5,4873,4873,0.10991560635863755,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
6,239,239,0.11095226036609213,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
7,753,753,0.11110828870325068,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
8,4186,4186,0.11112786512020213,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
9,5210,5210,0.11170120339714958,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
10,8123,8123,0.11178784149061563,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
11,2154,2154,0.1117890466883298,111,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_posterior/subject_111_top16_posterior.png
