subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
112,1,5,1,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,2,0,3.886,0.033,0.030
112,1,5,2,1,1.250,1.219,-0.031,1.000,0.969,-0.031,1,2,0,0.905,0.036,0.029
112,1,5,3,1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,1,1,10.539,0.035,0.029
112,1,5,4,1,1.250,1.217,-0.033,1.000,0.967,-0.033,2,2,1,0.496,0.034,0.029
112,1,5,5,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.780,0.032,0.029
112,1,5,6,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,2,0,0.532,0.036,0.029
112,1,5,7,-1,1.250,1.217,-0.033,1.000,0.967,-0.033,1,1,1,3.245,0.034,0.029
112,1,5,8,1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,2,1,0.469,0.033,0.029
112,1,5,9,1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,0.405,0.032,0.029
112,1,5,10,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,1,1,1.216,0.030,0.029
112,1,5,11,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.500,0.029,0.029
112,1,5,12,-1,1.250,1.223,-0.027,1.000,0.973,-0.027,2,1,0,1.709,0.032,0.029
112,1,5,13,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,0.544,0.031,0.029
112,1,5,14,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,2,0,0.472,0.034,0.029
112,1,5,15,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,1,1,1,1.597,0.033,0.029
112,1,5,16,1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,2.082,0.031,0.029
112,1,5,17,1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,2,1,1.624,0.030,0.029
112,1,5,18,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,2,1,0,1.468,0.033,0.029
112,1,5,19,1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,1.186,0.032,0.029
112,1,5,20,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,2,0,3.141,0.035,0.028
112,1,5,21,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,2,1,2.164,0.033,0.028
112,1,5,22,1,1.250,1.219,-0.031,1.000,0.969,-0.031,1,2,0,0.521,0.036,0.028
112,1,5,23,1,1.250,1.216,-0.034,1.000,0.966,-0.034,2,2,1,0.397,0.035,0.028
112,1,5,24,1,1.250,1.217,-0.033,1.000,0.967,-0.033,1,2,0,1.404,0.038,0.028
112,1,5,25,-1,1.250,1.215,-0.035,1.000,0.965,-0.035,2,1,0,0.561,0.041,0.028
112,1,5,26,1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.636,0.040,0.028
112,1,5,27,-1,1.250,1.213,-0.037,1.000,0.963,-0.037,1,1,1,2.768,0.038,0.028
112,1,5,28,1,1.250,1.214,-0.036,1.000,0.964,-0.036,1,2,0,1.429,0.041,0.028
112,1,5,29,1,1.250,1.211,-0.039,1.000,0.961,-0.039,1,1,1,0.595,0.040,0.028
112,1,5,30,-1,1.250,1.213,-0.037,1.000,0.963,-0.037,1,1,1,1.507,0.039,0.028
112,1,2,1,1,0.500,0.472,-0.028,0.250,0.222,-0.028,1,1,1,4.053,0.029,0.030
112,1,2,2,1,0.500,0.474,-0.026,0.250,0.224,-0.026,1,1,1,3.084,0.027,0.030
112,1,2,3,1,0.500,0.525,0.025,0.250,0.275,0.025,2,2,1,1.462,0.026,0.030
112,1,2,4,-1,0.500,0.524,0.024,0.250,0.274,0.024,1,1,1,4.657,0.024,0.030
112,1,2,5,-1,0.500,0.478,-0.022,0.250,0.228,-0.022,2,2,1,0.505,0.023,0.030
112,1,2,6,-1,0.500,0.521,0.021,0.250,0.271,0.021,2,2,1,2.729,0.022,0.030
112,1,2,7,-1,0.500,0.519,0.019,0.250,0.269,0.019,1,2,0,5.170,0.025,0.030
112,1,2,8,1,0.500,0.523,0.023,0.250,0.273,0.023,2,1,0,2.530,0.028,0.030
112,1,2,9,1,0.500,0.526,0.026,0.250,0.276,0.026,2,1,0,0.483,0.031,0.029
