subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
219,3,1,1,-1,0.250,0.278,0.028,0.000,0.028,0.028,1,2,0,1.158,0.033,0.030
219,3,1,2,1,0.250,0.281,0.031,0.000,0.031,0.031,1,1,1,0.620,0.032,0.030
219,3,1,3,1,0.250,0.280,0.030,0.000,0.030,0.030,1,1,1,0.952,0.031,0.030
219,3,1,4,1,0.250,0.278,0.028,0.000,0.028,0.028,1,1,1,0.534,0.029,0.030
219,3,1,5,1,0.250,0.277,0.027,0.000,0.027,0.027,1,1,1,0.362,0.028,0.030
219,3,1,6,1,0.250,0.276,0.026,0.000,0.026,0.026,2,2,1,0.230,0.026,0.030
219,3,1,7,-1,0.250,0.274,0.024,0.000,0.024,0.024,1,1,1,0.011,0.025,0.030
219,3,1,8,1,0.250,0.273,0.023,0.000,0.023,0.023,2,2,1,0.260,0.024,0.030
219,3,1,9,1,0.250,0.271,0.021,0.000,0.021,0.021,2,2,1,0.179,0.022,0.030
219,3,1,10,1,0.250,0.270,0.020,0.000,0.020,0.020,2,2,1,0.129,0.021,0.030
219,3,1,11,1,0.250,0.269,0.019,0.000,0.019,0.019,2,2,1,0.102,0.019,0.030
219,3,1,12,1,0.250,0.267,0.017,0.000,0.017,0.017,1,1,1,0.797,0.018,0.030
219,3,1,13,-1,0.250,0.266,0.016,0.000,0.016,0.016,1,1,1,0.241,0.017,0.030
219,3,1,14,1,0.250,0.264,0.014,0.000,0.014,0.014,1,1,1,0.183,0.015,0.030
219,3,1,15,1,0.250,0.263,0.013,0.000,0.013,0.013,1,1,1,0.134,0.014,0.030
219,3,1,16,1,0.250,0.262,0.012,0.000,0.012,0.012,2,2,1,0.320,0.013,0.030
219,3,1,17,-1,0.250,0.260,0.010,0.000,0.010,0.010,1,1,1,0.570,0.011,0.030
219,3,1,18,1,0.250,0.259,0.009,0.000,0.009,0.009,1,1,1,0.185,0.010,0.030
219,3,1,19,-1,0.250,0.257,0.007,0.000,0.007,0.007,2,1,0,0.309,0.013,0.030
219,3,1,20,1,0.250,0.261,0.011,0.000,0.011,0.011,1,1,1,0.181,0.012,0.030
219,3,1,21,-1,0.250,0.259,0.009,0.000,0.009,0.009,2,1,0,0.210,0.015,0.029
