subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
318,4,2,1,-1,0.500,0.472,-0.028,0.250,0.222,-0.028,1,1,1,3.161,0.029,0.030
318,4,2,2,-1,0.500,0.474,-0.026,0.250,0.224,-0.026,1,1,1,3.756,0.027,0.030
318,4,2,3,1,0.500,0.475,-0.025,0.250,0.225,-0.025,1,2,0,2.581,0.031,0.030
318,4,2,4,1,0.500,0.528,0.028,0.250,0.278,0.028,1,1,1,0.451,0.029,0.030
318,4,2,5,1,0.500,0.473,-0.027,0.250,0.223,-0.027,1,1,1,0.317,0.028,0.030
318,4,2,6,-1,0.500,0.474,-0.026,0.250,0.224,-0.026,2,2,1,2.396,0.026,0.030
318,4,2,7,-1,0.500,0.524,0.024,0.250,0.274,0.024,1,1,1,0.342,0.025,0.030
318,4,2,8,-1,0.500,0.477,-0.023,0.250,0.227,-0.023,2,2,1,1.499,0.024,0.030
318,4,2,9,1,0.500,0.479,-0.021,0.250,0.229,-0.021,1,1,1,0.105,0.022,0.030
318,4,2,10,-1,0.500,0.480,-0.020,0.250,0.230,-0.020,1,1,1,0.124,0.021,0.030
318,4,2,11,1,0.500,0.481,-0.019,0.250,0.231,-0.019,2,2,1,1.019,0.019,0.030
318,4,2,12,-1,0.500,0.483,-0.017,0.250,0.233,-0.017,2,1,0,0.481,0.023,0.030
318,4,2,13,-1,0.500,0.480,-0.020,0.250,0.230,-0.020,1,1,1,0.052,0.021,0.030
318,4,2,14,-1,0.500,0.481,-0.019,0.250,0.231,-0.019,1,1,1,0.778,0.020,0.030
318,4,2,15,-1,0.500,0.518,0.018,0.250,0.268,0.018,2,2,1,0.805,0.019,0.030
318,4,2,16,1,0.500,0.484,-0.016,0.250,0.234,-0.016,1,1,1,0.558,0.017,0.030
318,4,2,17,-1,0.500,0.515,0.015,0.250,0.265,0.015,2,2,1,0.330,0.016,0.030
318,4,2,18,-1,0.500,0.486,-0.014,0.250,0.236,-0.014,1,2,0,2.459,0.019,0.029
318,4,2,19,1,0.500,0.483,-0.017,0.250,0.233,-0.017,1,1,1,0.358,0.018,0.029
318,4,2,20,1,0.500,0.515,0.015,0.250,0.265,0.015,1,2,0,1.436,0.021,0.029
318,4,2,21,-1,0.500,0.482,-0.018,0.250,0.232,-0.018,2,1,0,0.162,0.024,0.029
318,4,2,22,-1,0.500,0.478,-0.022,0.250,0.228,-0.022,2,2,1,1.328,0.023,0.029
318,4,2,23,-1,0.500,0.520,0.020,0.250,0.270,0.020,2,1,0,0.365,0.026,0.029
318,4,2,24,1,0.500,0.523,0.023,0.250,0.273,0.023,2,1,0,0.264,0.029,0.028
