subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
308,2,2,1,-1,0.500,0.528,0.028,0.250,0.278,0.028,2,2,1,1.084,0.029,0.030
308,2,2,2,1,0.500,0.526,0.026,0.250,0.276,0.026,2,2,1,2.906,0.027,0.030
308,2,2,3,1,0.500,0.475,-0.025,0.250,0.225,-0.025,1,1,1,0.902,0.026,0.030
308,2,2,4,1,0.500,0.524,0.024,0.250,0.274,0.024,2,1,0,0.803,0.029,0.030
308,2,2,5,1,0.500,0.527,0.027,0.250,0.277,0.027,2,2,1,0.726,0.028,0.030
308,2,2,6,1,0.500,0.525,0.025,0.250,0.275,0.025,1,1,1,0.641,0.026,0.030
308,2,2,7,1,0.500,0.524,0.024,0.250,0.274,0.024,2,1,0,0.781,0.029,0.029
308,2,2,8,1,0.500,0.527,0.027,0.250,0.277,0.027,1,1,1,0.668,0.028,0.030
308,2,2,9,1,0.500,0.474,-0.026,0.250,0.224,-0.026,2,2,1,2.352,0.027,0.030
308,2,2,10,-1,0.500,0.524,0.024,0.250,0.274,0.024,2,2,1,0.401,0.025,0.030
308,2,2,11,1,0.500,0.523,0.023,0.250,0.273,0.023,2,1,0,0.654,0.028,0.029
308,2,2,12,-1,0.500,0.474,-0.026,0.250,0.224,-0.026,2,2,1,0.394,0.027,0.029
308,2,2,13,1,0.500,0.475,-0.025,0.250,0.225,-0.025,1,1,1,0.415,0.026,0.029
308,2,2,14,1,0.500,0.477,-0.023,0.250,0.227,-0.023,2,2,1,0.464,0.024,0.029
308,2,2,15,-1,0.500,0.522,0.022,0.250,0.272,0.022,2,2,1,0.366,0.023,0.029
308,2,2,16,1,0.500,0.479,-0.021,0.250,0.229,-0.021,1,1,1,1.693,0.022,0.029
308,2,2,17,1,0.500,0.481,-0.019,0.250,0.231,-0.019,2,2,1,0.378,0.020,0.029
308,2,2,18,1,0.500,0.518,0.018,0.250,0.268,0.018,1,1,1,0.405,0.019,0.029
308,2,2,19,1,0.500,0.517,0.017,0.250,0.267,0.017,2,2,1,0.477,0.018,0.029
308,2,2,20,1,0.500,0.515,0.015,0.250,0.265,0.015,1,1,1,0.379,0.016,0.029
