subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
324,2,3,1,1,0.750,0.722,-0.028,0.500,0.472,-0.028,2,1,0,1.448,0.033,0.030
324,2,3,2,-1,0.750,0.719,-0.031,0.500,0.469,-0.031,1,1,1,0.865,0.032,0.030
324,2,3,3,-1,0.750,0.780,0.030,0.500,0.530,0.030,1,1,1,0.716,0.031,0.030
324,2,3,4,-1,0.750,0.722,-0.028,0.500,0.472,-0.028,1,2,0,1.423,0.034,0.029
324,2,3,5,-1,0.750,0.718,-0.032,0.500,0.468,-0.032,2,2,1,0.539,0.032,0.029
324,2,3,6,1,0.750,0.780,0.030,0.500,0.530,0.030,1,1,1,0.524,0.031,0.029
324,2,3,7,1,0.750,0.721,-0.029,0.500,0.471,-0.029,1,1,1,0.859,0.030,0.029
324,2,3,8,-1,0.750,0.777,0.027,0.500,0.527,0.027,1,1,1,1.939,0.028,0.029
324,2,3,9,-1,0.750,0.776,0.026,0.500,0.526,0.026,2,2,1,0.573,0.027,0.029
324,2,3,10,-1,0.750,0.725,-0.025,0.500,0.475,-0.025,1,1,1,0.614,0.026,0.030
324,2,3,11,1,0.750,0.773,0.023,0.500,0.523,0.023,2,2,1,0.508,0.024,0.030
324,2,3,12,-1,0.750,0.772,0.022,0.500,0.522,0.022,1,1,1,0.971,0.023,0.030
324,2,3,13,-1,0.750,0.729,-0.021,0.500,0.479,-0.021,2,2,1,0.577,0.022,0.030
324,2,3,14,-1,0.750,0.731,-0.019,0.500,0.481,-0.019,1,1,1,0.534,0.020,0.030
324,2,3,15,-1,0.750,0.768,0.018,0.500,0.518,0.018,2,2,1,0.397,0.019,0.030
324,2,3,16,-1,0.750,0.733,-0.017,0.500,0.483,-0.017,2,2,1,0.612,0.017,0.030
324,2,3,17,-1,0.750,0.765,0.015,0.500,0.515,0.015,2,2,1,2.035,0.016,0.030
324,2,3,18,-1,0.750,0.736,-0.014,0.500,0.486,-0.014,1,1,1,0.574,0.015,0.030
324,2,3,19,1,0.750,0.738,-0.012,0.500,0.488,-0.012,2,2,1,0.488,0.013,0.030
324,2,3,20,1,0.750,0.739,-0.011,0.500,0.489,-0.011,2,1,0,0.829,0.017,0.029
324,2,3,21,1,0.750,0.736,-0.014,0.500,0.486,-0.014,2,2,1,0.402,0.015,0.029
324,2,3,22,-1,0.750,0.763,0.013,0.500,0.513,0.013,2,2,1,0.490,0.014,0.029
324,2,3,23,1,0.750,0.739,-0.011,0.500,0.489,-0.011,2,1,0,2.804,0.017,0.029
324,2,3,24,1,0.750,0.735,-0.015,0.500,0.485,-0.015,1,2,0,0.291,0.020,0.029
324,2,3,25,-1,0.750,0.733,-0.017,0.500,0.483,-0.017,1,2,0,0.669,0.023,0.029
324,2,3,26,-1,0.750,0.730,-0.020,0.500,0.480,-0.020,1,2,0,1.352,0.026,0.028
324,2,3,27,1,0.750,0.773,0.023,0.500,0.523,0.023,2,1,0,1.029,0.029,0.028
324,2,3,28,-1,0.750,0.724,-0.026,0.500,0.474,-0.026,1,1,1,1.448,0.028,0.028
324,2,3,29,1,0.750,0.775,0.025,0.500,0.525,0.025,1,2,0,0.356,0.030,0.028
324,2,3,30,1,0.750,0.778,0.028,0.500,0.528,0.028,2,2,1,1.064,0.029,0.028
324,2,5,1,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,2.929,0.029,0.030
324,2,5,2,-1,1.250,1.224,-0.026,1.000,0.974,-0.026,1,1,1,0.463,0.027,0.030
324,2,5,3,1,1.250,1.225,-0.025,1.000,0.975,-0.025,2,2,1,0.347,0.026,0.030
324,2,5,4,1,1.250,1.226,-0.024,1.000,0.976,-0.024,2,2,1,0.402,0.024,0.030
324,2,5,5,-1,1.250,1.228,-0.022,1.000,0.978,-0.022,2,2,1,0.552,0.023,0.030
324,2,5,6,-1,1.250,1.229,-0.021,1.000,0.979,-0.021,2,1,0,0.944,0.026,0.030
324,2,5,7,1,1.250,1.226,-0.024,1.000,0.976,-0.024,1,1,1,0.471,0.025,0.030
324,2,5,8,1,1.250,1.227,-0.023,1.000,0.977,-0.023,2,2,1,1.900,0.023,0.030
324,2,5,9,1,1.250,1.229,-0.021,1.000,0.979,-0.021,2,2,1,0.493,0.022,0.030
324,2,5,10,-1,1.250,1.230,-0.020,1.000,0.980,-0.020,2,2,1,0.509,0.021,0.030
324,2,5,11,1,1.250,1.232,-0.018,1.000,0.982,-0.018,2,2,1,0.444,0.019,0.030
324,2,5,12,1,1.250,1.233,-0.017,1.000,0.983,-0.017,1,1,1,0.617,0.018,0.030
324,2,5,13,1,1.250,1.234,-0.016,1.000,0.984,-0.016,1,1,1,0.916,0.016,0.030
324,2,5,14,1,1.250,1.236,-0.014,1.000,0.986,-0.014,1,1,1,0.691,0.015,0.030
