subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
109,2,4,1,-1,1.000,0.972,-0.028,0.750,0.722,-0.028,1,2,0,2.131,0.033,0.030
109,2,4,2,-1,1.000,0.969,-0.031,0.750,0.719,-0.031,2,2,1,0.814,0.032,0.030
109,2,4,3,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,1,1,1,0.598,0.031,0.030
109,2,4,4,1,1.000,1.028,0.028,0.750,0.778,0.028,1,1,1,2.533,0.029,0.030
109,2,4,5,-1,1.000,1.027,0.027,0.750,0.777,0.027,2,1,0,2.602,0.032,0.029
109,2,4,6,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,1.675,0.031,0.029
109,2,4,7,1,1.000,0.971,-0.029,0.750,0.721,-0.029,1,1,1,0.780,0.030,0.029
109,2,4,8,-1,1.000,1.027,0.027,0.750,0.777,0.027,1,1,1,0.715,0.028,0.029
109,2,4,9,-1,1.000,0.974,-0.026,0.750,0.724,-0.026,1,2,0,1.010,0.032,0.029
109,2,4,10,-1,1.000,1.029,0.029,0.750,0.779,0.029,2,2,1,0.432,0.030,0.029
109,2,4,11,1,1.000,0.972,-0.028,0.750,0.722,-0.028,1,2,0,2.608,0.033,0.029
109,2,4,12,1,1.000,0.969,-0.031,0.750,0.719,-0.031,1,2,0,0.317,0.036,0.029
109,2,4,13,1,1.000,1.034,0.034,0.750,0.784,0.034,1,2,0,0.662,0.039,0.029
109,2,4,14,1,1.000,1.037,0.037,0.750,0.787,0.037,1,2,0,0.993,0.042,0.028
109,2,4,15,-1,1.000,0.960,-0.040,0.750,0.710,-0.040,1,1,1,2.309,0.041,0.028
109,2,4,16,-1,1.000,1.039,0.039,0.750,0.789,0.039,1,1,1,1.271,0.040,0.028
109,2,4,17,-1,1.000,0.963,-0.037,0.750,0.713,-0.037,1,2,0,0.736,0.043,0.028
109,2,4,18,1,1.000,0.960,-0.040,0.750,0.710,-0.040,1,2,0,0.708,0.046,0.028
109,2,4,19,-1,1.000,0.957,-0.043,0.750,0.707,-0.043,2,1,0,4.434,0.048,0.028
109,2,4,20,-1,1.000,0.954,-0.046,0.750,0.704,-0.046,2,1,0,1.751,0.051,0.027
109,2,4,21,-1,1.000,1.049,0.049,0.750,0.799,0.049,2,2,1,0.310,0.050,0.027
109,2,4,22,1,1.000,1.047,0.047,0.750,0.797,0.047,2,2,1,0.538,0.049,0.027
109,2,4,23,1,1.000,1.046,0.046,0.750,0.796,0.046,2,2,1,0.353,0.048,0.027
109,2,4,24,1,1.000,0.955,-0.045,0.750,0.705,-0.045,2,2,1,0.587,0.046,0.027
109,2,4,25,1,1.000,1.044,0.044,0.750,0.794,0.044,2,2,1,0.863,0.045,0.027
109,2,4,26,1,1.000,1.043,0.043,0.750,0.793,0.043,1,2,0,0.269,0.048,0.027
109,2,4,27,-1,1.000,0.955,-0.045,0.750,0.705,-0.045,2,2,1,0.486,0.047,0.027
109,2,4,28,-1,1.000,0.956,-0.044,0.750,0.706,-0.044,2,1,0,1.531,0.049,0.027
109,2,4,29,-1,1.000,0.953,-0.047,0.750,0.703,-0.047,1,2,0,1.742,0.052,0.027
109,2,4,30,1,1.000,1.050,0.050,0.750,0.800,0.050,1,1,1,1.476,0.051,0.027
109,2,5,1,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.327,0.029,0.030
109,2,5,2,1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,1,0,1.253,0.032,0.030
109,2,5,3,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,1,1,0.292,0.031,0.030
109,2,5,4,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,2,0,0.439,0.034,0.029
109,2,5,5,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,2,1,0.432,0.032,0.029
109,2,5,6,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,1,1,0.546,0.031,0.029
109,2,5,7,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,1,1,0.517,0.030,0.029
109,2,5,8,1,1.250,1.223,-0.027,1.000,0.973,-0.027,2,2,1,1.332,0.028,0.029
109,2,5,9,1,1.250,1.224,-0.026,1.000,0.974,-0.026,1,1,1,0.211,0.027,0.029
109,2,5,10,1,1.250,1.225,-0.025,1.000,0.975,-0.025,1,1,1,1.899,0.026,0.030
109,2,5,11,1,1.250,1.227,-0.023,1.000,0.977,-0.023,2,2,1,0.452,0.024,0.030
109,2,5,12,1,1.250,1.228,-0.022,1.000,0.978,-0.022,2,2,1,0.990,0.023,0.030
109,2,5,13,1,1.250,1.229,-0.021,1.000,0.979,-0.021,2,1,0,2.812,0.026,0.029
109,2,5,14,-1,1.250,1.226,-0.024,1.000,0.976,-0.024,2,1,0,0.503,0.029,0.029
109,2,5,15,-1,1.250,1.223,-0.027,1.000,0.973,-0.027,1,1,1,0.317,0.028,0.029
109,2,5,16,1,1.250,1.225,-0.025,1.000,0.975,-0.025,2,2,1,0.453,0.026,0.029
109,2,5,17,-1,1.250,1.226,-0.024,1.000,0.976,-0.024,1,2,0,0.524,0.029,0.029
109,2,5,18,-1,1.250,1.223,-0.027,1.000,0.973,-0.027,2,1,0,0.576,0.032,0.029
109,2,5,19,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,0.327,0.031,0.029
109,2,5,20,-1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,1,0,2.144,0.034,0.028
109,2,5,21,1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,2,1,0.305,0.033,0.028
109,2,5,22,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,1,1,0.379,0.032,0.028
109,2,5,23,-1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,2,1,0.428,0.030,0.028
109,2,5,24,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,2,1,0,0.312,0.033,0.028
109,2,5,25,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,0.692,0.032,0.028
109,2,5,26,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,2,0,1.431,0.035,0.028
109,2,5,27,1,1.250,1.217,-0.033,1.000,0.967,-0.033,1,1,1,0.657,0.034,0.028
109,2,5,28,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,0.395,0.033,0.028
109,2,5,29,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,2,0,0.629,0.035,0.028
109,2,5,30,1,1.250,1.217,-0.033,1.000,0.967,-0.033,2,2,1,0.064,0.034,0.028
109,2,1,1,1,0.250,0.278,0.028,0.000,0.028,0.028,2,1,0,3.827,0.033,0.030
109,2,1,2,1,0.250,0.281,0.031,0.000,0.031,0.031,1,1,1,0.332,0.032,0.030
109,2,1,3,-1,0.250,0.280,0.030,0.000,0.030,0.030,1,1,1,0.217,0.031,0.030
109,2,1,4,1,0.250,0.278,0.028,0.000,0.028,0.028,1,1,1,0.248,0.029,0.030
109,2,1,5,-1,0.250,0.277,0.027,0.000,0.027,0.027,1,1,1,0.186,0.028,0.030
109,2,1,6,1,0.250,0.276,0.026,0.000,0.026,0.026,1,1,1,0.286,0.026,0.030
109,2,1,7,-1,0.250,0.274,0.024,0.000,0.024,0.024,1,1,1,0.124,0.025,0.030
109,2,1,8,1,0.250,0.273,0.023,0.000,0.023,0.023,2,2,1,0.357,0.024,0.030
109,2,1,9,-1,0.250,0.271,0.021,0.000,0.021,0.021,1,1,1,1.194,0.022,0.030
109,2,1,10,1,0.250,0.270,0.020,0.000,0.020,0.020,2,2,1,0.355,0.021,0.030
109,2,1,11,1,0.250,0.269,0.019,0.000,0.019,0.019,1,1,1,0.240,0.019,0.030
109,2,1,12,-1,0.250,0.267,0.017,0.000,0.017,0.017,2,1,0,0.287,0.023,0.030
109,2,1,13,1,0.250,0.270,0.020,0.000,0.020,0.020,1,1,1,0.277,0.021,0.030
109,2,1,14,1,0.250,0.269,0.019,0.000,0.019,0.019,2,2,1,0.235,0.020,0.030
109,2,1,15,-1,0.250,0.268,0.018,0.000,0.018,0.018,1,2,0,0.239,0.023,0.029
109,2,1,16,-1,0.250,0.271,0.021,0.000,0.021,0.021,1,1,1,0.930,0.022,0.029
109,2,1,17,1,0.250,0.269,0.019,0.000,0.019,0.019,2,2,1,0.357,0.021,0.029
109,2,1,18,-1,0.250,0.268,0.018,0.000,0.018,0.018,2,2,1,0.301,0.019,0.029
109,2,1,19,1,0.250,0.267,0.017,0.000,0.017,0.017,1,2,0,0.327,0.022,0.029
109,2,1,20,1,0.250,0.270,0.020,0.000,0.020,0.020,1,2,0,0.177,0.025,0.029
109,2,1,21,1,0.250,0.273,0.023,0.000,0.023,0.023,2,2,1,0.351,0.024,0.029
109,2,1,22,1,0.250,0.272,0.022,0.000,0.022,0.022,1,2,0,0.492,0.027,0.029
109,2,1,23,-1,0.250,0.275,0.025,0.000,0.025,0.025,1,1,1,0.084,0.026,0.029
109,2,1,24,1,0.250,0.273,0.023,0.000,0.023,0.023,2,2,1,0.302,0.025,0.029
109,2,1,25,1,0.250,0.272,0.022,0.000,0.022,0.022,1,2,0,0.375,0.027,0.028
109,2,1,26,-1,0.250,0.275,0.025,0.000,0.025,0.025,2,1,0,0.292,0.030,0.028
109,2,1,27,-1,0.250,0.278,0.028,0.000,0.028,0.028,1,1,1,0.141,0.029,0.028
109,2,1,28,1,0.250,0.277,0.027,0.000,0.027,0.027,1,1,1,0.387,0.028,0.028
109,2,1,29,-1,0.250,0.275,0.025,0.000,0.025,0.025,1,1,1,0.225,0.027,0.028
109,2,1,30,-1,0.250,0.274,0.024,0.000,0.024,0.024,1,1,1,0.460,0.026,0.028
109,2,3,1,-1,0.750,0.778,0.028,0.500,0.528,0.028,1,1,1,1.170,0.029,0.030
109,2,3,2,1,0.750,0.724,-0.026,0.500,0.474,-0.026,1,1,1,0.185,0.027,0.030
109,2,3,3,-1,0.750,0.725,-0.025,0.500,0.475,-0.025,1,1,1,0.252,0.026,0.030
109,2,3,4,-1,0.750,0.774,0.024,0.500,0.524,0.024,1,1,1,0.265,0.024,0.030
109,2,3,5,1,0.750,0.728,-0.022,0.500,0.478,-0.022,1,2,0,0.338,0.028,0.030
109,2,3,6,1,0.750,0.725,-0.025,0.500,0.475,-0.025,2,1,0,0.471,0.031,0.029
109,2,3,7,1,0.750,0.721,-0.029,0.500,0.471,-0.029,2,2,1,0.422,0.030,0.030
109,2,3,8,-1,0.750,0.723,-0.027,0.500,0.473,-0.027,1,2,0,0.359,0.033,0.029
109,2,3,9,-1,0.750,0.780,0.030,0.500,0.530,0.030,1,1,1,5.148,0.031,0.029
109,2,3,10,1,0.750,0.779,0.029,0.500,0.529,0.029,1,2,0,2.196,0.035,0.029
109,2,3,11,1,0.750,0.718,-0.032,0.500,0.468,-0.032,1,2,0,0.483,0.038,0.029
109,2,3,12,-1,0.750,0.715,-0.035,0.500,0.465,-0.035,2,2,1,1.865,0.036,0.029
