subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
107,1,2,1,-1,0.500,0.528,0.028,0.250,0.278,0.028,2,1,0,3.049,0.033,0.030
107,1,2,2,-1,0.500,0.469,-0.031,0.250,0.219,-0.031,1,1,1,0.402,0.032,0.030
107,1,2,3,1,0.500,0.470,-0.030,0.250,0.220,-0.030,1,1,1,0.036,0.031,0.030
107,1,2,4,1,0.500,0.528,0.028,0.250,0.278,0.028,2,2,1,0.287,0.029,0.030
107,1,2,5,1,0.500,0.527,0.027,0.250,0.277,0.027,1,1,1,0.251,0.028,0.030
107,1,2,6,1,0.500,0.526,0.026,0.250,0.276,0.026,1,1,1,0.933,0.026,0.030
107,1,2,7,-1,0.500,0.476,-0.024,0.250,0.226,-0.024,1,2,0,2.291,0.030,0.029
107,1,2,8,1,0.500,0.473,-0.027,0.250,0.223,-0.027,1,1,1,0.239,0.028,0.029
107,1,2,9,-1,0.500,0.474,-0.026,0.250,0.224,-0.026,2,1,0,0.036,0.031,0.029
107,1,2,10,-1,0.500,0.529,0.029,0.250,0.279,0.029,2,2,1,0.492,0.030,0.029
107,1,2,11,1,0.500,0.528,0.028,0.250,0.278,0.028,2,1,0,1.795,0.033,0.029
107,1,2,12,1,0.500,0.469,-0.031,0.250,0.219,-0.031,1,2,0,0.330,0.036,0.029
107,1,2,13,1,0.500,0.534,0.034,0.250,0.284,0.034,2,2,1,0.251,0.035,0.029
107,1,2,14,1,0.500,0.533,0.033,0.250,0.283,0.033,1,1,1,1.351,0.034,0.029
107,1,2,15,-1,0.500,0.469,-0.031,0.250,0.219,-0.031,1,1,1,0.273,0.032,0.029
107,1,2,16,-1,0.500,0.530,0.030,0.250,0.280,0.030,1,2,0,0.467,0.035,0.029
107,1,2,17,1,0.500,0.467,-0.033,0.250,0.217,-0.033,2,2,1,2.251,0.034,0.029
107,1,2,18,1,0.500,0.532,0.032,0.250,0.282,0.032,2,1,0,2.358,0.037,0.028
107,1,2,19,-1,0.500,0.535,0.035,0.250,0.285,0.035,2,2,1,0.844,0.036,0.028
107,1,2,20,-1,0.500,0.467,-0.033,0.250,0.217,-0.033,2,1,0,0.845,0.039,0.028
107,1,2,21,1,0.500,0.464,-0.036,0.250,0.214,-0.036,1,1,1,0.240,0.037,0.028
107,1,2,22,-1,0.500,0.465,-0.035,0.250,0.215,-0.035,2,2,1,1.171,0.036,0.028
107,1,2,23,1,0.500,0.466,-0.034,0.250,0.216,-0.034,1,1,1,0.062,0.035,0.028
107,1,2,24,-1,0.500,0.532,0.032,0.250,0.282,0.032,2,2,1,0.200,0.034,0.028
107,1,2,25,1,0.500,0.469,-0.031,0.250,0.219,-0.031,2,2,1,0.219,0.032,0.028
107,1,2,26,-1,0.500,0.470,-0.030,0.250,0.220,-0.030,2,2,1,0.264,0.031,0.028
107,1,2,27,1,0.500,0.529,0.029,0.250,0.279,0.029,2,2,1,0.257,0.030,0.028
107,1,2,28,-1,0.500,0.473,-0.027,0.250,0.223,-0.027,2,2,1,0.008,0.029,0.028
107,1,2,29,-1,0.500,0.474,-0.026,0.250,0.224,-0.026,1,1,1,0.224,0.027,0.028
107,1,2,30,1,0.500,0.475,-0.025,0.250,0.225,-0.025,1,1,1,0.250,0.026,0.028
107,1,3,1,1,0.750,0.722,-0.028,0.500,0.472,-0.028,1,1,1,0.272,0.029,0.030
107,1,3,2,1,0.750,0.776,0.026,0.500,0.526,0.026,2,2,1,0.464,0.027,0.030
107,1,3,3,-1,0.750,0.775,0.025,0.500,0.525,0.025,2,2,1,1.992,0.026,0.030
107,1,3,4,-1,0.750,0.774,0.024,0.500,0.524,0.024,2,2,1,0.224,0.024,0.030
107,1,3,5,1,0.750,0.728,-0.022,0.500,0.478,-0.022,2,2,1,0.250,0.023,0.030
107,1,3,6,1,0.750,0.771,0.021,0.500,0.521,0.021,2,2,1,0.090,0.022,0.030
107,1,3,7,-1,0.750,0.769,0.019,0.500,0.519,0.019,1,2,0,1.083,0.025,0.030
107,1,3,8,1,0.750,0.773,0.023,0.500,0.523,0.023,1,1,1,0.220,0.023,0.030
107,1,3,9,-1,0.750,0.729,-0.021,0.500,0.479,-0.021,1,1,1,0.215,0.022,0.030
107,1,3,10,1,0.750,0.730,-0.020,0.500,0.480,-0.020,2,2,1,0.417,0.021,0.030
107,1,3,11,-1,0.750,0.732,-0.018,0.500,0.482,-0.018,2,1,0,0.626,0.024,0.030
107,1,3,12,-1,0.750,0.728,-0.022,0.500,0.478,-0.022,2,2,1,0.647,0.023,0.030
107,1,3,13,-1,0.750,0.770,0.020,0.500,0.520,0.020,2,1,0,2.339,0.026,0.029
107,1,3,14,1,0.750,0.727,-0.023,0.500,0.477,-0.023,1,2,0,0.323,0.029,0.029
107,1,3,15,1,0.750,0.776,0.026,0.500,0.526,0.026,1,2,0,1.520,0.032,0.029
107,1,3,16,1,0.750,0.721,-0.029,0.500,0.471,-0.029,1,1,1,0.193,0.031,0.029
107,1,3,17,1,0.750,0.778,0.028,0.500,0.528,0.028,2,1,0,0.449,0.034,0.029
107,1,3,18,1,0.750,0.719,-0.031,0.500,0.469,-0.031,2,2,1,0.271,0.032,0.029
