subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
322,1,2,1,-1,0.500,0.528,0.028,0.250,0.278,0.028,1,2,0,0.474,0.033,0.030
322,1,2,2,-1,0.500,0.531,0.031,0.250,0.281,0.031,2,2,1,0.007,0.032,0.030
322,1,2,3,-1,0.500,0.530,0.030,0.250,0.280,0.030,2,2,1,0.370,0.031,0.030
322,1,2,4,-1,0.500,0.472,-0.028,0.250,0.222,-0.028,1,1,1,0.603,0.029,0.030
322,1,2,5,1,0.500,0.473,-0.027,0.250,0.223,-0.027,2,2,1,0.506,0.028,0.030
322,1,2,6,1,0.500,0.474,-0.026,0.250,0.224,-0.026,2,2,1,0.367,0.026,0.030
322,1,2,7,1,0.500,0.476,-0.024,0.250,0.226,-0.024,2,2,1,0.515,0.025,0.030
322,1,2,8,-1,0.500,0.477,-0.023,0.250,0.227,-0.023,2,2,1,0.277,0.024,0.030
322,1,2,9,1,0.500,0.479,-0.021,0.250,0.229,-0.021,1,1,1,0.590,0.022,0.030
322,1,2,10,1,0.500,0.520,0.020,0.250,0.270,0.020,1,1,1,0.425,0.021,0.030
322,1,2,11,-1,0.500,0.481,-0.019,0.250,0.231,-0.019,2,2,1,0.383,0.019,0.030
322,1,2,12,-1,0.500,0.517,0.017,0.250,0.267,0.017,1,1,1,0.404,0.018,0.030
322,1,2,13,-1,0.500,0.516,0.016,0.250,0.266,0.016,1,2,0,0.345,0.021,0.030
322,1,2,14,1,0.500,0.519,0.019,0.250,0.269,0.019,1,1,1,0.407,0.020,0.030
322,1,2,15,1,0.500,0.518,0.018,0.250,0.268,0.018,2,1,0,0.809,0.023,0.029
322,1,2,16,1,0.500,0.521,0.021,0.250,0.271,0.021,1,1,1,0.331,0.022,0.029
322,1,2,17,1,0.500,0.519,0.019,0.250,0.269,0.019,1,1,1,0.371,0.021,0.029
322,1,2,18,1,0.500,0.518,0.018,0.250,0.268,0.018,1,1,1,0.390,0.019,0.029
322,1,2,19,-1,0.500,0.517,0.017,0.250,0.267,0.017,2,2,1,0.528,0.018,0.029
322,1,2,20,1,0.500,0.515,0.015,0.250,0.265,0.015,2,2,1,0.472,0.016,0.029
322,1,2,21,-1,0.500,0.486,-0.014,0.250,0.236,-0.014,1,1,1,0.322,0.015,0.029
322,1,2,22,1,0.500,0.487,-0.013,0.250,0.237,-0.013,1,1,1,0.229,0.014,0.029
322,1,2,23,-1,0.500,0.489,-0.011,0.250,0.239,-0.011,2,1,0,0.317,0.017,0.029
322,1,2,24,-1,0.500,0.485,-0.015,0.250,0.235,-0.015,2,2,1,0.279,0.016,0.029
322,1,2,25,-1,0.500,0.513,0.013,0.250,0.263,0.013,2,2,1,0.398,0.014,0.029
322,1,2,26,-1,0.500,0.488,-0.012,0.250,0.238,-0.012,2,2,1,0.267,0.013,0.029
322,1,2,27,1,0.500,0.510,0.010,0.250,0.260,0.010,1,1,1,0.355,0.012,0.029
322,1,2,28,1,0.500,0.509,0.009,0.250,0.259,0.009,2,2,1,0.343,0.010,0.029
322,1,2,29,1,0.500,0.492,-0.008,0.250,0.242,-0.008,2,2,1,0.113,0.009,0.029
322,1,2,30,1,0.500,0.493,-0.007,0.250,0.243,-0.007,1,2,0,0.592,0.012,0.029
322,1,5,1,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.359,0.029,0.030
322,1,5,2,-1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,1,0,0.227,0.032,0.030
322,1,5,3,1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,0.253,0.031,0.030
322,1,5,4,1,1.250,1.222,-0.028,1.000,0.972,-0.028,2,1,0,0.291,0.034,0.029
322,1,5,5,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.329,0.032,0.029
322,1,5,6,1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,1,0,0.269,0.036,0.029
322,1,5,7,-1,1.250,1.217,-0.033,1.000,0.967,-0.033,2,1,0,0.121,0.039,0.029
322,1,5,8,1,1.250,1.214,-0.036,1.000,0.964,-0.036,2,1,0,0.277,0.042,0.029
322,1,5,9,1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.178,0.040,0.029
322,1,5,10,1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.282,0.039,0.029
322,1,5,11,-1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,1,0,0.226,0.042,0.028
322,1,5,12,1,1.250,1.210,-0.040,1.000,0.960,-0.040,1,1,1,0.087,0.041,0.028
322,1,5,13,1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.149,0.040,0.028
322,1,5,14,1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,1,0,0.503,0.043,0.028
322,1,5,15,-1,1.250,1.210,-0.040,1.000,0.960,-0.040,1,1,1,0.207,0.041,0.028
322,1,5,16,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.072,0.040,0.028
322,1,5,17,1,1.250,1.212,-0.038,1.000,0.962,-0.038,2,1,0,0.092,0.043,0.028
322,1,5,18,1,1.250,1.209,-0.041,1.000,0.959,-0.041,1,1,1,0.047,0.042,0.028
322,1,5,19,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.136,0.041,0.028
322,1,5,20,1,1.250,1.212,-0.038,1.000,0.962,-0.038,2,1,0,0.115,0.043,0.028
322,1,5,21,1,1.250,1.209,-0.041,1.000,0.959,-0.041,2,2,1,0.073,0.042,0.028
322,1,5,22,1,1.250,1.210,-0.040,1.000,0.960,-0.040,2,2,1,0.204,0.041,0.028
322,1,5,23,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.760,0.040,0.028
322,1,5,24,1,1.250,1.213,-0.037,1.000,0.963,-0.037,1,2,0,0.310,0.043,0.028
322,1,5,25,-1,1.250,1.210,-0.040,1.000,0.960,-0.040,2,2,1,0.197,0.041,0.028
322,1,5,26,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,1,1,1,0.195,0.040,0.028
322,1,5,27,-1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.256,0.039,0.028
322,1,5,28,1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,2,1,0.137,0.038,0.028
322,1,5,29,1,1.250,1.215,-0.035,1.000,0.965,-0.035,1,2,0,0.088,0.041,0.027
322,1,5,30,1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.628,0.040,0.027
322,1,1,1,-1,0.250,0.278,0.028,0.000,0.028,0.028,1,1,1,0.976,0.029,0.030
322,1,1,2,1,0.250,0.276,0.026,0.000,0.026,0.026,1,1,1,0.375,0.027,0.030
322,1,1,3,-1,0.250,0.275,0.025,0.000,0.025,0.025,2,2,1,0.446,0.026,0.030
322,1,1,4,1,0.250,0.274,0.024,0.000,0.024,0.024,1,1,1,0.395,0.024,0.030
322,1,1,5,-1,0.250,0.272,0.022,0.000,0.022,0.022,1,1,1,0.083,0.023,0.030
322,1,1,6,-1,0.250,0.271,0.021,0.000,0.021,0.021,2,2,1,0.356,0.022,0.030
322,1,1,7,1,0.250,0.269,0.019,0.000,0.019,0.019,2,2,1,0.263,0.020,0.030
