subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
118,1,2,1,1,0.5,0.472,-0.028,0.25,0.222,-0.028,1,1,1,2.629,0.029,0.03
118,1,2,2,1,0.5,0.526,0.026,0.25,0.276,0.026,1,1,1,1.266,0.027,0.03
118,1,2,3,1,0.5,0.525,0.025,0.25,0.275,0.025,2,1,0,1.641,0.031,0.03
118,1,2,4,1,0.5,0.528,0.028,0.25,0.278,0.028,1,2,0,0.307,0.034,0.029
118,1,2,5,-1,0.5,0.468,-0.032,0.25,0.218,-0.032,2,2,1,0.522,0.032,0.029
118,1,2,6,-1,0.5,0.47,-0.03,0.25,0.22,-0.03,2,2,1,0.616,0.031,0.029
118,1,2,7,-1,0.5,0.529,0.029,0.25,0.279,0.029,1,1,1,0.468,0.03,0.029
118,1,2,8,-1,0.5,0.473,-0.027,0.25,0.223,-0.027,2,2,1,0.321,0.028,0.029
118,1,2,9,-1,0.5,0.474,-0.026,0.25,0.224,-0.026,1,1,1,0.332,0.027,0.029
118,1,2,10,1,0.5,0.475,-0.025,0.25,0.225,-0.025,2,2,1,0.347,0.026,0.03
118,1,2,11,-1,0.5,0.477,-0.023,0.25,0.227,-0.023,1,1,1,0.488,0.024,0.03
118,1,2,12,1,0.5,0.478,-0.022,0.25,0.228,-0.022,2,2,1,0.395,0.023,0.03
118,1,2,13,-1,0.5,0.521,0.021,0.25,0.271,0.021,2,2,1,0.673,0.022,0.03
118,1,2,14,1,0.5,0.481,-0.019,0.25,0.231,-0.019,2,1,0,1.461,0.025,0.029
118,1,2,15,1,0.5,0.522,0.022,0.25,0.272,0.022,1,2,0,0.609,0.028,0.029
118,1,2,16,1,0.5,0.525,0.025,0.25,0.275,0.025,1,1,1,1.564,0.026,0.029
118,1,2,17,1,0.5,0.524,0.024,0.25,0.274,0.024,2,2,1,0.463,0.025,0.029
118,1,2,18,-1,0.5,0.523,0.023,0.25,0.273,0.023,1,1,1,0.464,0.024,0.029
118,1,2,19,-1,0.5,0.479,-0.021,0.25,0.229,-0.021,2,1,0,1.289,0.027,0.029
118,1,2,20,-1,0.5,0.524,0.024,0.25,0.274,0.024,1,1,1,0.598,0.026,0.029
118,1,2,21,1,0.5,0.477,-0.023,0.25,0.227,-0.023,1,1,1,1.783,0.024,0.029
118,1,2,22,1,0.5,0.478,-0.022,0.25,0.228,-0.022,1,2,0,0.457,0.027,0.029
118,1,2,23,1,0.5,0.525,0.025,0.25,0.275,0.025,2,2,1,0.534,0.026,0.029
118,1,2,24,1,0.5,0.476,-0.024,0.25,0.226,-0.024,1,1,1,0.495,0.025,0.029
118,1,2,25,-1,0.5,0.522,0.022,0.25,0.272,0.022,2,2,1,1.307,0.023,0.029
118,1,2,26,1,0.5,0.479,-0.021,0.25,0.229,-0.021,1,2,0,0.949,0.026,0.028
118,1,2,27,-1,0.5,0.524,0.024,0.25,0.274,0.024,2,2,1,0.419,0.025,0.028
118,1,2,28,1,0.5,0.477,-0.023,0.25,0.227,-0.023,2,2,1,0.889,0.024,0.028
118,1,2,29,-1,0.5,0.521,0.021,0.25,0.271,0.021,1,1,1,0.807,0.023,0.028
118,1,2,30,1,0.5,0.48,-0.02,0.25,0.23,-0.02,1,1,1,0.895,0.021,0.028
118,1,5,1,1,1.25,1.222,-0.028,1,0.972,-0.028,1,1,1,0.904,0.029,0.03
118,1,5,2,1,1.25,1.224,-0.026,1,0.974,-0.026,2,2,1,0.408,0.027,0.03
118,1,5,3,1,1.25,1.225,-0.025,1,0.975,-0.025,2,1,0,0.811,0.031,0.03
118,1,5,4,-1,1.25,1.222,-0.028,1,0.972,-0.028,1,2,0,1.566,0.034,0.029
118,1,5,5,1,1.25,1.218,-0.032,1,0.968,-0.032,2,2,1,0.333,0.032,0.029
118,1,5,6,1,1.25,1.22,-0.03,1,0.97,-0.03,2,2,1,0.5,0.031,0.029
118,1,5,7,-1,1.25,1.221,-0.029,1,0.971,-0.029,2,2,1,2.605,0.03,0.029
118,1,5,8,-1,1.25,1.223,-0.027,1,0.973,-0.027,2,1,0,0.952,0.033,0.029
118,1,5,9,-1,1.25,1.219,-0.031,1,0.969,-0.031,1,1,1,0.736,0.032,0.029
118,1,5,10,1,1.25,1.221,-0.029,1,0.971,-0.029,2,2,1,2.591,0.03,0.029
118,1,5,11,1,1.25,1.222,-0.028,1,0.972,-0.028,2,2,1,0.689,0.029,0.029
118,1,5,12,1,1.25,1.223,-0.027,1,0.973,-0.027,1,2,0,0.175,0.032,0.029
118,1,5,13,-1,1.25,1.22,-0.03,1,0.97,-0.03,2,1,0,0.546,0.035,0.029
118,1,5,14,1,1.25,1.217,-0.033,1,0.967,-0.033,1,2,0,0.992,0.038,0.029
118,1,5,15,1,1.25,1.214,-0.036,1,0.964,-0.036,2,2,1,1.105,0.037,0.029
118,1,5,16,1,1.25,1.216,-0.034,1,0.966,-0.034,1,1,1,1.727,0.036,0.029
118,1,5,17,-1,1.25,1.217,-0.033,1,0.967,-0.033,1,2,0,2.054,0.038,0.028
118,1,5,18,-1,1.25,1.214,-0.036,1,0.964,-0.036,1,2,0,1.497,0.041,0.028
118,1,5,19,1,1.25,1.211,-0.039,1,0.961,-0.039,2,2,1,0.679,0.04,0.028
118,1,5,20,1,1.25,1.212,-0.038,1,0.962,-0.038,1,1,1,0.401,0.039,0.028
118,1,5,21,1,1.25,1.214,-0.036,1,0.964,-0.036,1,1,1,1.187,0.038,0.028
118,1,5,22,1,1.25,1.215,-0.035,1,0.965,-0.035,1,1,1,0.595,0.036,0.028
118,1,5,23,1,1.25,1.216,-0.034,1,0.966,-0.034,2,1,0,0.304,0.039,0.028
118,1,5,24,1,1.25,1.213,-0.037,1,0.963,-0.037,1,2,0,0.866,0.042,0.028
118,1,5,25,1,1.25,1.21,-0.04,1,0.96,-0.04,1,1,1,0.933,0.041,0.028
118,1,5,26,1,1.25,1.212,-0.038,1,0.962,-0.038,1,1,1,0.771,0.04,0.028
118,1,5,27,1,1.25,1.213,-0.037,1,0.963,-0.037,2,2,1,0.398,0.038,0.028
118,1,5,28,1,1.25,1.214,-0.036,1,0.964,-0.036,2,2,1,0.505,0.037,0.028
118,1,5,29,1,1.25,1.215,-0.035,1,0.965,-0.035,2,2,1,0.705,0.036,0.028
118,1,5,30,-1,1.25,1.216,-0.034,1,0.966,-0.034,2,2,1,0.45,0.035,0.028
118,1,3,1,-1,0.75,0.778,0.028,0.5,0.528,0.028,2,2,1,1.889,0.029,0.03
