subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
108,1,4,1,1,1.000,0.972,-0.028,0.750,0.722,-0.028,2,1,0,0.770,0.033,0.030
108,1,4,2,1,1.000,1.031,0.031,0.750,0.781,0.031,1,1,1,1.280,0.032,0.030
108,1,4,3,1,1.000,1.030,0.030,0.750,0.780,0.030,2,1,0,2.010,0.035,0.029
108,1,4,4,-1,1.000,0.967,-0.033,0.750,0.717,-0.033,2,2,1,0.583,0.034,0.029
108,1,4,5,-1,1.000,1.032,0.032,0.750,0.782,0.032,1,1,1,6.283,0.032,0.029
108,1,4,6,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,0.864,0.031,0.029
108,1,4,7,1,1.000,0.971,-0.029,0.750,0.721,-0.029,1,2,0,3.308,0.034,0.029
108,1,4,8,-1,1.000,1.032,0.032,0.750,0.782,0.032,2,2,1,0.742,0.033,0.029
108,1,4,9,-1,1.000,0.969,-0.031,0.750,0.719,-0.031,2,2,1,2.034,0.032,0.029
108,1,4,10,-1,1.000,1.029,0.029,0.750,0.779,0.029,2,2,1,0.801,0.030,0.029
108,1,4,11,-1,1.000,0.972,-0.028,0.750,0.722,-0.028,2,1,0,1.920,0.033,0.029
108,1,4,12,1,1.000,1.031,0.031,0.750,0.781,0.031,1,1,1,0.502,0.032,0.029
108,1,4,13,1,1.000,1.030,0.030,0.750,0.780,0.030,1,1,1,2.275,0.031,0.029
108,1,4,14,1,1.000,1.028,0.028,0.750,0.778,0.028,1,2,0,1.563,0.034,0.029
108,1,4,15,1,1.000,0.969,-0.031,0.750,0.719,-0.031,2,2,1,0.470,0.033,0.029
108,1,4,16,1,1.000,1.030,0.030,0.750,0.780,0.030,1,2,0,2.441,0.036,0.029
108,1,4,17,-1,1.000,1.033,0.033,0.750,0.783,0.033,1,1,1,0.418,0.034,0.029
108,1,4,18,1,1.000,0.968,-0.032,0.750,0.718,-0.032,1,2,0,0.894,0.037,0.028
108,1,4,19,1,1.000,1.035,0.035,0.750,0.785,0.035,2,2,1,3.485,0.036,0.028
108,1,4,20,1,1.000,1.034,0.034,0.750,0.784,0.034,1,1,1,0.568,0.035,0.028
108,1,4,21,1,1.000,1.032,0.032,0.750,0.782,0.032,1,2,0,0.471,0.038,0.028
108,1,4,22,1,1.000,0.965,-0.035,0.750,0.715,-0.035,1,1,1,0.625,0.036,0.028
108,1,4,23,1,1.000,1.034,0.034,0.750,0.784,0.034,2,2,1,1.318,0.035,0.028
108,1,4,24,-1,1.000,1.033,0.033,0.750,0.783,0.033,2,2,1,0.689,0.034,0.028
108,1,4,25,-1,1.000,1.031,0.031,0.750,0.781,0.031,2,2,1,0.542,0.033,0.028
108,1,4,26,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,0.406,0.031,0.028
108,1,4,27,-1,1.000,0.971,-0.029,0.750,0.721,-0.029,1,1,1,0.532,0.030,0.028
108,1,4,28,1,1.000,0.972,-0.028,0.750,0.722,-0.028,2,2,1,0.690,0.029,0.028
108,1,4,29,-1,1.000,1.026,0.026,0.750,0.776,0.026,1,1,1,0.448,0.028,0.028
