subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
204,3,4,1,1,1.000,0.972,-0.028,0.750,0.722,-0.028,2,2,1,1.889,0.029,0.030
204,3,4,2,1,1.000,0.974,-0.026,0.750,0.724,-0.026,1,2,0,0.847,0.032,0.030
204,3,4,3,-1,1.000,1.030,0.030,0.750,0.780,0.030,2,1,0,0.982,0.035,0.029
204,3,4,4,-1,1.000,1.033,0.033,0.750,0.783,0.033,1,1,1,0.783,0.034,0.029
204,3,4,5,-1,1.000,0.968,-0.032,0.750,0.718,-0.032,2,1,0,0.254,0.037,0.029
204,3,4,6,1,1.000,0.965,-0.035,0.750,0.715,-0.035,2,1,0,0.217,0.040,0.029
204,3,4,7,-1,1.000,0.962,-0.038,0.750,0.712,-0.038,1,1,1,0.241,0.039,0.029
204,3,4,8,1,1.000,0.964,-0.036,0.750,0.714,-0.036,1,1,1,0.318,0.037,0.029
204,3,4,9,-1,1.000,0.965,-0.035,0.750,0.715,-0.035,1,1,1,0.249,0.036,0.029
204,3,4,10,-1,1.000,0.966,-0.034,0.750,0.716,-0.034,2,1,0,0.181,0.039,0.029
204,3,4,11,1,1.000,0.963,-0.037,0.750,0.713,-0.037,2,1,0,0.221,0.042,0.028
204,3,4,12,-1,1.000,1.040,0.040,0.750,0.790,0.040,2,2,1,0.766,0.041,0.028
204,3,4,13,1,1.000,1.038,0.038,0.750,0.788,0.038,2,1,0,1.169,0.044,0.028
204,3,4,14,1,1.000,0.959,-0.041,0.750,0.709,-0.041,1,1,1,0.542,0.042,0.028
204,3,4,15,1,1.000,0.960,-0.040,0.750,0.710,-0.040,2,1,0,0.224,0.045,0.028
204,3,4,16,-1,1.000,1.043,0.043,0.750,0.793,0.043,1,1,1,1.233,0.044,0.028
204,3,4,17,1,1.000,0.958,-0.042,0.750,0.708,-0.042,2,2,1,0.350,0.043,0.028
204,3,4,18,1,1.000,1.040,0.040,0.750,0.790,0.040,1,1,1,0.649,0.042,0.028
204,3,4,19,1,1.000,0.961,-0.039,0.750,0.711,-0.039,1,1,1,0.958,0.040,0.028
204,3,4,20,1,1.000,1.038,0.038,0.750,0.788,0.038,2,2,1,0.327,0.039,0.028
204,3,4,21,-1,1.000,0.963,-0.037,0.750,0.713,-0.037,2,2,1,0.913,0.038,0.028
204,3,4,22,1,1.000,1.035,0.035,0.750,0.785,0.035,1,1,1,0.792,0.037,0.028
204,3,4,23,-1,1.000,0.966,-0.034,0.750,0.716,-0.034,2,2,1,0.473,0.035,0.028
204,3,4,24,-1,1.000,1.033,0.033,0.750,0.783,0.033,2,2,1,1.873,0.034,0.028
204,3,4,25,-1,1.000,1.032,0.032,0.750,0.782,0.032,1,1,1,0.291,0.033,0.028
204,3,4,26,-1,1.000,1.031,0.031,0.750,0.781,0.031,1,1,1,0.231,0.032,0.028
204,3,4,27,1,1.000,1.029,0.029,0.750,0.779,0.029,2,1,0,1.828,0.035,0.028
204,3,4,28,-1,1.000,1.032,0.032,0.750,0.782,0.032,2,2,1,0.428,0.033,0.028
204,3,4,29,-1,1.000,0.969,-0.031,0.750,0.719,-0.031,2,2,1,0.095,0.032,0.028
204,3,4,30,1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,0.390,0.031,0.028
204,3,2,1,1,0.500,0.528,0.028,0.250,0.278,0.028,1,2,0,0.651,0.033,0.030
204,3,2,2,1,0.500,0.531,0.031,0.250,0.281,0.031,2,2,1,0.304,0.032,0.030
204,3,2,3,-1,0.500,0.470,-0.030,0.250,0.220,-0.030,1,1,1,0.674,0.031,0.030
