subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
310,4,5,1,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,2,2,1,0.677,0.029,0.030
310,4,5,2,-1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,2,1,0.852,0.027,0.030
310,4,5,3,1,1.250,1.225,-0.025,1.000,0.975,-0.025,1,1,1,1.923,0.026,0.030
310,4,5,4,1,1.250,1.226,-0.024,1.000,0.976,-0.024,1,1,1,0.528,0.024,0.030
310,4,5,5,-1,1.250,1.228,-0.022,1.000,0.978,-0.022,1,1,1,1.867,0.023,0.030
310,4,5,6,1,1.250,1.229,-0.021,1.000,0.979,-0.021,2,1,0,3.204,0.026,0.030
310,4,5,7,-1,1.250,1.226,-0.024,1.000,0.976,-0.024,1,1,1,5.960,0.025,0.030
310,4,5,8,1,1.250,1.227,-0.023,1.000,0.977,-0.023,2,1,0,1.936,0.028,0.030
310,4,5,9,-1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,1,0,0.866,0.031,0.029
310,4,5,10,1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,1,0,2.090,0.034,0.029
310,4,5,11,1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,1.625,0.033,0.029
310,4,5,12,1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,0.766,0.032,0.029
310,4,5,13,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,2,0,1.718,0.035,0.029
310,4,5,14,1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.618,0.034,0.029
310,4,5,15,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,1,0,2.155,0.036,0.029
310,4,5,16,-1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,2,0,4.180,0.039,0.028
310,4,5,17,-1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,2,1,0.917,0.038,0.028
310,4,5,18,1,1.250,1.214,-0.036,1.000,0.964,-0.036,2,2,1,1.219,0.037,0.028
310,4,5,19,1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,1,1,0.486,0.036,0.028
310,4,5,20,1,1.250,1.217,-0.033,1.000,0.967,-0.033,2,2,1,0.392,0.034,0.028
310,4,5,21,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,2,1,0.584,0.033,0.028
310,4,5,22,1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,1.804,0.032,0.028
310,4,5,23,-1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,2,1,3.417,0.031,0.028
310,4,5,24,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.602,0.029,0.028
310,4,5,25,-1,1.250,1.223,-0.027,1.000,0.973,-0.027,2,1,0,1.550,0.032,0.028
310,4,5,26,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,1,1,1.676,0.031,0.028
310,4,5,27,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,1,1,1.051,0.030,0.028
310,4,5,28,1,1.250,1.223,-0.027,1.000,0.973,-0.027,2,2,1,0.508,0.029,0.028
310,4,5,29,1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,2,1,0.514,0.027,0.028
310,4,5,30,1,1.250,1.225,-0.025,1.000,0.975,-0.025,2,2,1,0.482,0.026,0.028
310,4,4,1,1,1.000,0.972,-0.028,0.750,0.722,-0.028,1,1,1,0.424,0.029,0.030
310,4,4,2,1,1.000,0.974,-0.026,0.750,0.724,-0.026,2,2,1,1.383,0.027,0.030
310,4,4,3,-1,1.000,0.975,-0.025,0.750,0.725,-0.025,1,2,0,0.377,0.031,0.030
310,4,4,4,-1,1.000,1.028,0.028,0.750,0.778,0.028,1,1,1,2.258,0.029,0.030
310,4,4,5,-1,1.000,1.027,0.027,0.750,0.777,0.027,2,2,1,0.442,0.028,0.030
310,4,4,6,1,1.000,0.974,-0.026,0.750,0.724,-0.026,1,1,1,0.426,0.026,0.030
310,4,4,7,-1,1.000,1.024,0.024,0.750,0.774,0.024,2,2,1,0.680,0.025,0.030
310,4,4,8,1,1.000,1.023,0.023,0.750,0.773,0.023,1,2,0,2.565,0.028,0.030
310,4,4,9,-1,1.000,1.026,0.026,0.750,0.776,0.026,1,2,0,3.403,0.031,0.029
310,4,4,10,-1,1.000,1.029,0.029,0.750,0.779,0.029,2,2,1,0.298,0.030,0.029
310,4,4,11,1,1.000,1.028,0.028,0.750,0.778,0.028,1,2,0,1.010,0.033,0.029
310,4,4,12,1,1.000,0.969,-0.031,0.750,0.719,-0.031,2,2,1,1.064,0.032,0.029
310,4,4,13,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,0.423,0.031,0.029
310,4,4,14,-1,1.000,1.028,0.028,0.750,0.778,0.028,2,2,1,0.505,0.029,0.029
310,4,4,15,-1,1.000,1.027,0.027,0.750,0.777,0.027,2,1,0,1.028,0.032,0.029
310,4,4,16,-1,1.000,1.030,0.030,0.750,0.780,0.030,1,1,1,0.535,0.031,0.029
310,4,4,17,1,1.000,1.029,0.029,0.750,0.779,0.029,1,1,1,0.473,0.030,0.029
310,4,4,18,1,1.000,1.027,0.027,0.750,0.777,0.027,2,2,1,0.431,0.028,0.029
310,4,4,19,1,1.000,1.026,0.026,0.750,0.776,0.026,2,2,1,0.417,0.027,0.029
310,4,4,20,1,1.000,1.025,0.025,0.750,0.775,0.025,1,1,1,1.032,0.026,0.029
310,4,4,21,-1,1.000,1.023,0.023,0.750,0.773,0.023,2,2,1,0.381,0.025,0.029
310,4,4,22,-1,1.000,0.978,-0.022,0.750,0.728,-0.022,2,2,1,0.382,0.023,0.029
310,4,4,23,1,1.000,0.979,-0.021,0.750,0.729,-0.021,1,1,1,1.805,0.022,0.029
310,4,4,24,1,1.000,1.020,0.020,0.750,0.770,0.020,1,2,0,0.629,0.025,0.029
310,4,4,25,1,1.000,0.977,-0.023,0.750,0.727,-0.023,2,2,1,1.158,0.024,0.029
310,4,4,26,-1,1.000,0.979,-0.021,0.750,0.729,-0.021,1,1,1,0.560,0.022,0.029
310,4,4,27,1,1.000,1.020,0.020,0.750,0.770,0.020,2,2,1,0.971,0.021,0.029
310,4,4,28,1,1.000,1.019,0.019,0.750,0.769,0.019,2,2,1,1.148,0.020,0.029
310,4,4,29,-1,1.000,0.983,-0.017,0.750,0.733,-0.017,1,2,0,2.376,0.023,0.028
310,4,4,30,-1,1.000,0.980,-0.020,0.750,0.730,-0.020,2,2,1,0.361,0.022,0.028
310,4,1,1,1,0.250,0.278,0.028,0.000,0.028,0.028,1,1,1,1.458,0.029,0.030
310,4,1,2,1,0.250,0.276,0.026,0.000,0.026,0.026,2,2,1,1.689,0.027,0.030
