subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
120,1,5,1,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,2,0,0.498,0.033,0.030
120,1,5,2,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,1,1,1,0.742,0.032,0.030
120,1,5,3,1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,0.690,0.031,0.030
120,1,5,4,1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,2,0,0.619,0.034,0.029
120,1,5,5,1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,2,0,0.712,0.037,0.029
120,1,5,6,1,1.250,1.215,-0.035,1.000,0.965,-0.035,1,1,1,0.788,0.036,0.029
120,1,5,7,1,1.250,1.217,-0.033,1.000,0.967,-0.033,1,1,1,0.728,0.034,0.029
120,1,5,8,1,1.250,1.218,-0.032,1.000,0.968,-0.032,2,1,0,0.726,0.037,0.029
120,1,5,9,1,1.250,1.215,-0.035,1.000,0.965,-0.035,1,2,0,0.363,0.040,0.029
120,1,5,10,-1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,2,0,0.843,0.043,0.028
120,1,5,11,1,1.250,1.209,-0.041,1.000,0.959,-0.041,1,1,1,0.912,0.042,0.028
120,1,5,12,-1,1.250,1.210,-0.040,1.000,0.960,-0.040,1,1,1,1.872,0.041,0.028
120,1,5,13,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,2,2,1,0.466,0.040,0.028
120,1,5,14,1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,2,1,0.615,0.038,0.028
120,1,5,15,1,1.250,1.214,-0.036,1.000,0.964,-0.036,2,1,0,0.406,0.041,0.028
120,1,5,16,-1,1.250,1.211,-0.039,1.000,0.961,-0.039,1,1,1,0.596,0.040,0.028
120,1,5,17,-1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.459,0.039,0.028
120,1,5,18,1,1.250,1.214,-0.036,1.000,0.964,-0.036,2,2,1,0.300,0.038,0.028
120,1,5,19,-1,1.250,1.215,-0.035,1.000,0.965,-0.035,2,1,0,0.593,0.041,0.028
120,1,5,20,1,1.250,1.212,-0.038,1.000,0.962,-0.038,2,2,1,0.755,0.039,0.028
120,1,5,21,1,1.250,1.213,-0.037,1.000,0.963,-0.037,2,2,1,0.490,0.038,0.028
120,1,5,22,1,1.250,1.214,-0.036,1.000,0.964,-0.036,2,2,1,0.319,0.037,0.028
120,1,5,23,1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,1,1,0.554,0.036,0.028
120,1,5,24,-1,1.250,1.217,-0.033,1.000,0.967,-0.033,1,1,1,0.525,0.034,0.028
120,1,5,25,1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.800,0.033,0.028
120,1,5,26,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,1,0,0.760,0.036,0.028
120,1,5,27,-1,1.250,1.216,-0.034,1.000,0.966,-0.034,2,2,1,0.544,0.035,0.028
120,1,5,28,-1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.544,0.034,0.028
120,1,5,29,-1,1.250,1.219,-0.031,1.000,0.969,-0.031,1,2,0,0.686,0.036,0.028
120,1,5,30,-1,1.250,1.216,-0.034,1.000,0.966,-0.034,2,2,1,0.325,0.035,0.028
120,1,3,1,-1,0.750,0.722,-0.028,0.500,0.472,-0.028,2,1,0,0.404,0.033,0.030
120,1,3,2,-1,0.750,0.719,-0.031,0.500,0.469,-0.031,1,1,1,0.375,0.032,0.030
120,1,3,3,1,0.750,0.720,-0.030,0.500,0.470,-0.030,2,2,1,0.589,0.031,0.030
120,1,3,4,1,0.750,0.722,-0.028,0.500,0.472,-0.028,2,1,0,0.361,0.034,0.029
120,1,3,5,-1,0.750,0.718,-0.032,0.500,0.468,-0.032,1,1,1,0.185,0.032,0.029
120,1,3,6,1,0.750,0.720,-0.030,0.500,0.470,-0.030,1,1,1,0.246,0.031,0.029
120,1,3,7,-1,0.750,0.779,0.029,0.500,0.529,0.029,2,1,0,0.177,0.034,0.029
120,1,3,8,-1,0.750,0.718,-0.032,0.500,0.468,-0.032,1,1,1,0.601,0.033,0.029
120,1,3,9,-1,0.750,0.781,0.031,0.500,0.531,0.031,2,2,1,0.076,0.032,0.029
120,1,3,10,1,0.750,0.721,-0.029,0.500,0.471,-0.029,2,1,0,0.225,0.035,0.029
120,1,3,11,-1,0.750,0.718,-0.032,0.500,0.468,-0.032,2,2,1,0.548,0.033,0.029
120,1,3,12,-1,0.750,0.719,-0.031,0.500,0.469,-0.031,1,1,1,0.611,0.032,0.029
120,1,3,13,-1,0.750,0.720,-0.030,0.500,0.470,-0.030,2,2,1,0.589,0.031,0.029
120,1,3,14,1,0.750,0.722,-0.028,0.500,0.472,-0.028,1,2,0,0.437,0.034,0.029
120,1,3,15,-1,0.750,0.719,-0.031,0.500,0.469,-0.031,1,1,1,0.353,0.033,0.029
120,1,3,16,1,0.750,0.720,-0.030,0.500,0.470,-0.030,2,1,0,0.366,0.036,0.029
120,1,3,17,1,0.750,0.783,0.033,0.500,0.533,0.033,2,2,1,0.405,0.034,0.029
120,1,3,18,-1,0.750,0.718,-0.032,0.500,0.468,-0.032,2,2,1,0.161,0.033,0.029
120,1,3,19,-1,0.750,0.719,-0.031,0.500,0.469,-0.031,1,1,1,0.614,0.032,0.029
120,1,3,20,-1,0.750,0.779,0.029,0.500,0.529,0.029,1,1,1,0.686,0.030,0.029
120,1,3,21,-1,0.750,0.778,0.028,0.500,0.528,0.028,2,2,1,0.300,0.029,0.029
120,1,3,22,-1,0.750,0.777,0.027,0.500,0.527,0.027,1,1,1,0.494,0.028,0.029
120,1,3,23,1,0.750,0.725,-0.025,0.500,0.475,-0.025,2,1,0,0.781,0.031,0.028
120,1,3,24,-1,0.750,0.778,0.028,0.500,0.528,0.028,1,1,1,0.664,0.030,0.028
120,1,3,25,-1,0.750,0.723,-0.027,0.500,0.473,-0.027,2,1,0,0.741,0.033,0.028
120,1,3,26,-1,0.750,0.780,0.030,0.500,0.530,0.030,2,2,1,0.409,0.031,0.028
120,1,3,27,1,0.750,0.779,0.029,0.500,0.529,0.029,2,2,1,0.382,0.030,0.028
120,1,3,28,1,0.750,0.722,-0.028,0.500,0.472,-0.028,2,2,1,0.832,0.029,0.028
120,1,3,29,-1,0.750,0.724,-0.026,0.500,0.474,-0.026,1,2,0,1.276,0.032,0.028
120,1,3,30,-1,0.750,0.721,-0.029,0.500,0.471,-0.029,1,1,1,0.293,0.031,0.028
120,1,4,1,1,1.000,1.028,0.028,0.750,0.778,0.028,1,1,1,0.245,0.029,0.030
120,1,4,2,1,1.000,1.026,0.026,0.750,0.776,0.026,2,2,1,0.455,0.027,0.030
120,1,4,3,-1,1.000,0.975,-0.025,0.750,0.725,-0.025,2,2,1,0.280,0.026,0.030
120,1,4,4,-1,1.000,0.976,-0.024,0.750,0.726,-0.024,1,1,1,0.388,0.024,0.030
120,1,4,5,-1,1.000,1.022,0.022,0.750,0.772,0.022,1,1,1,0.487,0.023,0.030
120,1,4,6,1,1.000,0.979,-0.021,0.750,0.729,-0.021,1,1,1,0.995,0.022,0.030
120,1,4,7,1,1.000,0.981,-0.019,0.750,0.731,-0.019,1,1,1,0.215,0.020,0.030
120,1,4,8,1,1.000,0.982,-0.018,0.750,0.732,-0.018,2,2,1,0.593,0.019,0.030
120,1,4,9,1,1.000,1.016,0.016,0.750,0.766,0.016,2,1,0,1.109,0.022,0.030
120,1,4,10,1,1.000,1.020,0.020,0.750,0.770,0.020,2,2,1,0.833,0.021,0.030
120,1,4,11,1,1.000,1.018,0.018,0.750,0.768,0.018,1,1,1,0.785,0.019,0.030
120,1,4,12,-1,1.000,1.017,0.017,0.750,0.767,0.017,2,2,1,0.931,0.018,0.030
120,1,4,13,-1,1.000,1.016,0.016,0.750,0.766,0.016,1,1,1,0.873,0.016,0.030
