subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
115,2,5,1,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.541,0.029,0.030
115,2,5,2,1,1.250,1.224,-0.026,1.000,0.974,-0.026,2,2,1,0.651,0.027,0.030
115,2,5,3,1,1.250,1.225,-0.025,1.000,0.975,-0.025,1,2,0,0.693,0.031,0.030
115,2,5,4,-1,1.250,1.222,-0.028,1.000,0.972,-0.028,1,1,1,0.644,0.029,0.030
115,2,5,5,1,1.250,1.223,-0.027,1.000,0.973,-0.027,1,1,1,0.668,0.028,0.030
115,2,5,6,-1,1.250,1.224,-0.026,1.000,0.974,-0.026,1,1,1,0.581,0.026,0.030
115,2,5,7,-1,1.250,1.226,-0.024,1.000,0.976,-0.024,1,2,0,0.728,0.030,0.029
115,2,5,8,-1,1.250,1.223,-0.027,1.000,0.973,-0.027,1,2,0,0.705,0.033,0.029
115,2,5,9,1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,2,0,0.575,0.036,0.029
115,2,5,10,1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,2,0,0.482,0.039,0.029
115,2,5,11,1,1.250,1.214,-0.036,1.000,0.964,-0.036,1,1,1,0.403,0.037,0.029
115,2,5,12,1,1.250,1.215,-0.035,1.000,0.965,-0.035,1,2,0,0.472,0.041,0.029
115,2,5,13,1,1.250,1.212,-0.038,1.000,0.962,-0.038,1,1,1,0.476,0.039,0.029
115,2,5,14,1,1.250,1.213,-0.037,1.000,0.963,-0.037,1,2,0,0.760,0.042,0.028
115,2,5,15,-1,1.250,1.210,-0.040,1.000,0.960,-0.040,1,1,1,0.336,0.041,0.028
115,2,5,16,1,1.250,1.211,-0.039,1.000,0.961,-0.039,1,1,1,0.337,0.040,0.028
115,2,5,17,1,1.250,1.213,-0.037,1.000,0.963,-0.037,1,1,1,0.372,0.039,0.028
115,2,5,18,-1,1.250,1.214,-0.036,1.000,0.964,-0.036,1,1,1,0.319,0.037,0.028
115,2,5,19,1,1.250,1.215,-0.035,1.000,0.965,-0.035,2,2,1,0.317,0.036,0.028
115,2,5,20,1,1.250,1.216,-0.034,1.000,0.966,-0.034,1,1,1,0.401,0.035,0.028
115,2,5,21,1,1.250,1.218,-0.032,1.000,0.968,-0.032,1,1,1,0.397,0.034,0.028
115,2,5,22,1,1.250,1.219,-0.031,1.000,0.969,-0.031,2,2,1,0.160,0.032,0.028
115,2,5,23,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,1,1,1,0.381,0.031,0.028
115,2,5,24,1,1.250,1.221,-0.029,1.000,0.971,-0.029,1,1,1,0.331,0.030,0.028
115,2,5,25,1,1.250,1.223,-0.027,1.000,0.973,-0.027,1,2,0,0.410,0.033,0.028
115,2,5,26,-1,1.250,1.220,-0.030,1.000,0.970,-0.030,2,2,1,0.310,0.032,0.028
115,2,5,27,1,1.250,1.221,-0.029,1.000,0.971,-0.029,2,2,1,0.348,0.030,0.028
115,2,5,28,1,1.250,1.222,-0.028,1.000,0.972,-0.028,2,2,1,0.275,0.029,0.028
115,2,5,29,1,1.250,1.223,-0.027,1.000,0.973,-0.027,1,1,1,0.362,0.028,0.028
115,2,5,30,-1,1.250,1.225,-0.025,1.000,0.975,-0.025,2,2,1,0.322,0.027,0.028
115,2,1,1,1,0.250,0.278,0.028,0.000,0.028,0.028,2,2,1,0.631,0.029,0.030
115,2,1,2,-1,0.250,0.276,0.026,0.000,0.026,0.026,2,2,1,0.402,0.027,0.030
115,2,1,3,-1,0.250,0.275,0.025,0.000,0.025,0.025,1,1,1,0.407,0.026,0.030
115,2,1,4,1,0.250,0.274,0.024,0.000,0.024,0.024,1,1,1,0.298,0.024,0.030
115,2,1,5,-1,0.250,0.272,0.022,0.000,0.022,0.022,1,1,1,0.322,0.023,0.030
115,2,1,6,-1,0.250,0.271,0.021,0.000,0.021,0.021,1,1,1,0.331,0.022,0.030
115,2,1,7,1,0.250,0.269,0.019,0.000,0.019,0.019,2,2,1,0.250,0.020,0.030
115,2,1,8,-1,0.250,0.268,0.018,0.000,0.018,0.018,2,2,1,0.470,0.019,0.030
115,2,1,9,1,0.250,0.266,0.016,0.000,0.016,0.016,2,2,1,0.388,0.017,0.030
115,2,1,10,-1,0.250,0.265,0.015,0.000,0.015,0.015,1,1,1,0.297,0.016,0.030
115,2,1,11,1,0.250,0.264,0.014,0.000,0.014,0.014,1,1,1,0.307,0.014,0.030
115,2,1,12,1,0.250,0.262,0.012,0.000,0.012,0.012,2,2,1,0.707,0.013,0.030
115,2,1,13,-1,0.250,0.261,0.011,0.000,0.011,0.011,1,1,1,0.425,0.012,0.030
115,2,1,14,-1,0.250,0.259,0.009,0.000,0.009,0.009,1,1,1,0.442,0.010,0.030
115,2,1,15,-1,0.250,0.258,0.008,0.000,0.008,0.008,2,2,1,0.438,0.009,0.030
115,2,1,16,-1,0.250,0.257,0.007,0.000,0.007,0.007,2,1,0,0.361,0.012,0.030
115,2,1,17,-1,0.250,0.260,0.010,0.000,0.010,0.010,2,2,1,0.208,0.011,0.030
115,2,1,18,1,0.250,0.258,0.008,0.000,0.008,0.008,1,1,1,0.391,0.009,0.030
115,2,1,19,1,0.250,0.257,0.007,0.000,0.007,0.007,2,2,1,0.200,0.008,0.030
115,2,1,20,-1,0.250,0.256,0.006,0.000,0.006,0.006,2,1,0,0.735,0.011,0.030
115,2,1,21,-1,0.250,0.259,0.009,0.000,0.009,0.009,1,1,1,0.366,0.010,0.030
115,2,1,22,1,0.250,0.258,0.008,0.000,0.008,0.008,1,1,1,0.331,0.009,0.030
115,2,1,23,-1,0.250,0.256,0.006,0.000,0.006,0.006,1,1,1,0.436,0.007,0.030
115,2,1,24,-1,0.250,0.255,0.005,0.000,0.005,0.005,1,1,1,0.385,0.006,0.030
115,2,1,25,-1,0.250,0.253,0.003,0.000,0.003,0.003,1,2,0,0.536,0.009,0.029
115,2,1,26,1,0.250,0.256,0.006,0.000,0.006,0.006,1,1,1,0.139,0.008,0.029
115,2,1,27,-1,0.250,0.255,0.005,0.000,0.005,0.005,2,1,0,0.461,0.011,0.029
115,2,1,28,1,0.250,0.258,0.008,0.000,0.008,0.008,2,2,1,0.481,0.009,0.029
115,2,1,29,-1,0.250,0.257,0.007,0.000,0.007,0.007,2,2,1,0.343,0.008,0.029
115,2,1,30,1,0.250,0.256,0.006,0.000,0.006,0.006,1,1,1,0.349,0.007,0.029
115,2,4,1,-1,1.000,0.972,-0.028,0.750,0.722,-0.028,2,1,0,0.446,0.033,0.030
115,2,4,2,-1,1.000,1.031,0.031,0.750,0.781,0.031,1,1,1,0.495,0.032,0.030
115,2,4,3,1,1.000,1.030,0.030,0.750,0.780,0.030,1,2,0,0.346,0.035,0.029
115,2,4,4,-1,1.000,1.033,0.033,0.750,0.783,0.033,2,2,1,0.407,0.034,0.029
115,2,4,5,-1,1.000,1.032,0.032,0.750,0.782,0.032,1,1,1,0.367,0.032,0.029
115,2,4,6,-1,1.000,0.970,-0.030,0.750,0.720,-0.030,2,2,1,0.436,0.031,0.029
115,2,4,7,-1,1.000,1.029,0.029,0.750,0.779,0.029,2,2,1,0.341,0.030,0.029
115,2,4,8,1,1.000,0.973,-0.027,0.750,0.723,-0.027,2,2,1,0.312,0.028,0.029
115,2,4,9,-1,1.000,0.974,-0.026,0.750,0.724,-0.026,2,2,1,0.522,0.027,0.029
115,2,4,10,1,1.000,1.025,0.025,0.750,0.775,0.025,1,1,1,0.469,0.026,0.030
115,2,4,11,1,1.000,0.977,-0.023,0.750,0.727,-0.023,1,1,1,0.420,0.024,0.030
115,2,4,12,-1,1.000,1.022,0.022,0.750,0.772,0.022,2,1,0,0.383,0.027,0.029
115,2,4,13,-1,1.000,0.975,-0.025,0.750,0.725,-0.025,1,1,1,0.364,0.026,0.029
115,2,4,14,-1,1.000,0.976,-0.024,0.750,0.726,-0.024,1,1,1,0.398,0.025,0.029
115,2,4,15,-1,1.000,0.978,-0.022,0.750,0.728,-0.022,2,2,1,0.480,0.023,0.029
115,2,4,16,-1,1.000,1.021,0.021,0.750,0.771,0.021,2,2,1,0.317,0.022,0.029
115,2,4,17,-1,1.000,1.020,0.020,0.750,0.770,0.020,1,1,1,0.363,0.021,0.029
115,2,4,18,-1,1.000,1.018,0.018,0.750,0.768,0.018,2,1,0,0.240,0.024,0.029
115,2,4,19,-1,1.000,0.979,-0.021,0.750,0.729,-0.021,2,2,1,0.420,0.023,0.029
115,2,4,20,-1,1.000,1.020,0.020,0.750,0.770,0.020,2,2,1,0.363,0.021,0.029
115,2,4,21,1,1.000,0.981,-0.019,0.750,0.731,-0.019,2,2,1,0.314,0.020,0.029
115,2,4,22,-1,1.000,0.983,-0.017,0.750,0.733,-0.017,2,1,0,0.437,0.023,0.029
115,2,4,23,1,1.000,0.979,-0.021,0.750,0.729,-0.021,1,1,1,0.661,0.022,0.029
115,2,4,24,1,1.000,0.981,-0.019,0.750,0.731,-0.019,1,1,1,0.732,0.020,0.029
115,2,4,25,-1,1.000,1.018,0.018,0.750,0.768,0.018,2,2,1,1.197,0.019,0.029
115,2,4,26,-1,1.000,1.017,0.017,0.750,0.767,0.017,1,1,1,0.318,0.018,0.029
115,2,4,27,1,1.000,0.985,-0.015,0.750,0.735,-0.015,1,1,1,0.179,0.016,0.029
115,2,4,28,1,1.000,1.014,0.014,0.750,0.764,0.014,1,1,1,0.277,0.015,0.029
115,2,4,29,-1,1.000,1.013,0.013,0.750,0.763,0.013,2,2,1,0.268,0.014,0.029
115,2,4,30,-1,1.000,0.989,-0.011,0.750,0.739,-0.011,1,1,1,0.326,0.013,0.029
115,2,2,1,1,0.500,0.472,-0.028,0.250,0.222,-0.028,2,2,1,0.636,0.029,0.030
115,2,2,2,-1,0.500,0.526,0.026,0.250,0.276,0.026,1,1,1,0.351,0.027,0.030
115,2,2,3,1,0.500,0.475,-0.025,0.250,0.225,-0.025,1,1,1,0.648,0.026,0.030
115,2,2,4,-1,0.500,0.476,-0.024,0.250,0.226,-0.024,2,2,1,0.475,0.024,0.030
115,2,2,5,-1,0.500,0.478,-0.022,0.250,0.228,-0.022,2,2,1,0.393,0.023,0.030
115,2,2,6,1,0.500,0.479,-0.021,0.250,0.229,-0.021,1,1,1,0.359,0.022,0.030
115,2,2,7,1,0.500,0.519,0.019,0.250,0.269,0.019,1,1,1,0.334,0.020,0.030
115,2,2,8,1,0.500,0.482,-0.018,0.250,0.232,-0.018,2,2,1,0.402,0.019,0.030
115,2,2,9,1,0.500,0.484,-0.016,0.250,0.234,-0.016,2,2,1,0.272,0.017,0.030
115,2,2,10,1,0.500,0.485,-0.015,0.250,0.235,-0.015,2,2,1,0.405,0.016,0.030
115,2,2,11,1,0.500,0.486,-0.014,0.250,0.236,-0.014,2,2,1,0.346,0.014,0.030
115,2,2,12,-1,0.500,0.488,-0.012,0.250,0.238,-0.012,2,2,1,0.779,0.013,0.030
115,2,2,13,-1,0.500,0.489,-0.011,0.250,0.239,-0.011,1,1,1,0.491,0.012,0.030
115,2,2,14,-1,0.500,0.491,-0.009,0.250,0.241,-0.009,1,2,0,0.404,0.015,0.030
115,2,2,15,1,0.500,0.513,0.013,0.250,0.263,0.013,2,2,1,0.420,0.014,0.030
115,2,2,16,1,0.500,0.511,0.011,0.250,0.261,0.011,2,2,1,0.369,0.012,0.030
115,2,2,17,-1,0.500,0.510,0.010,0.250,0.260,0.010,2,1,0,0.658,0.015,0.030
115,2,2,18,-1,0.500,0.513,0.013,0.250,0.263,0.013,2,2,1,0.626,0.014,0.030
115,2,2,19,1,0.500,0.488,-0.012,0.250,0.238,-0.012,1,2,0,0.300,0.017,0.029
115,2,2,20,1,0.500,0.515,0.015,0.250,0.265,0.015,1,1,1,0.424,0.016,0.029
115,2,2,21,1,0.500,0.487,-0.013,0.250,0.237,-0.013,1,1,1,0.409,0.014,0.029
115,2,2,22,-1,0.500,0.512,0.012,0.250,0.262,0.012,2,2,1,0.510,0.013,0.029
115,2,2,23,-1,0.500,0.511,0.011,0.250,0.261,0.011,1,1,1,0.552,0.012,0.029
115,2,2,24,1,0.500,0.491,-0.009,0.250,0.241,-0.009,1,1,1,0.441,0.010,0.029
115,2,2,25,-1,0.500,0.492,-0.008,0.250,0.242,-0.008,2,2,1,0.434,0.009,0.029
115,2,2,26,-1,0.500,0.507,0.007,0.250,0.257,0.007,1,1,1,0.345,0.008,0.029
115,2,2,27,1,0.500,0.495,-0.005,0.250,0.245,-0.005,1,2,0,0.373,0.011,0.029
115,2,2,28,1,0.500,0.492,-0.008,0.250,0.242,-0.008,2,2,1,0.503,0.010,0.029
115,2,2,29,-1,0.500,0.493,-0.007,0.250,0.243,-0.007,2,1,0,0.401,0.013,0.029
115,2,2,30,-1,0.500,0.490,-0.010,0.250,0.240,-0.010,2,1,0,0.528,0.016,0.029
115,2,3,1,1,0.750,0.722,-0.028,0.500,0.472,-0.028,1,1,1,0.402,0.029,0.030
115,2,3,2,1,0.750,0.724,-0.026,0.500,0.474,-0.026,2,2,1,0.361,0.027,0.030
115,2,3,3,1,0.750,0.775,0.025,0.500,0.525,0.025,2,2,1,0.414,0.026,0.030
