subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
119,4,3,1,1,0.75,0.722,-0.028,0.5,0.472,-0.028,2,2,1,1.625,0.029,0.03
119,4,3,2,1,0.75,0.776,0.026,0.5,0.526,0.026,1,2,0,1.096,0.032,0.03
119,4,3,3,1,0.75,0.72,-0.03,0.5,0.47,-0.03,1,1,1,1.27,0.031,0.03
119,4,3,4,-1,0.75,0.722,-0.028,0.5,0.472,-0.028,2,2,1,2.179,0.029,0.03
119,4,3,5,1,0.75,0.723,-0.027,0.5,0.473,-0.027,2,1,0,0.853,0.032,0.029
119,4,3,6,1,0.75,0.78,0.03,0.5,0.53,0.03,1,1,1,0.129,0.031,0.029
119,4,3,7,-1,0.75,0.779,0.029,0.5,0.529,0.029,1,1,1,0.573,0.03,0.029
119,4,3,8,1,0.75,0.723,-0.027,0.5,0.473,-0.027,1,1,1,0.466,0.028,0.029
119,4,3,9,1,0.75,0.724,-0.026,0.5,0.474,-0.026,2,1,0,1.423,0.032,0.029
119,4,3,10,-1,0.75,0.721,-0.029,0.5,0.471,-0.029,2,1,0,1.976,0.035,0.029
119,4,3,11,1,0.75,0.718,-0.032,0.5,0.468,-0.032,1,1,1,0.722,0.033,0.029
119,4,3,12,-1,0.75,0.781,0.031,0.5,0.531,0.031,1,2,0,1.979,0.036,0.029
119,4,3,13,-1,0.75,0.716,-0.034,0.5,0.466,-0.034,2,2,1,1.864,0.035,0.029
119,4,3,14,-1,0.75,0.717,-0.033,0.5,0.467,-0.033,1,1,1,0.619,0.034,0.029
119,4,3,15,-1,0.75,0.719,-0.031,0.5,0.469,-0.031,2,1,0,2.56,0.037,0.029
119,4,3,16,1,0.75,0.784,0.034,0.5,0.534,0.034,1,1,1,0.516,0.036,0.029
119,4,3,17,1,0.75,0.717,-0.033,0.5,0.467,-0.033,2,1,0,0.769,0.038,0.028
119,4,3,18,1,0.75,0.786,0.036,0.5,0.536,0.036,2,1,0,3.056,0.041,0.028
119,4,3,19,1,0.75,0.789,0.039,0.5,0.539,0.039,2,1,0,0.582,0.044,0.028
119,4,3,20,1,0.75,0.708,-0.042,0.5,0.458,-0.042,2,1,0,1.705,0.047,0.028
119,4,3,21,-1,0.75,0.795,0.045,0.5,0.545,0.045,2,1,0,1.854,0.05,0.028
119,4,3,22,-1,0.75,0.703,-0.047,0.5,0.453,-0.047,1,1,1,0.225,0.049,0.027
119,4,3,23,1,0.75,0.796,0.046,0.5,0.546,0.046,1,1,1,1.277,0.047,0.027
119,4,3,24,1,0.75,0.795,0.045,0.5,0.545,0.045,2,2,1,1.561,0.046,0.027
119,4,3,25,-1,0.75,0.794,0.044,0.5,0.544,0.044,1,1,1,0.896,0.045,0.027
119,4,3,26,1,0.75,0.793,0.043,0.5,0.543,0.043,1,1,1,1.097,0.044,0.027
119,4,3,27,1,0.75,0.791,0.041,0.5,0.541,0.041,1,1,1,0.44,0.043,0.027
119,4,3,28,-1,0.75,0.79,0.04,0.5,0.54,0.04,1,1,1,0.379,0.041,0.027
119,4,3,29,-1,0.75,0.789,0.039,0.5,0.539,0.039,1,1,1,0.512,0.04,0.027
119,4,3,30,-1,0.75,0.788,0.038,0.5,0.538,0.038,1,1,1,0.449,0.039,0.027
119,4,2,1,-1,0.5,0.528,0.028,0.25,0.278,0.028,1,1,1,1.596,0.029,0.03
119,4,2,2,-1,0.5,0.526,0.026,0.25,0.276,0.026,1,1,1,0.697,0.027,0.03
119,4,2,3,1,0.5,0.525,0.025,0.25,0.275,0.025,2,2,1,0.783,0.026,0.03
119,4,2,4,1,0.5,0.524,0.024,0.25,0.274,0.024,2,2,1,0.67,0.024,0.03
119,4,2,5,1,0.5,0.522,0.022,0.25,0.272,0.022,2,1,0,0.394,0.028,0.03
119,4,2,6,1,0.5,0.475,-0.025,0.25,0.225,-0.025,1,1,1,0.968,0.026,0.03
119,4,2,7,1,0.5,0.524,0.024,0.25,0.274,0.024,2,1,0,0.469,0.029,0.03
119,4,2,8,1,0.5,0.473,-0.027,0.25,0.223,-0.027,2,1,0,0.694,0.033,0.029
119,4,2,9,1,0.5,0.47,-0.03,0.25,0.22,-0.03,2,1,0,0.537,0.036,0.029
119,4,2,10,1,0.5,0.467,-0.033,0.25,0.217,-0.033,1,1,1,0.218,0.034,0.029
119,4,2,11,-1,0.5,0.468,-0.032,0.25,0.218,-0.032,1,1,1,1.057,0.033,0.029
119,4,2,12,-1,0.5,0.469,-0.031,0.25,0.219,-0.031,2,1,0,0.025,0.036,0.029
119,4,2,13,-1,0.5,0.534,0.034,0.25,0.284,0.034,1,1,1,0.256,0.035,0.029
119,4,2,14,1,0.5,0.532,0.032,0.25,0.282,0.032,1,1,1,0.29,0.033,0.029
119,4,2,15,-1,0.5,0.469,-0.031,0.25,0.219,-0.031,1,1,1,0.524,0.032,0.029
119,4,2,16,1,0.5,0.53,0.03,0.25,0.28,0.03,2,1,0,2.819,0.035,0.029
119,4,2,17,1,0.5,0.467,-0.033,0.25,0.217,-0.033,2,1,0,0.159,0.038,0.028
119,4,2,18,-1,0.5,0.464,-0.036,0.25,0.214,-0.036,1,1,1,0.788,0.037,0.028
119,4,2,19,-1,0.5,0.534,0.034,0.25,0.284,0.034,1,1,1,0.181,0.036,0.028
119,4,2,20,-1,0.5,0.533,0.033,0.25,0.283,0.033,1,2,0,1.433,0.038,0.028
119,4,2,21,1,0.5,0.464,-0.036,0.25,0.214,-0.036,1,1,1,0.138,0.037,0.028
119,4,2,22,1,0.5,0.535,0.035,0.25,0.285,0.035,1,2,0,2.063,0.04,0.028
119,4,2,23,-1,0.5,0.463,-0.037,0.25,0.213,-0.037,1,1,1,0.533,0.039,0.028
119,4,2,24,1,0.5,0.536,0.036,0.25,0.286,0.036,2,2,1,0.092,0.038,0.028
119,4,2,25,1,0.5,0.535,0.035,0.25,0.285,0.035,1,1,1,0.886,0.036,0.028
119,4,2,26,1,0.5,0.466,-0.034,0.25,0.216,-0.034,2,1,0,0.479,0.039,0.028
119,4,2,27,-1,0.5,0.463,-0.037,0.25,0.213,-0.037,2,1,0,1.324,0.042,0.028
119,4,2,28,-1,0.5,0.461,-0.039,0.25,0.211,-0.039,2,1,0,1.566,0.045,0.027
119,4,2,29,-1,0.5,0.458,-0.042,0.25,0.208,-0.042,2,1,0,0.749,0.047,0.027
119,4,2,30,-1,0.5,0.545,0.045,0.25,0.295,0.045,1,1,1,0.28,0.046,0.027
119,4,5,1,-1,1.25,1.222,-0.028,1,0.972,-0.028,2,1,0,0.422,0.033,0.03
119,4,5,2,-1,1.25,1.219,-0.031,1,0.969,-0.031,1,1,1,0.71,0.032,0.03
119,4,5,3,1,1.25,1.22,-0.03,1,0.97,-0.03,1,1,1,0.783,0.031,0.03
119,4,5,4,-1,1.25,1.222,-0.028,1,0.972,-0.028,1,1,1,1.118,0.029,0.03
119,4,5,5,1,1.25,1.223,-0.027,1,0.973,-0.027,1,1,1,0.47,0.028,0.03
119,4,5,6,1,1.25,1.224,-0.026,1,0.974,-0.026,1,1,1,0.48,0.026,0.03
119,4,5,7,1,1.25,1.226,-0.024,1,0.976,-0.024,2,1,0,0.43,0.03,0.029
119,4,5,8,-1,1.25,1.223,-0.027,1,0.973,-0.027,2,1,0,0.923,0.033,0.029
119,4,5,9,-1,1.25,1.22,-0.03,1,0.97,-0.03,1,1,1,0.423,0.031,0.029
119,4,5,10,1,1.25,1.221,-0.029,1,0.971,-0.029,2,1,0,0.252,0.035,0.029
