subID,condition,level,iTrial,orien,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
210,3,2,1,-1,0.500,0.528,0.028,0.250,0.278,0.028,2,2,1,0.667,0.029,0.030
210,3,2,2,-1,0.500,0.526,0.026,0.250,0.276,0.026,2,2,1,0.798,0.027,0.030
210,3,2,3,-1,0.500,0.475,-0.025,0.250,0.225,-0.025,2,2,1,1.617,0.026,0.030
210,3,2,4,1,0.500,0.476,-0.024,0.250,0.226,-0.024,2,1,0,2.590,0.029,0.030
210,3,2,5,1,0.500,0.473,-0.027,0.250,0.223,-0.027,2,2,1,1.396,0.028,0.030
210,3,2,6,1,0.500,0.475,-0.025,0.250,0.225,-0.025,2,2,1,0.315,0.026,0.030
210,3,2,7,-1,0.500,0.476,-0.024,0.250,0.226,-0.024,1,1,1,0.453,0.025,0.030
210,3,2,8,-1,0.500,0.477,-0.023,0.250,0.227,-0.023,1,1,1,0.313,0.023,0.030
210,3,2,9,1,0.500,0.479,-0.021,0.250,0.229,-0.021,2,2,1,0.171,0.022,0.030
210,3,2,10,-1,0.500,0.480,-0.020,0.250,0.230,-0.020,2,1,0,1.237,0.025,0.030
210,3,2,11,-1,0.500,0.523,0.023,0.250,0.273,0.023,1,1,1,0.312,0.024,0.030
210,3,2,12,-1,0.500,0.522,0.022,0.250,0.272,0.022,2,1,0,0.193,0.027,0.029
210,3,2,13,-1,0.500,0.525,0.025,0.250,0.275,0.025,1,1,1,0.211,0.026,0.029
210,3,2,14,1,0.500,0.477,-0.023,0.250,0.227,-0.023,1,1,1,0.226,0.024,0.029
210,3,2,15,1,0.500,0.478,-0.022,0.250,0.228,-0.022,1,1,1,0.210,0.023,0.029
210,3,2,16,1,0.500,0.479,-0.021,0.250,0.229,-0.021,2,2,1,0.775,0.022,0.029
210,3,2,17,-1,0.500,0.481,-0.019,0.250,0.231,-0.019,1,1,1,0.183,0.020,0.029
210,3,2,18,1,0.500,0.482,-0.018,0.250,0.232,-0.018,1,1,1,0.219,0.019,0.029
210,3,2,19,1,0.500,0.517,0.017,0.250,0.267,0.017,2,1,0,0.586,0.022,0.029
210,3,2,20,-1,0.500,0.480,-0.020,0.250,0.230,-0.020,2,1,0,0.244,0.025,0.029
210,3,2,21,1,0.500,0.477,-0.023,0.250,0.227,-0.023,1,1,1,0.129,0.024,0.029
210,3,2,22,1,0.500,0.478,-0.022,0.250,0.228,-0.022,1,1,1,0.158,0.023,0.029
210,3,2,23,-1,0.500,0.520,0.020,0.250,0.270,0.020,2,1,0,0.711,0.026,0.029
