subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
1,4,3,1,2.500,2.430,-0.070,0.500,0.477,-0.023,2,2,1,3.483,0.022,0.017
1,4,3,2,2.500,2.566,0.066,0.500,0.522,0.022,1,1,1,0.293,0.021,0.017
1,4,3,3,2.500,2.438,-0.062,0.500,0.479,-0.021,2,2,1,0.293,0.020,0.017
1,4,3,4,2.500,2.442,-0.058,0.500,0.481,-0.019,2,2,1,2.499,0.018,0.017
1,4,3,5,2.500,2.446,-0.054,0.500,0.482,-0.018,1,2,0,1.621,0.021,0.016
1,4,3,6,2.500,2.437,-0.063,0.500,0.479,-0.021,1,1,1,0.521,0.020,0.016
1,4,3,7,2.500,2.441,-0.059,0.500,0.480,-0.020,2,1,0,4.351,0.023,0.016
1,4,3,8,2.500,2.568,0.068,0.500,0.523,0.023,1,1,1,0.632,0.022,0.016
1,4,3,9,2.500,2.564,0.064,0.500,0.521,0.021,1,1,1,0.249,0.021,0.016
1,4,3,10,2.500,2.439,-0.061,0.500,0.480,-0.020,2,2,1,0.197,0.019,0.016
1,4,3,11,2.500,2.443,-0.057,0.500,0.481,-0.019,2,1,0,0.785,0.022,0.016
1,4,3,12,2.500,2.565,0.065,0.500,0.522,0.022,2,2,1,0.405,0.021,0.016
1,4,3,13,2.500,2.438,-0.062,0.500,0.479,-0.021,1,1,1,0.345,0.020,0.016
1,4,3,14,2.500,2.442,-0.058,0.500,0.481,-0.019,2,2,1,1.142,0.019,0.016
1,4,3,15,2.500,2.555,0.055,0.500,0.518,0.018,1,1,1,2.301,0.018,0.016
1,4,3,16,2.500,2.448,-0.052,0.500,0.483,-0.017,2,2,1,0.939,0.017,0.016
1,4,3,17,2.500,2.452,-0.048,0.500,0.484,-0.016,2,1,0,0.333,0.019,0.015
1,4,3,18,2.500,2.444,-0.056,0.500,0.481,-0.019,2,1,0,0.526,0.022,0.015
1,4,3,19,2.500,2.564,0.064,0.500,0.521,0.021,2,1,0,0.480,0.024,0.015
1,4,3,20,2.500,2.571,0.071,0.500,0.524,0.024,1,1,1,0.276,0.023,0.015
1,4,3,21,2.500,2.568,0.068,0.500,0.523,0.023,1,2,0,1.129,0.025,0.015
1,4,3,22,2.500,2.575,0.075,0.500,0.525,0.025,2,2,1,0.293,0.025,0.015
1,4,3,23,2.500,2.572,0.072,0.500,0.524,0.024,2,2,1,0.239,0.024,0.015
1,4,3,24,2.500,2.431,-0.069,0.500,0.477,-0.023,2,1,0,0.304,0.026,0.014
1,4,3,25,2.500,2.576,0.076,0.500,0.525,0.025,2,2,1,0.809,0.025,0.014
1,4,3,26,2.500,2.573,0.073,0.500,0.524,0.024,1,1,1,0.276,0.024,0.014
1,4,3,27,2.500,2.570,0.070,0.500,0.523,0.023,1,1,1,0.367,0.023,0.014
1,4,3,28,2.500,2.433,-0.067,0.500,0.478,-0.022,1,1,1,0.324,0.022,0.014
1,4,3,29,2.500,2.564,0.064,0.500,0.521,0.021,2,2,1,0.353,0.021,0.014
1,4,3,30,2.500,2.561,0.061,0.500,0.520,0.020,2,1,0,1.231,0.023,0.014
1,4,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.368,0.022,0.017
1,4,1,2,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,0.365,0.021,0.017
1,4,1,3,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.794,0.020,0.017
1,4,1,4,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.309,0.018,0.017
1,4,1,5,1.000,1.054,0.054,0.000,0.018,0.018,1,1,1,0.498,0.017,0.017
1,4,1,6,1.000,1.050,0.050,0.000,0.017,0.017,1,1,1,0.367,0.016,0.017
1,4,1,7,1.000,1.047,0.047,0.000,0.016,0.016,2,2,1,0.356,0.015,0.017
1,4,1,8,1.000,1.043,0.043,0.000,0.014,0.014,2,1,0,0.281,0.017,0.016
1,4,1,9,1.000,1.051,0.051,0.000,0.017,0.017,1,1,1,0.142,0.016,0.016
1,4,1,10,1.000,1.048,0.048,0.000,0.016,0.016,1,1,1,0.390,0.015,0.016
1,4,1,11,1.000,1.044,0.044,0.000,0.015,0.015,2,1,0,0.022,0.018,0.016
1,4,1,12,1.000,1.052,0.052,0.000,0.017,0.017,2,2,1,0.398,0.017,0.016
1,4,1,13,1.000,1.049,0.049,0.000,0.016,0.016,1,1,1,1.309,0.015,0.016
1,4,1,14,1.000,1.045,0.045,0.000,0.015,0.015,2,1,0,0.437,0.018,0.016
1,4,1,15,1.000,1.053,0.053,0.000,0.018,0.018,1,1,1,0.775,0.017,0.016
1,4,1,16,1.000,1.050,0.050,0.000,0.017,0.017,2,1,0,0.701,0.020,0.015
1,4,1,17,1.000,1.058,0.058,0.000,0.019,0.019,1,1,1,0.229,0.019,0.015
1,4,1,18,1.000,1.055,0.055,0.000,0.018,0.018,1,1,1,0.401,0.018,0.015
1,4,1,19,1.000,1.051,0.051,0.000,0.017,0.017,2,1,0,0.157,0.020,0.015
1,4,1,20,1.000,1.059,0.059,0.000,0.020,0.020,2,1,0,0.321,0.023,0.015
1,4,1,21,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,0.182,0.022,0.015
1,4,1,22,1.000,1.063,0.063,0.000,0.021,0.021,2,2,1,0.115,0.021,0.015
1,4,1,23,1.000,1.060,0.060,0.000,0.020,0.020,2,2,1,0.329,0.019,0.015
1,4,1,24,1.000,1.057,0.057,0.000,0.019,0.019,2,2,1,0.268,0.018,0.015
1,4,1,25,1.000,1.054,0.054,0.000,0.018,0.018,1,1,1,0.638,0.017,0.015
1,4,1,26,1.000,1.051,0.051,0.000,0.017,0.017,2,2,1,0.940,0.017,0.015
1,4,1,27,1.000,1.048,0.048,0.000,0.016,0.016,2,2,1,0.305,0.016,0.015
1,4,1,28,1.000,1.045,0.045,0.000,0.015,0.015,1,2,0,0.021,0.018,0.015
1,4,1,29,1.000,1.051,0.051,0.000,0.017,0.017,2,2,1,0.435,0.017,0.014
1,4,1,30,1.000,1.048,0.048,0.000,0.016,0.016,2,2,1,0.459,0.016,0.014
1,4,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,2,0,0.376,0.026,0.016
1,4,5,2,4.000,3.921,-0.079,1.000,0.974,-0.026,2,2,1,0.318,0.025,0.016
1,4,5,3,4.000,3.925,-0.075,1.000,0.975,-0.025,2,2,1,0.512,0.024,0.016
1,4,5,4,4.000,3.929,-0.071,1.000,0.976,-0.024,2,2,1,0.018,0.023,0.016
1,4,5,5,4.000,3.932,-0.068,1.000,0.977,-0.023,2,2,1,0.998,0.022,0.016
1,4,5,6,4.000,3.936,-0.064,1.000,0.979,-0.021,1,2,0,0.176,0.024,0.016
1,4,5,7,4.000,3.928,-0.072,1.000,0.976,-0.024,1,1,1,0.568,0.023,0.016
1,4,5,8,4.000,3.931,-0.069,1.000,0.977,-0.023,1,1,1,0.245,0.022,0.016
1,4,5,9,4.000,3.935,-0.065,1.000,0.978,-0.022,2,2,1,0.136,0.021,0.016
1,4,5,10,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.149,0.020,0.016
1,4,5,11,4.000,3.942,-0.058,1.000,0.981,-0.019,1,1,1,0.123,0.019,0.016
1,4,5,12,4.000,3.945,-0.055,1.000,0.982,-0.018,1,2,0,0.066,0.021,0.016
1,4,5,13,4.000,3.938,-0.062,1.000,0.979,-0.021,2,1,0,1.538,0.024,0.015
1,4,5,14,4.000,3.930,-0.070,1.000,0.977,-0.023,1,1,1,0.247,0.023,0.015
1,4,5,15,4.000,3.933,-0.067,1.000,0.978,-0.022,1,1,1,0.464,0.022,0.015
1,4,5,16,4.000,3.937,-0.063,1.000,0.979,-0.021,2,1,0,0.069,0.024,0.015
1,4,5,17,4.000,3.929,-0.071,1.000,0.976,-0.024,1,1,1,1.262,0.023,0.015
1,4,5,18,4.000,3.933,-0.067,1.000,0.978,-0.022,1,2,0,1.892,0.025,0.015
1,4,5,19,4.000,3.925,-0.075,1.000,0.975,-0.025,1,1,1,0.616,0.024,0.015
1,4,5,20,4.000,3.928,-0.072,1.000,0.976,-0.024,2,1,0,3.246,0.027,0.015
1,4,5,21,4.000,3.921,-0.079,1.000,0.974,-0.026,1,1,1,0.546,0.026,0.015
1,4,5,22,4.000,3.924,-0.076,1.000,0.975,-0.025,1,1,1,0.221,0.025,0.015
1,4,5,23,4.000,3.927,-0.073,1.000,0.976,-0.024,2,1,0,0.807,0.027,0.014
1,4,5,24,4.000,3.921,-0.079,1.000,0.974,-0.026,1,2,0,1.915,0.029,0.014
1,4,5,25,4.000,3.914,-0.086,1.000,0.971,-0.029,2,1,0,0.997,0.031,0.014
1,4,5,26,4.000,3.907,-0.093,1.000,0.969,-0.031,2,2,1,0.569,0.031,0.014
1,4,5,27,4.000,3.910,-0.090,1.000,0.970,-0.030,2,1,0,2.349,0.033,0.014
1,4,5,28,4.000,3.904,-0.096,1.000,0.968,-0.032,2,2,1,0.292,0.032,0.014
1,4,5,29,4.000,3.907,-0.093,1.000,0.969,-0.031,1,2,0,0.666,0.034,0.014
1,4,5,30,4.000,3.901,-0.099,1.000,0.967,-0.033,2,2,1,0.229,0.033,0.014
1,4,4,1,3.250,3.320,0.070,0.750,0.773,0.023,1,1,1,0.669,0.022,0.017
1,4,4,2,3.250,3.184,-0.066,0.750,0.728,-0.022,1,1,1,0.571,0.021,0.017
1,4,4,3,3.250,3.188,-0.062,0.750,0.729,-0.021,1,1,1,0.345,0.020,0.017
1,4,4,4,3.250,3.192,-0.058,0.750,0.731,-0.019,2,2,1,0.547,0.018,0.017
1,4,4,5,3.250,3.304,0.054,0.750,0.768,0.018,1,1,1,0.175,0.017,0.017
1,4,4,6,3.250,3.200,-0.050,0.750,0.733,-0.017,2,1,0,0.609,0.020,0.016
1,4,4,7,3.250,3.191,-0.059,0.750,0.730,-0.020,1,1,1,0.069,0.019,0.016
1,4,4,8,3.250,3.306,0.056,0.750,0.769,0.019,2,1,0,0.544,0.022,0.016
1,4,4,9,3.250,3.186,-0.064,0.750,0.729,-0.021,1,2,0,0.972,0.024,0.016
1,4,4,10,3.250,3.322,0.072,0.750,0.774,0.024,2,1,0,0.371,0.027,0.015
1,4,4,11,3.250,3.170,-0.080,0.750,0.723,-0.027,1,1,1,0.140,0.026,0.015
1,4,4,12,3.250,3.173,-0.077,0.750,0.724,-0.026,1,1,1,0.337,0.025,0.015
1,4,4,13,3.250,3.323,0.073,0.750,0.774,0.024,1,1,1,0.242,0.024,0.015
1,4,4,14,3.250,3.180,-0.070,0.750,0.727,-0.023,1,1,1,0.029,0.023,0.015
1,4,4,15,3.250,3.183,-0.067,0.750,0.728,-0.022,1,1,1,0.128,0.022,0.015
1,4,4,16,3.250,3.313,0.063,0.750,0.771,0.021,1,1,1,0.115,0.021,0.015
1,4,4,17,3.250,3.190,-0.060,0.750,0.730,-0.020,2,1,0,0.145,0.023,0.015
1,4,4,18,3.250,3.318,0.068,0.750,0.773,0.023,1,1,1,0.104,0.022,0.015
1,4,4,19,3.250,3.314,0.064,0.750,0.771,0.021,2,1,0,0.178,0.024,0.015
1,4,4,20,3.250,3.321,0.071,0.750,0.774,0.024,1,1,1,0.152,0.023,0.015
1,4,4,21,3.250,3.182,-0.068,0.750,0.727,-0.023,2,2,1,0.031,0.022,0.015
1,4,4,22,3.250,3.315,0.065,0.750,0.772,0.022,1,1,1,0.230,0.021,0.015
1,4,4,23,3.250,3.188,-0.062,0.750,0.729,-0.021,2,1,0,0.213,0.024,0.015
1,4,4,24,3.250,3.319,0.069,0.750,0.773,0.023,2,1,0,0.015,0.026,0.014
1,4,4,25,3.250,3.174,-0.076,0.750,0.725,-0.025,1,1,1,0.142,0.025,0.014
1,4,4,26,3.250,3.323,0.073,0.750,0.774,0.024,1,1,1,0.425,0.024,0.014
1,4,4,27,3.250,3.180,-0.070,0.750,0.727,-0.023,2,1,0,0.817,0.026,0.014
1,4,4,28,3.250,3.327,0.077,0.750,0.776,0.026,2,1,0,0.113,0.028,0.014
1,4,4,29,3.250,3.333,0.083,0.750,0.778,0.028,1,1,1,0.540,0.027,0.014
1,4,4,30,3.250,3.330,0.080,0.750,0.777,0.027,2,2,1,0.465,0.027,0.014
1,4,2,1,1.750,1.680,-0.070,0.250,0.227,-0.023,2,2,1,0.047,0.022,0.017
1,4,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,2,2,1,0.409,0.021,0.017
1,4,2,3,1.750,1.688,-0.062,0.250,0.229,-0.021,1,2,0,0.418,0.024,0.016
1,4,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,1,1,1,0.698,0.023,0.016
1,4,2,5,1.750,1.817,0.067,0.250,0.272,0.022,1,1,1,0.412,0.021,0.016
1,4,2,6,1.750,1.813,0.063,0.250,0.271,0.021,2,1,0,0.326,0.024,0.016
1,4,2,7,1.750,1.822,0.072,0.250,0.274,0.024,1,1,1,0.116,0.023,0.016
1,4,2,8,1.750,1.818,0.068,0.250,0.273,0.023,2,2,1,0.248,0.022,0.016
1,4,2,9,1.750,1.815,0.065,0.250,0.272,0.022,1,2,0,0.458,0.024,0.016
1,4,2,10,1.750,1.678,-0.072,0.250,0.226,-0.024,1,1,1,0.324,0.023,0.016
1,4,2,11,1.750,1.819,0.069,0.250,0.273,0.023,1,2,0,0.137,0.026,0.015
1,4,2,12,1.750,1.827,0.077,0.250,0.276,0.026,1,2,0,0.277,0.029,0.015
1,4,2,13,1.750,1.834,0.084,0.250,0.278,0.028,1,2,0,0.211,0.031,0.015
1,4,2,14,1.750,1.841,0.091,0.250,0.280,0.030,2,1,0,0.348,0.033,0.015
1,4,2,15,1.750,1.652,-0.098,0.250,0.217,-0.033,2,2,1,0.326,0.032,0.015
1,4,2,16,1.750,1.845,0.095,0.250,0.282,0.032,2,2,1,0.650,0.031,0.015
1,4,2,17,1.750,1.842,0.092,0.250,0.281,0.031,2,2,1,0.357,0.030,0.015
1,4,2,18,1.750,1.660,-0.090,0.250,0.220,-0.030,1,2,0,0.219,0.033,0.014
1,4,2,19,1.750,1.846,0.096,0.250,0.282,0.032,1,2,0,0.331,0.035,0.014
1,4,2,20,1.750,1.647,-0.103,0.250,0.216,-0.034,2,2,1,0.401,0.034,0.014
1,4,2,21,1.750,1.850,0.100,0.250,0.283,0.033,2,2,1,0.121,0.033,0.014
1,4,2,22,1.750,1.653,-0.097,0.250,0.218,-0.032,2,2,1,0.289,0.032,0.014
1,4,2,23,1.750,1.845,0.095,0.250,0.282,0.032,2,2,1,0.076,0.031,0.014
1,4,2,24,1.750,1.842,0.092,0.250,0.281,0.031,2,2,1,0.129,0.030,0.014
1,4,2,25,1.750,1.661,-0.089,0.250,0.220,-0.030,1,2,0,0.303,0.032,0.014
1,4,2,26,1.750,1.655,-0.095,0.250,0.218,-0.032,1,2,0,0.298,0.035,0.014
1,4,2,27,1.750,1.852,0.102,0.250,0.284,0.034,2,2,1,0.354,0.034,0.014
1,4,2,28,1.750,1.651,-0.099,0.250,0.217,-0.033,1,1,1,0.208,0.033,0.014
1,4,2,29,1.750,1.653,-0.097,0.250,0.218,-0.032,1,2,0,0.132,0.035,0.014
1,4,2,30,1.750,1.853,0.103,0.250,0.284,0.034,1,2,0,0.504,0.037,0.013
1,1,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,2,2,1,0.676,0.022,0.017
1,1,4,2,3.250,3.316,0.066,0.750,0.772,0.022,2,1,0,1.932,0.025,0.016
1,1,4,3,3.250,3.175,-0.075,0.750,0.725,-0.025,2,2,1,0.706,0.024,0.016
1,1,4,4,3.250,3.321,0.071,0.750,0.774,0.024,2,1,0,0.744,0.027,0.016
1,1,4,5,3.250,3.330,0.080,0.750,0.777,0.027,1,2,0,0.427,0.029,0.016
1,1,4,6,3.250,3.162,-0.088,0.750,0.721,-0.029,1,1,1,1.172,0.028,0.016
1,1,4,7,3.250,3.166,-0.084,0.750,0.722,-0.028,1,1,1,0.473,0.027,0.016
1,1,4,8,3.250,3.169,-0.081,0.750,0.723,-0.027,1,1,1,0.730,0.026,0.016
1,1,4,9,3.250,3.172,-0.078,0.750,0.724,-0.026,2,1,0,0.665,0.029,0.015
1,1,4,10,3.250,3.335,0.085,0.750,0.778,0.028,1,1,1,0.482,0.028,0.015
1,1,4,11,3.250,3.332,0.082,0.750,0.777,0.027,2,1,0,0.527,0.030,0.015
1,1,4,12,3.250,3.161,-0.089,0.750,0.720,-0.030,1,1,1,0.383,0.029,0.015
1,1,4,13,3.250,3.336,0.086,0.750,0.779,0.029,1,1,1,0.274,0.028,0.015
1,1,4,14,3.250,3.333,0.083,0.750,0.778,0.028,1,1,1,0.269,0.027,0.015
1,1,4,15,3.250,3.330,0.080,0.750,0.777,0.027,2,2,1,0.389,0.026,0.015
1,1,4,16,3.250,3.173,-0.077,0.750,0.724,-0.026,1,1,1,0.362,0.025,0.015
1,1,4,17,3.250,3.324,0.074,0.750,0.775,0.025,1,1,1,1.305,0.024,0.015
1,1,4,18,3.250,3.321,0.071,0.750,0.774,0.024,1,1,1,0.870,0.023,0.015
1,1,4,19,3.250,3.318,0.068,0.750,0.773,0.023,2,2,1,0.298,0.022,0.015
1,1,4,20,3.250,3.315,0.065,0.750,0.772,0.022,1,1,1,0.341,0.021,0.015
1,1,4,21,3.250,3.312,0.062,0.750,0.771,0.021,2,2,1,0.626,0.020,0.015
1,1,4,22,3.250,3.192,-0.058,0.750,0.731,-0.019,1,1,1,0.265,0.019,0.015
1,1,4,23,3.250,3.305,0.055,0.750,0.768,0.018,1,1,1,1.318,0.018,0.015
1,1,4,24,3.250,3.302,0.052,0.750,0.767,0.017,2,1,0,0.258,0.020,0.015
1,1,4,25,3.250,3.309,0.059,0.750,0.770,0.020,2,2,1,0.298,0.019,0.015
1,1,4,26,3.250,3.194,-0.056,0.750,0.731,-0.019,1,1,1,0.189,0.018,0.014
1,1,4,27,3.250,3.303,0.053,0.750,0.768,0.018,2,2,1,0.831,0.017,0.014
1,1,4,28,3.250,3.200,-0.050,0.750,0.733,-0.017,1,1,1,0.658,0.016,0.014
1,1,4,29,3.250,3.202,-0.048,0.750,0.734,-0.016,1,1,1,0.323,0.016,0.014
1,1,4,30,3.250,3.205,-0.045,0.750,0.735,-0.015,2,1,0,0.100,0.018,0.014
1,1,2,1,1.750,1.680,-0.070,0.250,0.227,-0.023,2,1,0,0.420,0.026,0.016
1,1,2,2,1.750,1.671,-0.079,0.250,0.224,-0.026,1,1,1,0.075,0.025,0.016
1,1,2,3,1.750,1.675,-0.075,0.250,0.225,-0.025,2,2,1,0.111,0.024,0.016
1,1,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,1,1,1,0.197,0.023,0.016
1,1,2,5,1.750,1.682,-0.068,0.250,0.227,-0.023,1,2,0,0.097,0.026,0.016
1,1,2,6,1.750,1.826,0.076,0.250,0.275,0.025,2,2,1,0.398,0.024,0.016
1,1,2,7,1.750,1.823,0.073,0.250,0.274,0.024,1,2,0,0.262,0.027,0.016
1,1,2,8,1.750,1.830,0.080,0.250,0.277,0.027,2,2,1,0.157,0.026,0.016
1,1,2,9,1.750,1.827,0.077,0.250,0.276,0.026,2,2,1,0.361,0.025,0.016
1,1,2,10,1.750,1.824,0.074,0.250,0.275,0.025,1,1,1,0.134,0.024,0.016
1,1,2,11,1.750,1.820,0.070,0.250,0.273,0.023,1,2,0,1.345,0.026,0.015
1,1,2,12,1.750,1.672,-0.078,0.250,0.224,-0.026,2,2,1,0.465,0.025,0.015
1,1,2,13,1.750,1.825,0.075,0.250,0.275,0.025,2,2,1,0.987,0.024,0.015
1,1,2,14,1.750,1.678,-0.072,0.250,0.226,-0.024,2,2,1,0.327,0.023,0.015
1,1,2,15,1.750,1.818,0.068,0.250,0.273,0.023,2,1,0,0.769,0.026,0.015
1,1,2,16,1.750,1.826,0.076,0.250,0.275,0.025,2,2,1,0.567,0.025,0.015
1,1,2,17,1.750,1.677,-0.073,0.250,0.226,-0.024,1,1,1,0.606,0.024,0.015
1,1,2,18,1.750,1.819,0.069,0.250,0.273,0.023,1,1,1,0.276,0.023,0.015
1,1,2,19,1.750,1.684,-0.066,0.250,0.228,-0.022,1,2,0,1.087,0.025,0.015
1,1,2,20,1.750,1.676,-0.074,0.250,0.225,-0.025,1,1,1,0.390,0.024,0.015
1,1,2,21,1.750,1.679,-0.071,0.250,0.226,-0.024,1,1,1,0.062,0.023,0.015
1,1,2,22,1.750,1.818,0.068,0.250,0.273,0.023,2,1,0,0.133,0.025,0.014
1,1,2,23,1.750,1.675,-0.075,0.250,0.225,-0.025,2,2,1,0.179,0.024,0.014
1,1,2,24,1.750,1.822,0.072,0.250,0.274,0.024,2,1,0,0.298,0.027,0.014
1,1,2,25,1.750,1.828,0.078,0.250,0.276,0.026,2,2,1,0.459,0.026,0.014
1,1,2,26,1.750,1.675,-0.075,0.250,0.225,-0.025,2,2,1,0.264,0.025,0.014
1,1,2,27,1.750,1.677,-0.073,0.250,0.226,-0.024,2,2,1,0.248,0.024,0.014
1,1,2,28,1.750,1.680,-0.070,0.250,0.227,-0.023,1,1,1,1.102,0.023,0.014
1,1,2,29,1.750,1.817,0.067,0.250,0.272,0.022,1,2,0,0.311,0.025,0.014
1,1,2,30,1.750,1.677,-0.073,0.250,0.226,-0.024,2,2,1,0.291,0.024,0.014
1,1,3,1,2.500,2.430,-0.070,0.500,0.477,-0.023,1,1,1,0.366,0.022,0.017
1,1,3,2,2.500,2.566,0.066,0.500,0.522,0.022,2,1,0,0.123,0.025,0.016
1,1,3,3,2.500,2.575,0.075,0.500,0.525,0.025,2,1,0,0.153,0.028,0.016
1,1,3,4,2.500,2.417,-0.083,0.500,0.472,-0.028,1,1,1,0.135,0.027,0.016
1,1,3,5,2.500,2.420,-0.080,0.500,0.473,-0.027,2,1,0,0.479,0.029,0.016
1,1,3,6,2.500,2.412,-0.088,0.500,0.471,-0.029,1,2,0,0.489,0.032,0.015
1,1,3,7,2.500,2.595,0.095,0.500,0.532,0.032,1,1,1,0.434,0.031,0.015
1,1,3,8,2.500,2.592,0.092,0.500,0.531,0.031,2,2,1,0.485,0.030,0.015
1,1,3,9,2.500,2.411,-0.089,0.500,0.470,-0.030,2,2,1,0.228,0.029,0.015
1,1,3,10,2.500,2.414,-0.086,0.500,0.471,-0.029,2,2,1,0.264,0.028,0.015
1,1,3,11,2.500,2.418,-0.082,0.500,0.473,-0.027,1,2,0,0.084,0.030,0.015
1,1,3,12,2.500,2.590,0.090,0.500,0.530,0.030,1,1,1,1.738,0.029,0.015
1,1,3,13,2.500,2.413,-0.087,0.500,0.471,-0.029,2,2,1,0.589,0.028,0.015
1,1,3,14,2.500,2.583,0.083,0.500,0.528,0.028,1,1,1,0.384,0.027,0.015
1,1,3,15,2.500,2.580,0.080,0.500,0.527,0.027,1,1,1,0.117,0.026,0.015
1,1,3,16,2.500,2.577,0.077,0.500,0.526,0.026,2,2,1,0.259,0.025,0.015
1,1,3,17,2.500,2.574,0.074,0.500,0.525,0.025,1,1,1,0.110,0.024,0.015
1,1,3,18,2.500,2.429,-0.071,0.500,0.476,-0.024,1,1,1,0.389,0.023,0.015
1,1,3,19,2.500,2.432,-0.068,0.500,0.477,-0.023,2,1,0,1.080,0.026,0.015
1,1,3,20,2.500,2.575,0.075,0.500,0.525,0.025,1,1,1,0.152,0.025,0.015
1,1,3,21,2.500,2.428,-0.072,0.500,0.476,-0.024,1,1,1,2.705,0.024,0.015
1,1,3,22,2.500,2.569,0.069,0.500,0.523,0.023,2,1,0,2.247,0.026,0.014
1,1,3,23,2.500,2.424,-0.076,0.500,0.475,-0.025,2,1,0,0.695,0.028,0.014
1,1,3,24,2.500,2.583,0.083,0.500,0.528,0.028,1,1,1,0.203,0.027,0.014
1,1,3,25,2.500,2.580,0.080,0.500,0.527,0.027,1,1,1,0.093,0.026,0.014
1,1,3,26,2.500,2.577,0.077,0.500,0.526,0.026,2,2,1,0.686,0.025,0.014
1,1,3,27,2.500,2.574,0.074,0.500,0.525,0.025,2,1,0,0.859,0.027,0.014
1,1,3,28,2.500,2.581,0.081,0.500,0.527,0.027,1,1,1,0.158,0.027,0.014
1,1,3,29,2.500,2.422,-0.078,0.500,0.474,-0.026,1,1,1,0.414,0.026,0.014
1,1,3,30,2.500,2.425,-0.075,0.500,0.475,-0.025,1,2,0,0.142,0.028,0.014
1,1,1,1,1.000,1.070,0.070,0.000,0.023,0.023,1,2,0,0.394,0.026,0.016
1,1,1,2,1.000,1.079,0.079,0.000,0.026,0.026,2,1,0,0.470,0.029,0.016
1,1,1,3,1.000,1.087,0.087,0.000,0.029,0.029,2,2,1,0.087,0.028,0.016
1,1,1,4,1.000,1.083,0.083,0.000,0.028,0.028,2,2,1,0.203,0.027,0.016
1,1,1,5,1.000,1.080,0.080,0.000,0.027,0.027,1,1,1,0.162,0.026,0.016
1,1,1,6,1.000,1.076,0.076,0.000,0.025,0.025,2,2,1,0.394,0.025,0.016
1,1,1,7,1.000,1.073,0.073,0.000,0.024,0.024,2,2,1,0.263,0.023,0.016
1,1,1,8,1.000,1.069,0.069,0.000,0.023,0.023,2,2,1,0.335,0.022,0.016
1,1,1,9,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.453,0.021,0.016
1,1,1,10,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.192,0.020,0.016
1,1,1,11,1.000,1.059,0.059,0.000,0.020,0.020,2,2,1,0.398,0.019,0.016
1,1,1,12,1.000,1.056,0.056,0.000,0.019,0.019,1,1,1,0.139,0.018,0.016
1,1,1,13,1.000,1.052,0.052,0.000,0.017,0.017,2,2,1,0.591,0.017,0.016
1,1,1,14,1.000,1.049,0.049,0.000,0.016,0.016,1,1,1,0.246,0.015,0.016
1,1,1,15,1.000,1.045,0.045,0.000,0.015,0.015,2,1,0,0.614,0.018,0.016
1,1,1,16,1.000,1.053,0.053,0.000,0.018,0.018,2,2,1,0.428,0.017,0.015
1,1,1,17,1.000,1.050,0.050,0.000,0.017,0.017,2,1,0,1.113,0.020,0.015
1,1,1,18,1.000,1.058,0.058,0.000,0.019,0.019,1,1,1,0.364,0.019,0.015
1,1,1,19,1.000,1.054,0.054,0.000,0.018,0.018,2,1,0,0.443,0.021,0.015
1,1,1,20,1.000,1.061,0.061,0.000,0.020,0.020,2,1,0,0.172,0.023,0.015
1,1,1,21,1.000,1.069,0.069,0.000,0.023,0.023,1,1,1,0.203,0.022,0.015
1,1,1,22,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.921,0.021,0.015
1,1,1,23,1.000,1.062,0.062,0.000,0.021,0.021,1,1,1,0.156,0.020,0.015
1,1,1,24,1.000,1.059,0.059,0.000,0.020,0.020,1,1,1,0.182,0.019,0.015
1,1,1,25,1.000,1.056,0.056,0.000,0.019,0.019,1,1,1,0.146,0.018,0.015
1,1,1,26,1.000,1.053,0.053,0.000,0.018,0.018,1,1,1,0.237,0.017,0.015
1,1,1,27,1.000,1.051,0.051,0.000,0.017,0.017,2,1,0,0.468,0.020,0.014
1,1,1,28,1.000,1.057,0.057,0.000,0.019,0.019,1,2,0,0.687,0.022,0.014
1,1,1,29,1.000,1.064,0.064,0.000,0.021,0.021,2,2,1,0.635,0.021,0.014
1,1,1,30,1.000,1.061,0.061,0.000,0.020,0.020,2,2,1,1.646,0.020,0.014
1,1,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,2,0,0.252,0.026,0.016
1,1,5,2,4.000,3.921,-0.079,1.000,0.974,-0.026,1,2,0,0.451,0.029,0.016
1,1,5,3,4.000,3.913,-0.087,1.000,0.971,-0.029,2,2,1,0.116,0.028,0.016
