subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
334,3,4,5,3.250,3.304,0.054,0.750,0.768,0.018,1,1,1,0.268,0.017,0.017
334,3,4,6,3.250,3.300,0.050,0.750,0.767,0.017,2,2,1,0.031,0.016,0.017
334,3,4,7,3.250,3.203,-0.047,0.750,0.734,-0.016,1,1,1,0.062,0.015,0.017
334,3,4,8,3.250,3.207,-0.043,0.750,0.736,-0.014,1,1,1,0.075,0.013,0.017
334,3,4,9,3.250,3.211,-0.039,0.750,0.737,-0.013,2,2,1,2.070,0.012,0.017
334,3,4,10,3.250,3.215,-0.035,0.750,0.738,-0.012,1,2,0,0.229,0.015,0.016
334,3,4,11,3.250,3.294,0.044,0.750,0.765,0.015,2,1,0,0.115,0.018,0.016
334,3,4,12,3.250,3.302,0.052,0.750,0.767,0.017,2,2,1,0.522,0.017,0.016
334,3,4,13,3.250,3.299,0.049,0.750,0.766,0.016,2,1,0,1.141,0.019,0.016
334,3,4,14,3.250,3.193,-0.057,0.750,0.731,-0.019,1,1,1,0.282,0.018,0.016
334,3,4,15,3.250,3.304,0.054,0.750,0.768,0.018,2,2,1,0.080,0.017,0.016
334,3,4,16,3.250,3.300,0.050,0.750,0.767,0.017,1,1,1,0.087,0.016,0.016
334,3,4,17,3.250,3.297,0.047,0.750,0.766,0.016,1,1,1,0.210,0.015,0.016
334,3,4,18,3.250,3.207,-0.043,0.750,0.736,-0.014,1,1,1,0.065,0.014,0.016
334,3,4,19,3.250,3.210,-0.040,0.750,0.737,-0.013,1,1,1,0.245,0.013,0.016
334,3,4,20,3.250,3.287,0.037,0.750,0.762,0.012,2,2,1,1.490,0.012,0.015
334,3,4,21,3.250,3.217,-0.033,0.750,0.739,-0.011,1,1,1,0.188,0.011,0.015
334,3,4,22,3.250,3.280,0.030,0.750,0.760,0.010,2,1,0,0.228,0.013,0.015
334,3,4,23,3.250,3.287,0.037,0.750,0.762,0.012,2,2,1,0.640,0.012,0.015
334,3,4,24,3.250,3.284,0.034,0.750,0.761,0.011,2,1,0,0.216,0.014,0.015
334,3,4,25,3.250,3.209,-0.041,0.750,0.736,-0.014,1,1,1,0.073,0.013,0.015
334,3,4,26,3.250,3.288,0.038,0.750,0.763,0.013,2,1,0,0.539,0.016,0.015
334,3,4,27,3.250,3.295,0.045,0.750,0.765,0.015,1,1,1,0.107,0.015,0.015
334,3,4,28,3.250,3.208,-0.042,0.750,0.736,-0.014,2,1,0,0.302,0.017,0.015
334,3,4,29,3.250,3.201,-0.049,0.750,0.734,-0.016,1,1,1,0.040,0.016,0.015
334,3,4,30,3.250,3.296,0.046,0.750,0.765,0.015,1,1,1,0.039,0.015,0.015
334,3,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.052,0.022,0.017
334,3,1,2,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.096,0.021,0.017
334,3,1,3,1.000,1.062,0.062,0.000,0.021,0.021,1,1,1,0.034,0.020,0.017
334,3,1,4,1.000,1.058,0.058,0.000,0.019,0.019,1,1,1,1.638,0.018,0.017
334,3,1,5,1.000,1.054,0.054,0.000,0.018,0.018,2,2,1,2.048,0.017,0.017
334,3,1,6,1.000,1.050,0.050,0.000,0.017,0.017,1,1,1,0.251,0.016,0.017
334,3,1,7,1.000,1.047,0.047,0.000,0.016,0.016,2,2,1,0.250,0.015,0.017
334,3,1,8,1.000,1.043,0.043,0.000,0.014,0.014,1,1,1,0.215,0.013,0.017
334,3,1,9,1.000,1.039,0.039,0.000,0.013,0.013,1,2,0,0.731,0.016,0.016
334,3,1,10,1.000,1.048,0.048,0.000,0.016,0.016,2,1,0,0.536,0.019,0.016
334,3,1,11,1.000,1.056,0.056,0.000,0.019,0.019,1,1,1,0.018,0.018,0.016
334,3,1,12,1.000,1.053,0.053,0.000,0.018,0.018,1,1,1,0.039,0.017,0.016
334,3,1,13,1.000,1.049,0.049,0.000,0.016,0.016,2,2,1,0.312,0.016,0.016
334,3,1,14,1.000,1.046,0.046,0.000,0.015,0.015,1,1,1,0.180,0.014,0.016
334,3,1,15,1.000,1.042,0.042,0.000,0.014,0.014,2,2,1,0.873,0.013,0.016
334,3,1,16,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.053,0.012,0.016
334,3,1,17,1.000,1.035,0.035,0.000,0.012,0.012,1,1,1,0.106,0.011,0.016
334,3,1,18,1.000,1.032,0.032,0.000,0.011,0.011,2,1,0,0.691,0.014,0.016
334,3,1,19,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.022,0.013,0.016
334,3,1,20,1.000,1.036,0.036,0.000,0.012,0.012,1,1,1,0.031,0.011,0.015
334,3,1,21,1.000,1.033,0.033,0.000,0.011,0.011,1,1,1,0.070,0.010,0.015
334,3,1,22,1.000,1.029,0.029,0.000,0.010,0.010,1,1,1,0.314,0.009,0.015
334,3,1,23,1.000,1.026,0.026,0.000,0.009,0.009,1,2,0,0.069,0.012,0.015
334,3,1,24,1.000,1.034,0.034,0.000,0.011,0.011,2,1,0,0.701,0.014,0.015
334,3,1,25,1.000,1.041,0.041,0.000,0.014,0.014,1,1,1,0.272,0.013,0.015
334,3,1,26,1.000,1.038,0.038,0.000,0.013,0.013,2,2,1,0.252,0.012,0.015
334,3,1,27,1.000,1.035,0.035,0.000,0.012,0.012,1,1,1,0.198,0.011,0.015
334,3,1,28,1.000,1.032,0.032,0.000,0.011,0.011,1,1,1,0.340,0.010,0.015
334,3,1,29,1.000,1.029,0.029,0.000,0.010,0.010,2,2,1,1.603,0.009,0.015
334,3,1,30,1.000,1.026,0.026,0.000,0.009,0.009,2,2,1,0.064,0.008,0.015
334,3,3,1,2.500,2.570,0.070,0.500,0.523,0.023,2,1,0,1.909,0.026,0.016
334,3,3,2,2.500,2.421,-0.079,0.500,0.474,-0.026,2,2,1,0.510,0.025,0.016
334,3,3,3,2.500,2.575,0.075,0.500,0.525,0.025,2,2,1,0.041,0.024,0.016
334,3,3,4,2.500,2.571,0.071,0.500,0.524,0.024,1,1,1,0.199,0.023,0.016
334,3,3,5,2.500,2.432,-0.068,0.500,0.477,-0.023,1,1,1,0.068,0.022,0.016
334,3,3,6,2.500,2.564,0.064,0.500,0.521,0.021,2,2,1,0.094,0.020,0.016
334,3,3,7,2.500,2.560,0.060,0.500,0.520,0.020,2,2,1,0.085,0.019,0.016
334,3,3,8,2.500,2.443,-0.057,0.500,0.481,-0.019,2,1,0,0.392,0.022,0.016
334,3,3,9,2.500,2.435,-0.065,0.500,0.478,-0.022,2,2,1,0.032,0.021,0.016
334,3,3,10,2.500,2.562,0.062,0.500,0.521,0.021,2,1,0,1.189,0.024,0.016
334,3,3,11,2.500,2.430,-0.070,0.500,0.477,-0.023,1,1,1,0.076,0.022,0.016
334,3,3,12,2.500,2.566,0.066,0.500,0.522,0.022,2,2,1,1.140,0.021,0.016
334,3,3,13,2.500,2.437,-0.063,0.500,0.479,-0.021,1,1,1,0.128,0.020,0.016
334,3,3,14,2.500,2.441,-0.059,0.500,0.480,-0.020,1,1,1,0.049,0.019,0.016
334,3,3,15,2.500,2.556,0.056,0.500,0.519,0.019,1,1,1,1.056,0.018,0.016
334,3,3,16,2.500,2.447,-0.053,0.500,0.482,-0.018,1,1,1,0.733,0.017,0.015
334,3,3,17,2.500,2.549,0.049,0.500,0.516,0.016,2,2,1,0.055,0.016,0.015
334,3,3,18,2.500,2.546,0.046,0.500,0.515,0.015,1,1,1,0.094,0.015,0.015
334,3,3,19,2.500,2.543,0.043,0.500,0.514,0.014,1,1,1,0.267,0.014,0.015
334,3,3,20,2.500,2.461,-0.039,0.500,0.487,-0.013,2,1,0,1.341,0.016,0.015
334,3,3,21,2.500,2.547,0.047,0.500,0.516,0.016,1,2,0,0.310,0.019,0.015
334,3,3,22,2.500,2.554,0.054,0.500,0.518,0.018,1,2,0,2.135,0.021,0.015
334,3,3,23,2.500,2.561,0.061,0.500,0.520,0.020,1,1,1,0.371,0.020,0.015
334,3,3,24,2.500,2.442,-0.058,0.500,0.481,-0.019,1,1,1,1.050,0.019,0.015
334,3,3,25,2.500,2.555,0.055,0.500,0.518,0.018,2,2,1,0.286,0.018,0.015
334,3,3,26,2.500,2.448,-0.052,0.500,0.483,-0.017,1,1,1,0.994,0.017,0.015
334,3,3,27,2.500,2.451,-0.049,0.500,0.484,-0.016,2,1,0,1.900,0.019,0.014
334,3,3,28,2.500,2.556,0.056,0.500,0.519,0.019,1,1,1,0.683,0.018,0.014
334,3,3,29,2.500,2.447,-0.053,0.500,0.482,-0.018,2,1,0,0.118,0.021,0.014
334,3,3,30,2.500,2.560,0.060,0.500,0.520,0.020,2,2,1,0.092,0.020,0.014
334,1,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,0.734,0.022,0.017
334,1,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,2,2,1,0.034,0.021,0.017
334,1,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.065,0.020,0.017
334,1,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.083,0.018,0.017
334,1,5,5,4.000,3.946,-0.054,1.000,0.982,-0.018,2,2,1,0.054,0.017,0.017
334,1,5,6,4.000,3.950,-0.050,1.000,0.983,-0.017,2,2,1,0.065,0.016,0.017
334,1,5,7,4.000,3.953,-0.047,1.000,0.984,-0.016,2,2,1,0.068,0.015,0.017
334,1,5,8,4.000,3.957,-0.043,1.000,0.986,-0.014,1,1,1,0.530,0.013,0.017
334,1,5,9,4.000,3.961,-0.039,1.000,0.987,-0.013,1,1,1,1.255,0.012,0.017
334,1,5,10,4.000,3.965,-0.035,1.000,0.988,-0.012,1,2,0,0.402,0.015,0.016
334,1,5,11,4.000,3.956,-0.044,1.000,0.985,-0.015,1,1,1,0.637,0.014,0.016
334,1,5,12,4.000,3.960,-0.040,1.000,0.987,-0.013,2,2,1,0.711,0.013,0.016
334,1,5,13,4.000,3.963,-0.037,1.000,0.988,-0.012,1,1,1,1.288,0.011,0.016
334,1,5,14,4.000,3.967,-0.033,1.000,0.989,-0.011,2,2,1,0.254,0.010,0.016
334,1,5,15,4.000,3.971,-0.029,1.000,0.990,-0.010,2,2,1,0.155,0.009,0.016
334,1,5,16,4.000,3.974,-0.026,1.000,0.991,-0.009,2,2,1,0.093,0.008,0.016
334,1,5,17,4.000,3.978,-0.022,1.000,0.993,-0.007,1,1,1,0.720,0.007,0.016
334,1,5,18,4.000,3.981,-0.019,1.000,0.994,-0.006,2,2,1,0.527,0.006,0.016
334,1,5,19,4.000,3.985,-0.015,1.000,0.995,-0.005,1,1,1,0.235,0.004,0.016
334,1,5,20,4.000,3.988,-0.012,1.000,0.996,-0.004,1,2,0,0.094,0.007,0.016
334,1,5,21,4.000,3.980,-0.020,1.000,0.993,-0.007,1,2,0,0.222,0.010,0.016
334,1,5,22,4.000,3.973,-0.027,1.000,0.991,-0.009,2,2,1,0.085,0.009,0.015
334,1,5,23,4.000,3.976,-0.024,1.000,0.992,-0.008,2,2,1,0.022,0.008,0.015
334,1,5,24,4.000,3.979,-0.021,1.000,0.993,-0.007,2,2,1,0.042,0.006,0.015
334,1,5,25,4.000,3.983,-0.017,1.000,0.994,-0.006,2,2,1,0.677,0.005,0.015
334,1,5,26,4.000,3.986,-0.014,1.000,0.995,-0.005,2,1,0,0.832,0.008,0.015
334,1,5,27,4.000,3.979,-0.021,1.000,0.993,-0.007,2,2,1,0.061,0.007,0.015
334,1,5,28,4.000,3.982,-0.018,1.000,0.994,-0.006,2,2,1,0.504,0.006,0.015
334,1,5,29,4.000,3.985,-0.015,1.000,0.995,-0.005,2,1,0,0.503,0.008,0.015
334,1,5,30,4.000,3.978,-0.022,1.000,0.993,-0.007,2,2,1,0.176,0.007,0.015
334,1,2,1,1.750,1.820,0.070,0.250,0.273,0.023,1,1,1,1.150,0.022,0.017
334,1,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,2,2,1,0.031,0.021,0.017
334,1,2,3,1.750,1.812,0.062,0.250,0.271,0.021,2,2,1,0.035,0.020,0.017
334,1,2,4,1.750,1.808,0.058,0.250,0.269,0.019,1,1,1,0.600,0.018,0.017
334,1,2,5,1.750,1.696,-0.054,0.250,0.232,-0.018,1,1,1,0.042,0.017,0.017
334,1,2,6,1.750,1.800,0.050,0.250,0.267,0.017,1,1,1,0.560,0.016,0.017
334,1,2,7,1.750,1.797,0.047,0.250,0.266,0.016,1,1,1,0.004,0.015,0.017
334,1,2,8,1.750,1.793,0.043,0.250,0.264,0.014,2,2,1,0.458,0.013,0.017
334,1,2,9,1.750,1.789,0.039,0.250,0.263,0.013,2,2,1,0.039,0.012,0.017
334,1,2,10,1.750,1.715,-0.035,0.250,0.238,-0.012,1,2,0,0.083,0.015,0.016
334,1,2,11,1.750,1.794,0.044,0.250,0.265,0.015,1,1,1,0.698,0.014,0.016
334,1,2,12,1.750,1.790,0.040,0.250,0.263,0.013,2,2,1,0.021,0.013,0.016
334,1,2,13,1.750,1.713,-0.037,0.250,0.238,-0.012,2,2,1,0.524,0.011,0.016
334,1,2,14,1.750,1.717,-0.033,0.250,0.239,-0.011,1,2,0,0.521,0.014,0.016
334,1,2,15,1.750,1.791,0.041,0.250,0.264,0.014,2,2,1,0.069,0.013,0.016
334,1,2,16,1.750,1.712,-0.038,0.250,0.237,-0.013,2,1,0,0.592,0.016,0.016
334,1,2,17,1.750,1.796,0.046,0.250,0.265,0.015,2,2,1,0.982,0.015,0.016
334,1,2,18,1.750,1.708,-0.042,0.250,0.236,-0.014,1,1,1,0.218,0.014,0.016
334,1,2,19,1.750,1.711,-0.039,0.250,0.237,-0.013,2,2,1,3.607,0.012,0.016
334,1,2,20,1.750,1.786,0.036,0.250,0.262,0.012,1,1,1,0.269,0.011,0.015
334,1,2,21,1.750,1.718,-0.032,0.250,0.239,-0.011,1,2,0,0.003,0.014,0.015
334,1,2,22,1.750,1.790,0.040,0.250,0.263,0.013,2,2,1,0.033,0.013,0.015
334,1,2,23,1.750,1.787,0.037,0.250,0.262,0.012,2,2,1,0.422,0.012,0.015
334,1,2,24,1.750,1.783,0.033,0.250,0.261,0.011,2,1,0,0.244,0.014,0.015
334,1,2,25,1.750,1.791,0.041,0.250,0.264,0.014,1,2,0,0.432,0.017,0.015
334,1,2,26,1.750,1.798,0.048,0.250,0.266,0.016,2,2,1,0.471,0.016,0.015
334,1,2,27,1.750,1.795,0.045,0.250,0.265,0.015,2,2,1,0.751,0.015,0.015
334,1,2,28,1.750,1.708,-0.042,0.250,0.236,-0.014,2,2,1,1.447,0.014,0.015
334,1,2,29,1.750,1.711,-0.039,0.250,0.237,-0.013,2,2,1,0.141,0.013,0.015
334,1,2,30,1.750,1.786,0.036,0.250,0.262,0.012,2,1,0,0.294,0.015,0.015
334,1,4,1,3.250,3.320,0.070,0.750,0.773,0.023,2,1,0,0.715,0.026,0.016
334,1,4,2,3.250,3.329,0.079,0.750,0.776,0.026,1,1,1,0.223,0.025,0.016
334,1,4,3,3.250,3.325,0.075,0.750,0.775,0.025,2,2,1,0.052,0.024,0.016
334,1,4,4,3.250,3.321,0.071,0.750,0.774,0.024,1,1,1,0.068,0.023,0.016
334,1,4,5,3.250,3.182,-0.068,0.750,0.727,-0.023,1,1,1,0.295,0.022,0.016
334,1,4,6,3.250,3.186,-0.064,0.750,0.729,-0.021,2,2,1,0.580,0.020,0.016
334,1,4,7,3.250,3.310,0.060,0.750,0.770,0.020,2,1,0,0.070,0.023,0.016
334,1,4,8,3.250,3.181,-0.069,0.750,0.727,-0.023,2,2,1,0.038,0.022,0.016
334,1,4,9,3.250,3.315,0.065,0.750,0.772,0.022,1,2,0,0.841,0.025,0.016
334,1,4,10,3.250,3.323,0.073,0.750,0.774,0.024,2,2,1,1.107,0.024,0.016
334,1,4,11,3.250,3.320,0.070,0.750,0.773,0.023,2,2,1,0.102,0.023,0.016
334,1,4,12,3.250,3.183,-0.067,0.750,0.728,-0.022,1,1,1,0.391,0.021,0.016
334,1,4,13,3.250,3.313,0.063,0.750,0.771,0.021,2,2,1,0.140,0.020,0.016
334,1,4,14,3.250,3.190,-0.060,0.750,0.730,-0.020,2,2,1,0.049,0.019,0.016
334,1,4,15,3.250,3.194,-0.056,0.750,0.731,-0.019,2,2,1,0.426,0.018,0.016
334,1,4,16,3.250,3.197,-0.053,0.750,0.732,-0.018,2,1,0,1.010,0.021,0.015
334,1,4,17,3.250,3.311,0.061,0.750,0.770,0.020,1,1,1,0.180,0.020,0.015
334,1,4,18,3.250,3.307,0.057,0.750,0.769,0.019,2,2,1,0.071,0.019,0.015
334,1,4,19,3.250,3.304,0.054,0.750,0.768,0.018,2,1,0,0.252,0.021,0.015
334,1,4,20,3.250,3.189,-0.061,0.750,0.730,-0.020,1,2,0,2.242,0.023,0.015
334,1,4,21,3.250,3.318,0.068,0.750,0.773,0.023,1,1,1,1.419,0.022,0.015
334,1,4,22,3.250,3.315,0.065,0.750,0.772,0.022,1,1,1,0.271,0.021,0.015
334,1,4,23,3.250,3.312,0.062,0.750,0.771,0.021,1,1,1,0.077,0.020,0.015
334,1,4,24,3.250,3.191,-0.059,0.750,0.730,-0.020,2,1,0,0.954,0.023,0.015
334,1,4,25,3.250,3.316,0.066,0.750,0.772,0.022,2,1,0,0.529,0.025,0.014
334,1,4,26,3.250,3.177,-0.073,0.750,0.726,-0.024,2,2,1,0.242,0.024,0.014
334,1,4,27,3.250,3.180,-0.070,0.750,0.727,-0.023,2,2,1,0.044,0.023,0.014
334,1,4,28,3.250,3.183,-0.067,0.750,0.728,-0.022,1,1,1,0.691,0.022,0.014
334,1,4,29,3.250,3.185,-0.065,0.750,0.728,-0.022,2,1,0,3.014,0.024,0.014
334,1,4,30,3.250,3.321,0.071,0.750,0.774,0.024,2,2,1,0.297,0.023,0.014
334,1,1,1,1.000,1.070,0.070,0.000,0.023,0.023,1,1,1,0.296,0.022,0.017
334,1,1,2,1.000,1.066,0.066,0.000,0.022,0.022,1,1,1,0.673,0.021,0.017
334,1,1,3,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.020,0.020,0.017
334,1,1,4,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.063,0.018,0.017
334,1,1,5,1.000,1.054,0.054,0.000,0.018,0.018,2,2,1,0.015,0.017,0.017
334,1,1,6,1.000,1.050,0.050,0.000,0.017,0.017,2,2,1,0.464,0.016,0.017
334,1,1,7,1.000,1.047,0.047,0.000,0.016,0.016,1,1,1,0.079,0.015,0.017
334,1,1,8,1.000,1.043,0.043,0.000,0.014,0.014,1,1,1,0.297,0.013,0.017
334,1,1,9,1.000,1.039,0.039,0.000,0.013,0.013,2,2,1,0.294,0.012,0.017
334,1,1,10,1.000,1.035,0.035,0.000,0.012,0.012,2,2,1,0.191,0.011,0.017
334,1,1,11,1.000,1.031,0.031,0.000,0.010,0.010,1,1,1,0.013,0.010,0.017
334,1,1,12,1.000,1.027,0.027,0.000,0.009,0.009,1,1,1,0.245,0.008,0.016
334,1,1,13,1.000,1.024,0.024,0.000,0.008,0.008,1,1,1,0.421,0.007,0.016
334,1,1,14,1.000,1.020,0.020,0.000,0.007,0.007,2,1,0,0.545,0.010,0.016
334,1,1,15,1.000,1.029,0.029,0.000,0.010,0.010,2,2,1,0.162,0.009,0.016
334,1,1,16,1.000,1.025,0.025,0.000,0.008,0.008,2,2,1,0.050,0.008,0.016
334,1,1,17,1.000,1.021,0.021,0.000,0.007,0.007,1,1,1,0.247,0.006,0.016
334,1,1,18,1.000,1.018,0.018,0.000,0.006,0.006,1,2,0,1.098,0.009,0.016
334,1,1,19,1.000,1.026,0.026,0.000,0.009,0.009,1,1,1,0.215,0.008,0.016
334,1,1,20,1.000,1.023,0.023,0.000,0.008,0.008,1,2,0,0.930,0.011,0.016
334,1,1,21,1.000,1.030,0.030,0.000,0.010,0.010,2,1,0,0.595,0.013,0.015
334,1,1,22,1.000,1.038,0.038,0.000,0.013,0.013,1,2,0,0.392,0.016,0.015
334,1,1,23,1.000,1.046,0.046,0.000,0.015,0.015,2,1,0,0.267,0.018,0.015
334,1,1,24,1.000,1.053,0.053,0.000,0.018,0.018,1,2,0,2.840,0.021,0.015
334,1,1,25,1.000,1.060,0.060,0.000,0.020,0.020,1,1,1,0.361,0.020,0.015
334,1,1,26,1.000,1.057,0.057,0.000,0.019,0.019,2,2,1,0.759,0.019,0.015
334,1,1,27,1.000,1.054,0.054,0.000,0.018,0.018,1,2,0,3.917,0.021,0.015
334,1,1,28,1.000,1.061,0.061,0.000,0.020,0.020,2,2,1,0.065,0.020,0.015
334,1,1,29,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.048,0.019,0.015
334,1,1,30,1.000,1.055,0.055,0.000,0.018,0.018,2,2,1,0.056,0.018,0.015
334,1,3,1,2.500,2.430,-0.070,0.500,0.477,-0.023,1,1,1,0.308,0.022,0.017
