subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
335,4,1,18,1.000,1.020,0.020,0.000,0.007,0.007,1,1,1,0.438,0.006,0.016
335,4,1,19,1.000,1.017,0.017,0.000,0.006,0.006,1,2,0,0.861,0.009,0.016
335,4,1,20,1.000,1.025,0.025,0.000,0.008,0.008,2,2,1,0.712,0.008,0.016
335,4,1,21,1.000,1.022,0.022,0.000,0.007,0.007,1,1,1,1.938,0.007,0.016
335,4,1,22,1.000,1.018,0.018,0.000,0.006,0.006,2,2,1,0.927,0.006,0.016
335,4,1,23,1.000,1.015,0.015,0.000,0.005,0.005,2,1,0,0.863,0.008,0.015
335,4,1,24,1.000,1.022,0.022,0.000,0.007,0.007,1,2,0,1.019,0.011,0.015
335,4,1,25,1.000,1.030,0.030,0.000,0.010,0.010,2,2,1,0.795,0.009,0.015
335,4,1,26,1.000,1.027,0.027,0.000,0.009,0.009,1,1,1,0.861,0.008,0.015
335,4,1,27,1.000,1.023,0.023,0.000,0.008,0.008,1,1,1,0.818,0.007,0.015
335,4,1,28,1.000,1.020,0.020,0.000,0.007,0.007,1,2,0,1.058,0.010,0.015
335,4,1,29,1.000,1.027,0.027,0.000,0.009,0.009,2,2,1,4.964,0.009,0.015
335,4,1,30,1.000,1.024,0.024,0.000,0.008,0.008,1,2,0,0.652,0.011,0.015
335,4,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,1,1,1.866,0.022,0.017
335,4,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,1.371,0.021,0.017
335,4,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,1,1,1,0.542,0.020,0.017
335,4,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.683,0.018,0.017
335,4,5,5,4.000,3.946,-0.054,1.000,0.982,-0.018,1,1,1,0.627,0.017,0.017
335,4,5,6,4.000,3.950,-0.050,1.000,0.983,-0.017,1,1,1,2.561,0.016,0.017
335,4,5,7,4.000,3.953,-0.047,1.000,0.984,-0.016,1,1,1,1.280,0.015,0.017
335,4,5,8,4.000,3.957,-0.043,1.000,0.986,-0.014,2,1,0,0.484,0.017,0.016
335,4,5,9,4.000,3.949,-0.051,1.000,0.983,-0.017,1,1,1,0.629,0.016,0.016
335,4,5,10,4.000,3.952,-0.048,1.000,0.984,-0.016,1,1,1,1.005,0.015,0.016
335,4,5,11,4.000,3.956,-0.044,1.000,0.985,-0.015,2,1,0,0.653,0.018,0.016
335,4,5,12,4.000,3.948,-0.052,1.000,0.983,-0.017,1,1,1,0.470,0.017,0.016
335,4,5,13,4.000,3.951,-0.049,1.000,0.984,-0.016,2,2,1,0.605,0.015,0.016
335,4,5,14,4.000,3.955,-0.045,1.000,0.985,-0.015,1,1,1,0.470,0.014,0.016
335,4,5,15,4.000,3.958,-0.042,1.000,0.986,-0.014,1,1,1,1.206,0.013,0.016
335,4,5,16,4.000,3.962,-0.038,1.000,0.987,-0.013,2,1,0,1.053,0.016,0.016
335,4,5,17,4.000,3.954,-0.046,1.000,0.985,-0.015,1,1,1,0.543,0.015,0.016
335,4,5,18,4.000,3.957,-0.043,1.000,0.986,-0.014,1,1,1,0.818,0.014,0.016
335,4,5,19,4.000,3.961,-0.039,1.000,0.987,-0.013,1,1,1,0.548,0.013,0.015
335,4,5,20,4.000,3.964,-0.036,1.000,0.988,-0.012,1,1,1,0.587,0.011,0.015
335,4,5,21,4.000,3.967,-0.033,1.000,0.989,-0.011,2,1,0,0.658,0.014,0.015
335,4,5,22,4.000,3.960,-0.040,1.000,0.987,-0.013,2,2,1,1.026,0.013,0.015
335,4,5,23,4.000,3.963,-0.037,1.000,0.988,-0.012,2,2,1,1.929,0.012,0.015
335,4,5,24,4.000,3.966,-0.034,1.000,0.989,-0.011,2,2,1,0.959,0.011,0.015
335,4,5,25,4.000,3.969,-0.031,1.000,0.990,-0.010,2,2,1,0.863,0.010,0.015
335,4,5,26,4.000,3.973,-0.027,1.000,0.991,-0.009,2,2,1,0.967,0.009,0.015
335,4,5,27,4.000,3.976,-0.024,1.000,0.992,-0.008,1,2,0,1.219,0.011,0.015
335,4,5,28,4.000,3.969,-0.031,1.000,0.990,-0.010,1,2,0,1.018,0.013,0.015
335,4,5,29,4.000,3.962,-0.038,1.000,0.987,-0.013,1,2,0,1.258,0.016,0.015
335,4,5,30,4.000,3.955,-0.045,1.000,0.985,-0.015,2,2,1,1.016,0.015,0.015
335,4,2,1,1.750,1.680,-0.070,0.250,0.227,-0.023,1,1,1,0.636,0.022,0.017
335,4,2,2,1.750,1.684,-0.066,0.250,0.228,-0.022,2,1,0,1.008,0.025,0.016
335,4,2,3,1.750,1.675,-0.075,0.250,0.225,-0.025,1,1,1,0.385,0.024,0.016
335,4,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,1,1,1,0.887,0.023,0.016
335,4,2,5,1.750,1.682,-0.068,0.250,0.227,-0.023,2,2,1,0.507,0.022,0.016
335,4,2,6,1.750,1.686,-0.064,0.250,0.229,-0.021,1,1,1,0.319,0.020,0.016
335,4,2,7,1.750,1.810,0.060,0.250,0.270,0.020,2,2,1,0.403,0.019,0.016
335,4,2,8,1.750,1.807,0.057,0.250,0.269,0.019,1,1,1,0.375,0.018,0.016
335,4,2,9,1.750,1.697,-0.053,0.250,0.232,-0.018,1,1,1,0.556,0.017,0.016
335,4,2,10,1.750,1.799,0.049,0.250,0.266,0.016,1,1,1,0.378,0.015,0.016
335,4,2,11,1.750,1.704,-0.046,0.250,0.235,-0.015,2,2,1,0.334,0.014,0.016
335,4,2,12,1.750,1.792,0.042,0.250,0.264,0.014,1,1,1,0.319,0.013,0.016
335,4,2,13,1.750,1.788,0.038,0.250,0.263,0.013,1,2,0,0.486,0.016,0.016
335,4,2,14,1.750,1.797,0.047,0.250,0.266,0.016,2,2,1,0.486,0.015,0.016
335,4,2,15,1.750,1.793,0.043,0.250,0.264,0.014,2,2,1,1.183,0.014,0.016
335,4,2,16,1.750,1.790,0.040,0.250,0.263,0.013,1,1,1,0.291,0.013,0.016
335,4,2,17,1.750,1.714,-0.036,0.250,0.238,-0.012,1,2,0,0.615,0.015,0.016
335,4,2,18,1.750,1.706,-0.044,0.250,0.235,-0.015,2,2,1,3.544,0.014,0.016
335,4,2,19,1.750,1.791,0.041,0.250,0.264,0.014,1,1,1,0.510,0.013,0.016
335,4,2,20,1.750,1.788,0.038,0.250,0.263,0.013,2,2,1,3.001,0.012,0.015
335,4,2,21,1.750,1.716,-0.034,0.250,0.239,-0.011,1,1,1,0.289,0.011,0.015
335,4,2,22,1.750,1.719,-0.031,0.250,0.240,-0.010,1,1,1,2.309,0.010,0.015
335,4,2,23,1.750,1.778,0.028,0.250,0.259,0.009,1,1,1,0.477,0.009,0.015
335,4,2,24,1.750,1.774,0.024,0.250,0.258,0.008,1,1,1,0.490,0.008,0.015
335,4,2,25,1.750,1.729,-0.021,0.250,0.243,-0.007,2,1,0,0.544,0.010,0.015
335,4,2,26,1.750,1.722,-0.028,0.250,0.241,-0.009,1,1,1,0.675,0.009,0.015
335,4,2,27,1.750,1.725,-0.025,0.250,0.242,-0.008,1,1,1,0.568,0.008,0.015
335,4,2,28,1.750,1.728,-0.022,0.250,0.243,-0.007,1,1,1,0.430,0.007,0.015
335,4,2,29,1.750,1.769,0.019,0.250,0.256,0.006,2,1,0,0.800,0.009,0.015
335,4,2,30,1.750,1.776,0.026,0.250,0.259,0.009,2,1,0,1.149,0.012,0.015
335,4,3,1,2.500,2.570,0.070,0.500,0.523,0.023,1,1,1,1.337,0.022,0.017
335,4,3,2,2.500,2.434,-0.066,0.500,0.478,-0.022,2,2,1,0.546,0.021,0.017
335,4,3,3,2.500,2.438,-0.062,0.500,0.479,-0.021,2,2,1,0.461,0.020,0.017
335,4,3,4,2.500,2.442,-0.058,0.500,0.481,-0.019,1,1,1,0.346,0.018,0.017
335,4,3,5,2.500,2.446,-0.054,0.500,0.482,-0.018,1,2,0,1.087,0.021,0.016
335,4,3,6,2.500,2.563,0.063,0.500,0.521,0.021,1,1,1,0.345,0.020,0.016
335,4,3,7,2.500,2.559,0.059,0.500,0.520,0.020,1,1,1,0.483,0.019,0.016
335,4,3,8,2.500,2.556,0.056,0.500,0.519,0.019,2,1,0,0.778,0.022,0.016
335,4,3,9,2.500,2.564,0.064,0.500,0.521,0.021,1,1,1,0.253,0.021,0.016
335,4,3,10,2.500,2.439,-0.061,0.500,0.480,-0.020,2,2,1,0.597,0.019,0.016
335,4,3,11,2.500,2.443,-0.057,0.500,0.481,-0.019,2,1,0,0.284,0.022,0.016
335,4,3,12,2.500,2.565,0.065,0.500,0.522,0.022,2,2,1,0.943,0.021,0.016
335,4,3,13,2.500,2.562,0.062,0.500,0.521,0.021,2,1,0,0.365,0.024,0.015
335,4,3,14,2.500,2.570,0.070,0.500,0.523,0.023,2,1,0,0.395,0.026,0.015
335,4,3,15,2.500,2.577,0.077,0.500,0.526,0.026,1,1,1,2.257,0.025,0.015
335,4,3,16,2.500,2.426,-0.074,0.500,0.475,-0.025,1,1,1,2.391,0.024,0.015
335,4,3,17,2.500,2.571,0.071,0.500,0.524,0.024,1,1,1,1.020,0.023,0.015
335,4,3,18,2.500,2.432,-0.068,0.500,0.477,-0.023,2,1,0,1.613,0.025,0.015
335,4,3,19,2.500,2.425,-0.075,0.500,0.475,-0.025,1,1,1,0.335,0.024,0.015
335,4,3,20,2.500,2.572,0.072,0.500,0.524,0.024,1,1,1,0.384,0.023,0.015
335,4,3,21,2.500,2.569,0.069,0.500,0.523,0.023,2,1,0,4.647,0.026,0.015
335,4,3,22,2.500,2.424,-0.076,0.500,0.475,-0.025,1,1,1,0.343,0.025,0.015
335,4,3,23,2.500,2.427,-0.073,0.500,0.476,-0.024,1,1,1,0.673,0.024,0.015
335,4,3,24,2.500,2.430,-0.070,0.500,0.477,-0.023,2,2,1,0.869,0.023,0.015
335,4,3,25,2.500,2.433,-0.067,0.500,0.478,-0.022,1,1,1,1.410,0.022,0.014
335,4,3,26,2.500,2.436,-0.064,0.500,0.479,-0.021,1,1,1,0.871,0.021,0.014
335,4,3,27,2.500,2.561,0.061,0.500,0.520,0.020,1,1,1,1.278,0.020,0.014
335,4,3,28,2.500,2.558,0.058,0.500,0.519,0.019,2,1,0,1.275,0.022,0.014
335,4,3,29,2.500,2.435,-0.065,0.500,0.478,-0.022,1,1,1,1.034,0.021,0.014
335,4,3,30,2.500,2.438,-0.062,0.500,0.479,-0.021,1,1,1,1.499,0.020,0.014
335,3,1,1,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,1.094,0.022,0.017
335,3,1,2,1.000,1.066,0.066,0.000,0.022,0.022,2,2,1,0.474,0.021,0.017
335,3,1,3,1.000,1.062,0.062,0.000,0.021,0.021,2,2,1,0.735,0.020,0.017
335,3,1,4,1.000,1.058,0.058,0.000,0.019,0.019,2,2,1,0.754,0.018,0.017
335,3,1,5,1.000,1.054,0.054,0.000,0.018,0.018,2,2,1,1.384,0.017,0.017
335,3,1,6,1.000,1.050,0.050,0.000,0.017,0.017,1,1,1,0.314,0.016,0.017
335,3,1,7,1.000,1.047,0.047,0.000,0.016,0.016,1,1,1,0.586,0.015,0.017
335,3,1,8,1.000,1.043,0.043,0.000,0.014,0.014,2,2,1,0.545,0.013,0.017
335,3,1,9,1.000,1.039,0.039,0.000,0.013,0.013,1,1,1,0.679,0.012,0.017
335,3,1,10,1.000,1.035,0.035,0.000,0.012,0.012,2,1,0,0.462,0.015,0.016
335,3,1,11,1.000,1.044,0.044,0.000,0.015,0.015,2,1,0,0.614,0.018,0.016
335,3,1,12,1.000,1.052,0.052,0.000,0.017,0.017,1,2,0,0.306,0.020,0.016
335,3,1,13,1.000,1.060,0.060,0.000,0.020,0.020,1,1,1,0.482,0.019,0.016
335,3,1,14,1.000,1.057,0.057,0.000,0.019,0.019,1,1,1,0.622,0.018,0.016
335,3,1,15,1.000,1.053,0.053,0.000,0.018,0.018,2,2,1,0.583,0.017,0.016
335,3,1,16,1.000,1.050,0.050,0.000,0.017,0.017,1,1,1,2.541,0.016,0.016
335,3,1,17,1.000,1.047,0.047,0.000,0.016,0.016,1,2,0,0.940,0.019,0.015
335,3,1,18,1.000,1.055,0.055,0.000,0.018,0.018,1,2,0,0.398,0.021,0.015
335,3,1,19,1.000,1.062,0.062,0.000,0.021,0.021,1,1,1,0.558,0.020,0.015
335,3,1,20,1.000,1.059,0.059,0.000,0.020,0.020,1,1,1,0.667,0.019,0.015
335,3,1,21,1.000,1.056,0.056,0.000,0.019,0.019,2,2,1,0.331,0.018,0.015
335,3,1,22,1.000,1.052,0.052,0.000,0.017,0.017,1,2,0,0.578,0.020,0.015
335,3,1,23,1.000,1.059,0.059,0.000,0.020,0.020,1,1,1,0.616,0.019,0.015
335,3,1,24,1.000,1.056,0.056,0.000,0.019,0.019,2,2,1,0.662,0.018,0.015
335,3,1,25,1.000,1.053,0.053,0.000,0.018,0.018,1,1,1,0.476,0.017,0.015
335,3,1,26,1.000,1.050,0.050,0.000,0.017,0.017,1,2,0,0.648,0.020,0.015
335,3,1,27,1.000,1.057,0.057,0.000,0.019,0.019,2,2,1,0.555,0.019,0.015
335,3,1,28,1.000,1.054,0.054,0.000,0.018,0.018,1,1,1,0.692,0.018,0.015
335,3,1,29,1.000,1.051,0.051,0.000,0.017,0.017,2,2,1,0.538,0.017,0.014
335,3,1,30,1.000,1.048,0.048,0.000,0.016,0.016,2,2,1,0.405,0.016,0.014
335,3,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,1,1,1,4.214,0.022,0.017
335,3,4,2,3.250,3.184,-0.066,0.750,0.728,-0.022,2,2,1,2.644,0.021,0.017
335,3,4,3,3.250,3.312,0.062,0.750,0.771,0.021,1,1,1,0.771,0.020,0.017
335,3,4,4,3.250,3.308,0.058,0.750,0.769,0.019,1,1,1,0.444,0.018,0.017
335,3,4,5,3.250,3.196,-0.054,0.750,0.732,-0.018,1,1,1,0.493,0.017,0.017
335,3,4,6,3.250,3.300,0.050,0.750,0.767,0.017,2,1,0,0.798,0.020,0.016
335,3,4,7,3.250,3.309,0.059,0.750,0.770,0.020,2,2,1,0.544,0.019,0.016
335,3,4,8,3.250,3.194,-0.056,0.750,0.731,-0.019,1,1,1,0.643,0.018,0.016
335,3,4,9,3.250,3.302,0.052,0.750,0.767,0.017,2,1,0,0.640,0.020,0.016
335,3,4,10,3.250,3.190,-0.060,0.750,0.730,-0.020,1,1,1,1.287,0.019,0.016
335,3,4,11,3.250,3.193,-0.057,0.750,0.731,-0.019,1,1,1,0.930,0.018,0.016
335,3,4,12,3.250,3.197,-0.053,0.750,0.732,-0.018,2,1,0,0.456,0.021,0.016
335,3,4,13,3.250,3.311,0.061,0.750,0.770,0.020,1,1,1,0.649,0.020,0.016
335,3,4,14,3.250,3.308,0.058,0.750,0.769,0.019,1,1,1,0.310,0.018,0.016
335,3,4,15,3.250,3.196,-0.054,0.750,0.732,-0.018,2,1,0,0.489,0.021,0.015
335,3,4,16,3.250,3.312,0.062,0.750,0.771,0.021,2,2,1,0.461,0.020,0.015
335,3,4,17,3.250,3.192,-0.058,0.750,0.731,-0.019,1,2,0,0.585,0.022,0.015
335,3,4,18,3.250,3.184,-0.066,0.750,0.728,-0.022,1,1,1,1.089,0.021,0.015
335,3,4,19,3.250,3.313,0.063,0.750,0.771,0.021,2,1,0,0.610,0.024,0.015
335,3,4,20,3.250,3.320,0.070,0.750,0.773,0.023,2,1,0,0.480,0.026,0.015
335,3,4,21,3.250,3.173,-0.077,0.750,0.724,-0.026,1,1,1,0.353,0.025,0.015
335,3,4,22,3.250,3.176,-0.074,0.750,0.725,-0.025,1,1,1,0.323,0.024,0.015
335,3,4,23,3.250,3.179,-0.071,0.750,0.726,-0.024,1,1,1,0.865,0.023,0.015
335,3,4,24,3.250,3.318,0.068,0.750,0.773,0.023,1,1,1,0.756,0.022,0.015
335,3,4,25,3.250,3.185,-0.065,0.750,0.728,-0.022,1,1,1,0.470,0.021,0.015
335,3,4,26,3.250,3.312,0.062,0.750,0.771,0.021,1,1,1,0.656,0.020,0.014
335,3,4,27,3.250,3.309,0.059,0.750,0.770,0.020,2,2,1,1.585,0.019,0.014
335,3,4,28,3.250,3.194,-0.056,0.750,0.731,-0.019,1,1,1,0.535,0.018,0.014
335,3,4,29,3.250,3.303,0.053,0.750,0.768,0.018,1,1,1,0.617,0.018,0.014
335,3,4,30,3.250,3.301,0.051,0.750,0.767,0.017,1,1,1,0.605,0.017,0.014
335,3,2,1,1.750,1.820,0.070,0.250,0.273,0.023,1,2,0,0.573,0.026,0.016
335,3,2,2,1.750,1.671,-0.079,0.250,0.224,-0.026,2,2,1,0.433,0.025,0.016
335,3,2,3,1.750,1.675,-0.075,0.250,0.225,-0.025,1,1,1,0.279,0.024,0.016
335,3,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,1,1,1,1.437,0.023,0.016
335,3,2,5,1.750,1.818,0.068,0.250,0.273,0.023,2,1,0,0.602,0.026,0.016
335,3,2,6,1.750,1.674,-0.076,0.250,0.225,-0.025,1,1,1,0.580,0.024,0.016
335,3,2,7,1.750,1.677,-0.073,0.250,0.226,-0.024,2,2,1,0.312,0.023,0.016
335,3,2,8,1.750,1.819,0.069,0.250,0.273,0.023,1,1,1,0.466,0.022,0.016
335,3,2,9,1.750,1.816,0.066,0.250,0.272,0.022,1,1,1,0.467,0.021,0.016
335,3,2,10,1.750,1.812,0.062,0.250,0.271,0.021,1,1,1,0.653,0.020,0.016
335,3,2,11,1.750,1.808,0.058,0.250,0.269,0.019,2,2,1,0.553,0.019,0.016
335,3,2,12,1.750,1.695,-0.055,0.250,0.232,-0.018,1,1,1,0.384,0.018,0.016
335,3,2,13,1.750,1.698,-0.052,0.250,0.233,-0.017,1,1,1,1.868,0.016,0.016
335,3,2,14,1.750,1.798,0.048,0.250,0.266,0.016,1,1,1,0.442,0.015,0.016
335,3,2,15,1.750,1.795,0.045,0.250,0.265,0.015,1,1,1,0.345,0.014,0.016
335,3,2,16,1.750,1.709,-0.041,0.250,0.236,-0.014,1,1,1,0.881,0.013,0.016
335,3,2,17,1.750,1.788,0.038,0.250,0.263,0.013,1,1,1,0.575,0.012,0.016
335,3,2,18,1.750,1.716,-0.034,0.250,0.239,-0.011,1,1,1,0.398,0.011,0.016
335,3,2,19,1.750,1.781,0.031,0.250,0.260,0.010,2,1,0,0.590,0.013,0.015
335,3,2,20,1.750,1.789,0.039,0.250,0.263,0.013,1,2,0,0.584,0.016,0.015
335,3,2,21,1.750,1.796,0.046,0.250,0.265,0.015,2,2,1,0.897,0.015,0.015
335,3,2,22,1.750,1.707,-0.043,0.250,0.236,-0.014,2,2,1,1.052,0.014,0.015
335,3,2,23,1.750,1.710,-0.040,0.250,0.237,-0.013,2,2,1,2.465,0.013,0.015
335,3,2,24,1.750,1.787,0.037,0.250,0.262,0.012,1,1,1,0.356,0.012,0.015
335,3,2,25,1.750,1.716,-0.034,0.250,0.239,-0.011,2,2,1,0.691,0.011,0.015
335,3,2,26,1.750,1.780,0.030,0.250,0.260,0.010,2,2,1,0.573,0.010,0.015
335,3,2,27,1.750,1.723,-0.027,0.250,0.241,-0.009,2,2,1,0.599,0.009,0.015
335,3,2,28,1.750,1.726,-0.024,0.250,0.242,-0.008,2,2,1,0.343,0.008,0.015
335,3,2,29,1.750,1.771,0.021,0.250,0.257,0.007,1,2,0,1.225,0.010,0.015
335,3,2,30,1.750,1.778,0.028,0.250,0.259,0.009,2,1,0,0.482,0.012,0.015
335,3,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,1,1,1.507,0.022,0.017
335,3,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,2,2,1,0.540,0.021,0.017
335,3,5,3,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.750,0.020,0.017
335,3,5,4,4.000,3.942,-0.058,1.000,0.981,-0.019,1,1,1,0.377,0.018,0.017
335,3,5,5,4.000,3.946,-0.054,1.000,0.982,-0.018,2,2,1,0.740,0.017,0.017
335,3,5,6,4.000,3.950,-0.050,1.000,0.983,-0.017,1,1,1,0.326,0.016,0.017
335,3,5,7,4.000,3.953,-0.047,1.000,0.984,-0.016,2,2,1,0.982,0.015,0.017
335,3,5,8,4.000,3.957,-0.043,1.000,0.986,-0.014,2,1,0,2.619,0.017,0.016
335,3,5,9,4.000,3.949,-0.051,1.000,0.983,-0.017,1,1,1,0.861,0.016,0.016
335,3,5,10,4.000,3.952,-0.048,1.000,0.984,-0.016,2,2,1,0.727,0.015,0.016
335,3,5,11,4.000,3.956,-0.044,1.000,0.985,-0.015,2,1,0,0.834,0.018,0.016
335,3,5,12,4.000,3.948,-0.052,1.000,0.983,-0.017,1,1,1,0.553,0.017,0.016
335,3,5,13,4.000,3.951,-0.049,1.000,0.984,-0.016,1,1,1,0.366,0.015,0.016
335,3,5,14,4.000,3.955,-0.045,1.000,0.985,-0.015,2,2,1,0.538,0.014,0.016
335,3,5,15,4.000,3.958,-0.042,1.000,0.986,-0.014,2,2,1,0.634,0.013,0.016
335,3,5,16,4.000,3.962,-0.038,1.000,0.987,-0.013,2,1,0,0.463,0.016,0.016
335,3,5,17,4.000,3.954,-0.046,1.000,0.985,-0.015,2,1,0,0.777,0.019,0.015
335,3,5,18,4.000,3.946,-0.054,1.000,0.982,-0.018,2,1,0,0.794,0.021,0.015
335,3,5,19,4.000,3.938,-0.062,1.000,0.979,-0.021,1,2,0,0.431,0.023,0.015
335,3,5,20,4.000,3.931,-0.069,1.000,0.977,-0.023,2,2,1,0.596,0.022,0.015
335,3,5,21,4.000,3.934,-0.066,1.000,0.978,-0.022,2,1,0,2.124,0.025,0.015
335,3,5,22,4.000,3.927,-0.073,1.000,0.976,-0.024,1,1,1,2.199,0.024,0.015
335,3,5,23,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,1.146,0.023,0.015
335,3,5,24,4.000,3.933,-0.067,1.000,0.978,-0.022,2,1,0,0.520,0.025,0.015
335,3,5,25,4.000,3.926,-0.074,1.000,0.975,-0.025,2,1,0,0.442,0.027,0.014
335,3,5,26,4.000,3.919,-0.081,1.000,0.973,-0.027,2,1,0,0.473,0.030,0.014
335,3,5,27,4.000,3.913,-0.087,1.000,0.971,-0.029,2,1,0,0.511,0.032,0.014
335,3,5,28,4.000,3.906,-0.094,1.000,0.969,-0.031,2,2,1,0.375,0.031,0.014
335,3,5,29,4.000,3.909,-0.091,1.000,0.970,-0.030,1,1,1,0.496,0.030,0.014
335,3,5,30,4.000,3.912,-0.088,1.000,0.971,-0.029,1,1,1,0.396,0.029,0.014
335,3,3,1,2.500,2.570,0.070,0.500,0.523,0.023,2,1,0,3.868,0.026,0.016
