version,condition,structure1,structure2,iSession,iBlock,iTrial,stiID,category,ambigous,choice,presskey,feedback,choRT,recDU
1,1,2,6,1,1,1,33,2,1,1,1,1,5.772,7.886
1,1,2,6,1,1,2,19,1,0,2,2,0,10.66,8.953
1,1,2,6,1,1,3,7,1,0,2,2,0,2.743,5.891
1,1,2,6,1,1,4,51,2,0,1,1,1,5.34,5.124
1,1,2,6,1,1,5,63,4,0,1,1,0,5.088,12.544
1,1,2,6,1,1,6,45,3,0,2,2,1,3.971,5.864
1,1,2,6,1,1,7,2,1,0,2,2,0,7.445,5.215
1,1,2,6,1,1,8,54,2,0,1,1,1,2.654,8.346
1,1,2,6,1,1,9,32,4,0,1,1,0,3.87,4.785
1,1,2,6,1,1,10,1,1,0,2,2,0,2.28,6.02
1,1,2,6,1,1,11,18,1,1,1,1,1,3.657,4.305
1,1,2,6,1,1,12,6,1,0,2,2,0,3.198,5.523
1,1,2,6,1,1,13,26,4,0,1,1,0,2.382,4.365
1,1,2,6,1,1,14,24,1,0,2,2,0,5.428,7.475
1,1,2,6,1,1,15,57,4,0,1,1,0,5.28,7.427
1,1,2,6,1,1,16,49,2,0,1,1,1,7.442,3.216
1,1,2,6,1,1,17,23,1,0,1,1,1,3.377,2.468
1,1,2,6,1,1,18,59,4,0,2,2,1,1.326,2.982
1,1,2,6,1,1,19,20,1,0,1,1,1,3.349,6.175
1,1,2,6,1,1,20,41,3,0,1,1,0,1.934,3.42
1,1,2,6,1,1,21,39,2,0,1,1,1,4.672,4.171
1,1,2,6,1,1,22,64,4,1,1,1,0,1.546,3.748
1,1,2,6,1,1,23,60,4,0,2,2,1,2.94,6.21
1,1,2,6,1,1,24,4,1,0,2,2,0,2.495,6.593
1,1,2,6,1,1,25,11,3,0,1,1,0,4.151,3.711
1,1,2,6,1,1,26,42,3,0,2,2,1,3.708,3.144
1,1,2,6,1,1,27,46,3,0,1,1,0,2.935,7.44
1,1,2,6,1,1,28,27,4,0,1,1,0,1.778,4.115
1,1,2,6,1,1,29,50,2,0,1,1,1,6.147,3.431
1,1,2,6,1,1,30,16,3,0,1,1,0,2.636,3.383
1,1,2,6,1,1,31,47,3,0,1,1,0,1.365,3.194
1,1,2,6,1,1,32,21,1,0,2,2,0,3.927,2.734
1,1,2,6,1,1,33,8,1,0,1,1,1,10.518,2.89
1,1,2,6,1,1,34,44,3,0,2,2,1,3.362,0.078
1,1,2,6,1,1,35,62,4,0,2,2,1,1.525,3.212
1,1,2,6,1,1,36,36,2,0,2,2,0,1.616,4.081
1,1,2,6,1,1,37,10,3,0,1,1,0,1.36,2.585
1,1,2,6,1,1,38,30,4,0,2,2,1,5.493,2.55
