iSession,iTrial,text
1,1,头长，脖子长，尾巴中等，腿短。
1,2,头长，脖子短，尾巴短，腿中等。
1,3,头短，脖子中等，尾巴中等，腿中等偏短。
1,4,头长，脖子短，尾巴长，腿中等。
1,5,尾巴长，脖子长，头中等，腿中等。
1,6,头长，腿长，脖子中等，尾巴中等。
1,7,头和尾巴长，脖子和腿短。
1,8,脖子长，其他部位短。
1,9,头、脖子和尾巴都比较长，腿也比较长。
1,10,脖子最长，腿和尾巴比较短，头中等长度。
1,11,尾巴短，腿长，脖子长，头短。
1,12,脖子长，尾巴长，头短，腿短。
1,13,头长，脖子长，尾巴长，腿短。
1,14,腿长，尾巴长，头短，脖子短。
1,15,头长，其他部位都短。
1,16,头长，脖子长，尾巴长，腿短。
1,17,头长，脖子长，尾巴长，腿中等。
1,18,头短，脖子长，腿长，尾巴短。
1,19,头长，腿长，脖子短，尾巴短。
1,20,头短，脖子长，尾巴短，腿中等。
1,21,四个部位都中等偏长。
1,22,脖子和头比较长，尾巴短，腿也短。
1,23,四个部位都偏短。
1,24,尾巴短，腿、脖子和头都中等偏短。
1,25,四个部位都中等偏长。
1,26,头、脖子和腿都短，尾巴偏长一点。
1,27,头长，腿长，脖子短，尾巴短。
1,28,头长，脖子中等，尾巴中等，腿中等。
1,29,脖子长，头短，尾巴短，腿短。
1,30,头长，腿长，脖子短，尾巴短。
1,31,脖子长，尾巴长，头中等，腿短。
1,32,头中等，腿中等，尾巴长，脖子短。
1,33,头短，其他部位都中等偏长。
1,34,头、脖子和尾巴中等偏长，腿中等偏短。
1,35,脖子短，头、腿和尾巴都中等偏长。
1,36,脖子中等，其他部位都短。
1,37,脖子偏短，尾巴也偏短，腿和头中等偏长。
1,38,头和尾巴偏长，脖子和腿短。
1,39,尾巴偏长，头和腿短，脖子中等偏短。
1,40,头是短，其他部位都中等长度。
1,41,头长，其他部位都偏短。
1,42,四个部位都中等长度。
1,43,头和尾巴略长，腿和脖子中等偏短。
1,44,腿长，脖子中等，尾巴中等，头短。
1,45,腿长，尾巴短，脖子短，头略长。
1,46,头短，其他部位中等偏长。
1,47,头短，腿短，脖子短，尾巴短。
1,48,头短，脖子和尾巴中等偏长，腿短。
1,49,头长，腿长，脖子短，尾巴短。
1,50,头短，脖子短，尾巴短，腿中等偏长。
1,51,头长，脖子和尾巴中等，腿短。
1,52,头短，脖子短，腿和尾巴中等。
1,53,头长，脖子短，腿长，尾巴长。
1,54,腿长，脖子长，尾巴中等偏短，头短。
1,55,头、脖子、尾巴都中等长度，腿中等长度。
1,56,头短，脖子短，腿长，尾巴长。
1,57,头长，脖子长，尾巴长，腿短。
1,58,头长，脖子长，尾巴长，腿短。
1,59,头短，尾巴短，脖子和腿中等。
1,60,头长，尾巴长，腿短，脖子中等。
1,61,
