version,condition,structure1,structure2,iSession,iBlock,iTrial,stiID,category,ambigous,choice,presskey,feedback,choRT,recDU
1,1,3,5,1,1,1,37,2,0,1,1,1,8.967,6.541
1,1,3,5,1,1,2,38,2,0,1,1,1,8.461,5.902
1,1,3,5,1,1,3,30,4,0,2,2,1,10.505,5.934
1,1,3,5,1,1,4,58,4,0,2,2,1,28.254,6.478
1,1,3,5,1,1,5,42,3,0,1,1,0,30.196,5.117
1,1,3,5,1,1,6,60,4,0,2,2,1,18.94,10.508
1,1,3,5,1,1,7,51,2,0,1,1,1,11.848,8.814
1,1,3,5,1,1,8,11,3,1,2,2,1,8.643,7.774
1,1,3,5,1,1,9,33,2,0,1,1,1,9.44,9.454
1,1,3,5,1,1,10,9,3,0,2,2,1,15.362,7.998
1,1,3,5,1,1,11,43,3,0,1,1,0,11.517,9.501
1,1,3,5,1,1,12,23,1,0,2,2,0,15.36,11.181
1,1,3,5,1,1,13,1,1,0,1,1,1,15.543,12.637
1,1,3,5,1,1,14,40,2,0,1,1,1,23.1,7.95
1,1,3,5,1,1,15,27,4,0,1,1,0,25.287,7.87
1,1,3,5,1,1,16,8,1,0,2,2,0,5.908,9.87
1,1,3,5,1,1,17,18,1,0,1,1,1,14.112,7.918
1,1,3,5,1,1,18,52,2,0,1,1,1,20.582,8.942
1,1,3,5,1,1,19,34,2,0,2,2,0,5.32,10.334
1,1,3,5,1,1,20,48,3,0,1,1,0,17.89,5.774
1,1,3,5,1,1,21,10,3,0,1,1,0,12.555,7.214
1,1,3,5,1,1,22,13,3,0,2,2,1,8.666,7.358
1,1,3,5,1,1,23,64,4,0,1,1,0,24.865,6.638
1,1,3,5,1,1,24,61,4,1,1,1,0,18.3,4.798
1,1,3,5,1,1,25,7,1,0,1,1,1,16.649,8.558
1,1,3,5,1,1,26,41,3,0,2,2,1,15.832,6.717
1,1,3,5,1,1,27,20,1,0,2,2,0,9.661,9.31
1,1,3,5,1,1,28,21,1,0,1,1,1,19.131,7.566
1,1,3,5,1,1,29,2,1,0,2,2,0,27.74,11.582
1,1,3,5,1,1,30,6,1,0,1,1,1,46.966,9.694
1,1,3,5,1,1,31,16,3,0,2,2,1,6.123,7.454
1,1,3,5,1,1,32,22,1,0,1,1,1,12.075,5.646
1,1,3,5,1,1,33,53,2,0,1,1,1,18.528,10.558
1,1,3,5,1,1,34,44,3,0,2,2,1,16.113,11.373
1,1,3,5,1,1,35,46,3,0,1,1,0,6.164,10.734
1,1,3,5,1,1,36,59,4,0,2,2,1,6.634,5.101
1,1,3,5,1,1,37,47,3,0,2,2,1,33.508,6.926
1,1,3,5,1,1,38,4,1,0,2,2,0,16.886,4.878
1,1,3,5,1,1,39,54,2,0,1,1,1,28.17,9.549
1,1,3,5,1,1,40,49,2,0,1,1,1,12.026,5.582
1,1,3,5,1,1,41,50,2,0,1,1,1,9.542,4.445
1,1,3,5,1,1,42,63,4,0,2,2,1,16.396,10.718
1,1,3,5,1,1,43,15,3,1,1,1,0,17.455,4.91
1,1,3,5,1,1,44,62,4,0,2,2,1,22.792,7.021
1,1,3,5,1,1,45,28,4,0,2,2,1,12.72,6.478
1,1,3,5,1,1,46,12,3,0,2,2,1,11.375,5.149
1,1,3,5,1,1,47,24,1,0,2,2,0,5.23,4.446
1,1,3,5,1,1,48,32,4,0,2,2,1,26.157,9.07
1,1,3,5,1,1,49,3,1,1,1,1,1,5.581,7.406
1,1,3,5,1,1,50,57,4,0,1,1,0,10.525,4.654
1,1,3,5,1,1,51,55,2,0,2,2,0,11.826,6.382
1,1,3,5,1,1,52,56,2,0,1,1,1,20.858,4.67
1,1,3,5,1,1,53,17,1,0,1,1,1,22.581,5.358
1,1,3,5,1,1,54,14,3,0,1,1,0,4.35,5.149
1,1,3,5,1,1,55,25,4,0,1,1,0,13.611,5.422
1,1,3,5,1,1,56,45,3,0,2,2,1,17.385,6.301
1,1,3,5,1,1,57,29,4,0,1,1,0,9.671,6.718
1,1,3,5,1,1,58,35,2,0,2,2,0,14.179,10.318
1,1,3,5,1,1,59,36,2,0,2,2,0,43.121,6.158
1,1,3,5,1,1,60,5,1,0,2,2,0,24.617,10.222
1,1,3,5,1,1,61,26,4,0,2,2,1,14.337,5.31
1,1,3,5,1,1,62,19,1,0,2,2,0,10.57,4.11
1,1,3,5,1,1,63,31,4,0,2,2,1,27.693,4.957
1,1,3,5,1,1,64,39,2,1,1,1,1,24.435,9.037
1,1,3,5,1,2,65,115,2,0,1,1,1,19.626,7.965
1,1,3,5,1,2,66,71,1,0,1,1,1,5.705,7.613
1,1,3,5,1,2,67,90,4,1,1,1,0,9.219,8.43
1,1,3,5,1,2,68,74,3,0,2,2,1,9.924,5.966
1,1,3,5,1,2,69,101,2,0,2,2,0,20.674,4.814
1,1,3,5,1,2,70,117,2,0,1,1,1,10.546,5.182
1,1,3,5,1,2,71,86,1,1,1,1,1,12.436,5.566
1,1,3,5,1,2,72,89,4,0,2,2,1,6.166,4.879
1,1,3,5,1,2,73,102,2,0,1,1,1,9.235,4.637
1,1,3,5,1,2,74,80,3,0,2,2,1,11.309,5.326
1,1,3,5,1,2,75,112,3,0,1,1,0,10.432,3.647
1,1,3,5,1,2,76,119,2,0,2,2,0,7.628,4.318
1,1,3,5,1,2,77,114,2,0,1,1,1,19.933,4.798
1,1,3,5,1,2,78,81,1,0,1,1,1,12.465,5.166
1,1,3,5,1,2,79,73,3,0,2,2,1,25.109,5.374
1,1,3,5,1,2,80,66,1,0,2,2,0,26.12,6.542
1,1,3,5,1,2,81,124,4,0,1,1,0,26.318,4.334
1,1,3,5,1,2,82,94,4,0,2,2,1,17.927,7.133
1,1,3,5,1,2,83,91,4,0,1,1,0,10.932,5.838
1,1,3,5,1,2,84,79,3,0,2,2,1,30.878,5.565
1,1,3,5,1,2,85,111,3,0,1,1,0,31.809,5.326
1,1,3,5,1,2,86,92,4,0,1,1,0,16.095,5.342
1,1,3,5,1,2,87,77,3,0,2,2,1,15.11,6.285
1,1,3,5,1,2,88,120,2,0,1,1,1,5.525,4.35
1,1,3,5,1,2,89,104,2,0,1,1,1,5.679,7.501
1,1,3,5,1,2,90,108,3,0,1,1,0,16.869,4.159
1,1,3,5,1,2,91,87,1,0,1,1,1,7.352,4.861
1,1,3,5,1,2,92,128,4,0,2,2,1,4.461,3.775
1,1,3,5,1,2,93,118,2,0,1,1,1,6.381,4.35
1,1,3,5,1,2,94,103,2,0,2,2,0,9.56,3.855
1,1,3,5,1,2,95,83,1,0,1,1,1,6.156,5.134
1,1,3,5,1,2,96,67,1,0,2,2,0,6.852,3.823
1,1,3,5,1,2,97,106,3,0,2,2,1,18.221,5.086
1,1,3,5,1,2,98,116,2,0,1,1,1,9.953,4.477
1,1,3,5,1,2,99,75,3,1,1,1,0,3.769,4.254
1,1,3,5,1,2,100,93,4,0,1,1,0,51.609,5.694
1,1,3,5,1,2,101,78,3,0,2,2,1,11.329,5.246
1,1,3,5,1,2,102,122,4,1,2,2,1,20.582,5.614
1,1,3,5,1,2,103,125,4,0,2,2,1,13.291,4.974
1,1,3,5,1,2,104,65,1,1,2,2,0,10.006,8.703
1,1,3,5,1,2,105,88,1,0,1,1,1,15.212,6.718
1,1,3,5,1,2,106,109,3,1,2,2,1,10.167,4.606
1,1,3,5,1,2,107,105,3,0,2,2,1,7.445,4.735
1,1,3,5,1,2,108,113,2,1,2,2,0,6.841,4.303
1,1,3,5,1,2,109,96,4,0,2,2,1,7.75,5.678
1,1,3,5,1,2,110,99,2,0,1,1,1,11.213,4.606
