condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
3,1,1,1,32,4,0,3,1,0.5,4.329,1.774
3,1,1,2,37,2,0,1,2,0.5,4.09,2.846
3,1,1,3,41,3,0,3,1,1,4.267,0.032
3,1,1,4,4,1,1,2,3,0.5,4.796,2.854
3,1,1,5,11,3,0,1,2,0,9.725,3.51
3,1,1,6,52,2,0,2,3,1,7.675,3.662
3,1,1,7,56,2,1,2,3,1,4.269,3.542
3,1,1,8,16,3,1,2,3,0,4.873,4.19
3,1,1,9,18,1,0,4,4,0,6.891,3.454
3,1,1,10,12,3,0,2,3,0,5.571,3.462
3,1,1,11,30,4,1,1,2,0,6.123,1.11
3,1,1,12,25,4,1,4,4,1,6.299,2.038
3,1,1,13,9,3,0,3,1,1,3.78,2.886
3,1,1,14,19,1,0,1,2,1,2.844,2.646
3,1,1,15,7,1,1,1,2,1,2.166,4.486
3,1,1,16,24,1,0,2,3,0.5,6.172,3.27
3,1,1,17,54,2,0,1,2,0.5,5.643,2.846
3,1,1,18,43,3,0,3,1,1,2.73,2.278
3,1,1,19,3,1,0,1,2,1,7.304,2.982
3,1,1,20,6,1,0,2,3,0.5,7.022,3.198
3,1,1,21,55,2,0,2,3,1,3.106,3.685
3,1,1,22,33,2,0,1,2,0.5,5.96,2.374
3,1,1,23,61,4,1,4,4,1,2.714,2.046
3,1,1,24,62,4,0,4,4,1,2.514,1.942
3,1,1,25,22,1,0,1,2,1,9.354,2.918
3,1,1,26,13,3,0,3,1,1,5.097,2.11
3,1,1,27,64,4,1,2,3,0,19.039,2.495
3,1,1,28,8,1,0,2,3,0.5,8.539,2.501
3,1,1,29,5,1,0,1,2,1,10.201,2.862
3,1,1,30,2,1,0,2,3,0.5,3.307,2.454
3,1,1,31,63,4,1,4,4,1,2.905,1.967
3,1,1,32,36,2,0,2,3,1,6.083,3.206
3,1,1,33,1,1,0,1,2,1,5.344,2.166
3,1,1,34,31,4,0,4,4,1,3.404,2.334
3,1,1,35,15,3,1,3,1,1,4.775,2.742
3,1,1,36,39,2,0,2,3,1,8.676,3.518
3,1,1,37,42,3,1,3,1,1,8.449,2.262
3,1,1,38,34,2,0,2,3,1,3.226,2.614
3,1,1,39,20,1,1,1,2,1,1.93,1.734
3,1,1,40,44,3,0,3,1,1,1.907,2.526
3,1,1,41,51,2,0,2,3,1,3.667,2.126
3,1,1,42,46,3,0,3,1,1,2.444,2.39
3,1,1,43,40,2,0,2,3,1,2.575,1.942
3,1,1,44,49,2,0,2,3,1,4.229,1.983
3,1,1,45,45,3,1,3,1,1,6.682,2.374
3,1,1,46,57,4,1,4,4,1,2.219,1.75
3,1,1,47,14,3,0,3,1,1,3.402,2.566
3,1,1,48,21,1,1,2,3,0.5,1.728,2.038
3,1,1,49,38,2,0,2,3,1,2.574,2.15
3,1,1,50,29,4,0,4,4,1,3.728,1.774
3,1,1,51,60,4,0,4,4,1,1.35,2.326
3,1,1,52,28,4,0,4,4,1,1.575,2.11
3,1,1,53,23,1,0,2,3,0.5,2.487,2.102
3,1,1,54,59,4,0,4,4,1,2.576,1.806
3,1,1,55,26,4,0,4,4,1,1.807,1.926
3,1,1,56,27,4,0,4,4,1,1.601,2.086
3,1,1,57,50,2,0,2,3,1,7.787,2.19
3,1,1,58,47,3,1,3,1,1,2.527,2.429
3,1,1,59,48,3,1,4,4,0.5,3.831,1.798
3,1,1,60,53,2,0,1,2,0.5,7.263,2.15
3,1,1,61,58,4,0,4,4,1,1.472,1.862
3,1,1,62,35,2,0,1,2,0.5,4.582,1.638
3,1,1,63,17,1,0,2,3,0.5,9.657,2.406
3,1,1,64,10,3,0,3,1,1,2.402,2.51
3,1,2,65,98,2,0,1,2,0.5,6.754,2.326
3,1,2,66,100,2,1,3,1,0,4.566,2.103
3,1,2,67,81,1,0,2,3,0.5,5.719,3.158
3,1,2,68,97,2,0,2,3,1,3.875,2.822
3,1,2,69,71,1,0,2,3,0.5,2.949,2.542
3,1,2,70,124,4,0,4,4,1,1.653,2.134
3,1,2,71,84,1,0,2,3,0.5,15.31,2.534
3,1,2,72,102,2,0,2,3,1,2.36,2.206
3,1,2,73,108,3,0,3,1,1,1.936,2.166
3,1,2,74,117,2,0,2,3,1,3.192,2.223
3,1,2,75,83,1,0,1,2,1,4.94,2.814
3,1,2,76,88,1,0,1,2,1,2.197,2.598
3,1,2,77,96,4,1,1,2,0,9.067,2.63
3,1,2,78,66,1,0,1,2,1,3.899,2.086
3,1,2,79,104,2,1,2,3,1,2.457,2.054
3,1,2,80,123,4,0,4,4,1,1.699,1.654
3,1,2,81,68,1,0,2,3,0.5,2.534,2.006
3,1,2,82,111,3,1,4,4,0.5,3.43,1.694
3,1,2,83,99,2,0,2,3,1,5.414,2.774
3,1,2,84,85,1,0,2,3,0.5,5.788,3.118
3,1,2,85,128,4,1,3,1,0.5,2.499,2.878
3,1,2,86,109,3,0,3,1,1,2.613,2.15
3,1,2,87,120,2,0,2,3,1,2.968,2.198
3,1,2,88,115,2,0,2,3,1,1.347,2.454
3,1,2,89,92,4,0,4,4,1,3.545,1.918
3,1,2,90,113,2,0,1,2,0.5,5.636,2.398
3,1,2,91,80,3,0,3,1,1,2.758,2.429
3,1,2,92,127,4,0,4,4,1,8.298,2.094
3,1,2,93,76,3,0,3,1,1,2.157,0.902
3,1,2,94,91,4,0,4,4,1,1.57,1.902
3,1,2,95,87,1,1,1,2,1,3.279,2.126
3,1,2,96,95,4,0,4,4,1,2.828,2.214
3,1,2,97,75,3,1,3,1,1,12.926,2.358
3,1,2,98,82,1,0,1,2,1,2.371,2.269
3,1,2,99,121,2,1,2,3,1,2.433,2.141
3,1,2,100,94,4,0,4,4,1,1.435,2.246
3,1,2,101,125,4,0,4,4,1,1.282,2.118
3,1,2,102,105,2,0,2,3,1,4.428,2.214
3,1,2,103,67,1,1,2,3,0.5,2.129,2.158
