version,condition,structure1,structure2,iSession,iBlock,iTrial,stiID,category,ambigous,choice,presskey,feedback,choRT,recDU
1,3,2,4,1,1,1,37,2,0,3,1,0,17.161,5.414
1,3,2,4,1,1,2,52,2,0,3,1,0,5.524,6.171
1,3,2,4,1,1,3,45,3,1,3,1,1,6.367,6.184
1,3,2,4,1,1,4,21,1,0,2,2,0.5,11.472,7.51
1,3,2,4,1,1,5,17,1,0,2,2,0.5,12.121,4.474
1,3,2,4,1,1,6,54,2,0,2,2,1,7.535,4.917
1,3,2,4,1,1,7,27,4,0,3,1,0.5,29.72,7.129
1,3,2,4,1,1,8,11,3,0,3,1,1,6.914,6.016
1,3,2,4,1,1,9,16,3,1,2,2,0,9.645,6.159
1,3,2,4,1,1,10,12,3,0,1,3,0,18.43,4.501
1,3,2,4,1,1,11,42,3,0,3,1,1,4.424,6.821
1,3,2,4,1,1,12,51,2,0,2,2,1,12.058,4.233
1,3,2,4,1,1,13,13,3,1,3,1,1,6.634,1.984
1,3,2,4,1,1,14,50,2,0,2,2,1,12.157,4.679
1,3,2,4,1,1,15,14,3,1,1,3,0,6.336,4.413
1,3,2,4,1,1,16,55,2,0,2,2,1,3.118,1.894
1,3,2,4,1,1,17,60,4,0,2,2,0,5.987,2.388
1,3,2,4,1,1,18,1,1,0,1,3,1,4.622,4.452
1,3,2,4,1,1,19,47,3,0,3,1,1,2.332,1.994
1,3,2,4,1,1,20,46,3,0,3,1,1,1.509,1.763
1,3,2,4,1,1,21,22,1,1,1,3,1,1.802,2.495
1,3,2,4,1,1,22,62,4,0,3,1,0.5,1.876,2.123
1,3,2,4,1,1,23,24,1,0,1,3,1,5.213,2.418
1,3,2,4,1,1,24,10,3,0,3,1,1,4.206,2.162
1,3,2,4,1,1,25,23,1,0,4,4,0,4.299,3.821
1,3,2,4,1,1,26,15,3,0,3,1,1,2.64,1.861
1,3,2,4,1,1,27,48,3,1,2,2,0,1.763,1.969
1,3,2,4,1,1,28,8,1,0,2,2,0.5,5.817,4.753
1,3,2,4,1,1,29,31,4,0,3,1,0.5,1.92,1.929
1,3,2,4,1,1,30,28,4,0,3,1,0.5,5.444,6.325
1,3,2,4,1,1,31,5,1,0,1,3,1,9.987,1.984
1,3,2,4,1,1,32,35,2,0,2,2,1,5.467,4.026
1,3,2,4,1,1,33,40,2,0,1,3,0.5,5.093,4.901
1,3,2,4,1,1,34,4,1,1,1,3,1,7.965,5.169
1,3,2,4,1,1,35,61,4,1,1,3,0,4.939,4.437
1,3,2,4,1,1,36,2,1,0,1,3,1,4.156,2.879
1,3,2,4,1,1,37,41,3,1,4,4,0.5,7.768,5.048
1,3,2,4,1,1,38,57,4,1,3,1,0.5,3.075,5.045
1,3,2,4,1,1,39,43,3,0,2,2,0,4.149,3.975
1,3,2,4,1,1,40,19,1,0,1,3,1,4.009,5.798
1,3,2,4,1,1,41,63,4,0,2,2,0,11.28,3.614
1,3,2,4,1,1,42,44,3,0,3,1,1,4.477,4.585
1,3,2,4,1,1,43,26,4,1,3,1,0.5,13.182,4.508
1,3,2,4,1,1,44,18,1,0,1,3,1,3.786,2.501
1,3,2,4,1,1,45,32,4,0,3,1,0.5,3.634,3.881
1,3,2,4,1,1,46,25,4,0,1,3,0,12.611,4.041
1,3,2,4,1,1,47,59,4,0,4,4,1,6.277,2.633
1,3,2,4,1,1,48,56,2,0,1,3,0.5,7.248,5.617
1,3,2,4,1,1,49,64,4,0,2,2,0,9.474,6.952
1,3,2,4,1,1,50,38,2,0,2,2,1,3.654,4.203
1,3,2,4,1,1,51,30,4,0,4,4,1,3.706,3.625
1,3,2,4,1,1,52,29,4,1,4,4,1,2.217,6.726
1,3,2,4,1,1,53,6,1,0,3,1,0,5.324,2.288
1,3,2,4,1,1,54,39,2,0,2,2,1,3.558,4.103
1,3,2,4,1,1,55,58,4,0,4,4,1,3.402,2.471
1,3,2,4,1,1,56,9,3,0,3,1,1,3.254,3.079
1,3,2,4,1,1,57,20,1,0,1,3,1,5.622,3.577
1,3,2,4,1,1,58,34,2,1,2,2,1,13.993,4.912
1,3,2,4,1,1,59,36,2,0,3,1,0,23.411,3.45
1,3,2,4,1,1,60,53,2,0,2,2,1,2.85,2.896
1,3,2,4,1,1,61,7,1,0,1,3,1,4.992,3.591
1,3,2,4,1,1,62,3,1,1,4,4,0,2.079,2.633
1,3,2,4,1,1,63,33,2,0,2,2,1,9.655,4.075
1,3,2,4,1,1,64,49,2,0,2,2,1,11.453,4.835
1,3,2,4,1,2,65,106,3,0,4,4,0.5,4.106,4.684
1,3,2,4,1,2,66,105,3,0,2,2,0,7.214,3.145
1,3,2,4,1,2,67,97,2,0,2,2,1,7.052,9.285
1,3,2,4,1,2,68,65,1,1,4,4,0,6.307,2.67
1,3,2,4,1,2,69,127,4,0,4,4,1,10.765,7.695
1,3,2,4,1,2,70,126,4,0,4,4,1,2.01,2.434
1,3,2,4,1,2,71,113,2,0,2,2,1,14.048,5.029
1,3,2,4,1,2,72,88,1,0,4,4,0,27.683,5.046
1,3,2,4,1,2,73,85,1,1,4,4,0,21.399,4.901
1,3,2,4,1,2,74,111,3,0,3,1,1,3.585,3.769
1,3,2,4,1,2,75,74,3,0,3,1,1,2.403,6.105
1,3,2,4,1,2,76,101,2,0,2,2,1,27.792,7.453
1,3,2,4,1,2,77,123,4,0,2,2,0,3.626,2.933
1,3,2,4,1,2,78,78,3,1,3,1,1,18.938,2.424
1,3,2,4,1,2,79,122,4,0,4,4,1,19.34,4.192
1,3,2,4,1,2,80,119,2,0,1,3,0.5,6.724,3.951
1,3,2,4,1,2,81,84,1,0,2,2,0.5,9.261,3.798
1,3,2,4,1,2,82,102,2,1,1,3,0.5,5.175,3.003
1,3,2,4,1,2,83,115,2,0,2,2,1,15.927,5.714
1,3,2,4,1,2,84,73,3,1,3,1,1,3.115,2.646
1,3,2,4,1,2,85,75,3,0,3,1,1,2.669,2.769
1,3,2,4,1,2,86,112,3,0,3,1,1,27.211,4.788
1,3,2,4,1,2,87,81,1,0,2,2,0.5,10.692,6.571
1,3,2,4,1,2,88,90,4,1,3,1,0.5,7.136,7.379
1,3,2,4,1,2,89,83,1,0,2,2,0.5,12.828,3.695
1,3,2,4,1,2,90,79,3,1,3,1,1,3.419,2.48
1,3,2,4,1,2,91,121,4,0,2,2,0,14.564,5.441
1,3,2,4,1,2,92,76,3,1,3,1,1,1.553,2.405
1,3,2,4,1,2,93,89,4,1,2,2,0,5.253,4.997
1,3,2,4,1,2,94,114,2,0,2,2,1,6.565,5.45
1,3,2,4,1,2,95,67,1,0,1,3,1,16.852,7.086
1,3,2,4,1,2,96,99,2,0,2,2,1,25.658,2.493
1,3,2,4,1,2,97,66,1,0,3,1,0,15.121,2.596
1,3,2,4,1,2,98,95,4,1,4,4,1,3.394,4.862
1,3,2,4,1,2,99,91,4,0,4,4,1,2.724,4.024
1,3,2,4,1,2,100,109,3,0,3,1,1,2.054,2.726
1,3,2,4,1,2,101,71,1,0,3,1,0,3.014,3.07
1,3,2,4,1,2,102,86,1,0,4,4,0,6.673,3.824
1,3,2,4,1,2,103,125,4,0,3,1,0.5,7.674,3.307
1,3,2,4,1,2,104,110,3,0,1,3,0,9.627,5.369
1,3,2,4,1,2,105,120,2,0,2,2,1,3.615,3.431
1,3,2,4,1,2,106,82,1,1,1,3,1,15.644,5.379
1,3,2,4,1,2,107,68,1,0,3,1,0,18.69,3.257
1,3,2,4,1,2,108,96,4,1,1,3,0,3.454,2.703
1,3,2,4,1,2,109,128,4,0,1,3,0,7.876,3.877
1,3,2,4,1,2,110,94,4,0,4,4,1,5.282,2.724
1,3,2,4,1,2,111,108,3,1,3,1,1,3.929,2.027
1,3,2,4,1,2,112,104,2,1,2,2,1,12.288,3.795
1,3,2,4,1,2,113,77,3,0,3,1,1,2.112,2.571
1,3,2,4,1,2,114,93,4,0,4,4,1,5.444,2.768
1,3,2,4,1,2,115,100,2,0,1,3,0.5,18.766,3.384
