iSession,iTrial,text
1,1,脖子很长，尾巴中等长度，腿和头比较短。
1,2,脖子、腿、尾巴都很长，头很短。
1,3,头、脖子特别长，尾巴和腿中等长度。
1,4,尾巴和腿很长，脖子中等长度，头比较短。
1,5,头、脖子、腿和尾巴都是中等长度。
1,6,脖子尾巴很长，头和腿较短。
1,7,头、腿和尾巴都很长，脖子较短。
1,8,头很长，脖子和腿中等长度，尾巴较短。
1,9,头和腿很长，脖子和尾巴很短。
1,10,头和腿很长，脖子和尾巴中等长度。
1,11,头、脖子、腿很长，尾巴中等长度。
1,12,脖子、腿、尾巴都很长，头中等长度。
1,13,头很长。
1,14,脖子长。
1,15,头、脖子、腿中等长度，尾巴较短。
1,16,脖子长。
1,17,脖子长。
1,18,腿长，其他部分较短。
1,19,头长。
1,20,头长。
1,21,腿长。
1,22,头长。
1,23,腿长。
1,24,头长。
1,25,尾巴和腿长，头和脖子较短。
1,26,头长。
1,27,脖子长。
1,28,头和脖子中等长度，腿和尾巴很短。
1,29,头长。
1,30,头长，脖子短，其他中等长度。
1,31,腿长。
1,32,头短，脖子长，其他中等长度。
1,33,腿长，脖子长，头短，尾巴中等长度。
1,34,腿长，头长，脖子中等长度，尾巴比较短。
1,35,腿长，头长，脖子长，尾巴中等长度。
1,36,腿长，其他部分较短。
1,37,头长，脖子长，腿长，尾巴中等长度。
1,38,头长，脖子中等长度，其他部分较短。
1,39,脖子长，其他部分中等长度。
1,40,腿长，尾巴中等长度，头和脖子较短。
1,41,脖子长，其他部分中等长度。
1,42,头长，腿长。
1,43,头长，腿长，尾巴长，脖子中等长度。
1,44,腿长，尾巴长。
1,45,头长，脖子短，腿长，尾巴长。
1,46,腿长。
1,47,头长，尾巴长。
1,48,头短，脖子、腿、尾巴长。
1,49,头长，脖子长，腿短，尾巴也比较长。
1,50,脖子长，腿长，头和尾巴短。
1,51,头长，尾巴长，其他部分较短。
1,52,头长，尾巴长，脖子中等长度，腿短。
1,53,头长，尾巴短。
1,54,脖子长，腿长，头和尾巴短。
1,55,头长，尾巴长。
1,56,头长，尾巴短。
1,57,腿长，脖子短。
1,58,脖子长，其他部分中等长度。
1,59,腿长，脖子长。
1,60,腿长，脖子长。
1,61,腿长，脖子短。
1,62,头长，尾巴长。
1,63,脖子长，其他部分中等长度。
1,64,脖子长，尾巴长，腿和头短。
1,65,头长，腿长，尾巴短。
1,66,脖子长，其他部分中等长度。
1,67,脖子长，腿比较长，尾巴和头比较短。
1,68,头长，尾巴长。
1,69,头、脖子、尾巴都长，腿短一点但也比较长。
1,70,全身都长。
1,71,头短，脖子长，腿长，尾巴较长。
1,72,腿长，尾巴长，头和脖子稍短一点。
1,73,头长，脖子长，尾巴长，腿短。
1,74,头长，脖子长，腿长，尾巴短。
1,75,头长，尾巴短，脖子和腿也短。
1,76,脖子长，头中等长度，腿和尾巴短。
1,77,脖子长，腿短。
1,78,头长，尾巴短。
1,79,头长，脖子长，尾巴长，腿短。
1,80,脖子长，其他部位中等长度。
1,81,尾巴长，腿长，头和脖子短。
1,82,脖子长，其他部位短。
1,83,腿长，脖子长，尾巴长，头中等长度。
1,84,头长，尾巴短。
1,85,头长，尾巴短。
1,86,头长，尾巴短，其他部分都长。
1,87,尾巴长，其次是腿，然后是头和脖子。
1,88,头长，尾巴和脖子比较长，腿短。
1,89,腿长，尾巴长，头和脖子短。
1,90,头长，尾巴短。
1,91,脖子长，头和尾巴其次，腿短。
1,92,头长，尾巴短。
