condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
1,1,1,1,39,1,0,2,2,0,12.791,14.925
1,1,1,2,12,2,0,2,2,1,8.56,5.958
1,1,1,3,50,1,0,1,1,1,8.505,8.741
1,1,1,4,28,2,0,2,2,1,23.027,7.206
1,1,1,5,55,1,0,1,1,1,5.721,6.342
1,1,1,6,51,1,0,1,1,1,5.56,6.509
1,1,1,7,8,1,0,2,2,0,7.408,4.5
1,1,1,8,62,2,0,1,1,0,23.183,5.998
1,1,1,9,37,1,0,2,2,0,14.463,8.47
1,1,1,10,14,2,0,2,2,1,9.426,0.02
1,1,1,11,46,2,0,1,1,0,10.701,9.63
1,1,1,12,60,2,0,1,1,0,17.207,0.02
1,1,1,13,52,1,0,1,1,1,6.071,4.67
1,1,1,14,57,2,0,2,2,1,4.937,6.142
1,1,1,15,64,2,0,1,1,0,19.587,10.838
1,1,1,16,21,1,0,2,2,0,9.68,7.526
1,1,1,17,33,1,1,1,1,1,4.972,4.909
1,1,1,18,58,2,0,2,2,1,7.608,7.541
1,1,1,19,17,1,0,2,2,0,23.382,4.198
1,1,1,20,32,2,0,2,2,1,30.496,7.014
1,1,1,21,56,1,0,1,1,1,7.226,6.949
1,1,1,22,23,1,0,1,1,1,12.747,7.542
1,1,1,23,3,1,0,1,1,1,28.125,8.494
1,1,1,24,34,1,0,1,1,1,4.566,5.742
1,1,1,25,40,1,0,1,1,1,10.458,6.109
1,1,1,26,27,2,0,1,1,0,23.633,7.206
1,1,1,27,47,2,0,1,1,0,15.615,7.142
1,1,1,28,53,1,0,1,1,1,12.425,8.286
1,1,1,29,1,1,0,2,2,0,13.254,9.814
1,1,1,30,41,2,0,1,1,0,28.23,7.654
1,1,1,31,6,1,0,2,2,0,14.087,8.301
1,1,1,32,44,2,0,2,2,1,11.076,15.094
1,1,1,33,35,1,0,1,1,1,5.436,3.982
1,1,1,34,48,2,0,2,2,1,14.514,9.798
1,1,1,35,59,2,1,1,1,0,14.824,6.87
1,1,1,36,30,2,0,2,2,1,17.046,8.67
1,1,1,37,22,1,0,2,2,0,9.656,9.278
1,1,1,38,26,2,0,2,2,1,10.881,6.974
1,1,1,39,42,2,0,1,1,0,14.618,8.006
1,1,1,40,15,2,0,2,2,1,8.445,7.998
1,1,1,41,43,2,0,2,2,1,8.027,8.246
1,1,1,42,18,1,0,1,1,1,4.552,11.917
1,1,1,43,36,1,1,2,2,0,7.329,12.182
1,1,1,44,19,1,0,2,2,0,24.56,9.942
1,1,1,45,7,1,0,2,2,0,5.988,8.437
1,1,1,46,2,1,0,1,1,1,22.091,12.79
1,1,1,47,49,1,0,2,2,0,6.595,7.03
1,1,1,48,31,2,0,2,2,1,16.44,8.07
1,1,1,49,4,1,0,2,2,0,8.586,7.526
1,1,1,50,20,1,0,1,1,1,11.928,5.765
1,1,1,51,11,2,0,2,2,1,13.77,5.118
1,1,1,52,10,2,0,2,2,1,2.182,5.59
1,1,1,53,29,2,1,2,2,1,5.558,10.254
1,1,1,54,38,1,0,1,1,1,15.395,10.582
1,1,1,55,63,2,1,1,1,0,3.79,7.558
1,1,1,56,24,1,0,2,2,0,3.57,6.037
1,1,1,57,61,2,1,1,1,0,13.352,6.702
1,1,1,58,13,2,0,1,1,0,13.144,8.469
1,1,1,59,9,2,0,2,2,1,8.591,5.885
1,1,1,60,5,1,0,2,2,0,8.223,9.414
1,1,1,61,45,2,0,1,1,0,8.623,7.446
1,1,1,62,25,2,0,2,2,1,13.251,7.501
1,1,1,63,54,1,0,1,1,1,12.796,6.19
1,1,1,64,16,2,0,2,2,1,2.65,5.886
1,1,2,65,104,1,1,1,1,1,54.609,10.558
1,1,2,66,69,1,0,2,2,0,30.117,13.646
1,1,2,67,82,1,0,1,1,1,17.391,13.102
1,1,2,68,80,2,0,2,2,1,26.61,9.533
1,1,2,69,78,2,0,2,2,1,7.193,6.11
1,1,2,70,85,1,0,1,1,1,7.582,9.189
1,1,2,71,73,2,0,2,2,1,6.109,7.222
1,1,2,72,103,1,0,1,1,1,23.735,7.15
1,1,2,73,101,1,0,2,2,0,24.278,0.02
1,1,2,74,91,2,0,1,1,0,23.944,8.59
1,1,2,75,95,2,0,1,1,0,13.064,9.806
1,1,2,76,106,2,0,1,1,0,15.949,9.27
1,1,2,77,113,1,0,1,1,1,9.984,7.693
1,1,2,78,115,1,1,1,1,1,3.026,7.109
1,1,2,79,128,2,0,2,2,1,14.841,8.837
1,1,2,80,127,2,0,1,1,0,8.606,11.421
1,1,2,81,81,1,0,1,1,1,10.595,7.469
1,1,2,82,109,2,0,1,1,0,11.165,7.804
1,1,2,83,110,2,0,2,2,1,4.416,5.204
1,1,2,84,66,1,0,1,1,1,7.375,7.092
1,1,2,85,116,1,0,1,1,1,13.121,4.924
1,1,2,86,125,2,0,1,1,0,20.81,6.837
1,1,2,87,121,2,0,2,2,1,14.875,5.979
1,1,2,88,107,2,0,2,2,1,13.02,9.573
1,1,2,89,74,2,0,2,2,1,2.437,7.436
1,1,2,90,67,1,0,1,1,1,4.06,8.996
1,1,2,91,76,2,0,2,2,1,2.799,12.517
1,1,2,92,100,1,0,1,1,1,17.297,6.885
1,1,2,93,90,2,0,2,2,1,24.545,5.684
1,1,2,94,93,2,0,2,2,1,10.553,5.388
1,1,2,95,77,2,0,1,1,0,6.043,8.316
1,1,2,96,88,1,0,1,1,1,8.672,7.205
1,1,2,97,118,1,0,1,1,1,4.61,5.949
1,1,2,98,120,1,0,1,1,1,4.255,7.397
1,1,2,99,94,2,0,1,1,0,15.452,7.765
1,1,2,100,122,2,1,1,1,0,4.059,6.284
1,1,2,101,102,1,0,1,1,1,23.932,6.62
1,1,2,102,84,1,0,1,1,1,11.926,5.981
1,1,2,103,89,2,0,2,2,1,5.531,5.637
1,1,2,104,96,2,0,2,2,1,5.518,6.357
1,1,2,105,114,1,0,1,1,1,3.424,10.957
1,1,2,106,71,1,0,1,1,1,8.459,5.412
1,1,2,107,108,2,0,2,2,1,13.408,7.045
1,1,2,108,126,2,0,2,2,1,14.788,6.741
1,1,2,109,86,1,0,1,1,1,7.146,5.645
1,1,2,110,65,1,0,2,2,0,3.224,8.205
1,1,2,111,70,1,0,1,1,1,10.685,7.916
1,1,2,112,92,2,0,1,1,0,16.131,4.923
1,1,2,113,105,2,0,1,1,0,15.386,6.702
1,1,2,114,72,1,0,1,1,1,7.49,6.324
1,1,2,115,99,1,1,2,2,0,8.167,4.47
1,1,2,116,79,2,0,1,1,0,15.835,7.822
1,1,2,117,87,1,0,1,1,1,26.026,8.42
1,1,2,118,119,1,0,1,1,1,9.947,7.573
1,1,2,119,111,2,1,1,1,0,17.483,4.205
1,1,2,120,83,1,0,1,1,1,9.248,6.197
1,1,2,121,68,1,0,1,1,1,5.558,3.652
1,1,2,122,123,2,0,1,1,0,3.14,5.308
1,1,2,123,124,2,0,1,1,0,3.267,4.405
1,1,2,124,117,1,1,1,1,1,14.255,6.013
1,1,2,125,112,2,0,2,2,1,4.839,4.661
1,1,2,126,75,2,0,2,2,1,2.898,6.348
1,1,2,127,97,1,0,1,1,1,8.62,7.206
1,1,2,128,98,1,0,1,1,1,3.976,5.349
1,1,3,129,135,1,0,1,1,1,7.046,5.371
1,1,3,130,133,1,1,2,2,0,5.839,4.605
1,1,3,131,144,2,0,1,1,0,23.161,3.725
1,1,3,132,172,2,1,1,1,0,10.83,4.172
1,1,3,133,176,2,0,2,2,1,13.902,7.66
1,1,3,134,149,1,0,1,1,1,2.821,8.646
1,1,3,135,143,2,0,2,2,1,4.188,5.644
1,1,3,136,153,2,0,1,1,0,14.96,8.764
1,1,3,137,178,1,0,1,1,1,8.944,3.469
1,1,3,138,191,2,0,1,1,0,3.785,5.414
1,1,3,139,160,2,0,1,1,0,11.365,7.869
1,1,3,140,150,1,0,1,1,1,6.385,6.63
1,1,3,141,155,2,0,1,1,0,4.362,5.006
1,1,3,142,136,1,0,1,1,1,11.534,2.996
1,1,3,143,139,2,0,2,2,1,6.705,4.973
1,1,3,144,190,2,0,2,2,1,9.426,2.367
1,1,3,145,188,2,0,1,1,0,3.883,8.246
1,1,3,146,168,1,0,1,1,1,8.011,4.333
1,1,3,147,147,1,0,1,1,1,8.943,3.627
1,1,3,148,182,1,0,1,1,1,3.926,3.741
1,1,3,149,183,1,0,1,1,1,3.954,4.277
1,1,3,150,152,1,0,2,2,0,3.014,4.75
1,1,3,151,187,2,0,2,2,1,8.408,3.062
1,1,3,152,151,1,0,2,2,0,5.244,3.052
1,1,3,153,170,2,0,2,2,1,11.886,3.573
1,1,3,154,181,1,0,1,1,1,4.535,4.014
1,1,3,155,162,1,0,1,1,1,5.148,3.742
1,1,3,156,192,2,0,2,2,1,8.215,3.237
1,1,3,157,171,2,0,2,2,1,12.582,7.645
1,1,3,158,164,1,0,2,2,0,10.294,4.917
1,1,3,159,148,1,0,2,2,0,10.83,3.279
1,1,3,160,189,2,1,1,1,0,6.633,3.325
1,1,3,161,184,1,0,1,1,1,2.36,2.829
1,1,3,162,179,1,0,1,1,1,2.604,4.454
1,1,3,163,174,2,1,1,1,0,2.537,3.669
1,1,3,164,146,1,0,1,1,1,6.414,6.853
1,1,3,165,177,1,0,1,1,1,5.303,5.165
1,1,3,166,180,1,0,1,1,1,11.262,6.677
1,1,3,167,158,2,0,1,1,0,4.559,4.022
1,1,3,168,141,2,1,2,2,1,3.873,7.157
1,1,3,169,165,1,0,1,1,1,11.958,8.366
1,1,3,170,157,2,0,2,2,1,9.134,9.766
1,1,3,171,186,2,0,2,2,1,12.458,7.077
1,1,3,172,169,2,0,2,2,1,17.32,4.125
1,1,3,173,134,1,0,2,2,0,10.326,5.398
1,1,3,174,185,2,0,1,1,0,4.654,3.869
1,1,3,175,175,2,0,2,2,1,4.105,8.67
1,1,3,176,140,2,0,2,2,1,14.375,4.285
1,1,3,177,161,1,0,1,1,1,3.576,5.581
1,1,3,178,131,1,0,2,2,0,9.292,5.878
1,1,3,179,154,2,1,1,1,0,10.289,4.182
1,1,3,180,163,1,0,2,2,0,18.456,6.038
1,1,3,181,145,1,0,1,1,1,9.081,4.718
1,1,3,182,167,1,0,2,2,0,11.86,3.597
1,1,3,183,130,1,0,1,1,1,17.301,3.39
1,1,3,184,142,2,0,2,2,1,7.994,6.062
1,1,3,185,129,1,0,2,2,0,3.234,4.493
1,1,3,186,132,1,0,1,1,1,16.259,5.438
1,1,3,187,159,2,0,2,2,1,4.171,3.061
1,1,3,188,137,2,0,2,2,1,4.068,4.317
1,1,3,189,173,2,0,2,2,1,10.191,4.758
1,1,3,190,156,2,0,2,2,1,16.844,5.918
1,1,3,191,166,1,0,1,1,1,8.958,4.59
1,1,3,192,138,2,1,2,2,1,8.271,4.629
1,1,4,193,199,1,0,2,2,0,5.564,5.294
1,1,4,194,249,2,0,2,2,1,9.57,2.405
1,1,4,195,231,1,0,1,1,1,13.852,4.829
1,1,4,196,223,2,0,2,2,1,9.483,3.356
1,1,4,197,238,2,0,2,2,1,6.759,4.541
1,1,4,198,211,1,0,2,2,0,2.98,4.254
1,1,4,199,219,2,0,2,2,1,4.713,3.349
1,1,4,200,216,1,0,1,1,1,4.368,3.214
1,1,4,201,215,1,0,2,2,0,10.62,4.277
1,1,4,202,233,2,0,2,2,1,8.414,3.301
1,1,4,203,237,2,0,1,1,0,9.676,4.397
1,1,4,204,198,1,0,2,2,0,6.411,3.613
1,1,4,205,243,1,0,1,1,1,9.412,3.324
1,1,4,206,200,1,0,2,2,0,7.359,4.877
1,1,4,207,224,2,1,2,2,1,10.823,3.086
1,1,4,208,194,1,0,1,1,1,17.029,2.821
1,1,4,209,244,1,0,2,2,0,5.693,3.053
1,1,4,210,218,2,0,1,1,0,4.857,4.094
1,1,4,211,201,2,0,2,2,1,10.343,2.796
1,1,4,212,195,1,0,1,1,1,9.349,3.47
1,1,4,213,239,2,0,2,2,1,10.843,4.413
1,1,4,214,208,2,0,2,2,1,7.943,6.59
1,1,4,215,251,2,0,1,1,0,18.382,4.59
1,1,4,216,220,2,1,2,2,1,6.025,2.364
1,1,4,217,241,1,0,1,1,1,2.432,3.613
1,1,4,218,202,2,0,2,2,1,8.679,3.021
1,1,4,219,196,1,0,2,2,0,10.853,3.238
1,1,4,220,217,2,0,2,2,1,18.14,2.269
1,1,4,221,204,2,0,2,2,1,8.124,2.525
1,1,4,222,232,1,0,1,1,1,15.685,4.733
1,1,4,223,230,1,0,2,2,0,16.555,5.765
1,1,4,224,227,1,0,2,2,0,16.323,6.19
1,1,4,225,254,2,1,1,1,0,4.869,2.942
1,1,4,226,247,1,0,1,1,1,8.662,3.076
1,1,4,227,213,1,0,1,1,1,6.576,7.557
1,1,4,228,229,1,0,1,1,1,17.86,4.533
1,1,4,229,234,2,0,2,2,1,4.589,5.581
1,1,4,230,235,2,0,2,2,1,21.527,3.926
1,1,4,231,248,1,0,1,1,1,3.85,4.814
1,1,4,232,207,2,0,2,2,1,3.119,4.125
1,1,4,233,209,1,0,1,1,1,5.076,3.749
1,1,4,234,222,2,0,2,2,1,48.967,9.39
1,1,4,235,193,1,0,2,2,0,21.496,2.556
1,1,4,236,206,2,0,2,2,1,8.871,2.845
1,1,4,237,240,2,0,2,2,1,7.552,4.773
