version,condition,structure1,structure2,iSession,iBlock,iTrial,stiID,category,ambigous,choice,presskey,feedback,choRT,recDU
1,1,1,3,1,1,1,31,4,0,2,1,1,7.435,6.829
1,1,1,3,1,1,2,62,4,1,1,2,0,4.869,4.767
1,1,1,3,1,1,3,28,4,0,2,1,1,1.547,6.821
1,1,1,3,1,1,4,40,2,1,2,1,0,7.938,5.065
1,1,1,3,1,1,5,1,1,0,2,1,0,6.636,8.844
1,1,1,3,1,1,6,50,2,0,2,1,0,4.605,0.08
1,1,1,3,1,1,7,4,1,0,1,2,1,2.039,6.233
1,1,1,3,1,1,8,17,1,1,1,2,1,6.294,12.172
1,1,1,3,1,1,9,29,4,0,1,2,0,1.391,8.155
1,1,1,3,1,1,10,9,3,0,2,1,1,4.461,13.516
1,1,1,3,1,1,11,59,4,0,2,1,1,5.728,6.949
1,1,1,3,1,1,12,55,2,0,1,2,1,6.389,0.079
1,1,1,3,1,1,13,43,3,0,2,1,1,2.829,8.732
1,1,1,3,1,1,14,26,4,0,1,2,0,7.994,6.644
1,1,1,3,1,1,15,34,2,0,1,2,1,2.771,7.378
1,1,1,3,1,1,16,30,4,0,2,1,1,7.251,7.353
1,1,1,3,1,1,17,39,2,0,1,2,1,2.559,6.584
1,1,1,3,1,1,18,63,4,0,2,1,1,1.126,6.304
1,1,1,3,1,1,19,33,2,0,1,2,1,3.499,5.923
1,1,1,3,1,1,20,35,2,0,1,2,1,1.344,5.001
1,1,1,3,1,1,21,60,4,0,2,1,1,3.627,4.836
1,1,1,3,1,1,22,20,1,0,1,2,1,9.572,8.394
1,1,1,3,1,1,23,58,4,0,2,1,1,2.464,4.97
1,1,1,3,1,1,24,41,3,0,2,1,1,1.81,6.859
1,1,1,3,1,1,25,45,3,0,2,1,1,3.937,6.771
1,1,1,3,1,1,26,36,2,1,2,1,0,7.665,7.547
1,1,1,3,1,1,27,57,4,0,2,1,1,1.921,6.137
1,1,1,3,1,1,28,51,2,0,1,2,1,1.459,7.899
1,1,1,3,1,1,29,25,4,0,2,1,1,5.541,5.612
1,1,1,3,1,1,30,13,3,0,2,1,1,3.053,6.799
1,1,1,3,1,1,31,54,2,0,1,2,1,4.776,6.726
