subID,condition,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
402,3,2,2,1.750,1.816,0.066,0.250,0.272,0.022,2,2,1,0.529,0.021,0.017
402,3,2,3,1.750,1.812,0.062,0.250,0.271,0.021,1,2,0,0.286,0.024,0.016
402,3,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,2,2,1,0.441,0.023,0.016
402,3,2,5,1.750,1.683,-0.067,0.250,0.228,-0.022,2,2,1,0.796,0.021,0.016
402,3,2,6,1.750,1.813,0.063,0.250,0.271,0.021,1,1,1,0.194,0.020,0.016
402,3,2,7,1.750,1.810,0.060,0.250,0.270,0.020,2,2,1,0.396,0.019,0.016
402,3,2,8,1.750,1.694,-0.056,0.250,0.231,-0.019,2,1,0,0.149,0.022,0.016
402,3,2,9,1.750,1.815,0.065,0.250,0.272,0.022,1,2,0,0.549,0.024,0.016
402,3,2,10,1.750,1.678,-0.072,0.250,0.226,-0.024,1,2,0,0.250,0.027,0.015
402,3,2,11,1.750,1.830,0.080,0.250,0.277,0.027,1,2,0,0.192,0.030,0.015
402,3,2,12,1.750,1.838,0.088,0.250,0.279,0.029,2,2,1,0.346,0.029,0.015
402,3,2,13,1.750,1.666,-0.084,0.250,0.222,-0.028,2,2,1,0.513,0.028,0.015
402,3,2,14,1.750,1.831,0.081,0.250,0.277,0.027,2,2,1,0.166,0.026,0.015
402,3,2,15,1.750,1.672,-0.078,0.250,0.224,-0.026,2,1,0,0.401,0.029,0.015
402,3,2,16,1.750,1.835,0.085,0.250,0.278,0.028,1,2,0,0.494,0.031,0.015
402,3,2,17,1.750,1.843,0.093,0.250,0.281,0.031,2,2,1,0.300,0.030,0.015
402,3,2,18,1.750,1.840,0.090,0.250,0.280,0.030,2,2,1,0.028,0.029,0.015
402,3,2,19,1.750,1.663,-0.087,0.250,0.221,-0.029,1,2,0,0.770,0.032,0.014
402,3,2,20,1.750,1.844,0.094,0.250,0.281,0.031,2,2,1,0.168,0.031,0.014
402,3,2,21,1.750,1.841,0.091,0.250,0.280,0.030,2,2,1,0.530,0.030,0.014
402,3,2,22,1.750,1.662,-0.088,0.250,0.221,-0.029,1,1,1,0.545,0.029,0.014
402,3,2,23,1.750,1.665,-0.085,0.250,0.222,-0.028,2,2,1,0.466,0.028,0.014
402,3,2,24,1.750,1.832,0.082,0.250,0.277,0.027,2,2,1,0.058,0.027,0.014
402,3,2,25,1.750,1.671,-0.079,0.250,0.224,-0.026,1,1,1,0.017,0.026,0.014
402,3,2,26,1.750,1.673,-0.077,0.250,0.224,-0.026,1,1,1,0.167,0.025,0.014
402,3,2,27,1.750,1.824,0.074,0.250,0.275,0.025,1,2,0,0.415,0.027,0.014
402,3,2,28,1.750,1.670,-0.080,0.250,0.223,-0.027,2,2,1,0.688,0.026,0.014
402,3,2,29,1.750,1.673,-0.077,0.250,0.224,-0.026,1,2,0,0.793,0.028,0.014
402,3,2,30,1.750,1.834,0.084,0.250,0.278,0.028,1,1,1,0.511,0.028,0.014
402,1,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,0.080,0.022,0.017
402,1,5,2,4.000,3.934,-0.066,1.000,0.978,-0.022,1,2,0,0.122,0.025,0.016
402,1,5,3,4.000,3.925,-0.075,1.000,0.975,-0.025,2,2,1,0.103,0.024,0.016
402,1,5,4,4.000,3.929,-0.071,1.000,0.976,-0.024,2,2,1,0.554,0.023,0.016
402,1,5,5,4.000,3.932,-0.068,1.000,0.977,-0.023,1,2,0,2.229,0.026,0.016
402,1,5,6,4.000,3.924,-0.076,1.000,0.975,-0.025,1,1,1,0.298,0.024,0.016
402,1,5,7,4.000,3.927,-0.073,1.000,0.976,-0.024,2,2,1,0.099,0.023,0.016
402,1,5,8,4.000,3.931,-0.069,1.000,0.977,-0.023,1,1,1,0.279,0.022,0.016
402,1,5,9,4.000,3.934,-0.066,1.000,0.978,-0.022,1,1,1,0.690,0.021,0.016
402,1,5,10,4.000,3.938,-0.062,1.000,0.979,-0.021,2,2,1,0.173,0.020,0.016
402,1,5,11,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.165,0.019,0.016
402,1,5,12,4.000,3.945,-0.055,1.000,0.982,-0.018,1,2,0,0.236,0.021,0.016
402,1,5,13,4.000,3.937,-0.063,1.000,0.979,-0.021,2,1,0,1.047,0.024,0.015
402,1,5,14,4.000,3.929,-0.071,1.000,0.976,-0.024,1,2,0,0.170,0.026,0.015
402,1,5,15,4.000,3.922,-0.078,1.000,0.974,-0.026,2,2,1,0.711,0.025,0.015
402,1,5,16,4.000,3.925,-0.075,1.000,0.975,-0.025,1,1,1,0.089,0.024,0.015
402,1,5,17,4.000,3.928,-0.072,1.000,0.976,-0.024,2,1,0,0.215,0.027,0.015
402,1,5,18,4.000,3.921,-0.079,1.000,0.974,-0.026,2,2,1,0.211,0.026,0.015
402,1,5,19,4.000,3.924,-0.076,1.000,0.975,-0.025,2,2,1,0.381,0.025,0.015
402,1,5,20,4.000,3.927,-0.073,1.000,0.976,-0.024,2,2,1,0.171,0.024,0.015
402,1,5,21,4.000,3.930,-0.070,1.000,0.977,-0.023,2,2,1,0.167,0.023,0.015
402,1,5,22,4.000,3.933,-0.067,1.000,0.978,-0.022,1,1,1,0.063,0.022,0.015
402,1,5,23,4.000,3.936,-0.064,1.000,0.979,-0.021,1,2,0,1.002,0.024,0.014
402,1,5,24,4.000,3.929,-0.071,1.000,0.976,-0.024,1,2,0,0.428,0.026,0.014
402,1,5,25,4.000,3.923,-0.077,1.000,0.974,-0.026,2,2,1,0.155,0.025,0.014
402,1,5,26,4.000,3.926,-0.074,1.000,0.975,-0.025,1,1,1,0.451,0.024,0.014
402,1,5,27,4.000,3.928,-0.072,1.000,0.976,-0.024,1,2,0,0.756,0.027,0.014
402,1,5,28,4.000,3.922,-0.078,1.000,0.974,-0.026,2,2,1,0.411,0.026,0.014
402,1,5,29,4.000,3.925,-0.075,1.000,0.975,-0.025,2,2,1,0.363,0.025,0.014
402,1,5,30,4.000,3.928,-0.072,1.000,0.976,-0.024,1,1,1,0.447,0.024,0.014
402,1,4,1,3.250,3.180,-0.070,0.750,0.727,-0.023,2,2,1,1.501,0.022,0.017
402,1,4,2,3.250,3.316,0.066,0.750,0.772,0.022,2,2,1,0.296,0.021,0.017
402,1,4,3,3.250,3.188,-0.062,0.750,0.729,-0.021,1,2,0,0.226,0.024,0.016
402,1,4,4,3.250,3.321,0.071,0.750,0.774,0.024,2,2,1,0.381,0.023,0.016
402,1,4,5,3.250,3.183,-0.067,0.750,0.728,-0.022,2,2,1,0.026,0.021,0.016
402,1,4,6,3.250,3.313,0.063,0.750,0.771,0.021,1,1,1,0.140,0.020,0.016
402,1,4,7,3.250,3.190,-0.060,0.750,0.730,-0.020,2,2,1,0.143,0.019,0.016
402,1,4,8,3.250,3.306,0.056,0.750,0.769,0.019,2,2,1,0.416,0.018,0.016
402,1,4,9,3.250,3.198,-0.052,0.750,0.733,-0.017,2,1,0,0.517,0.021,0.016
402,1,4,10,3.250,3.189,-0.061,0.750,0.730,-0.020,2,2,1,0.130,0.019,0.016
402,1,4,11,3.250,3.307,0.057,0.750,0.769,0.019,2,2,1,0.559,0.018,0.016
402,1,4,12,3.250,3.196,-0.054,0.750,0.732,-0.018,1,2,0,0.736,0.021,0.016
402,1,4,13,3.250,3.189,-0.061,0.750,0.730,-0.020,2,2,1,0.170,0.020,0.016
402,1,4,14,3.250,3.192,-0.058,0.750,0.731,-0.019,2,1,0,0.349,0.022,0.015
402,1,4,15,3.250,3.184,-0.066,0.750,0.728,-0.022,1,1,1,0.515,0.021,0.015
402,1,4,16,3.250,3.313,0.063,0.750,0.771,0.021,2,2,1,0.687,0.020,0.015
402,1,4,17,3.250,3.191,-0.059,0.750,0.730,-0.020,2,2,1,0.024,0.019,0.015
402,1,4,18,3.250,3.194,-0.056,0.750,0.731,-0.019,2,2,1,0.657,0.018,0.015
402,1,4,19,3.250,3.303,0.053,0.750,0.768,0.018,2,2,1,0.698,0.017,0.015
402,1,4,20,3.250,3.300,0.050,0.750,0.767,0.017,1,1,1,0.114,0.016,0.015
402,1,4,21,3.250,3.204,-0.046,0.750,0.735,-0.015,1,2,0,0.132,0.018,0.015
402,1,4,22,3.250,3.304,0.054,0.750,0.768,0.018,2,2,1,0.412,0.017,0.015
402,1,4,23,3.250,3.199,-0.051,0.750,0.733,-0.017,2,2,1,0.718,0.016,0.015
402,1,4,24,3.250,3.298,0.048,0.750,0.766,0.016,2,2,1,0.455,0.015,0.015
402,1,4,25,3.250,3.295,0.045,0.750,0.765,0.015,2,1,0,0.373,0.018,0.015
402,1,4,26,3.250,3.199,-0.051,0.750,0.733,-0.017,1,2,0,0.272,0.020,0.015
402,1,4,27,3.250,3.192,-0.058,0.750,0.731,-0.019,2,2,1,0.400,0.019,0.014
402,1,4,28,3.250,3.305,0.055,0.750,0.768,0.018,1,2,0,0.358,0.021,0.014
402,1,4,29,3.250,3.188,-0.062,0.750,0.729,-0.021,1,2,0,0.926,0.024,0.014
402,1,4,30,3.250,3.181,-0.069,0.750,0.727,-0.023,1,1,1,0.870,0.023,0.014
402,1,3,1,2.500,2.570,0.070,0.500,0.523,0.023,1,2,0,6.073,0.026,0.016
402,1,3,2,2.500,2.579,0.079,0.500,0.526,0.026,2,2,1,1.220,0.025,0.016
402,1,3,3,2.500,2.425,-0.075,0.500,0.475,-0.025,1,2,0,0.273,0.028,0.016
402,1,3,4,2.500,2.417,-0.083,0.500,0.472,-0.028,2,2,1,0.573,0.027,0.016
402,1,3,5,2.500,2.421,-0.079,0.500,0.474,-0.026,1,1,1,0.137,0.026,0.016
402,1,3,6,2.500,2.576,0.076,0.500,0.525,0.025,2,2,1,0.082,0.024,0.016
402,1,3,7,2.500,2.428,-0.072,0.500,0.476,-0.024,1,2,0,0.249,0.027,0.016
402,1,3,8,2.500,2.420,-0.080,0.500,0.473,-0.027,2,2,1,0.101,0.026,0.016
402,1,3,9,2.500,2.423,-0.077,0.500,0.474,-0.026,1,2,0,0.126,0.029,0.015
402,1,3,10,2.500,2.585,0.085,0.500,0.528,0.028,2,2,1,0.106,0.028,0.015
402,1,3,11,2.500,2.418,-0.082,0.500,0.473,-0.027,1,1,1,0.468,0.026,0.015
402,1,3,12,2.500,2.422,-0.078,0.500,0.474,-0.026,1,2,0,0.614,0.029,0.015
402,1,3,13,2.500,2.586,0.086,0.500,0.529,0.029,2,2,1,0.720,0.028,0.015
402,1,3,14,2.500,2.583,0.083,0.500,0.528,0.028,2,2,1,0.222,0.027,0.015
402,1,3,15,2.500,2.580,0.080,0.500,0.527,0.027,1,2,0,0.312,0.029,0.015
402,1,3,16,2.500,2.587,0.087,0.500,0.529,0.029,2,2,1,0.145,0.028,0.015
402,1,3,17,2.500,2.416,-0.084,0.500,0.472,-0.028,2,2,1,0.026,0.027,0.015
402,1,3,18,2.500,2.419,-0.081,0.500,0.473,-0.027,2,2,1,1.272,0.026,0.015
402,1,3,19,2.500,2.578,0.078,0.500,0.526,0.026,2,1,0,1.003,0.029,0.014
402,1,3,20,2.500,2.415,-0.085,0.500,0.472,-0.028,1,2,0,0.076,0.031,0.014
402,1,3,21,2.500,2.409,-0.091,0.500,0.470,-0.030,1,1,1,0.140,0.030,0.014
402,1,3,22,2.500,2.412,-0.088,0.500,0.471,-0.029,2,2,1,0.564,0.029,0.014
402,1,3,23,2.500,2.585,0.085,0.500,0.528,0.028,1,2,0,0.048,0.031,0.014
402,1,3,24,2.500,2.408,-0.092,0.500,0.469,-0.031,2,2,1,0.442,0.030,0.014
402,1,3,25,2.500,2.589,0.089,0.500,0.530,0.030,1,1,1,0.515,0.029,0.014
402,1,3,26,2.500,2.587,0.087,0.500,0.529,0.029,2,2,1,0.053,0.029,0.014
402,1,3,27,2.500,2.584,0.084,0.500,0.528,0.028,1,1,1,0.163,0.028,0.014
402,1,3,28,2.500,2.419,-0.081,0.500,0.473,-0.027,1,2,0,0.711,0.030,0.014
402,1,3,29,2.500,2.587,0.087,0.500,0.529,0.029,1,2,0,0.133,0.032,0.014
402,1,3,30,2.500,2.407,-0.093,0.500,0.469,-0.031,1,2,0,0.354,0.034,0.014
402,1,1,1,1.000,1.070,0.070,0.000,0.023,0.023,1,2,0,1.257,0.026,0.016
402,1,1,2,1.000,1.079,0.079,0.000,0.026,0.026,2,2,1,0.223,0.025,0.016
402,1,1,3,1.000,1.075,0.075,0.000,0.025,0.025,1,1,1,0.014,0.024,0.016
402,1,1,4,1.000,1.071,0.071,0.000,0.024,0.024,1,1,1,0.781,0.023,0.016
402,1,1,5,1.000,1.068,0.068,0.000,0.023,0.023,1,1,1,0.138,0.022,0.016
402,1,1,6,1.000,1.064,0.064,0.000,0.021,0.021,1,1,1,0.049,0.020,0.016
402,1,1,7,1.000,1.060,0.060,0.000,0.020,0.020,2,1,0,0.255,0.023,0.016
402,1,1,8,1.000,1.069,0.069,0.000,0.023,0.023,1,2,0,0.482,0.026,0.016
402,1,1,9,1.000,1.077,0.077,0.000,0.026,0.026,1,1,1,0.060,0.025,0.016
402,1,1,10,1.000,1.073,0.073,0.000,0.024,0.024,2,2,1,0.374,0.024,0.016
402,1,1,11,1.000,1.070,0.070,0.000,0.023,0.023,2,2,1,0.314,0.023,0.016
402,1,1,12,1.000,1.067,0.067,0.000,0.022,0.022,2,2,1,0.220,0.021,0.016
402,1,1,13,1.000,1.063,0.063,0.000,0.021,0.021,2,2,1,0.085,0.020,0.016
402,1,1,14,1.000,1.060,0.060,0.000,0.020,0.020,1,1,1,0.114,0.019,0.016
402,1,1,15,1.000,1.056,0.056,0.000,0.019,0.019,1,2,0,0.099,0.022,0.015
402,1,1,16,1.000,1.064,0.064,0.000,0.021,0.021,2,2,1,0.441,0.021,0.015
402,1,1,17,1.000,1.061,0.061,0.000,0.020,0.020,1,2,0,0.463,0.023,0.015
402,1,1,18,1.000,1.068,0.068,0.000,0.023,0.023,2,2,1,0.228,0.022,0.015
402,1,1,19,1.000,1.065,0.065,0.000,0.022,0.022,2,1,0,0.051,0.025,0.015
402,1,1,20,1.000,1.073,0.073,0.000,0.024,0.024,2,2,1,0.406,0.024,0.015
402,1,1,21,1.000,1.070,0.070,0.000,0.023,0.023,1,1,1,0.408,0.023,0.015
402,1,1,22,1.000,1.067,0.067,0.000,0.022,0.022,2,2,1,0.148,0.022,0.015
402,1,1,23,1.000,1.064,0.064,0.000,0.021,0.021,2,1,0,0.007,0.024,0.015
402,1,1,24,1.000,1.070,0.070,0.000,0.023,0.023,1,2,0,0.271,0.026,0.014
402,1,1,25,1.000,1.077,0.077,0.000,0.026,0.026,1,2,0,0.048,0.028,0.014
402,1,1,26,1.000,1.084,0.084,0.000,0.028,0.028,2,2,1,0.129,0.028,0.014
402,1,1,27,1.000,1.081,0.081,0.000,0.027,0.027,2,2,1,0.521,0.027,0.014
402,1,1,28,1.000,1.078,0.078,0.000,0.026,0.026,2,2,1,0.433,0.026,0.014
402,1,1,29,1.000,1.075,0.075,0.000,0.025,0.025,1,1,1,0.436,0.025,0.014
402,1,1,30,1.000,1.073,0.073,0.000,0.024,0.024,2,2,1,0.008,0.024,0.014
402,1,2,1,1.750,1.820,0.070,0.250,0.273,0.023,1,1,1,0.190,0.022,0.017
402,1,2,2,1.750,1.816,0.066,0.250,0.272,0.022,1,2,0,0.135,0.025,0.016
402,1,2,3,1.750,1.675,-0.075,0.250,0.225,-0.025,2,2,1,0.004,0.024,0.016
402,1,2,4,1.750,1.679,-0.071,0.250,0.226,-0.024,2,2,1,0.176,0.023,0.016
402,1,2,5,1.750,1.818,0.068,0.250,0.273,0.023,1,2,0,0.233,0.026,0.016
402,1,2,6,1.750,1.674,-0.076,0.250,0.225,-0.025,2,2,1,0.553,0.024,0.016
402,1,2,7,1.750,1.823,0.073,0.250,0.274,0.024,1,1,1,0.134,0.023,0.016
402,1,2,8,1.750,1.819,0.069,0.250,0.273,0.023,2,2,1,0.064,0.022,0.016
402,1,2,9,1.750,1.816,0.066,0.250,0.272,0.022,2,1,0,0.080,0.025,0.016
402,1,2,10,1.750,1.824,0.074,0.250,0.275,0.025,2,2,1,0.515,0.024,0.016
402,1,2,11,1.750,1.820,0.070,0.250,0.273,0.023,2,2,1,0.115,0.023,0.016
402,1,2,12,1.750,1.683,-0.067,0.250,0.228,-0.022,1,2,0,0.143,0.025,0.015
402,1,2,13,1.750,1.825,0.075,0.250,0.275,0.025,1,1,1,0.445,0.024,0.015
402,1,2,14,1.750,1.678,-0.072,0.250,0.226,-0.024,1,2,0,0.628,0.027,0.015
402,1,2,15,1.750,1.829,0.079,0.250,0.276,0.026,2,1,0,0.606,0.029,0.015
402,1,2,16,1.750,1.664,-0.086,0.250,0.221,-0.029,1,2,0,0.545,0.032,0.015
402,1,2,17,1.750,1.657,-0.093,0.250,0.219,-0.031,2,2,1,0.163,0.031,0.015
402,1,2,18,1.750,1.840,0.090,0.250,0.280,0.030,2,2,1,0.021,0.030,0.015
402,1,2,19,1.750,1.663,-0.087,0.250,0.221,-0.029,1,2,0,0.518,0.032,0.014
402,1,2,20,1.750,1.656,-0.094,0.250,0.219,-0.031,2,2,1,0.364,0.031,0.014
402,1,2,21,1.750,1.659,-0.091,0.250,0.220,-0.030,2,1,0,0.428,0.033,0.014
402,1,2,22,1.750,1.652,-0.098,0.250,0.217,-0.033,2,2,1,0.468,0.032,0.014
402,1,2,23,1.750,1.845,0.095,0.250,0.282,0.032,2,2,1,0.313,0.031,0.014
402,1,2,24,1.750,1.658,-0.092,0.250,0.219,-0.031,1,2,0,0.659,0.033,0.014
402,1,2,25,1.750,1.651,-0.099,0.250,0.217,-0.033,1,1,1,0.198,0.033,0.014
402,1,2,26,1.750,1.654,-0.096,0.250,0.218,-0.032,1,1,1,0.099,0.032,0.014
402,1,2,27,1.750,1.657,-0.093,0.250,0.219,-0.031,1,1,1,0.118,0.031,0.014
402,1,2,28,1.750,1.841,0.091,0.250,0.280,0.030,2,2,1,0.094,0.030,0.014
402,1,2,29,1.750,1.662,-0.088,0.250,0.221,-0.029,2,2,1,0.181,0.029,0.014
402,1,2,30,1.750,1.665,-0.085,0.250,0.222,-0.028,2,2,1,0.254,0.028,0.014
