subID,feature,level,iTrial,standard_real,compare_real,diff_real,standard_norm,compare_norm,diff_norm,truth,choice,feedback,cho_RT,threshold_mean,threshold_sd
403,1,1,6,1.000,1.050,0.050,0.000,0.017,0.017,2,2,1,0.081,0.016,0.017
403,1,1,7,1.000,1.047,0.047,0.000,0.016,0.016,2,2,1,0.024,0.015,0.017
403,1,1,8,1.000,1.043,0.043,0.000,0.014,0.014,2,2,1,0.073,0.013,0.017
403,1,1,9,1.000,1.039,0.039,0.000,0.013,0.013,2,2,1,0.038,0.012,0.017
403,1,1,10,1.000,1.035,0.035,0.000,0.012,0.012,1,1,1,0.021,0.011,0.017
403,1,1,11,1.000,1.031,0.031,0.000,0.010,0.010,1,1,1,0.137,0.010,0.017
403,1,1,12,1.000,1.027,0.027,0.000,0.009,0.009,1,1,1,0.094,0.008,0.016
403,1,1,13,1.000,1.024,0.024,0.000,0.008,0.008,2,2,1,0.087,0.007,0.016
403,1,1,14,1.000,1.020,0.020,0.000,0.007,0.007,2,2,1,0.017,0.006,0.016
403,1,1,15,1.000,1.016,0.016,0.000,0.005,0.005,2,2,1,0.001,0.005,0.016
403,1,1,16,1.000,1.013,0.013,0.000,0.004,0.004,1,2,0,0.031,0.007,0.016
403,1,1,17,1.000,1.021,0.021,0.000,0.007,0.007,2,1,0,0.017,0.010,0.016
403,1,1,18,1.000,1.029,0.029,0.000,0.010,0.010,1,1,1,0.083,0.009,0.016
403,1,1,19,1.000,1.026,0.026,0.000,0.009,0.009,2,2,1,0.016,0.008,0.016
403,1,1,20,1.000,1.022,0.022,0.000,0.007,0.007,1,1,1,0.391,0.007,0.016
403,1,1,21,1.000,1.019,0.019,0.000,0.006,0.006,1,2,0,0.041,0.009,0.016
403,1,1,22,1.000,1.027,0.027,0.000,0.009,0.009,1,1,1,0.382,0.008,0.015
403,1,1,23,1.000,1.023,0.023,0.000,0.008,0.008,2,2,1,0.439,0.007,0.015
403,1,1,24,1.000,1.020,0.020,0.000,0.007,0.007,1,1,1,0.030,0.006,0.015
403,1,1,25,1.000,1.017,0.017,0.000,0.006,0.006,1,1,1,0.060,0.005,0.015
403,1,1,26,1.000,1.013,0.013,0.000,0.004,0.004,2,1,0,0.067,0.008,0.015
403,1,1,27,1.000,1.021,0.021,0.000,0.007,0.007,2,1,0,0.123,0.010,0.015
403,1,1,28,1.000,1.028,0.028,0.000,0.009,0.009,2,2,1,0.082,0.009,0.015
403,1,1,29,1.000,1.025,0.025,0.000,0.008,0.008,2,2,1,0.040,0.008,0.015
403,1,1,30,1.000,1.022,0.022,0.000,0.007,0.007,1,1,1,0.078,0.007,0.015
403,1,5,1,4.000,3.930,-0.070,1.000,0.977,-0.023,1,2,0,0.086,0.026,0.016
403,1,5,2,4.000,3.921,-0.079,1.000,0.974,-0.026,2,2,1,0.348,0.025,0.016
403,1,5,3,4.000,3.925,-0.075,1.000,0.975,-0.025,1,1,1,0.006,0.024,0.016
403,1,5,4,4.000,3.929,-0.071,1.000,0.976,-0.024,2,1,0,0.099,0.027,0.016
403,1,5,5,4.000,3.920,-0.080,1.000,0.973,-0.027,1,1,1,0.087,0.026,0.016
403,1,5,6,4.000,3.924,-0.076,1.000,0.975,-0.025,1,1,1,0.147,0.024,0.016
403,1,5,7,4.000,3.927,-0.073,1.000,0.976,-0.024,2,2,1,0.035,0.023,0.016
403,1,5,8,4.000,3.931,-0.069,1.000,0.977,-0.023,1,1,1,0.058,0.022,0.016
403,1,5,9,4.000,3.934,-0.066,1.000,0.978,-0.022,2,2,1,0.098,0.021,0.016
403,1,5,10,4.000,3.938,-0.062,1.000,0.979,-0.021,1,1,1,0.041,0.020,0.016
403,1,5,11,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.093,0.019,0.016
403,1,5,12,4.000,3.945,-0.055,1.000,0.982,-0.018,1,1,1,0.102,0.018,0.016
403,1,5,13,4.000,3.948,-0.052,1.000,0.983,-0.017,1,1,1,0.059,0.016,0.016
403,1,5,14,4.000,3.952,-0.048,1.000,0.984,-0.016,2,2,1,0.026,0.015,0.016
403,1,5,15,4.000,3.955,-0.045,1.000,0.985,-0.015,2,2,1,0.393,0.014,0.016
403,1,5,16,4.000,3.959,-0.041,1.000,0.986,-0.014,1,1,1,0.193,0.013,0.016
403,1,5,17,4.000,3.962,-0.038,1.000,0.987,-0.013,2,2,1,0.037,0.012,0.016
403,1,5,18,4.000,3.966,-0.034,1.000,0.989,-0.011,2,1,0,0.476,0.014,0.015
403,1,5,19,4.000,3.958,-0.042,1.000,0.986,-0.014,1,2,0,0.057,0.017,0.015
403,1,5,20,4.000,3.951,-0.049,1.000,0.984,-0.016,2,1,0,0.038,0.019,0.015
403,1,5,21,4.000,3.943,-0.057,1.000,0.981,-0.019,2,2,1,0.055,0.018,0.015
403,1,5,22,4.000,3.946,-0.054,1.000,0.982,-0.018,2,2,1,0.052,0.017,0.015
403,1,5,23,4.000,3.949,-0.051,1.000,0.983,-0.017,1,2,0,0.341,0.020,0.015
403,1,5,24,4.000,3.942,-0.058,1.000,0.981,-0.019,2,2,1,0.070,0.019,0.015
403,1,5,25,4.000,3.945,-0.055,1.000,0.982,-0.018,2,2,1,0.044,0.018,0.015
403,1,5,26,4.000,3.948,-0.052,1.000,0.983,-0.017,2,2,1,0.079,0.017,0.015
403,1,5,27,4.000,3.951,-0.049,1.000,0.984,-0.016,2,2,1,0.024,0.016,0.015
403,1,5,28,4.000,3.954,-0.046,1.000,0.985,-0.015,2,2,1,0.073,0.015,0.015
403,1,5,29,4.000,3.957,-0.043,1.000,0.986,-0.014,2,2,1,0.343,0.014,0.015
403,1,5,30,4.000,3.960,-0.040,1.000,0.987,-0.013,1,1,1,0.188,0.013,0.014
403,1,3,1,2.500,2.570,0.070,0.500,0.523,0.023,1,1,1,0.217,0.022,0.017
403,1,3,2,2.500,2.434,-0.066,0.500,0.478,-0.022,1,1,1,0.073,0.021,0.017
403,1,3,3,2.500,2.438,-0.062,0.500,0.479,-0.021,2,2,1,0.374,0.020,0.017
403,1,3,4,2.500,2.442,-0.058,0.500,0.481,-0.019,1,1,1,0.313,0.018,0.017
403,1,3,5,2.500,2.554,0.054,0.500,0.518,0.018,2,2,1,0.162,0.017,0.017
403,1,3,6,2.500,2.450,-0.050,0.500,0.483,-0.017,1,1,1,0.153,0.016,0.017
403,1,3,7,2.500,2.453,-0.047,0.500,0.484,-0.016,2,1,0,0.113,0.019,0.016
403,1,3,8,2.500,2.556,0.056,0.500,0.519,0.019,1,1,1,0.086,0.018,0.016
403,1,3,9,2.500,2.448,-0.052,0.500,0.483,-0.017,2,1,0,0.388,0.020,0.016
403,1,3,10,2.500,2.560,0.060,0.500,0.520,0.020,1,1,1,0.107,0.019,0.016
403,1,3,11,2.500,2.557,0.057,0.500,0.519,0.019,2,2,1,0.398,0.018,0.016
403,1,3,12,2.500,2.553,0.053,0.500,0.518,0.018,1,1,1,0.123,0.017,0.016
403,1,3,13,2.500,2.550,0.050,0.500,0.517,0.017,1,1,1,0.050,0.016,0.016
403,1,3,14,2.500,2.546,0.046,0.500,0.515,0.015,2,2,1,0.125,0.015,0.016
403,1,3,15,2.500,2.457,-0.043,0.500,0.486,-0.014,1,1,1,0.155,0.013,0.016
403,1,3,16,2.500,2.539,0.039,0.500,0.513,0.013,1,2,0,0.003,0.016,0.016
403,1,3,17,2.500,2.547,0.047,0.500,0.516,0.016,1,1,1,0.126,0.015,0.016
403,1,3,18,2.500,2.544,0.044,0.500,0.515,0.015,2,2,1,0.104,0.014,0.016
403,1,3,19,2.500,2.460,-0.040,0.500,0.487,-0.013,2,2,1,0.123,0.013,0.015
403,1,3,20,2.500,2.463,-0.037,0.500,0.488,-0.012,2,2,1,0.132,0.012,0.015
403,1,3,21,2.500,2.466,-0.034,0.500,0.489,-0.011,2,2,1,0.071,0.011,0.015
403,1,3,22,2.500,2.470,-0.030,0.500,0.490,-0.010,2,2,1,0.108,0.010,0.015
403,1,3,23,2.500,2.473,-0.027,0.500,0.491,-0.009,2,1,0,0.037,0.012,0.015
403,1,3,24,2.500,2.535,0.035,0.500,0.512,0.012,2,2,1,0.415,0.011,0.015
403,1,3,25,2.500,2.468,-0.032,0.500,0.489,-0.011,2,2,1,0.081,0.010,0.015
403,1,3,26,2.500,2.528,0.028,0.500,0.509,0.009,2,1,0,0.263,0.013,0.015
403,1,3,27,2.500,2.536,0.036,0.500,0.512,0.012,1,2,0,0.046,0.015,0.015
403,1,3,28,2.500,2.543,0.043,0.500,0.514,0.014,2,2,1,0.072,0.014,0.015
403,1,3,29,2.500,2.460,-0.040,0.500,0.487,-0.013,1,1,1,0.193,0.013,0.015
403,1,3,30,2.500,2.537,0.037,0.500,0.512,0.012,1,1,1,0.866,0.012,0.015
403,1,4,1,3.250,3.320,0.070,0.750,0.773,0.023,2,2,1,0.049,0.022,0.017
403,1,4,2,3.250,3.184,-0.066,0.750,0.728,-0.022,2,2,1,0.076,0.021,0.017
403,1,4,3,3.250,3.312,0.062,0.750,0.771,0.021,2,2,1,0.064,0.020,0.017
403,1,4,4,3.250,3.308,0.058,0.750,0.769,0.019,1,1,1,0.130,0.018,0.017
403,1,4,5,3.250,3.196,-0.054,0.750,0.732,-0.018,1,1,1,0.054,0.017,0.017
403,1,4,6,3.250,3.200,-0.050,0.750,0.733,-0.017,1,2,0,0.140,0.020,0.016
403,1,4,7,3.250,3.309,0.059,0.750,0.770,0.020,1,1,1,0.162,0.019,0.016
403,1,4,8,3.250,3.306,0.056,0.750,0.769,0.019,2,2,1,0.214,0.018,0.016
403,1,4,9,3.250,3.302,0.052,0.750,0.767,0.017,1,2,0,0.098,0.020,0.016
403,1,4,10,3.250,3.310,0.060,0.750,0.770,0.020,1,1,1,0.134,0.019,0.016
403,1,4,11,3.250,3.193,-0.057,0.750,0.731,-0.019,1,1,1,0.113,0.018,0.016
403,1,4,12,3.250,3.197,-0.053,0.750,0.732,-0.018,1,1,1,0.144,0.017,0.016
403,1,4,13,3.250,3.200,-0.050,0.750,0.733,-0.017,2,1,0,0.098,0.020,0.016
403,1,4,14,3.250,3.192,-0.058,0.750,0.731,-0.019,2,1,0,0.300,0.022,0.015
403,1,4,15,3.250,3.316,0.066,0.750,0.772,0.022,2,2,1,0.049,0.021,0.015
403,1,4,16,3.250,3.188,-0.062,0.750,0.729,-0.021,1,1,1,0.056,0.020,0.015
403,1,4,17,3.250,3.309,0.059,0.750,0.770,0.020,1,1,1,0.065,0.019,0.015
403,1,4,18,3.250,3.306,0.056,0.750,0.769,0.019,1,1,1,0.102,0.018,0.015
403,1,4,19,3.250,3.198,-0.052,0.750,0.733,-0.017,2,1,0,0.056,0.020,0.015
403,1,4,20,3.250,3.310,0.060,0.750,0.770,0.020,2,2,1,0.052,0.019,0.015
403,1,4,21,3.250,3.193,-0.057,0.750,0.731,-0.019,1,1,1,0.064,0.018,0.015
403,1,4,22,3.250,3.303,0.053,0.750,0.768,0.018,1,1,1,0.070,0.017,0.015
403,1,4,23,3.250,3.200,-0.050,0.750,0.733,-0.017,2,2,1,0.047,0.016,0.015
403,1,4,24,3.250,3.297,0.047,0.750,0.766,0.016,1,1,1,0.144,0.015,0.015
403,1,4,25,3.250,3.206,-0.044,0.750,0.735,-0.015,1,1,1,0.051,0.014,0.015
403,1,4,26,3.250,3.291,0.041,0.750,0.764,0.014,2,2,1,0.120,0.013,0.015
403,1,4,27,3.250,3.288,0.038,0.750,0.763,0.013,2,2,1,0.059,0.012,0.015
403,1,4,28,3.250,3.285,0.035,0.750,0.762,0.012,2,2,1,0.056,0.011,0.015
403,1,4,29,3.250,3.218,-0.032,0.750,0.739,-0.011,1,2,0,0.027,0.014,0.015
403,1,4,30,3.250,3.289,0.039,0.750,0.763,0.013,1,1,1,0.060,0.013,0.014
