iTrial,x,y,node,timestamp
1,411,229,down,1734321384991
1,412.59944512653004,229.3320066948426,head_neck,1734321386226
1,410.5371435507093,228.14133632489228,head_neck,1734321386240
1,406.2370637149398,225.6586840741739,head_neck,1734321386256
1,403.1208851947712,223.8595575667116,head_neck,1734321386273
1,401.9374949218658,223.17632687409326,head_neck,1734321386289
1,399.1314079635419,221.5562318133355,head_neck,1734321386306
1,396.7639287933904,220.18936707714766,head_neck,1734321386323
1,395.14383321348566,219.25400445797675,head_neck,1734321386340
1,394.27087188502867,218.75,head_neck,1734321386356
1,394.27087188502867,218.75,head_neck,1734321386373
1,394.27087188502867,218.75,head_neck,1734321386390
1,394.27087188502867,218.75,head_neck,1734321386408
1,394.27087188502867,218.75,head_neck,1734321386423
1,394.27087188502867,218.75,head_neck,1734321386440
1,394.27087188502867,218.75,head_neck,1734321386457
1,394.27087188502867,218.75,head_neck,1734321386473
1,394.27087188502867,218.75,head_neck,1734321386490
1,394.27087188502867,218.75,head_neck,1734321386506
1,394.27087188502867,218.75,head_neck,1734321386523
1,394.27087188502867,218.75,head_neck,1734321386540
1,394.27087188502867,218.75,head_neck,1734321386556
1,394.27087188502867,218.75,head_neck,1734321386573
1,394.27087188502867,218.75,head_neck,1734321386590
1,394.27087188502867,218.75,head_neck,1734321386613
1,394.27087188502867,218.75,head_neck,1734321386623
1,394.27087188502867,218.75,head_neck,1734321386640
1,394.27087188502867,218.75,head_neck,1734321386657
1,394.27087188502867,218.75,head_neck,1734321386673
1,394.27087188502867,218.75,head_neck,1734321386690
1,361,180,up,1734321386848
1,391,215,down,1734321388150
1,394.27087188502867,218.75,head_neck,1734321388196
1,394.27087188502867,218.75,head_neck,1734321388211
1,394.27087188502867,218.75,head_neck,1734321388225
1,394.27087188502867,218.75,head_neck,1734321388241
1,394.27087188502867,218.75,head_neck,1734321388259
1,394.27087188502867,218.75,head_neck,1734321388275
1,394.27087188502867,218.75,head_neck,1734321388291
1,394.27087188502867,218.75,head_neck,1734321388308
1,394.27087188502867,218.75,head_neck,1734321388325
1,394.27087188502867,218.75,head_neck,1734321388342
1,394.27087188502867,218.75,head_neck,1734321388358
1,394.27087188502867,218.75,head_neck,1734321388375
1,394.27087188502867,218.75,head_neck,1734321388392
1,331,210,up,1734321388622
1,396,219,down,1734321389631
1,394.27087188502867,218.75,head_neck,1734321389710
1,394.27087188502867,218.75,head_neck,1734321389726
1,394.27087188502867,218.75,head_neck,1734321389743
1,394.27087188502867,218.75,head_neck,1734321389760
1,394.27087188502867,218.75,head_neck,1734321389776
1,394.27087188502867,218.75,head_neck,1734321389793
1,394.27087188502867,218.75,head_neck,1734321389810
1,394.27087188502867,218.75,head_neck,1734321389827
1,394.27087188502867,218.75,head_neck,1734321389843
1,394.27087188502867,218.75,head_neck,1734321389860
1,366,207,up,1734321390000
2,393,218,down,1734321394057
2,395.453524559638,219.4328048400435,head_neck,1734321394152
2,396.31143802624644,219.9281214109313,head_neck,1734321394164
2,399.52668061610063,221.78444258569357,head_neck,1734321394181
2,405.0952643978679,224.9994659311019,head_neck,1734321394198
2,414.99486762683586,230.71500452021704,head_neck,1734321394214
2,429.15146573207545,238.88832024708645,head_neck,1734321394231
2,443.2687165995542,247.03891883564276,head_neck,1734321394248
2,458.1409155205074,255.62538688609675,head_neck,1734321394264
2,472.59899357144735,263.9727621407716,head_neck,1734321394281
2,484.29800651932504,270.72719041548163,head_neck,1734321394297
2,492.4621092523099,275.4407373260622,head_neck,1734321394315
2,494.8231324143166,276.80387468420975,head_neck,1734321394331
2,496.0048567172099,277.4861435285931,head_neck,1734321394348
2,497.18654075578337,278.1683891263606,head_neck,1734321394365
