iSession,iTrial,text
1,1,尾巴长度为1.5倍躯干，其他部位长度为0.5倍躯干。
1,2,头部为1/3躯干，其他部位大概为0.7倍躯干。
1,3,腿部较短。
1,4,腿部较短。
1,5,腿部较长。
1,6,头部和躯干长度相同，其他部位长度大概为0.7倍躯干。
1,7,尾部较长，其他部分大概为0.7倍躯干。
1,8,头部较长。
1,9,腿部较短，且头部较长。
1,10,所有躯干长，所有部分长度和躯干较为接近。
1,11,头部较短。
1,12,身体其他部位和躯干长度较为接近。
1,13,头部、颈部、尾部偏长。
1,14,头部、尾部、颈部偏长。
1,15,头部颈部尾部偏长，脚偏短。
1,16,腿部偏长。
1,17,尾部偏长。
1,18,头偏长。
1,19,尾巴偏短。
1,20,颈部偏长。
1,21,腿部偏长。
1,22,腿部偏长。
1,23,头部和腿部长度相同。
1,24,头部、颈部、尾部长度接近。
1,25,头部和腿部长度相同。
1,26,头部、颈部、尾部长度接近。
1,27,颈部长。
1,28,头部、颈部、尾部长度接近。
1,29,脖子偏长。
1,30,头偏长。
1,31,腿偏长。
1,32,头偏长。
1,33,尾部、躯干、腿部长度接近。
1,34,尾部身体长度接近。
1,35,头偏长。
1,36,头偏长。
1,37,尾部身体长度接近。
1,38,脖子偏长。
1,39,腿部尾部长度接近。
1,40,躯干脖子长度接近。
1,41,脖子偏长。
1,42,尾巴与身体长度接近。
1,43,头偏长。
1,44,腿部偏长。
1,45,尾巴偏长。
1,46,腿偏短。
1,47,头偏短。
1,48,脖子偏长。
1,49,脖子偏短。
1,50,脖子偏长。
1,51,颈部偏短。
1,52,颈部偏短。
1,53,颈部偏长。
1,54,颈部偏短。
1,55,腿部偏短。
1,56,腿部偏短。
1,57,腿部偏短。
1,58,腿部偏短。
1,59,尾部偏短。
1,60,尾部偏长。
1,61,尾部偏长。
1,62,尾部偏长。
1,63,尾部偏短。
1,64,尾部偏长。
1,65,头部偏短。
1,66,头部颈部长度接近。
1,67,头部颈部长度接近。
1,68,头部、尾部偏长。
1,69,尾部偏短。
1,70,尾部偏长。
1,71,腿部偏长。
1,72,腿部偏短。
1,73,颈部和躯干长度接近。
1,74,颈部偏长。
1,75,颈部与躯干长度接近。
1,76,颈部偏长。
1,77,颈部与躯干长度接近。
1,78,头部偏长。
1,79,头部偏长。
1,80,颈部偏短，尾部偏长。
1,81,头部尾部偏短。
1,82,腿部偏短。
1,83,颈部、尾部偏短。
1,84,颈部、腿部、尾部片段。
1,85,头部、腿部片段。
1,86,头部偏短。
1,87,头部偏长。
1,88,头部偏短。
1,89,头部偏长。
1,90,头部偏短。
1,91,头部偏短。
1,92,头部偏长。
1,93,头部偏短。
1,94,头部偏长。
1,95,头部偏短。
1,96,头部偏长。
1,97,头部偏长。
1,98,头部偏长。
1,99,头部偏短。
1,100,头部偏长。
1,101,头部偏短。
1,102,头部偏短。
1,103,头部偏长。
1,104,头部偏短。
1,105,头部偏长。
1,106,头部偏短。
1,107,头部偏短。
1,108,头部偏长。
1,109,头部偏长。
1,110,头部偏短。
1,111,头部偏短。
1,112,头部偏短。
1,113,头部偏短。
1,114,头部偏长。
1,115,头部偏长。
1,116,头部偏长。
1,117,头部偏短。
1,118,头部偏长。
1,119,头部偏短。
1,120,头部偏长。
1,121,头部偏短。
1,122,头部偏短。
1,123,头部偏短。
1,124,头部偏短。
1,125,头部偏短。
1,126,头部偏长。
1,127,头部偏长。
1,128,头部偏短。
1,129,头部偏短。
1,130,头部偏长。
1,131,头部偏长。
1,132,头部偏长。
1,133,头部偏短。
1,134,头部偏长。
1,135,头部偏短。
1,136,头部偏长。
1,137,头部偏短。
1,138,头部偏长。
1,139,头部偏长。
1,140,头部偏长。
1,141,头部偏短。
1,142,头部偏长。
1,143,尾部颈部偏长。
1,144,腿部较短。
1,145,腿部偏长。
1,146,头部偏长。
1,147,头部偏长。
1,148,头部偏长。
1,149,腿部偏长。
1,150,头部偏长。
1,151,腿部偏短。
1,152,腿部偏短。
1,153,腿部偏长。
1,154,头部偏长。
1,155,腿部偏长。
1,156,头部偏长。
1,157,腿部偏长。
1,158,腿部偏短。
1,159,腿部偏长。
1,160,腿部偏长。
1,161,腿部偏短。
1,162,腿部偏短。
1,163,腿部偏短。
1,164,腿部偏长。
1,165,腿部偏短。
1,166,腿部偏短。
1,167,腿部偏长。
1,168,腿部偏长。
1,169,腿部偏短。
1,170,腿部偏短。
1,171,腿部偏短。
