x,y,node,timestamp
679,376.5,down,1769670136582
676.8694812122452,376.8694812122452,f4_end,1769670136794
677.3714149238082,377.3714149238082,f4_end,1769670136802
678.8884212133822,378.88842121338223,f4_end,1769670136817
685.9976882420505,385.9976882420504,f4_end,1769670136834
690.537860576946,390.5378605769459,f4_end,1769670136850
698.1564630153822,398.1564630153822,f4_end,1769670136867
707.8156599020483,407.8156599020483,f4_end,1769670136884
714.5512985522207,414.5512985522207,f4_end,1769670136900
714.5512985522207,414.5512985522207,f4_end,1769670136917
714.5512985522207,414.5512985522207,f4_end,1769670136934
714.5512985522207,414.5512985522207,f4_end,1769670136950
714.5512985522207,414.5512985522207,f4_end,1769670136967
714.5512985522207,414.5512985522207,f4_end,1769670136984
714.5512985522207,414.5512985522207,f4_end,1769670137000
714.5512985522207,414.5512985522207,f4_end,1769670137017
714.5512985522207,414.5512985522207,f4_end,1769670137034
714.5512985522207,414.5512985522207,f4_end,1769670137050
714.5512985522207,414.5512985522207,f4_end,1769670137067
714.5512985522207,414.5512985522207,f4_end,1769670137084
714.5512985522207,414.5512985522207,f4_end,1769670137100
714.5512985522207,414.5512985522207,f4_end,1769670137117
714.5512985522207,414.5512985522207,f4_end,1769670137134
714.5512985522207,414.5512985522207,f4_end,1769670137150
714.5512985522207,414.5512985522207,f4_end,1769670137167
714.5512985522207,414.5512985522207,f4_end,1769670137184
714.5512985522207,414.5512985522207,f4_end,1769670137200
714.5512985522207,414.5512985522207,f4_end,1769670137217
714.5512985522207,414.5512985522207,f4_end,1769670137835
712.5563072733634,412.55630727336336,f4_end,1769670137851
711.0575785155555,411.0575785155555,f4_end,1769670137867
710.5588562383672,410.5588562383672,f4_end,1769670137884
709.0705340220853,409.0705340220853,f4_end,1769670137900
707.0758337052962,407.0758337052962,f4_end,1769670137917
705.0812478541881,405.08124785418806,f4_end,1769670137934
704.0812478541881,404.08124785418806,f4_end,1769670137950
703.5826236877357,403.5826236877357,f4_end,1769670137967
702.5826236877357,402.5826236877357,f4_end,1769670137990
701.0840384285129,401.08403842851294,f4_end,1769670138000
697.5855114975195,397.58551149751946,f4_end,1769670138017
692.0870866305391,392.0870866305391,f4_end,1769670138034
687.5887564141472,387.58875641414716,f4_end,1769670138050
679.0906400285896,379.0906400285896,f4_end,1769670138067
667.0906400285896,367.0906400285896,f4_end,1769670138084
641.5949705501791,341.5949705501792,f4_end,1769670138100
638.1837661840735,338.18376618407353,f4_end,1769670138117
638.1837661840735,338.18376618407353,f4_end,1769670138134
638.1837661840735,338.18376618407353,f4_end,1769670138150
638.1837661840735,338.18376618407353,f4_end,1769670138167
638.1837661840735,338.18376618407353,f4_end,1769670138184
638.1837661840735,338.18376618407353,f4_end,1769670138201
638.1837661840735,338.18376618407353,f4_end,1769670138217
638.1837661840735,338.18376618407353,f4_end,1769670138234
638.1837661840735,338.18376618407353,f4_end,1769670138250
638.1837661840735,338.18376618407353,f4_end,1769670138267
638.1837661840735,338.18376618407353,f4_end,1769670138284
638.1837661840735,338.18376618407353,f4_end,1769670138301
638.1837661840735,338.18376618407353,f4_end,1769670138317
638.1837661840735,338.18376618407353,f4_end,1769670138334
638.1837661840735,338.18376618407353,f4_end,1769670138350
638.1837661840735,338.18376618407353,f4_end,1769670138367
638.1837661840735,338.18376618407353,f4_end,1769670138384
638.1837661840735,338.18376618407353,f4_end,1769670138400
638.1837661840735,338.18376618407353,f4_end,1769670138417
638.1837661840735,338.18376618407353,f4_end,1769670138434
638.1837661840735,338.18376618407353,f4_end,1769670138820
638.6885816085017,338.68858160850175,f4_end,1769670138868
639.1933051810079,339.1933051810079,f4_end,1769670138884
639.6979403555583,339.6979403555583,f4_end,1769670138900
640.2024903943401,340.20249039434003,f4_end,1769670139026
641.2200445121279,341.22004451212786,f4_end,1769670139042
642.7575309349676,342.75753093496763,f4_end,1769670139050
645.3534558266472,345.3534558266471,f4_end,1769670139067
648.4795465847521,348.47954658475214,f4_end,1769670139084
653.7851370338291,353.785137033829,f4_end,1769670139100
661.8609366837355,361.86093668373553,f4_end,1769670139117
670.1751270398494,370.1751270398494,f4_end,1769670139134
679.9006714053602,379.90067140536013,f4_end,1769670139150
689.0645957026962,389.06459570269624,f4_end,1769670139167
697.6838588434742,397.68385884347424,f4_end,1769670139184
707.2909909275234,407.29099092752335,f4_end,1769670139200
714.5512985522207,414.5512985522207,f4_end,1769670139217
714.5512985522207,414.5512985522207,f4_end,1769670139234
714.5512985522207,414.5512985522207,f4_end,1769670139250
714.5512985522207,414.5512985522207,f4_end,1769670139267
714.5512985522207,414.5512985522207,f4_end,1769670139284
714.5512985522207,414.5512985522207,f4_end,1769670139300
714.5512985522207,414.5512985522207,f4_end,1769670139317
714.5512985522207,414.5512985522207,f4_end,1769670139334
714.5512985522207,414.5512985522207,f4_end,1769670139350
714.5512985522207,414.5512985522207,f4_end,1769670139367
714.5512985522207,414.5512985522207,f4_end,1769670139384
714.5512985522207,414.5512985522207,f4_end,1769670139400
714.5512985522207,414.5512985522207,f4_end,1769670139417
714.5512985522207,414.5512985522207,f4_end,1769670139434
714.5512985522207,414.5512985522207,f4_end,1769670139451
714.5512985522207,414.5512985522207,f4_end,1769670139467
714.5512985522207,414.5512985522207,f4_end,1769670139484
714.5512985522207,414.5512985522207,f4_end,1769670139500
714.5512985522207,414.5512985522207,f4_end,1769670139517
714.5512985522207,414.5512985522207,f4_end,1769670139534
714.5512985522207,414.5512985522207,f4_end,1769670139550
714.5512985522207,414.5512985522207,f4_end,1769670139600
714.5512985522207,414.5512985522207,f4_end,1769670139617
714.0525322185607,414.0525322185607,f4_end,1769670139748
713.0525322185607,413.0525322185607,f4_end,1769670139784
711.5537970775858,411.5537970775859,f4_end,1769670139800
708.0655979697285,408.0655979697285,f4_end,1769670139817
703.5779818545918,403.57798185459177,f4_end,1769670139834
698.6012751256342,398.6012751256341,f4_end,1769670139850
697.102756623027,397.1027566230269,f4_end,1769670139867
696.102756623027,396.10275662302695,f4_end,1769670139883
695.102756623027,395.10275662302695,f4_end,1769670139900
694.1089007968033,394.10890079680325,f4_end,1769670139917
693.6104462628414,393.6104462628414,f4_end,1769670139938
692.1120209011074,392.11202090110737,f4_end,1769670139950
691.6136054884498,391.6136054884498,f4_end,1769670139967
690.6136054884498,390.6136054884498,f4_end,1769670139984
689.6201083747344,389.62010837473434,f4_end,1769670140000
688.1217663532553,388.1217663532553,f4_end,1769670140017
686.6234579497672,386.62345794976716,f4_end,1769670140033
684.1252087380457,384.12520873804567,f4_end,1769670140050
681.6270230091185,381.62702300911843,f4_end,1769670140067
678.634609929306,378.63460992930595,f4_end,1769670140084
677.1365506923053,377.1365506923052,f4_end,1769670140100
676.6385065797954,376.6385065797954,f4_end,1769670140168
676.1404778288863,376.14047782888633,f4_end,1769670140310
675.6424646823003,375.6424646823003,f4_end,1769670140404
674.1444999971201,374.1444999971201,f4_end,1769670140417
671.646621602851,371.646621602851,f4_end,1769670140433
668.1488771133081,368.1488771133081,f4_end,1769670140451
663.6513318392069,363.651331839207,f4_end,1769670140467
659.1540243681648,359.1540243681647,f4_end,1769670140484
648.1681354446368,348.16813544463685,f4_end,1769670140500
642.1851141212437,342.18511412124366,f4_end,1769670140517
640.2033182516489,340.20331825164885,f4_end,1769670140533
638.2229374771659,338.22293747716594,f4_end,1769670140550
638.1837661840735,338.18376618407353,f4_end,1769670140567
638.1837661840735,338.18376618407353,f4_end,1769670140584
638.1837661840735,338.18376618407353,f4_end,1769670140600
638.1837661840735,338.18376618407353,f4_end,1769670140617
638.1837661840735,338.18376618407353,f4_end,1769670140634
638.1837661840735,338.18376618407353,f4_end,1769670140650
638.1837661840735,338.18376618407353,f4_end,1769670140667
638.1837661840735,338.18376618407353,f4_end,1769670140683
638.1837661840735,338.18376618407353,f4_end,1769670140700
638.1837661840735,338.18376618407353,f4_end,1769670140717
638.1837661840735,338.18376618407353,f4_end,1769670140734
638.1837661840735,338.18376618407353,f4_end,1769670140750
638.1837661840735,338.18376618407353,f4_end,1769670140767
638.1837661840735,338.18376618407353,f4_end,1769670140783
638.1837661840735,338.18376618407353,f4_end,1769670140800
638.1837661840735,338.18376618407353,f4_end,1769670140817
638.1837661840735,338.18376618407353,f4_end,1769670140834
638.1837661840735,338.18376618407353,f4_end,1769670140850
638.1837661840735,338.18376618407353,f4_end,1769670140867
638.1837661840735,338.18376618407353,f4_end,1769670140884
638.6885816085017,338.68858160850175,f4_end,1769670141458
639.7071207747556,339.7071207747556,f4_end,1769670141474
640.211669293684,340.2116692936841,f4_end,1769670141490
641.211669293684,341.21166929368405,f4_end,1769670141500
643.7157034042789,343.7157034042788,f4_end,1769670141517
645.2503133723523,345.25031337235225,f4_end,1769670141533
647.2647936890751,347.26479368907513,f4_end,1769670141550
650.7943587638316,350.7943587638316,f4_end,1769670141567
652.8068360939678,352.8068360939678,f4_end,1769670141583
656.8181779269595,356.8181779269595,f4_end,1769670141600
659.3208608141584,359.32086081415844,f4_end,1769670141617
664.8424523566895,364.8424523566894,f4_end,1769670141633
669.8774589873589,369.87745898735886,f4_end,1769670141650
678.9076866085695,378.9076866085695,f4_end,1769670141667
687.4495202296717,387.44952022967175,f4_end,1769670141683
695.4555643795093,395.45556437950927,f4_end,1769670141700
709.0191944909508,409.0191944909508,f4_end,1769670141717
714.5512985522207,414.5512985522207,f4_end,1769670141733
714.5512985522207,414.5512985522207,f4_end,1769670141750
714.5512985522207,414.5512985522207,f4_end,1769670141767
714.5512985522207,414.5512985522207,f4_end,1769670141784
714.5512985522207,414.5512985522207,f4_end,1769670141800
714.5512985522207,414.5512985522207,f4_end,1769670141817
714.5512985522207,414.5512985522207,f4_end,1769670141833
714.5512985522207,414.5512985522207,f4_end,1769670141902
714.5512985522207,414.5512985522207,f4_end,1769670142472
713.5562575976459,413.55625759764587,f4_end,1769670142488
712.5562575976459,412.55625759764587,f4_end,1769670142500
707.5773459952059,407.57734599520586,f4_end,1769670142517
702.1123141961734,402.1123141961735,f4_end,1769670142533
700.1180358544593,400.1180358544593,f4_end,1769670142550
694.1426051550972,394.14260515509716,f4_end,1769670142567
691.1489812526972,391.1489812526973,f4_end,1769670142583
687.1758505158209,387.17585051582085,f4_end,1769670142600
680.7218260620315,380.7218260620315,f4_end,1769670142617
675.2398252258386,375.23982522583856,f4_end,1769670142633
672.7585685798072,372.75856857980716,f4_end,1769670142650
669.2607797265588,369.2607797265588,f4_end,1769670142667
667.2699477400312,367.2699477400312,f4_end,1769670142683
666.772260705238,366.77226070523795,f4_end,1769670142700
666.2745951681953,366.27459516819533,f4_end,1769670142717
667.283760860007,367.28376086000696,f4_end,1769670143068
667.786031235419,367.786031235419,f4_end,1769670143083
668.7949498421397,368.79494984213966,f4_end,1769670143100
669.2971595668408,369.29715956684083,f4_end,1769670143358
669.7993498466974,369.7993498466974,f4_end,1769670143367
670.3015210216674,370.3015210216675,f4_end,1769670143383
670.8036734228588,370.80367342285876,f4_end,1769670143400
672.3057715550026,372.30577155500254,f4_end,1769670143417
673.8078180891698,373.8078180891698,f4_end,1769670143433
674.8078180891698,374.8078180891698,f4_end,1769670143450
675.3098155038845,375.30981550388447,f4_end,1769670143534
674.8118289407515,374.8118289407515,f4_end,1769670144175
673.3303953835833,373.33039538358327,f4_end,1769670144184
669.4098414554048,369.4098414554049,f4_end,1769670144200
663.4985528774574,363.4985528774574,f4_end,1769670144217
655.6036361709454,355.60363617094544,f4_end,1769670144233
643.6683441944992,343.66834419449924,f4_end,1769670144250
638.1837661840735,338.18376618407353,f4_end,1769670144267
638.1837661840735,338.18376618407353,f4_end,1769670144284
638.1837661840735,338.18376618407353,f4_end,1769670144300
638.1837661840735,338.18376618407353,f4_end,1769670144317
638.1837661840735,338.18376618407353,f4_end,1769670144334
638.1837661840735,338.18376618407353,f4_end,1769670144350
638.1837661840735,338.18376618407353,f4_end,1769670144367
638.1837661840735,338.18376618407353,f4_end,1769670144383
638.1837661840735,338.18376618407353,f4_end,1769670144400
638.1837661840735,338.18376618407353,f4_end,1769670144417
638.1837661840735,338.18376618407353,f4_end,1769670144433
638.1837661840735,338.18376618407353,f4_end,1769670147572
638.6885816085017,338.68858160850175,f4_end,1769670147636
640.1931331977054,340.1931331977053,f4_end,1769670147660
640.6976026798507,340.69760267985066,f4_end,1769670147676
642.2018440222366,342.2018440222366,f4_end,1769670147690
642.706014023937,342.706014023937,f4_end,1769670147700
643.2101150546356,343.2101150546356,f4_end,1769670147716
644.2259930446099,344.22599304460994,f4_end,1769670147733
646.2409159532649,346.24091595326485,f4_end,1769670147750
648.7721411409625,348.77214114096245,f4_end,1769670147766
651.887225471099,351.887225471099,f4_end,1769670147783
654.4621713128404,354.4621713128404,f4_end,1769670147800
656.9875967872557,356.9875967872557,f4_end,1769670147816
658.9984040746876,358.99840407468764,f4_end,1769670147834
662.5611527396832,362.56115273968317,f4_end,1769670147850
671.8663108798659,371.8663108798659,f4_end,1769670147867
678.9871589684349,378.9871589684348,f4_end,1769670147883
685.5712920774421,385.571292077442,f4_end,1769670147900
689.629830460492,389.62983046049203,f4_end,1769670147916
691.1314247932271,391.1314247932271,f4_end,1769670147933
692.6329891649017,392.63298916490163,f4_end,1769670147950
694.6390935658359,394.6390935658359,f4_end,1769670147966
696.6450520364347,396.6450520364346,f4_end,1769670147983
702.1799937700655,402.1799937700655,f4_end,1769670148000
705.1799937700655,405.1799937700655,f4_end,1769670148016
707.6918411136777,407.6918411136777,f4_end,1769670148033
708.6918411136777,408.6918411136777,f4_end,1769670148050
711.2032659558668,411.20326595586675,f4_end,1769670148066
712.7045162563259,412.70451625632586,f4_end,1769670148083
714.5512985522207,414.5512985522207,f4_end,1769670148100
714.5512985522207,414.5512985522207,f4_end,1769670148117
714.5512985522207,414.5512985522207,f4_end,1769670148133
714.5512985522207,414.5512985522207,f4_end,1769670148150
