version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,3,2,4,1,94,3,3,1.0,5.691
1,3,2,4,2,404,2,2,1.0,2.546
1,3,2,4,3,494,4,4,1.0,1.831
1,3,2,4,4,390,3,3,1.0,2.148
1,3,2,4,5,426,2,2,1.0,1.27
1,3,2,4,6,352,3,3,1.0,1.85
1,3,2,4,7,37,4,4,1.0,4.995
1,3,2,4,8,419,2,2,1.0,2.135
1,3,2,4,9,368,4,4,1.0,2.678
1,3,2,4,10,325,3,3,1.0,3.532
1,3,2,4,11,210,1,1,1.0,7.295
1,3,2,4,12,409,2,2,1.0,1.357
1,3,2,4,13,493,4,4,1.0,1.468
1,3,2,4,14,99,1,1,1.0,3.236
1,3,2,4,15,121,1,1,1.0,1.382
1,3,2,4,16,52,1,1,1.0,2.476
1,3,2,4,17,151,3,3,1.0,1.436
1,3,2,4,18,485,4,4,1.0,1.911
1,3,2,4,19,415,3,3,1.0,3.275
1,3,2,4,20,211,1,1,1.0,1.438
1,3,2,4,21,286,3,3,1.0,1.424
1,3,2,4,22,45,4,4,1.0,2.145
1,3,2,4,23,67,1,1,1.0,1.282
1,3,2,4,24,71,3,3,1.0,1.311
1,3,2,4,25,161,1,1,1.0,1.183
1,3,2,4,26,453,3,3,1.0,1.778
1,3,2,4,27,137,1,1,1.0,1.219
1,3,2,4,28,342,3,3,1.0,1.914
1,3,2,4,29,21,3,3,1.0,1.783
1,3,2,4,30,159,3,3,1.0,1.93
1,3,2,4,31,246,4,4,1.0,1.142
1,3,2,4,32,376,4,4,1.0,1.373
1,3,2,4,33,74,1,1,1.0,6.17
1,3,2,4,34,17,1,1,1.0,5.949
1,3,2,4,35,54,4,4,1.0,1.277
1,3,2,4,36,104,4,4,1.0,1.715
1,3,2,4,37,186,1,1,1.0,1.141
1,3,2,4,38,356,2,2,1.0,3.943
1,3,2,4,39,378,2,2,1.0,1.55
1,3,2,4,40,228,1,1,1.0,4.711
1,3,2,4,41,189,4,4,1.0,1.5
1,3,2,4,42,264,3,3,1.0,1.215
1,3,2,4,43,413,3,3,1.0,4.204
1,3,2,4,44,296,4,4,1.0,1.473
1,3,2,4,45,221,3,3,1.0,5.861
1,3,2,4,46,232,4,4,1.0,1.563
1,3,2,4,47,362,2,2,1.0,1.053
1,3,2,4,48,366,4,4,1.0,1.157
1,3,2,4,49,171,1,1,1.0,1.227
1,3,2,4,50,72,3,3,1.0,1.524
1,3,2,4,51,237,4,4,1.0,4.348
1,3,2,4,52,158,3,3,1.0,1.974
1,3,2,4,53,183,4,4,1.0,3.369
1,3,2,4,54,501,4,4,1.0,2.941
1,3,2,4,55,147,1,1,1.0,1.118
1,3,2,4,56,414,3,3,1.0,2.382
1,3,2,4,57,377,2,2,1.0,3.378
1,3,2,4,58,75,1,1,1.0,1.915
1,3,2,4,59,315,2,2,1.0,2.857
1,3,2,4,60,309,4,4,1.0,2.516
1,3,2,4,61,476,2,2,1.0,4.28
1,3,2,4,62,319,4,4,1.0,1.473
1,3,2,4,63,27,1,1,1.0,1.985
1,3,2,4,64,258,2,2,1.0,3.113
1,3,2,4,65,287,3,3,1.0,2.72
1,3,2,4,66,294,4,4,1.0,2.086
1,3,2,4,67,70,3,3,1.0,1.71
1,3,2,4,68,473,2,2,1.0,1.468
1,3,2,4,69,191,4,4,1.0,1.259
1,3,2,4,70,11,1,1,1.0,1.148
1,3,2,4,71,449,2,2,1.0,1.065
1,3,2,4,72,499,2,2,1.0,1.532
1,3,2,4,73,16,3,3,1.0,1.329
1,3,2,4,74,388,2,2,1.0,2.79
1,3,2,4,75,102,4,4,1.0,3.67
1,3,2,4,76,131,1,1,1.0,2.705
1,3,2,4,77,12,1,1,1.0,2.024
1,3,2,4,78,223,3,3,1.0,4.384
1,3,2,4,79,332,2,2,1.0,6.731
1,3,2,4,80,317,4,4,1.0,5.053
1,3,2,4,81,165,4,4,1.0,1.499
1,3,2,4,82,66,1,1,1.0,1.376
1,3,2,4,83,267,2,2,1.0,1.776
1,3,2,4,84,399,3,3,1.0,1.687
1,3,2,4,85,462,3,3,1.0,4.067
1,3,2,4,86,42,1,1,1.0,3.467
1,3,2,4,87,447,4,4,1.0,2.773
1,3,2,4,88,354,2,2,1.0,7.91
1,3,2,4,89,51,1,1,1.0,1.108
1,3,2,4,90,398,3,3,1.0,1.421
1,3,2,4,91,489,2,2,1.0,6.671
1,3,2,4,92,511,4,4,1.0,2.746
