version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,3,4,2,1,347,2,2,1.0,4.001
1,3,4,2,2,275,2,2,1.0,4.053
1,3,4,2,3,446,4,4,1.0,5.307
1,3,4,2,4,447,4,4,1.0,3.912
1,3,4,2,5,262,3,3,1.0,3.71
1,3,4,2,6,64,4,4,1.0,1.813
1,3,4,2,7,172,1,1,1.0,3.371
1,3,4,2,8,282,2,2,1.0,3.674
1,3,4,2,9,400,3,3,1.0,3.803
1,3,4,2,10,466,2,2,1.0,7.788
1,3,4,2,11,441,2,2,1.0,6.333
1,3,4,2,12,60,1,1,1.0,2.205
1,3,4,2,13,487,4,4,1.0,8.846
1,3,4,2,14,485,4,2,0.0,13.475
1,3,4,2,15,7,3,3,1.0,1.931
1,3,4,2,16,422,4,2,0.0,10.872
1,3,4,2,17,9,1,1,1.0,5.458
1,3,4,2,18,107,1,1,1.0,5.901
1,3,4,2,19,355,2,2,1.0,1.411
1,3,4,2,20,493,4,2,0.0,11.421
1,3,4,2,21,378,2,2,1.0,1.446
1,3,4,2,22,208,3,3,1.0,2.44
1,3,4,2,23,326,3,3,1.0,1.707
1,3,4,2,24,343,3,3,1.0,1.598
1,3,4,2,25,135,3,3,1.0,1.683
1,3,4,2,26,178,1,1,1.0,4.918
1,3,4,2,27,292,2,2,1.0,1.858
1,3,4,2,28,414,3,3,1.0,10.995
1,3,4,2,29,21,3,3,1.0,3.43
1,3,4,2,30,381,4,4,1.0,6.073
1,3,4,2,31,427,2,2,1.0,1.808
1,3,4,2,32,89,1,1,1.0,1.538
1,3,4,2,33,154,1,1,1.0,2.669
1,3,4,2,34,173,4,4,1.0,8.001
1,3,4,2,35,87,3,3,1.0,1.614
1,3,4,2,36,419,2,2,1.0,2.067
1,3,4,2,37,26,1,1,1.0,1.685
1,3,4,2,38,161,1,1,1.0,3.447
1,3,4,2,39,377,2,2,1.0,1.088
1,3,4,2,40,265,2,2,1.0,1.29
1,3,4,2,41,213,3,3,1.0,2.318
1,3,4,2,42,320,4,4,1.0,1.984
1,3,4,2,43,399,3,3,1.0,3.475
1,3,4,2,44,367,4,4,1.0,3.692
1,3,4,2,45,341,3,3,1.0,11.541
1,3,4,2,46,5,3,3,1.0,1.9
1,3,4,2,47,452,2,2,1.0,3.245
1,3,4,2,48,183,4,4,1.0,1.816
1,3,4,2,49,433,2,2,1.0,1.137
1,3,4,2,50,406,3,3,1.0,3.727
1,3,4,2,51,22,3,3,1.0,4.729
1,3,4,2,52,289,2,2,1.0,2.785
1,3,4,2,53,112,4,4,1.0,8.102
1,3,4,2,54,303,4,4,1.0,2.07
1,3,4,2,55,331,2,2,1.0,1.54
1,3,4,2,56,85,3,3,1.0,3.053
1,3,4,2,57,51,1,1,1.0,6.193
1,3,4,2,58,132,1,1,1.0,3.722
1,3,4,2,59,66,1,1,1.0,1.022
1,3,4,2,60,439,4,4,1.0,3.461
1,3,4,2,61,130,1,1,1.0,3.94
1,3,4,2,62,226,1,1,1.0,4.767
1,3,4,2,63,307,2,2,1.0,1.903
1,3,4,2,64,251,1,1,1.0,3.778
1,3,4,2,65,210,1,1,1.0,5.511
1,3,4,2,66,34,1,1,1.0,1.213
1,3,4,2,67,305,2,2,1.0,0.922
1,3,4,2,68,401,2,2,1.0,0.94
1,3,4,2,69,158,3,3,1.0,1.538
1,3,4,2,70,504,4,4,1.0,2.876
1,3,4,2,71,281,2,2,1.0,3.685
1,3,4,2,72,81,1,1,1.0,2.282
1,3,4,2,73,443,2,2,1.0,1.369
1,3,4,2,74,47,4,4,1.0,1.88
1,3,4,2,75,124,1,4,0.0,2.957
1,3,4,2,76,249,1,1,1.0,6.875
1,3,4,2,77,245,4,4,1.0,4.814
1,3,4,2,78,263,3,3,1.0,1.178
1,3,4,2,79,74,1,1,1.0,2.621
1,3,4,2,80,56,4,4,1.0,2.403
1,3,4,2,81,397,3,3,1.0,2.628
1,3,4,2,82,266,2,2,1.0,1.354
1,3,4,2,83,58,1,1,1.0,1.125
1,3,4,2,84,511,4,4,1.0,2.334
1,3,4,2,85,39,4,4,1.0,2.213
1,3,4,2,86,510,4,4,1.0,2.844
1,3,4,2,87,6,3,3,1.0,1.829
1,3,4,2,88,471,3,3,1.0,1.896
1,3,4,2,89,321,2,2,1.0,4.406
1,3,4,2,90,69,3,3,1.0,4.692
1,3,4,2,91,45,4,4,1.0,1.193
1,3,4,2,92,325,3,3,1.0,1.349
1,3,4,2,93,115,1,1,1.0,1.748
1,3,4,2,94,393,2,2,1.0,1.278
1,3,4,2,95,201,1,1,1.0,3.573
1,3,4,2,96,469,3,2,0.0,13.233
1,3,4,2,97,72,3,3,1.0,3.234
1,3,4,2,98,366,4,4,1.0,20.249
1,3,4,2,99,368,4,4,1.0,5.063
1,3,4,2,100,335,3,3,1.0,2.427
1,3,4,2,101,219,1,1,1.0,9.051
1,3,4,2,102,316,2,2,1.0,1.573
1,3,4,2,103,356,2,2,1.0,1.41
1,3,4,2,104,155,1,1,1.0,1.276
1,3,4,2,105,150,3,3,1.0,2.384
1,3,4,2,106,199,3,3,1.0,1.096
1,3,4,2,107,349,3,3,1.0,9.351
1,3,4,2,108,502,4,4,1.0,3.052
1,3,4,2,109,50,1,1,1.0,1.241
1,3,4,2,110,453,3,3,1.0,9.257
1,3,4,2,111,187,1,1,1.0,4.907
1,3,4,2,112,30,3,3,1.0,4.224
1,3,4,2,113,333,3,2,0.0,27.127
1,3,4,2,114,1,1,1,1.0,1.519
1,3,4,2,115,372,2,2,1.0,1.609
1,3,4,2,116,61,4,4,1.0,2.382
1,3,4,2,117,229,4,4,1.0,1.86
1,3,4,2,118,324,2,2,1.0,3.568
1,3,4,2,119,315,2,2,1.0,4.343
1,3,4,2,120,168,4,4,1.0,4.665
1,3,4,2,121,254,4,4,1.0,3.341
1,3,4,2,122,186,1,1,1.0,3.581
1,3,4,2,123,491,2,2,1.0,1.447
1,3,4,2,124,370,2,2,1.0,1.053
1,3,4,2,125,302,4,4,1.0,3.493
1,3,4,2,126,120,4,4,1.0,2.106
1,3,4,2,127,376,4,4,1.0,2.502
1,3,4,2,128,41,1,1,1.0,1.109
1,3,4,2,129,215,3,3,1.0,1.613
1,3,4,2,130,309,4,4,1.0,1.875
1,3,4,2,131,136,3,3,1.0,1.907
1,3,4,2,132,82,1,1,1.0,2.981
1,3,4,2,133,398,3,3,1.0,2.094
1,3,4,2,134,404,2,2,1.0,1.531
1,3,4,2,135,53,4,4,1.0,1.45
1,3,4,2,136,474,2,2,1.0,1.112
1,3,4,2,137,362,2,2,1.0,1.829
1,3,4,2,138,177,1,1,1.0,0.864
1,3,4,2,139,104,4,4,1.0,2.123
1,3,4,2,140,119,4,4,1.0,1.953
1,3,4,2,141,188,1,1,1.0,1.46
1,3,4,2,142,299,2,2,1.0,1.545
1,3,4,2,143,110,4,4,1.0,4.581
1,3,4,2,144,285,3,3,1.0,3.213
1,3,4,2,145,402,2,2,1.0,1.004
1,3,4,2,146,407,3,3,1.0,1.764
1,3,4,2,147,145,1,1,1.0,1.429
1,3,4,2,148,205,3,3,1.0,3.189
1,3,4,2,149,55,4,4,1.0,1.801
1,3,4,2,150,84,1,1,1.0,1.474
1,3,4,2,151,57,1,1,1.0,1.004
1,3,4,2,152,489,2,2,1.0,1.25
1,3,4,2,153,184,4,4,1.0,1.196
1,3,4,2,154,390,3,3,1.0,2.519
1,3,4,2,155,340,2,2,1.0,2.074
1,3,4,2,156,465,2,2,1.0,0.927
1,3,4,2,157,480,3,3,1.0,6.12
1,3,4,2,158,461,3,3,1.0,1.685
1,3,4,2,159,171,1,1,1.0,1.825
1,3,4,2,160,435,2,2,1.0,1.251
1,3,4,2,161,147,1,1,1.0,1.058
1,3,4,2,162,455,3,3,1.0,2.44
1,3,4,2,163,361,2,2,1.0,0.965
1,3,4,2,164,83,1,1,1.0,1.817
1,3,4,2,165,293,4,4,1.0,4.574
1,3,4,2,166,295,4,4,1.0,1.494
1,3,4,2,167,287,3,3,1.0,1.469
1,3,4,2,168,11,1,1,1.0,3.45
1,3,4,2,169,234,1,1,1.0,1.47
1,3,4,2,170,264,3,3,1.0,1.898
1,3,4,2,171,392,3,3,1.0,1.209
1,3,4,2,172,312,4,4,1.0,2.623
1,3,4,2,173,19,1,1,1.0,1.328
1,3,4,2,174,298,2,2,1.0,0.792
1,3,4,2,175,133,3,3,1.0,2.074
1,3,4,2,176,118,4,4,1.0,2.095
1,3,4,2,177,32,3,3,1.0,4.443
1,3,4,2,178,261,3,3,1.0,1.39
1,3,4,2,179,317,4,4,1.0,1.571
1,3,4,2,180,363,2,2,1.0,1.225
1,3,4,2,181,221,3,3,1.0,1.676
1,3,4,2,182,102,4,4,1.0,2.028
1,3,4,2,183,193,1,1,1.0,1.829
1,3,4,2,184,330,2,2,1.0,1.45
1,3,4,2,185,31,3,3,1.0,2.059
1,3,4,2,186,111,4,4,1.0,0.931
1,3,4,2,187,237,4,4,1.0,3.837
1,3,4,2,188,65,1,1,1.0,1.378
1,3,4,2,189,75,1,1,1.0,0.938
1,3,4,2,190,477,3,2,0.0,2.029
1,3,4,2,191,429,4,4,1.0,6.554
1,3,4,2,192,96,3,3,1.0,1.454
1,3,4,2,193,93,3,1,0.0,22.526
1,3,4,2,194,121,1,1,1.0,1.009
1,3,4,2,195,159,3,3,1.0,1.796
1,3,4,2,196,48,4,4,1.0,2.44
1,3,4,2,197,410,2,2,1.0,0.935
1,3,4,2,198,29,3,3,1.0,7.022
1,3,4,2,199,207,3,3,1.0,2.165
1,3,4,2,200,290,2,2,1.0,2.033
1,3,4,2,201,300,2,2,1.0,6.196
1,3,4,2,202,500,2,2,1.0,1.265
1,3,4,2,203,488,4,3,0.5,15.108
1,3,4,2,204,496,4,4,1.0,5.067
1,3,4,2,205,15,3,3,1.0,2.778
1,3,4,2,206,236,1,1,1.0,2.3
1,3,4,2,207,424,4,4,1.0,4.968
1,3,4,2,208,403,2,2,1.0,2.184
1,3,4,2,209,131,1,1,1.0,2.671
1,3,4,2,210,241,1,1,1.0,1.15
1,3,4,2,211,228,1,1,1.0,1.444
1,3,4,2,212,284,2,2,1.0,1.169
1,3,4,2,213,244,1,1,1.0,0.983
1,3,4,2,214,434,2,2,1.0,0.888
1,3,4,2,215,68,1,1,1.0,1.526
1,3,4,2,216,358,4,4,1.0,1.504
1,3,4,2,217,458,2,2,1.0,1.553
1,3,4,2,218,450,2,2,1.0,1.323
1,3,4,2,219,192,4,4,1.0,2.939
1,3,4,2,220,418,2,2,1.0,1.156
1,3,4,2,221,415,3,3,1.0,1.909
1,3,4,2,222,18,1,1,1.0,1.967
1,3,4,2,223,388,2,2,1.0,1.21
1,3,4,2,224,436,2,2,1.0,1.655
1,3,4,2,225,255,4,4,1.0,3.276
1,3,4,2,226,425,2,2,1.0,0.972
1,3,4,2,227,308,2,2,1.0,1.887
1,3,4,2,228,160,3,3,1.0,2.428
1,3,4,2,229,342,3,3,1.0,1.714
1,3,4,2,230,99,1,1,1.0,2.136
1,3,4,2,231,91,1,4,0.0,1.194
1,3,4,2,232,360,4,4,1.0,2.069
1,3,4,2,233,449,2,2,1.0,0.995
1,3,4,2,234,165,4,1,0.0,4.676
1,3,4,2,235,180,1,1,1.0,0.804
1,3,4,2,236,227,1,1,1.0,0.868
1,3,4,2,237,202,1,1,1.0,2.979
1,3,4,2,238,327,3,3,1.0,2.373
1,3,4,2,239,44,1,1,1.0,3.006
1,3,4,2,240,109,4,4,1.0,4.013
1,3,4,2,241,246,4,4,1.0,1.117
1,3,4,2,242,212,1,1,1.0,2.759
1,3,4,2,243,498,2,2,1.0,1.059
1,3,4,2,244,86,3,3,1.0,1.583
1,3,4,2,245,123,1,1,1.0,1.384
1,3,4,2,246,113,1,1,1.0,1.018
1,3,4,2,247,216,3,3,1.0,2.44
1,3,4,2,248,252,1,1,1.0,2.227
1,3,4,2,249,164,1,1,1.0,0.714
1,3,4,2,250,194,1,1,1.0,1.006
1,3,4,2,251,294,4,4,1.0,6.051
1,3,4,2,252,36,1,1,1.0,2.251
1,3,4,2,253,476,2,2,1.0,2.226
1,3,4,2,254,200,3,3,1.0,1.233
1,3,4,2,255,4,1,1,1.0,4.43
1,3,4,2,256,468,2,2,1.0,1.018
1,3,4,2,257,337,2,2,1.0,1.624
1,3,4,2,258,138,1,1,1.0,2.378
1,3,4,2,259,162,1,1,1.0,1.202
1,3,4,2,260,217,1,1,1.0,1.338
1,3,4,2,261,103,4,4,1.0,3.232
1,3,4,2,262,420,2,2,1.0,0.993
1,3,4,2,263,503,4,4,1.0,1.754
1,3,4,2,264,365,4,4,1.0,2.506
1,3,4,2,265,54,4,4,1.0,0.99
1,3,4,2,266,206,3,3,1.0,1.502
