version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,2,4,4,1,117,4,4,1,5.848
1,2,4,4,2,106,1,1,1,7.072
1,2,4,4,3,328,3,3,1,1.742
1,2,4,4,4,323,2,2,1,3.369
1,2,4,4,5,285,3,3,1,6.916
1,2,4,4,6,483,2,2,1,2.407
1,2,4,4,7,312,4,4,1,1.871
1,2,4,4,8,310,4,4,1,1.205
1,2,4,4,9,135,3,3,1,2.149
1,2,4,4,10,385,2,2,1,3.197
1,2,4,4,11,197,3,3,1,2.441
1,2,4,4,12,378,2,2,1,2.753
1,2,4,4,13,450,2,2,1,6.047
1,2,4,4,14,321,2,2,1,1.19
1,2,4,4,15,159,3,3,1,6.025
1,2,4,4,16,512,4,4,1,1.138
1,2,4,4,17,326,3,3,1,1.58
1,2,4,4,18,244,1,1,1,6.839
1,2,4,4,19,163,1,1,1,1.147
1,2,4,4,20,85,3,3,1,1.938
1,2,4,4,21,503,4,4,1,1.267
1,2,4,4,22,70,3,3,1,1.208
1,2,4,4,23,243,1,1,1,4.13
1,2,4,4,24,261,3,3,1,2.938
1,2,4,4,25,467,2,2,1,2.178
1,2,4,4,26,334,3,3,1,3.96
1,2,4,4,27,346,2,2,1,2.429
1,2,4,4,28,107,1,1,1,2.06
1,2,4,4,29,64,4,4,1,2.2
1,2,4,4,30,17,1,1,1,1.123
1,2,4,4,31,486,4,4,1,1.742
1,2,4,4,32,88,3,3,1,1.492
1,2,4,4,33,508,2,2,1,4.469
1,2,4,4,34,373,4,4,1,2.175
1,2,4,4,35,196,1,1,1,2.644
1,2,4,4,36,437,4,4,1,1.58
1,2,4,4,37,5,3,3,1,1.019
1,2,4,4,38,470,3,3,1,1.344
1,2,4,4,39,395,2,2,1,3.819
1,2,4,4,40,151,3,3,1,1.157
1,2,4,4,41,502,4,4,1,1.288
1,2,4,4,42,302,4,4,1,0.78
1,2,4,4,43,438,4,4,1,0.874
1,2,4,4,44,115,1,1,1,3.11
1,2,4,4,45,202,1,1,1,2.385
1,2,4,4,46,488,4,4,1,0.747
1,2,4,4,47,137,1,1,1,1.605
1,2,4,4,48,282,2,2,1,2.184
1,2,4,4,49,155,1,1,1,1.257
1,2,4,4,50,242,1,1,1,1.171
1,2,4,4,51,180,1,1,1,2.524
1,2,4,4,52,9,1,1,1,0.69
1,2,4,4,53,195,1,1,1,1.581
1,2,4,4,54,4,1,1,1,1.615
1,2,4,4,55,293,4,4,1,1.793
1,2,4,4,56,62,4,4,1,0.957
1,2,4,4,57,453,3,3,1,1.443
1,2,4,4,58,425,2,2,1,1.467
1,2,4,4,59,55,4,4,1,1.853
1,2,4,4,60,463,3,3,1,2.233
1,2,4,4,61,280,3,3,1,1.226
1,2,4,4,62,464,3,3,1,0.664
1,2,4,4,63,14,3,3,1,0.971
1,2,4,4,64,51,1,1,1,2.777
1,2,4,4,65,355,2,2,1,2.014
1,2,4,4,66,81,1,1,1,0.94
1,2,4,4,67,405,3,3,1,2.566
1,2,4,4,68,12,1,1,1,1.505
1,2,4,4,69,125,4,4,1,1.724
1,2,4,4,70,26,1,1,1,1.51
1,2,4,4,71,379,2,2,1,1.474
1,2,4,4,72,403,2,2,1,1.762
1,2,4,4,73,368,4,4,1,1.217
1,2,4,4,74,504,4,4,1,0.73
1,2,4,4,75,144,3,3,1,2.827
1,2,4,4,76,140,1,1,1,2.703
1,2,4,4,77,193,1,1,1,2.344
1,2,4,4,78,39,4,4,1,1.491
1,2,4,4,79,84,1,1,1,3.54
1,2,4,4,80,286,3,3,1,3.002
1,2,4,4,81,264,3,3,1,0.833
1,2,4,4,82,229,4,4,1,1.392
1,2,4,4,83,324,2,3,0,2.132
1,2,4,4,84,370,2,2,1,2.003
1,2,4,4,85,32,3,3,1,3.831
1,2,4,4,86,127,4,4,1,1.861
1,2,4,4,87,86,3,3,1,2.511
1,2,4,4,88,111,4,4,1,1.448
1,2,4,4,89,297,2,2,1,2.057
1,2,4,4,90,231,4,4,1,3.19
1,2,4,4,91,27,1,1,1,1.558
1,2,4,4,92,428,2,2,1,1.917
1,2,4,4,93,200,3,3,1,1.67
1,2,4,4,94,116,1,1,1,4.572
1,2,4,4,95,30,3,3,1,5.778
1,2,4,4,96,178,1,1,1,3.092
1,2,4,4,97,187,1,1,1,1.239
1,2,4,4,98,214,3,3,1,3.773
1,2,4,4,99,227,1,1,1,5.12
1,2,4,4,100,288,3,3,1,4.06
1,2,4,4,101,15,3,3,1,3.381
1,2,4,4,102,52,1,1,1,18.675
1,2,4,4,103,498,2,2,1,1.207
1,2,4,4,104,490,2,2,1,0.74
1,2,4,4,105,281,2,2,1,1.323
1,2,4,4,106,235,1,1,1,1.261
1,2,4,4,107,34,1,1,1,0.752
1,2,4,4,108,20,1,1,1,1.995
1,2,4,4,109,505,2,2,1,1.718
1,2,4,4,110,224,3,3,1,3.123
1,2,4,4,111,120,4,4,1,1.07
1,2,4,4,112,374,4,4,1,0.889
1,2,4,4,113,42,1,1,1,0.967
1,2,4,4,114,401,2,2,1,2.838
1,2,4,4,115,108,1,1,1,2.349
1,2,4,4,116,29,3,3,1,2.063
1,2,4,4,117,449,2,2,1,1.358
1,2,4,4,118,161,1,1,1,1.068
1,2,4,4,119,176,4,4,1,4.412
1,2,4,4,120,65,1,1,1,6.246
1,2,4,4,121,303,4,4,1,3.465
1,2,4,4,122,89,1,1,1,4.096
1,2,4,4,123,499,2,2,1,2.478
1,2,4,4,124,409,2,2,1,1.151
1,2,4,4,125,461,3,3,1,2.255
1,2,4,4,126,237,4,4,1,1.972
1,2,4,4,127,318,4,4,1,3.538
1,2,4,4,128,407,3,3,1,1.094
1,2,4,4,129,439,4,4,1,1.604
1,2,4,4,130,73,1,1,1,2.022
1,2,4,4,131,177,1,1,1,1.104
1,2,4,4,132,183,4,4,1,3.175
1,2,4,4,133,339,2,2,1,2.695
1,2,4,4,134,122,1,1,1,2.104
1,2,4,4,135,445,4,4,1,2.085
1,2,4,4,136,69,3,3,1,3.315
1,2,4,4,137,390,3,3,1,0.985
1,2,4,4,138,141,3,3,1,1.025
1,2,4,4,139,494,4,4,1,1.181
1,2,4,4,140,173,4,4,1,1.165
1,2,4,4,141,53,4,4,1,2.546
1,2,4,4,142,118,4,4,1,1.261
