version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,3,4,3,1,30,3,4,0.5,6.427
1,3,4,3,2,190,4,4,1.0,1.799
1,3,4,3,3,341,3,3,1.0,2.252
1,3,4,3,4,140,1,1,1.0,1.754
1,3,4,3,5,7,3,3,1.0,1.45
1,3,4,3,6,297,2,2,1.0,2.214
1,3,4,3,7,301,4,4,1.0,1.918
1,3,4,3,8,397,3,3,1.0,3.281
1,3,4,3,9,300,2,2,1.0,2.142
1,3,4,3,10,467,2,2,1.0,1.008
1,3,4,3,11,170,1,1,1.0,1.308
1,3,4,3,12,217,1,1,1.0,1.41
1,3,4,3,13,481,2,2,1.0,0.715
1,3,4,3,14,354,2,2,1.0,1.041
1,3,4,3,15,208,3,3,1.0,2.637
1,3,4,3,16,490,2,2,1.0,1.084
1,3,4,3,17,65,1,1,1.0,0.96
1,3,4,3,18,92,1,1,1.0,1.943
1,3,4,3,19,308,2,2,1.0,2.754
1,3,4,3,20,430,4,4,1.0,1.699
1,3,4,3,21,333,3,3,1.0,3.219
1,3,4,3,22,179,1,1,1.0,1.261
1,3,4,3,23,54,4,4,1.0,1.75
1,3,4,3,24,129,1,1,1.0,1.154
1,3,4,3,25,477,3,3,1.0,4.48
1,3,4,3,26,152,3,3,1.0,2.038
1,3,4,3,27,132,1,1,1.0,2.389
1,3,4,3,28,19,1,1,1.0,0.976
1,3,4,3,29,141,3,3,1.0,2.454
1,3,4,3,30,400,3,3,1.0,1.605
1,3,4,3,31,498,2,2,1.0,1.632
1,3,4,3,32,18,1,1,1.0,0.958
1,3,4,3,33,56,4,4,1.0,1.496
1,3,4,3,34,175,4,4,1.0,1.468
1,3,4,3,35,399,3,3,1.0,1.148
1,3,4,3,36,440,4,4,1.0,1.101
1,3,4,3,37,312,4,4,1.0,0.835
1,3,4,3,38,25,1,1,1.0,0.926
1,3,4,3,39,318,4,4,1.0,1.601
1,3,4,3,40,391,3,3,1.0,1.377
1,3,4,3,41,206,3,3,1.0,2.229
1,3,4,3,42,363,2,2,1.0,1.687
1,3,4,3,43,311,4,4,1.0,1.742
1,3,4,3,44,492,2,2,1.0,1.342
1,3,4,3,45,449,2,2,1.0,1.133
1,3,4,3,46,247,4,4,1.0,1.538
1,3,4,3,47,419,2,2,1.0,2.839
1,3,4,3,48,459,2,2,1.0,0.896
1,3,4,3,49,466,2,2,1.0,0.965
1,3,4,3,50,365,4,4,1.0,3.274
1,3,4,3,51,507,2,2,1.0,1.377
1,3,4,3,52,376,4,4,1.0,1.282
1,3,4,3,53,55,4,4,1.0,1.236
1,3,4,3,54,361,2,2,1.0,1.18
1,3,4,3,55,257,2,2,1.0,1.396
1,3,4,3,56,139,1,1,1.0,0.963
1,3,4,3,57,457,2,2,1.0,0.838
1,3,4,3,58,413,3,3,1.0,3.25
1,3,4,3,59,475,2,2,1.0,1.216
1,3,4,3,60,346,2,2,1.0,1.398
1,3,4,3,61,428,2,2,1.0,1.655
1,3,4,3,62,238,4,4,1.0,2.497
1,3,4,3,63,28,1,1,1.0,2.157
1,3,4,3,64,23,3,3,1.0,1.737
