version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,2,4,2,1,171,1,1,1,4.779
1,2,4,2,2,368,4,4,1,3.695
1,2,4,2,3,278,3,3,1,2.443
1,2,4,2,4,336,3,3,1,2.014
1,2,4,2,5,429,4,4,1,1.868
1,2,4,2,6,183,4,4,1,4.292
1,2,4,2,7,78,3,3,1,2.868
1,2,4,2,8,377,2,2,1,2.291
1,2,4,2,9,141,3,1,0,4.816
1,2,4,2,10,415,3,3,1,5.572
1,2,4,2,11,213,3,1,0,14.68
1,2,4,2,12,62,4,4,1,2.888
1,2,4,2,13,132,1,1,1,2.208
1,2,4,2,14,158,3,1,0,26.773
1,2,4,2,15,125,4,4,1,7.97
1,2,4,2,16,366,4,4,1,3.262
1,2,4,2,17,504,4,4,1,4.643
1,2,4,2,18,409,2,2,1,2.304
1,2,4,2,19,328,3,3,1,2.716
1,2,4,2,20,154,1,1,1,2.768
1,2,4,2,21,443,2,2,1,3.052
1,2,4,2,22,109,4,1,0,7.218
1,2,4,2,23,215,3,3,1,2.663
1,2,4,2,24,187,1,1,1,1.725
1,2,4,2,25,55,4,4,1,2.716
1,2,4,2,26,445,4,2,0,25.624
1,2,4,2,27,4,1,1,1,2.109
1,2,4,2,28,423,4,4,1,23.563
1,2,4,2,29,288,3,3,1,3.829
1,2,4,2,30,314,2,2,1,8.819
1,2,4,2,31,65,1,1,1,1.205
1,2,4,2,32,83,1,1,1,1.224
1,2,4,2,33,257,2,2,1,2.787
1,2,4,2,34,165,4,1,0,13.549
1,2,4,2,35,175,4,4,1,2.458
1,2,4,2,36,16,3,3,1,2.003
1,2,4,2,37,414,3,3,1,1.942
1,2,4,2,38,269,3,3,1,2.363
1,2,4,2,39,455,3,3,1,1.768
1,2,4,2,40,63,4,4,1,1.291
1,2,4,2,41,453,3,3,1,3.759
1,2,4,2,42,52,1,1,1,2.111
1,2,4,2,43,390,3,3,1,4.801
1,2,4,2,44,48,4,4,1,4.528
1,2,4,2,45,267,2,2,1,5.089
1,2,4,2,46,480,3,3,1,5.986
1,2,4,2,47,263,3,3,1,1.309
1,2,4,2,48,385,2,2,1,2.163
1,2,4,2,49,458,2,2,1,4.809
1,2,4,2,50,236,1,1,1,2.63
1,2,4,2,51,74,1,1,1,1.789
1,2,4,2,52,500,2,2,1,2.597
1,2,4,2,53,234,1,1,1,4.822
1,2,4,2,54,275,2,2,1,7.656
1,2,4,2,55,317,4,4,1,4.887
1,2,4,2,56,371,2,2,1,1.729
1,2,4,2,57,150,3,3,1,3.748
1,2,4,2,58,491,2,2,1,2.174
