version,condition,structure1,structure2,iTrial,stiID,category,choice,feedback,choRT
1,1,1,1,1,354,2,1,1,0.891
1,1,1,1,2,414,3,2,1,1.014
1,1,1,1,3,139,1,1,1,0.872
1,1,1,1,4,66,1,1,1,0.849
1,1,1,1,5,45,4,2,1,0.821
1,1,1,1,6,110,4,2,1,0.709
1,1,1,1,7,88,3,2,1,0.768
1,1,1,1,8,362,2,1,1,0.682
1,1,1,1,9,338,2,1,1,0.631
1,1,1,1,10,181,4,2,1,3.648
1,1,1,1,11,295,4,2,1,0.633
1,1,1,1,12,233,1,1,1,0.755
1,1,1,1,13,119,4,2,1,0.703
1,1,1,1,14,339,2,1,1,0.73
1,1,1,1,15,465,2,1,1,0.655
1,1,1,1,16,162,1,1,1,0.962
1,1,1,1,17,49,1,1,1,0.651
1,1,1,1,18,195,1,1,1,0.783
1,1,1,1,19,90,1,1,1,0.46
1,1,1,1,20,327,3,2,1,1.063
1,1,1,1,21,165,4,2,1,2.889
1,1,1,1,22,409,2,1,1,0.572
1,1,1,1,23,145,1,1,1,0.902
1,1,1,1,24,447,4,2,1,0.9
1,1,1,1,25,418,2,1,1,0.944
1,1,1,1,26,456,3,2,1,0.919
1,1,1,1,27,168,4,2,1,0.773
1,1,1,1,28,167,4,2,1,1.007
1,1,1,1,29,19,1,1,1,1.083
1,1,1,1,30,452,2,1,1,1.014
1,1,1,1,31,415,3,2,1,0.808
1,1,1,1,32,203,1,1,1,0.777
1,1,1,1,33,208,3,2,1,1.047
1,1,1,1,34,159,3,2,1,0.467
1,1,1,1,35,264,3,2,1,0.548
1,1,1,1,36,455,3,2,1,0.605
1,1,1,1,37,346,2,1,1,1.054
1,1,1,1,38,360,4,2,1,0.546
1,1,1,1,39,89,1,1,1,0.923
1,1,1,1,40,454,3,2,1,1.263
1,1,1,1,41,458,2,1,1,0.776
1,1,1,1,42,232,4,2,1,0.598
1,1,1,1,43,64,4,2,1,0.724
1,1,1,1,44,333,3,2,1,0.568
1,1,1,1,45,173,4,1,0,1.347
1,1,1,1,46,129,1,1,1,0.631
1,1,1,1,47,472,3,2,1,0.657
1,1,1,1,48,352,3,2,1,0.646
1,1,1,1,49,312,4,2,1,0.631
1,1,1,1,50,141,3,2,1,1.725
1,1,1,1,51,13,3,2,1,1.196
1,1,1,1,52,442,2,1,1,0.64
1,1,1,1,53,221,3,2,1,1.652
1,1,1,1,54,33,1,1,1,0.701
1,1,1,1,55,79,3,2,1,0.8
1,1,1,1,56,147,1,1,1,1.345
1,1,1,1,57,400,3,2,1,1.741
1,1,1,1,58,330,2,1,1,0.93
1,1,1,1,59,94,3,2,1,0.753
1,1,1,1,60,244,1,1,1,1.181
1,1,1,1,61,14,3,2,1,0.883
1,1,1,1,62,277,3,2,1,0.824
1,1,1,1,63,457,2,1,1,1.185
1,1,1,1,64,491,2,1,1,0.992
1,1,1,1,65,269,3,2,1,3.717
1,1,1,1,66,255,4,2,1,0.626
1,1,1,1,67,258,2,1,1,0.536
1,1,1,1,68,26,1,1,1,1.065
1,1,1,1,69,133,3,2,1,1.087
1,1,1,1,70,148,1,1,1,1.082
1,1,1,1,71,391,3,2,1,0.675
1,1,1,1,72,433,2,1,1,1.089
1,1,1,1,73,252,1,1,1,1.337
1,1,1,1,74,485,4,2,1,0.821
1,1,1,1,75,93,3,2,1,1.916
1,1,1,1,76,251,1,1,1,0.556
1,1,1,1,77,230,4,2,1,1.766
1,1,1,1,78,63,4,2,1,0.574
1,1,1,1,79,423,4,2,1,0.709
1,1,1,1,80,54,4,2,1,0.973
1,1,1,1,81,460,2,1,1,1.305
1,1,1,1,82,326,3,2,1,0.66
1,1,1,1,83,426,2,1,1,1.075
1,1,1,1,84,241,1,1,1,0.575
1,1,1,1,85,157,3,2,1,1.338
1,1,1,1,86,303,4,2,1,0.617
1,1,1,1,87,260,2,1,1,0.686
1,1,1,1,88,334,3,2,1,1.04
1,1,1,1,89,489,2,1,1,0.815
1,1,1,1,90,266,2,1,1,0.637
1,1,1,1,91,199,3,2,1,0.712
1,1,1,1,92,355,2,1,1,0.754
1,1,1,1,93,343,3,2,1,0.951
1,1,1,1,94,21,3,1,0,1.325
1,1,1,1,95,453,3,2,1,1.22
1,1,1,1,96,337,2,1,1,0.806
1,1,1,1,97,50,1,1,1,0.784
1,1,1,1,98,315,2,1,1,0.545
1,1,1,1,99,351,3,2,1,0.562
1,1,1,1,100,211,1,1,1,0.761
1,1,1,1,101,512,4,2,1,0.688
1,1,1,1,102,270,3,2,1,0.71
1,1,1,1,103,273,2,1,1,0.598
1,1,1,1,104,417,2,1,1,0.744
1,1,1,1,105,374,4,2,1,1.141
1,1,1,1,106,197,3,2,1,0.727
1,1,1,1,107,4,1,1,1,0.715
1,1,1,1,108,27,1,2,0,2.866
1,1,1,1,109,424,4,2,1,0.742
1,1,1,1,110,224,3,2,1,0.859
1,1,1,1,111,477,3,2,1,0.747
1,1,1,1,112,321,2,1,1,1.688
1,1,1,1,113,102,4,2,1,0.778
1,1,1,1,114,481,2,1,1,0.628
1,1,1,1,115,229,4,2,1,5.25
1,1,1,1,116,235,1,1,1,0.679
1,1,1,1,117,278,3,2,1,0.807
1,1,1,1,118,413,3,2,1,2.697
1,1,1,1,119,58,1,1,1,0.655
1,1,1,1,120,482,2,1,1,0.574
1,1,1,1,121,490,2,1,1,0.755
1,1,1,1,122,498,2,1,1,0.713
1,1,1,1,123,313,2,1,1,0.567
1,1,1,1,124,335,3,1,0,0.527
1,1,1,1,125,394,2,1,1,0.557
1,1,1,1,126,279,3,2,1,0.565
1,1,1,1,127,140,1,1,1,0.652
1,1,1,1,128,128,4,2,1,0.703
1,1,1,1,129,191,4,2,1,1.141
1,1,1,1,130,99,1,1,1,1.767
1,1,1,1,131,377,2,1,1,0.811
1,1,1,1,132,34,1,1,1,1.892
1,1,1,1,133,57,1,1,1,2.999
1,1,1,1,134,310,4,2,1,0.89
1,1,1,1,135,36,1,1,1,3.942
1,1,1,1,136,375,4,2,1,2.332
1,1,1,1,137,237,4,2,1,2.028
1,1,1,1,138,420,2,1,1,1.029
1,1,1,1,139,223,3,2,1,0.742
1,1,1,1,140,123,1,1,1,1.048
1,1,1,1,141,245,4,1,0,1.426
1,1,1,1,142,77,3,2,1,6.903
1,1,1,1,143,98,1,1,1,1.642
1,1,1,1,144,48,4,2,1,1.587
1,1,1,1,145,22,3,2,1,1.107
1,1,1,1,146,100,1,1,1,0.919
1,1,1,1,147,122,1,1,1,2.75
1,1,1,1,148,190,4,2,1,2.228
1,1,1,1,149,444,2,1,1,0.987
1,1,1,1,150,287,3,2,1,1.36
1,1,1,1,151,156,1,1,1,0.965
1,1,1,1,152,332,2,1,1,0.935
1,1,1,1,153,29,3,1,0,1.535
1,1,1,1,154,357,4,2,1,3.474
1,1,1,1,155,7,3,2,1,0.929
1,1,1,1,156,401,2,1,1,2.098
1,1,1,1,157,52,1,1,1,4.015
1,1,1,1,158,432,4,2,1,0.789
1,1,1,1,159,469,3,1,0,2.848
1,1,1,1,160,107,1,1,1,1.332
1,1,1,1,161,215,3,2,1,0.904
1,1,1,1,162,445,4,1,0,0.897
1,1,1,1,163,283,2,1,1,0.97
1,1,1,1,164,434,2,1,1,0.879
1,1,1,1,165,504,4,2,1,0.701
1,1,1,1,166,475,2,1,1,0.87
1,1,1,1,167,419,2,1,1,0.567
1,1,1,1,168,376,4,2,1,0.873
1,1,1,1,169,508,2,1,1,0.665
1,1,1,1,170,196,1,1,1,0.831
1,1,1,1,171,459,2,1,1,0.885
1,1,1,1,172,507,2,1,1,0.637
1,1,1,1,173,242,1,1,1,0.755
1,1,1,1,174,364,2,1,1,0.634
1,1,1,1,175,331,2,1,1,0.519
1,1,1,1,176,359,4,2,1,0.84
1,1,1,1,177,180,1,1,1,0.868
1,1,1,1,178,214,3,2,1,0.755
1,1,1,1,179,182,4,2,1,0.593
1,1,1,1,180,217,1,1,1,0.631
1,1,1,1,181,205,3,2,1,0.738
1,1,1,1,182,379,2,1,1,0.606
1,1,1,1,183,422,4,2,1,0.641
1,1,1,1,184,15,3,2,1,0.649
1,1,1,1,185,367,4,2,1,0.637
1,1,1,1,186,329,2,1,1,0.772
1,1,1,1,187,436,2,1,1,0.809
1,1,1,1,188,494,4,2,1,0.96
1,1,1,1,189,126,4,2,1,0.598
1,1,1,1,190,497,2,1,1,0.7
1,1,1,1,191,143,3,2,1,0.844
1,1,1,1,192,81,1,1,1,1.396
1,1,1,1,193,253,4,1,0,2.702
1,1,1,1,194,1,1,1,1,0.846
1,1,1,1,195,309,4,2,1,0.798
1,1,1,1,196,134,3,2,1,0.697
1,1,1,1,197,257,2,1,1,0.609
1,1,1,1,198,285,3,2,1,0.792
1,1,1,1,199,112,4,2,1,0.782
1,1,1,1,200,499,2,1,1,1.015
1,1,1,1,201,261,3,2,1,0.48
1,1,1,1,202,96,3,2,1,0.752
1,1,1,1,203,177,1,1,1,0.993
1,1,1,1,204,200,3,2,1,1.046
1,1,1,1,205,487,4,2,1,0.685
1,1,1,1,206,437,4,2,1,0.848
1,1,1,1,207,265,2,1,1,0.582
1,1,1,1,208,234,1,1,1,0.506
1,1,1,1,209,408,3,2,1,0.937
1,1,1,1,210,76,1,1,1,0.814
1,1,1,1,211,186,1,1,1,1.051
1,1,1,1,212,236,1,1,1,0.817
1,1,1,1,213,405,3,2,1,2.544
1,1,1,1,214,493,4,2,1,5.558
1,1,1,1,215,404,2,1,1,0.94
1,1,1,1,216,108,1,1,1,0.773
1,1,1,1,217,175,4,2,1,1.108
1,1,1,1,218,101,4,1,0,1.706
1,1,1,1,219,336,3,2,1,0.781
1,1,1,1,220,25,1,1,1,1.009
1,1,1,1,221,344,3,2,1,0.61
1,1,1,1,222,358,4,2,1,0.956
1,1,1,1,223,345,2,1,1,0.678
1,1,1,1,224,67,1,1,1,0.859
1,1,1,1,225,450,2,1,1,0.488
1,1,1,1,226,194,1,1,1,0.542
1,1,1,1,227,510,4,2,1,0.465
1,1,1,1,228,127,4,2,1,0.513
1,1,1,1,229,61,4,1,0,1.232
1,1,1,1,230,388,2,1,1,0.653
1,1,1,1,231,198,3,2,1,0.939
1,1,1,1,232,390,3,2,1,0.893
1,1,1,1,233,370,2,1,1,0.864
1,1,1,1,234,218,1,1,1,0.709
1,1,1,1,235,97,1,1,1,0.611
1,1,1,1,236,384,4,1,0,0.97
1,1,1,1,237,137,1,1,1,0.677
1,1,1,1,238,396,2,1,1,0.657
1,1,1,1,239,439,4,2,1,0.785
1,1,1,1,240,468,2,1,1,0.628
1,1,1,1,241,16,3,2,1,0.661
1,1,1,1,242,121,1,1,1,0.555
1,1,1,1,243,421,4,2,1,0.696
1,1,1,1,244,274,2,1,1,1.072
1,1,1,1,245,184,4,2,1,1.01
1,1,1,1,246,219,1,1,1,0.558
1,1,1,1,247,78,3,2,1,0.563
1,1,1,1,248,227,1,1,1,0.623
1,1,1,1,249,486,4,2,1,0.666
1,1,1,1,250,32,3,2,1,0.756
1,1,1,1,251,425,2,1,1,0.641
1,1,1,1,252,185,1,1,1,0.818
1,1,1,1,253,131,1,1,1,1.037
1,1,1,1,254,83,1,1,1,0.811
1,1,1,1,255,328,3,2,1,0.76
1,1,1,1,256,311,4,2,1,1.188
1,1,1,1,257,448,4,2,1,0.802
1,1,1,1,258,46,4,2,1,0.697
1,1,1,1,259,385,2,1,1,0.699
1,1,1,1,260,268,2,1,1,0.789
1,1,1,1,261,416,3,2,1,0.939
1,1,1,1,262,135,3,2,1,0.839
1,1,1,1,263,8,3,2,1,1.036
1,1,1,1,264,501,4,1,0,0.865
1,1,1,1,265,151,3,2,1,1.279
1,1,1,1,266,104,4,2,1,1.678
1,1,1,1,267,23,3,2,1,0.94
1,1,1,1,268,291,2,1,1,0.896
1,1,1,1,269,43,1,1,1,0.785
1,1,1,1,270,150,3,2,1,2.186
1,1,1,1,271,373,4,1,0,1.161
1,1,1,1,272,17,1,1,1,0.752
1,1,1,1,273,71,3,2,1,2.138
1,1,1,1,274,473,2,1,1,2.78
1,1,1,1,275,69,3,1,0,1.996
1,1,1,1,276,11,1,1,1,0.955
1,1,1,1,277,92,1,1,1,1.18
1,1,1,1,278,476,2,1,1,1.592
1,1,1,1,279,60,1,1,1,3.901
1,1,1,1,280,318,4,2,1,1.156
1,1,1,1,281,152,3,2,1,0.845
1,1,1,1,282,9,1,1,1,1.341
1,1,1,1,283,474,2,1,1,0.529
1,1,1,1,284,393,2,1,1,1.514
1,1,1,1,285,39,4,2,1,0.679
1,1,1,1,286,183,4,2,1,0.871
1,1,1,1,287,169,1,1,1,2.046
1,1,1,1,288,478,3,2,1,0.726
1,1,1,1,289,84,1,1,1,3.631
1,1,1,1,290,443,2,1,1,0.882
1,1,1,1,291,40,4,2,1,1.402
1,1,1,1,292,349,3,1,0,1.459
1,1,1,1,293,386,2,1,1,1.303
1,1,1,1,294,75,1,1,1,0.798
1,1,1,1,295,136,3,2,1,1.431
1,1,1,1,296,506,2,1,1,0.861
1,1,1,1,297,348,2,1,1,1.451
1,1,1,1,298,263,3,2,1,1.419
1,1,1,1,299,293,4,2,1,4.464
1,1,1,1,300,496,4,2,1,0.896
1,1,1,1,301,281,2,1,1,0.966
1,1,1,1,302,178,1,1,1,1.658
1,1,1,1,303,511,4,2,1,0.921
1,1,1,1,304,166,4,2,1,2.078
1,1,1,1,305,294,4,2,1,0.835
1,1,1,1,306,471,3,2,1,0.846
1,1,1,1,307,411,2,1,1,0.844
1,1,1,1,308,209,1,1,1,0.716
1,1,1,1,309,365,4,1,0,2.369
1,1,1,1,310,249,1,1,1,0.581
1,1,1,1,311,340,2,1,1,0.695
1,1,1,1,312,132,1,1,1,0.502
1,1,1,1,313,341,3,2,1,1.052
1,1,1,1,314,307,2,1,1,0.528
1,1,1,1,315,366,4,1,0,0.508
1,1,1,1,316,368,4,2,1,0.566
1,1,1,1,317,304,4,2,1,0.558
1,1,1,1,318,179,1,1,1,0.659
1,1,1,1,319,65,1,1,1,0.548
1,1,1,1,320,299,2,1,1,0.581
1,1,1,1,321,449,2,1,1,0.763
1,1,1,1,322,435,2,1,1,0.82
1,1,1,1,323,305,2,1,1,0.728
1,1,1,1,324,117,4,1,0,2.448
1,1,1,1,325,95,3,2,1,0.802
1,1,1,1,326,144,3,2,1,1.025
1,1,1,1,327,6,3,2,1,0.682
1,1,1,1,328,483,2,1,1,0.589
1,1,1,1,329,3,1,1,1,0.856
1,1,1,1,330,324,2,1,1,0.818
