condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
1,1,1,1,53,1,0,1,1,1,5.112,7.693
1,1,1,2,45,2,1,1,1,0,4.627,6.941
1,1,1,3,29,2,0,1,1,0,3.004,8.174
1,1,1,4,10,2,0,1,1,0,6.921,6.39
1,1,1,5,33,1,0,1,1,1,4.58,6.302
1,1,1,6,5,1,0,2,2,0,3.221,7.214
1,1,1,7,4,1,0,1,1,1,3.205,6.028
1,1,1,8,17,1,0,2,2,0,4.641,5.718
1,1,1,9,41,2,0,1,1,0,2.635,5.622
1,1,1,10,52,1,0,1,1,1,2.421,7.094
1,1,1,11,16,2,0,2,2,1,2.367,9.309
1,1,1,12,9,2,0,1,1,0,4.315,6.302
1,1,1,13,60,2,0,1,1,0,5.719,6.19
1,1,1,14,30,2,0,2,2,1,2.808,6.31
1,1,1,15,12,2,0,2,2,1,1.65,7.534
1,1,1,16,42,2,0,1,1,0,3.214,6.414
1,1,1,17,59,2,0,1,1,0,6.893,5.99
1,1,1,18,24,1,0,1,1,1,3.746,6.39
1,1,1,19,32,2,0,1,1,0,4.238,6.406
1,1,1,20,2,1,0,2,2,0,3.181,6.349
1,1,1,21,39,1,0,2,2,0,2.422,6.526
1,1,1,22,22,1,0,2,2,0,1.488,7.262
1,1,1,23,13,2,0,2,2,1,1.904,6.605
1,1,1,24,25,2,0,2,2,1,3.258,6.422
1,1,1,25,49,1,1,2,2,0,2.335,7.102
1,1,1,26,44,2,0,1,1,0,2.495,7.23
1,1,1,27,56,1,0,1,1,1,3.619,5.646
1,1,1,28,58,2,0,1,1,0,3.511,6.694
1,1,1,29,50,1,0,2,2,0,1.757,6.846
1,1,1,30,20,1,0,1,1,1,1.866,7.781
1,1,1,31,21,1,0,1,1,1,1.789,6.918
1,1,1,32,35,1,0,2,2,0,1.403,6.989
1,1,1,33,11,2,0,2,2,1,6.95,4.246
1,1,1,34,40,1,0,2,2,0,5.411,4.302
1,1,1,35,46,2,0,1,1,0,2.877,4.045
1,1,1,36,6,1,0,1,1,1,4.13,4.349
1,1,1,37,48,2,1,2,2,1,2.792,4.286
1,1,1,38,64,2,0,1,1,0,3.097,4.758
1,1,1,39,14,2,0,1,1,0,3.081,4.23
1,1,1,40,62,2,0,1,1,0,4.675,4.19
1,1,1,41,27,2,0,1,1,0,3.414,4.222
1,1,1,42,1,1,0,1,1,1,5.349,4.878
1,1,1,43,61,2,0,2,2,1,3.075,4.19
1,1,1,44,57,2,0,2,2,1,5.21,4.182
1,1,1,45,7,1,0,2,2,0,2.082,4.07
1,1,1,46,47,2,0,2,2,1,6.902,4.157
1,1,1,47,43,2,0,2,2,1,4.48,3.957
1,1,1,48,26,2,1,1,1,0,2.699,4.278
1,1,1,49,63,2,0,2,2,1,5.539,4.173
1,1,1,50,3,1,0,1,1,1,1.986,3.621
1,1,1,51,23,1,0,1,1,1,2.969,3.798
1,1,1,52,15,2,0,1,1,0,3.601,6.269
1,1,1,53,54,1,1,2,2,0,3.858,4.422
1,1,1,54,37,1,0,2,2,0,2.426,5.022
1,1,1,55,34,1,1,1,1,1,3.894,3.806
1,1,1,56,28,2,0,2,2,1,1.954,4.038
1,1,1,57,19,1,0,1,1,1,1.755,4.038
1,1,1,58,36,1,0,1,1,1,2.909,3.55
1,1,1,59,31,2,0,1,1,0,1.865,4.35
1,1,1,60,55,1,0,2,2,0,3.726,3.598
1,1,1,61,38,1,0,2,2,0,7.161,4.798
1,1,1,62,8,1,0,1,1,1,6.09,4.166
1,1,1,63,18,1,0,1,1,1,2.893,4.07
1,1,1,64,51,1,1,1,1,1,2.077,3.862
1,1,2,65,110,2,0,2,2,1,2.89,4.366
1,1,2,66,86,1,0,1,1,1,3.814,5.038
1,1,2,67,114,1,0,1,1,1,1.538,3.701
1,1,2,68,124,2,0,1,1,0,2.454,4.486
1,1,2,69,91,2,0,2,2,1,1.568,3.895
1,1,2,70,94,2,0,2,2,1,1.685,4.317
1,1,2,71,72,1,0,2,2,0,3.068,3.917
1,1,2,72,85,1,0,1,1,1,2.137,5.198
1,1,2,73,68,1,0,1,1,1,3.612,3.542
1,1,2,74,71,1,0,2,2,0,6.874,4.214
1,1,2,75,109,2,0,2,2,1,4.42,5.166
1,1,2,76,66,1,0,1,1,1,1.242,3.606
1,1,2,77,80,2,1,2,2,1,1.874,3.718
1,1,2,78,81,1,0,1,1,1,2.193,3.542
1,1,2,79,102,1,0,1,1,1,1.445,3.189
1,1,2,80,79,2,0,2,2,1,1.894,3.782
1,1,2,81,97,1,0,1,1,1,2.384,3.374
1,1,2,82,108,2,0,2,2,1,2.661,2.726
1,1,2,83,121,2,0,2,2,1,1.336,2.774
1,1,2,84,113,1,0,1,1,1,1.381,2.846
1,1,2,85,73,2,0,2,2,1,1.15,2.79
1,1,2,86,117,1,0,1,1,1,1.201,3.158
1,1,2,87,74,2,0,2,2,1,1.155,2.653
1,1,2,88,96,2,0,2,2,1,1.543,2.59
1,1,2,89,120,1,0,1,1,1,1.913,2.301
1,1,2,90,128,2,0,2,2,1,2.233,4.03
1,1,2,91,101,1,0,1,1,1,1.051,2.374
1,1,2,92,119,1,0,1,1,1,1.134,2.982
1,1,2,93,89,2,0,2,2,1,1.204,2.789
1,1,2,94,69,1,0,1,1,1,0.978,2.846
1,1,2,95,104,1,0,1,1,1,1.975,2.518
1,1,2,96,84,1,0,1,1,1,1.482,2.294
1,1,2,97,82,1,0,1,1,1,2.534,2.358
1,1,2,98,93,2,1,2,2,1,1.058,2.902
1,1,2,99,76,2,0,2,2,1,1.207,2.493
1,1,2,100,103,1,0,1,1,1,1.064,3.181
1,1,2,101,70,1,0,2,2,0,2.504,2.438
1,1,2,102,123,2,0,2,2,1,1.304,2.158
1,1,2,103,100,1,0,1,1,1,1.356,2.278
1,1,2,104,116,1,0,1,1,1,1.26,2.558
1,1,2,105,127,2,0,2,2,1,0.995,3.453
1,1,2,106,78,2,0,2,2,1,0.969,3.59
1,1,2,107,90,2,0,2,2,1,1.365,2.733
1,1,2,108,87,1,1,2,2,0,1.552,2.806
1,1,2,109,77,2,0,2,2,1,1.691,3.302
1,1,2,110,107,2,0,2,2,1,1.78,3.014
1,1,2,111,126,2,1,2,2,1,1.166,2.638
1,1,2,112,65,1,0,1,1,1,3.975,2.43
1,1,2,113,99,1,1,2,2,0,1.364,2.421
1,1,2,114,106,2,0,2,2,1,1.22,2.814
1,1,2,115,95,2,0,2,2,1,1.694,3.645
1,1,2,116,75,2,0,2,2,1,2.531,5.101
1,1,2,117,98,1,0,1,1,1,1.124,2.718
1,1,2,118,88,1,0,1,1,1,0.766,2.694
1,1,2,119,111,2,0,2,2,1,1.02,2.654
1,1,2,120,115,1,0,1,1,1,1.039,2.381
1,1,2,121,105,2,0,2,2,1,1.1,2.382
1,1,2,122,122,2,0,2,2,1,0.823,2.67
1,1,2,123,118,1,0,1,1,1,3.062,2.351
1,1,2,124,92,2,0,2,2,1,1.121,2.43
1,1,2,125,112,2,0,2,2,1,2.235,2.454
1,1,2,126,67,1,0,1,1,1,0.837,2.805
1,1,2,127,83,1,0,1,1,1,1.394,2.573
1,1,2,128,125,2,1,2,2,1,1.17,2.773
