condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
1,1,1,1,7,1,0,1,1,1,10.907,4.605
1,1,1,2,2,1,0,2,2,0,3.145,4.757
1,1,1,3,29,2,0,1,1,0,9.769,4.158
1,1,1,4,34,1,0,1,1,1,10.924,5.565
1,1,1,5,55,1,0,2,2,0,1.813,0.024
1,1,1,6,9,2,0,1,1,0,11.629,3.43
1,1,1,7,35,1,1,2,2,0,14.377,0.02
1,1,1,8,49,1,0,1,1,1,24.269,6.117
1,1,1,9,62,2,0,2,2,1,35.144,4.447
1,1,1,10,47,2,0,1,1,0,6.678,3.854
1,1,1,11,61,2,0,2,2,1,13.495,3.07
1,1,1,12,13,2,1,1,1,0,10.716,3.926
1,1,1,13,33,1,0,1,1,1,10.686,4.15
1,1,1,14,23,1,0,1,1,1,16.756,6.198
1,1,1,15,16,2,0,2,2,1,12.982,5.238
1,1,1,16,60,2,0,1,1,0,14.461,5.43
1,1,1,17,12,2,0,1,1,0,41.617,4.117
1,1,1,18,24,1,0,1,1,1,22.439,5.662
1,1,1,19,11,2,0,2,2,1,14.934,5.078
1,1,1,20,5,1,0,2,2,0,15.775,3.806
1,1,1,21,18,1,0,2,2,0,32.101,6.294
1,1,1,22,26,2,0,2,2,1,38.846,4.366
1,1,1,23,10,2,0,1,1,0,16.595,6.894
1,1,1,24,3,1,0,2,2,0,97.837,6.766
1,1,1,25,36,1,1,1,1,1,47.659,7.774
1,1,1,26,46,2,0,1,1,0,11.946,4.374
1,1,1,27,42,2,0,2,2,1,13.908,3.582
1,1,1,28,63,2,0,2,2,1,8.809,4.398
1,1,1,29,32,2,0,1,1,0,4.84,3.174
1,1,1,30,54,1,0,1,1,1,15.827,0.021
1,1,1,31,40,1,0,2,2,0,7.039,5.214
1,1,1,32,58,2,0,1,1,0,48.54,4.446
1,1,1,33,19,1,0,2,2,0,48.975,7.646
1,1,1,34,4,1,0,1,1,1,24.222,5.43
1,1,1,35,31,2,0,2,2,1,90.056,11.974
1,1,1,36,52,1,0,1,1,1,55.004,7.078
1,1,1,37,39,1,0,2,2,0,96.525,8.206
1,1,1,38,43,2,0,1,1,0,20.724,7.222
1,1,1,39,64,2,0,1,1,0,44.367,5.598
1,1,1,40,50,1,0,1,1,1,47.418,4.702
1,1,1,41,57,2,0,2,2,1,3.022,4.182
1,1,1,42,15,2,0,2,2,1,3.01,3.414
1,1,1,43,22,1,0,1,1,1,4.878,4.518
1,1,1,44,37,1,0,2,2,0,9.612,3.478
1,1,1,45,59,2,0,1,1,0,2.464,6.422
1,1,1,46,14,2,0,2,2,1,10.027,2.918
1,1,1,47,6,1,0,1,1,1,4.837,3.422
1,1,1,48,25,2,0,2,2,1,3.583,5.59
1,1,1,49,1,1,0,1,1,1,7.019,3.822
1,1,1,50,21,1,0,1,1,1,3.686,4.622
1,1,1,51,17,1,0,2,2,0,6.232,4.55
1,1,1,52,8,1,0,1,1,1,6.539,3.494
1,1,1,53,41,2,0,2,2,1,16.604,6.038
1,1,1,54,30,2,1,1,1,0,10.243,6.447
1,1,1,55,27,2,0,2,2,1,4.428,3.87
1,1,1,56,51,1,0,2,2,0,7.121,3.318
1,1,1,57,38,1,0,1,1,1,5.112,3.269
1,1,1,58,45,2,0,1,1,0,7.875,3.102
1,1,1,59,20,1,0,2,2,0,3.855,4.35
1,1,1,60,28,2,0,1,1,0,3.919,2.629
1,1,1,61,48,2,0,1,1,0,8.156,3.541
1,1,1,62,44,2,0,2,2,1,2.734,3.374
1,1,1,63,53,1,0,1,1,1,32.321,5.614
1,1,1,64,56,1,0,1,1,1,17.239,3.214
1,1,2,65,125,2,0,1,1,0,4.63,3.557
1,1,2,66,113,1,0,1,1,1,8.667,2.87
1,1,2,67,110,2,1,2,2,1,17.803,4.893
1,1,2,68,106,2,0,2,2,1,10.056,4.478
1,1,2,69,72,1,0,1,1,1,5.561,3.134
1,1,2,70,92,2,0,2,2,1,4.022,5.526
1,1,2,71,97,1,0,2,2,0,5.779,2.942
1,1,2,72,95,2,0,2,2,1,10.858,3.838
1,1,2,73,82,1,0,2,2,0,13.299,5.182
1,1,2,74,127,2,0,2,2,1,8.033,3.174
1,1,2,75,83,1,0,2,2,0,2.797,4.486
1,1,2,76,79,2,0,2,2,1,2.997,2.518
1,1,2,77,98,1,0,1,1,1,15.101,4.774
1,1,2,78,117,1,0,1,1,1,9.214,4.67
1,1,2,79,88,1,1,2,2,0,2.548,4.629
1,1,2,80,94,2,0,2,2,1,1.255,3.31
1,1,2,81,123,2,0,1,1,0,3.09,4.094
1,1,2,82,128,2,0,2,2,1,2.61,3.67
1,1,2,83,91,2,0,2,2,1,2.559,4.55
1,1,2,84,66,1,1,1,1,1,14.021,3.222
