condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
2,1,1,1,8,1,1,3,1,0,48.704,3.416
2,1,1,2,47,3,0,3,1,1,4.248,3.58
2,1,1,3,61,4,0,3,1,0,3.589,3.214
2,1,1,4,37,2,0,3,1,0,2.982,3.733
2,1,1,5,19,1,0,3,1,0,1.338,3.313
2,1,1,6,44,3,0,3,1,1,1.364,3.113
2,1,1,7,17,1,1,3,1,0,1.568,2.806
2,1,1,8,18,1,0,3,1,0,1.332,2.999
2,1,1,9,9,3,1,3,1,1,1.524,2.723
2,1,1,10,46,3,0,3,1,1,0.853,3.134
2,1,1,11,30,4,0,3,1,0,1.575,3.16
2,1,1,12,36,2,0,2,2,1,21.434,3.112
2,1,1,13,4,1,0,2,2,0,2.009,3.053
2,1,1,14,11,3,0,3,1,1,2.177,2.568
2,1,1,15,7,1,1,2,2,0,1.566,2.738
2,1,1,16,51,2,0,2,2,1,0.938,3.116
2,1,1,17,56,2,0,1,3,0,2.404,2.232
2,1,1,18,64,4,0,1,3,0,1.617,3.003
2,1,1,19,5,1,0,1,3,1,0.688,2.763
2,1,1,20,6,1,1,1,3,1,0.695,2.498
2,1,1,21,52,2,0,1,3,0,0.901,2.601
2,1,1,22,38,2,0,1,3,0,0.955,2.693
2,1,1,23,13,3,0,1,3,0,3.458,2.502
2,1,1,24,41,3,1,1,3,0,1.786,2.195
2,1,1,25,21,1,1,1,3,1,0.596,2.173
2,1,1,26,54,2,0,1,3,0,2.107,2.118
2,1,1,27,39,2,0,1,3,0,1.137,2.029
2,1,1,28,3,1,0,1,3,1,0.724,2.368
2,1,1,29,29,4,0,4,4,1,0.72,2.632
2,1,1,30,53,2,0,2,2,1,2.65,5.151
2,1,1,31,49,2,0,3,1,0,5.847,2.569
2,1,1,32,20,1,1,2,2,0,4.588,2.775
2,1,1,33,40,2,0,2,2,1,4.887,2.794
2,1,1,34,43,3,0,3,1,1,15.224,3.007
2,1,1,35,24,1,1,1,3,1,2.115,2.793
2,1,1,36,12,3,0,4,4,0,25.348,2.034
2,1,1,37,35,2,1,1,3,0,6.183,3.043
2,1,1,38,50,2,0,3,1,0,3.671,2.577
2,1,1,39,45,3,1,3,1,1,10.238,2.213
2,1,1,40,63,4,0,3,1,0,1.557,2.434
2,1,1,41,58,4,0,4,4,1,4.435,2.72
2,1,1,42,14,3,0,3,1,1,2.523,2.803
2,1,1,43,60,4,1,4,4,1,2.776,2.497
2,1,1,44,33,2,0,2,2,1,15.53,1.948
2,1,1,45,42,3,1,4,4,0,15.134,1.998
2,1,1,46,25,4,0,4,4,1,0.944,1.994
2,1,1,47,34,2,0,2,2,1,3.249,1.993
2,1,1,48,23,1,1,1,3,1,4.731,2.111
2,1,1,49,15,3,0,3,1,1,9.982,2.173
2,1,1,50,57,4,1,4,4,1,6.909,2.129
2,1,1,51,16,3,1,4,4,0,2.261,2.025
2,1,1,52,55,2,0,1,3,0,6.11,2.257
2,1,1,53,59,4,0,4,4,1,1.744,2.224
2,1,1,54,32,4,0,4,4,1,2.494,1.875
2,1,1,55,10,3,1,3,1,1,33.391,2.205
2,1,1,56,1,1,0,2,2,0,4.458,2.126
2,1,1,57,2,1,0,2,2,0,1.51,1.856
2,1,1,58,31,4,1,4,4,1,7.278,2.334
2,1,1,59,48,3,1,4,4,0,3.241,2.478
2,1,1,60,27,4,0,4,4,1,6.006,2.176
2,1,1,61,28,4,0,4,4,1,1.326,2.404
2,1,1,62,22,1,0,1,3,1,6.43,1.797
2,1,1,63,26,4,0,4,4,1,7.426,2.545
2,1,1,64,62,4,0,4,4,1,2.428,2.395
2,1,2,65,118,2,1,1,3,0,6.415,6.174
2,1,2,66,114,2,0,2,2,1,21.587,1.906
2,1,2,67,88,1,0,2,2,0,5.219,1.881
2,1,2,68,87,1,0,2,2,0,4.481,2.54
2,1,2,69,68,1,1,2,2,0,9.926,1.648
2,1,2,70,113,2,0,2,2,1,75.948,1.617
2,1,2,71,110,3,1,2,2,0,2.137,1.556
2,1,2,72,107,3,0,2,2,0,2.895,1.461
2,1,2,73,125,4,0,4,4,1,4.121,1.709
2,1,2,74,70,1,0,2,2,0,3.163,1.425
2,1,2,75,128,4,1,4,4,1,2.772,2.045
2,1,2,76,123,4,0,4,4,1,1.264,1.587
2,1,2,77,66,1,0,2,2,0,18.848,1.436
2,1,2,78,119,2,0,2,2,1,4.486,1.707
2,1,2,79,95,4,0,4,4,1,2.161,2.135
2,1,2,80,72,1,1,3,1,0,27.5,4.437
2,1,2,81,82,1,1,2,2,0,7.628,2.192
2,1,2,82,89,1,0,2,2,0,6.182,1.957
2,1,2,83,75,3,0,3,1,1,3.501,2.124
2,1,2,84,102,2,1,3,1,0,2.832,1.461
2,1,2,85,120,2,1,1,3,0,5.822,2.031
2,1,2,86,84,1,0,2,2,0,10.32,1.98
2,1,2,87,86,1,0,1,3,1,3.205,1.711
2,1,2,88,74,3,0,3,1,1,3.542,1.874
2,1,2,89,79,3,1,4,4,0,2.855,1.43
2,1,2,90,108,3,0,3,1,1,2.272,1.829
2,1,2,91,99,2,1,1,3,0,16.034,4.57
2,1,2,92,67,1,1,3,1,0,12.135,1.772
2,1,2,93,117,2,1,2,2,1,19.75,5.111
2,1,2,94,93,4,0,4,4,1,2.203,1.473
2,1,2,95,96,4,0,4,4,1,1.061,1.578
2,1,2,96,122,4,0,4,4,1,1.191,2.982
2,1,2,97,76,3,1,3,1,1,2.134,1.974
2,1,2,98,83,1,1,4,4,0,1.593,1.33
2,1,2,99,65,1,0,1,3,1,12.901,3.894
2,1,2,100,73,1,0,1,3,1,4.634,4.538
2,1,2,101,97,2,0,1,3,0,7.654,2.597
2,1,2,102,109,3,1,3,1,1,5.572,1.965
2,1,2,103,121,4,0,4,4,1,1.233,1.84
2,1,2,104,98,2,1,2,2,1,3.159,1.638
2,1,2,105,85,1,0,1,3,1,1.158,1.931
2,1,2,106,69,1,0,1,3,1,1.279,1.654
2,1,2,107,106,3,1,3,1,1,1.692,1.65
2,1,2,108,104,2,1,3,1,0,9.802,1.939
2,1,2,109,92,4,0,4,4,1,1.497,2.005
2,1,2,110,91,4,0,4,4,1,1.187,2.204
2,1,2,111,81,1,0,1,3,1,2.826,1.82
2,1,2,112,90,4,1,4,4,1,5.1,1.904
2,1,2,113,100,2,0,1,3,0,3.72,1.964
2,1,2,114,116,2,0,4,4,0,5.329,1.699
2,1,2,115,105,3,0,3,1,1,4.404,2.547
2,1,2,116,112,3,0,3,1,1,2.611,2.276
2,1,2,117,115,2,1,1,3,0,2.403,1.77
2,1,2,118,78,3,0,3,1,1,4.547,1.709
2,1,2,119,101,2,0,1,3,0,13.395,2.146
2,1,2,120,126,4,0,4,4,1,4.257,1.553
2,1,2,121,94,4,1,4,4,1,1.153,1.637
2,1,2,122,103,2,0,2,2,1,6.898,1.789
2,1,2,123,127,4,0,4,4,1,4.724,3.875
2,1,2,124,77,3,0,3,1,1,1.204,1.206
2,1,2,125,111,3,0,3,1,1,1.845,1.3
2,1,2,126,80,3,0,3,1,1,1.802,1.476
2,1,2,127,124,4,1,4,4,1,0.967,1.765
2,1,2,128,71,1,1,1,3,1,6.518,1.618
2,1,3,129,162,2,1,2,2,1,2.986,1.515
2,1,3,130,175,3,1,3,1,1,4.132,1.762
2,1,3,131,133,1,0,3,1,0,27.268,1.62
2,1,3,132,151,1,1,2,2,0,5.93,1.631
2,1,3,133,145,1,0,1,3,1,3.096,1.797
2,1,3,134,139,1,1,4,4,0,15.206,3.332
2,1,3,135,156,4,0,4,4,1,2.318,1.595
2,1,3,136,178,2,0,2,2,1,3.309,2.062
2,1,3,137,165,2,0,2,2,1,5.293,1.856
2,1,3,138,176,2,1,2,2,1,6.928,1.509
2,1,3,139,141,3,0,3,1,1,1.852,1.976
2,1,3,140,149,1,1,2,2,0,4.73,1.386
2,1,3,141,129,1,0,1,3,1,3.384,1.555
2,1,3,142,140,3,0,3,1,1,8.521,1.699
2,1,3,143,137,1,0,1,3,1,4.016,1.344
2,1,3,144,163,2,0,2,2,1,5.786,1.724
2,1,3,145,136,1,0,1,3,1,3.189,1.711
2,1,3,146,144,1,1,1,3,1,2.149,1.284
2,1,3,147,168,2,1,2,2,1,15.386,1.443
2,1,3,148,155,4,1,4,4,1,5.439,1.741
2,1,3,149,169,2,0,2,2,1,4.363,2.117
2,1,3,150,147,1,1,1,3,1,2.588,1.421
2,1,3,151,164,2,1,2,2,1,6.805,1.576
2,1,3,152,138,1,0,1,3,1,3.31,1.317
2,1,3,153,172,3,1,2,2,0,4.369,1.756
2,1,3,154,186,2,0,2,2,1,6.754,1.908
2,1,3,155,191,4,1,4,4,1,20.031,2.336
2,1,3,156,174,3,0,1,3,0,4.211,1.675
2,1,3,157,192,4,1,4,4,1,10.455,1.913
2,1,3,158,166,2,0,2,2,1,5.391,1.855
2,1,3,159,132,1,0,1,3,1,3.257,4.497
2,1,3,160,130,1,1,1,3,1,2.936,5.431
2,1,3,161,177,2,0,2,2,1,3.411,3.171
2,1,3,162,167,2,1,2,2,1,3.554,2.096
2,1,3,163,187,2,0,2,2,1,2.142,2.592
2,1,3,164,171,3,0,3,1,1,4.19,2.263
2,1,3,165,189,4,0,4,4,1,4.559,2.826
2,1,3,166,142,3,0,3,1,1,1.887,3.034
2,1,3,167,188,4,0,4,4,1,0.872,2.454
2,1,3,168,190,4,1,4,4,1,11.266,5.974
2,1,3,169,152,1,0,1,3,1,1.897,7.987
2,1,3,170,180,2,0,2,2,1,2.997,3.658
2,1,3,171,170,2,1,1,3,0,6.605,9.276
2,1,3,172,153,1,0,1,3,1,4.398,2.845
2,1,3,173,179,2,0,2,2,1,1.322,1.653
2,1,3,174,134,1,0,1,3,1,1.203,1.54
2,1,3,175,183,2,0,2,2,1,2.095,1.753
2,1,3,176,148,1,0,1,3,1,3.564,1.591
2,1,3,177,131,1,0,1,3,1,0.999,1.977
2,1,3,178,143,3,0,3,1,1,3.746,1.358
2,1,3,179,135,1,1,1,3,1,4.025,1.452
2,1,3,180,159,2,0,2,2,1,2.092,1.352
2,1,3,181,160,2,0,2,2,1,1.237,1.412
2,1,3,182,158,4,1,4,4,1,1.726,2.034
2,1,3,183,161,2,0,2,2,1,5.039,2.326
2,1,3,184,173,3,0,3,1,1,3.102,2.171
2,1,3,185,185,2,0,2,2,1,2.866,2.025
2,1,3,186,146,1,0,1,3,1,1.045,2.06
2,1,3,187,184,2,0,2,2,1,4.633,2.209
2,1,3,188,181,2,0,2,2,1,0.944,1.539
2,1,3,189,154,1,1,1,3,1,4.189,1.606
2,1,3,190,157,4,0,4,4,1,1.775,1.659
2,1,3,191,182,2,0,2,2,1,2.128,1.727
2,1,3,192,150,1,0,1,3,1,5.973,1.613
2,1,4,193,199,1,0,1,3,1,2.776,1.223
2,1,4,194,231,2,0,2,2,1,1.983,3.135
2,1,4,195,255,4,0,4,4,1,2.429,1.07
2,1,4,196,203,3,0,3,1,1,5.487,1.181
2,1,4,197,242,3,0,3,1,1,1.748,0.981
2,1,4,198,243,3,0,3,1,1,5.131,1.312
2,1,4,199,212,1,0,1,3,1,3.495,2.398
2,1,4,200,218,1,0,1,3,1,1.544,2.8
2,1,4,201,228,2,1,2,2,1,1.656,1.464
2,1,4,202,208,3,1,3,1,1,12.948,11.745
2,1,4,203,211,3,0,3,1,1,7.35,1.662
2,1,4,204,217,1,0,1,3,1,1.789,1.588
2,1,4,205,196,1,0,1,3,1,2.279,2.192
2,1,4,206,193,1,0,1,3,1,9.78,2.17
2,1,4,207,197,1,1,1,3,1,1.34,1.801
2,1,4,208,194,1,1,3,1,0,7.843,1.864
2,1,4,209,235,3,0,4,4,0,1.817,14.637
2,1,4,210,251,4,0,4,4,1,2.118,1.792
2,1,4,211,248,2,0,2,2,1,1.414,1.652
2,1,4,212,227,4,0,4,4,1,2.348,1.435
2,1,4,213,223,4,0,4,4,1,1.739,1.519
2,1,4,214,239,3,0,3,1,1,4.59,1.527
2,1,4,215,200,1,0,1,3,1,3.304,1.458
2,1,4,216,232,2,1,2,2,1,1.133,1.8
2,1,4,217,214,1,0,1,3,1,2.174,1.607
2,1,4,218,229,2,0,2,2,1,0.903,1.416
2,1,4,219,234,3,0,3,1,1,3.925,1.591
