iSession,iTrial,text
1,1,尾巴比较长。
1,2,尾巴比较短。
1,3,四个部位比较均匀。
1,4,尾巴比较短。
1,5,腿和尾巴长。
1,6,四个部位比较均匀。
1,7,脖子很长。
1,8,腿比较短。
1,9,尾巴比较短。
1,10,四个部位比较均匀。
1,11,头和脖子长。
1,12,脖子长。
1,13,脖子长。
1,14,头和腿长。
1,15,头很长。
1,16,四个部位比较均匀。
1,17,头和脖子长。
1,18,腿短。
1,19,四个部位比较均匀。
1,20,腿短。
1,21,腿短。
1,22,腿长。
1,23,尾巴短。
1,24,腿长。
1,25,头长。
1,26,腿长。
1,27,脖子长。
1,28,腿短。
1,29,腿短。
1,30,头短。
1,31,头长。
1,32,腿短。
1,33,四个部位比较均匀。
1,34,头和腿长。
1,35,脖子短。
1,36,腿长。
1,37,头和尾巴长。
1,38,头和尾巴长。
1,39,四个部位比较均匀。
1,40,四个部位比较均匀。
1,41,头和尾巴长。
1,42,四个部位比较均匀。
1,43,腿长，头长。
1,44,四个部位比较均匀。
1,45,脖子短。
1,46,腿长。
1,47,头长。
1,48,头长。
1,49,四个部位比较均匀。
1,50,头长，脖子长。
1,51,腿长。
1,52,头短。
1,53,头长，脖子长。
1,54,腿长。
1,55,腿短。
1,56,腿长，脖子长。
1,57,头长，脖子长，腿短。
1,58,头短。
1,59,脖子长，尾巴长。
1,60,头长。
1,61,腿长，尾巴长。
1,62,头长，腿长，脖子长。
1,63,头长。
1,64,脖子短。
1,65,头短。
1,66,头长。
1,67,四个部位比较均匀。
1,68,四个部位比较均匀。
1,69,头短。
1,70,脖子长，腿长。
1,71,头长。
1,72,腿长。
1,73,头长。
1,74,腿短。
1,75,腿短。
1,76,腿长，尾巴长。
1,77,头短。
1,78,头长，脖子长。
1,79,腿长。
1,80,尾巴短。
1,81,腿短。
1,82,腿长。
1,83,头长，脖子长。
1,84,头长，脖子长。
1,85,头短。
1,86,头长，腿长。
1,87,腿短。
1,88,头长，脖子长。
1,89,脖子长。
1,90,尾巴长。
1,91,头长，腿长。
1,92,腿短。
1,93,腿短。
1,94,脖子长。
1,95,腿长。
1,96,头长，腿长。
1,97,腿短。
1,98,头长。
1,99,头长。
1,100,头短。
1,101,头长，脖子长。
1,102,头长，腿长。
1,103,脖子长。
1,104,头长。
1,105,腿长，尾巴长。
1,106,头长。
1,107,尾巴短。
1,108,腿短，尾巴长。
1,109,头长，较均匀。
1,110,头短。
1,111,脖子长，腿长。
1,112,腿长。
1,113,脖子长，腿长。
1,114,尾巴短。
1,115,尾巴短。
1,116,脖子长。
1,117,头长，尾巴长。
1,118,腿长，脖子长。
1,119,腿短。
1,120,腿短。
1,121,头短。
1,122,头长。
1,123,脖子短。
1,124,头长。
1,125,头长，脖子长。
1,126,尾巴短。
1,127,头短，脖子长。
1,128,头长。
1,129,头长，腿长。
1,130,头长，尾巴长，脖子长。
1,131,腿长。
1,132,腿长，尾巴长。
1,133,尾巴短。
1,134,头短，腿长。
1,135,头长，尾巴长。
1,136,头长，腿长。
1,137,头短。
1,138,头长，四个部位比较均匀。
1,139,比较均匀。
1,140,头短，腿长，尾巴长。
1,141,脖子长，腿长。
1,142,四个部位比较均匀。
1,143,头长。
1,144,头长。
1,145,腿短。
1,146,脖子长，腿长。
1,147,脖子长，腿长。
1,148,腿短，尾巴短。
1,149,脖子长，腿长。
1,150,头长。
1,151,尾巴短。
1,152,头长。
1,153,腿短。
1,154,腿长。
1,155,脖子长，腿长。
1,156,头长。
1,157,腿短。
1,158,头长，尾巴长。
1,159,头长，尾巴长。
1,160,尾巴短。
1,161,腿长。
1,162,腿短，尾巴短。
1,163,腿长。
1,164,腿短。
1,165,尾巴短。
1,166,脖子长。
1,167,脖子长。
1,168,脖子长，尾巴长。
1,169,头短。
1,170,腿长。
1,171,腿短。
1,172,腿长。
1,173,腿长。
1,174,腿短。
1,175,脖子短。
1,176,腿短。
1,177,头长。
1,178,头短，腿长。
1,179,脖子长，腿长。
1,180,腿短，头长。
1,181,脖子长，头短。
1,182,腿短，四个部位比较均匀。
1,183,尾巴短。
1,184,头长，腿长。
1,185,头长，尾巴长。
1,186,头长，脖子长。
1,187,尾巴长。
1,188,尾巴短。
1,189,尾巴长，腿长。
1,190,头长。
1,191,腿长。
1,192,头短。
