condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
1,1,1,1,23,1,0,2,1,0,2.489,1.477
1,1,1,2,39,1,0,2,1,0,3.039,1.83
1,1,1,3,63,2,0,2,1,1,4.654,2.271
1,1,1,4,10,2,1,1,2,0,2.616,1.974
1,1,1,5,50,1,0,1,2,1,6.042,1.895
1,1,1,6,59,2,0,2,1,1,6.548,4.574
1,1,1,7,40,1,0,1,2,1,4.252,1.63
1,1,1,8,35,1,1,1,2,1,4.197,1.726
1,1,1,9,49,1,1,2,1,0,4.698,1.646
1,1,1,10,61,2,0,2,1,1,4.435,1.574
1,1,1,11,48,2,0,1,2,0,4.731,1.614
1,1,1,12,34,1,0,1,2,1,3.565,1.198
1,1,1,13,36,1,0,1,2,1,2.955,1.206
1,1,1,14,27,2,0,1,2,0,3.402,1.902
1,1,1,15,16,2,0,1,2,0,1.928,1.566
1,1,1,16,62,2,1,2,1,1,1.29,1.342
1,1,1,17,47,2,0,1,2,0,3.102,1.598
1,1,1,18,3,1,0,1,2,1,2.488,1.31
1,1,1,19,4,1,1,2,1,0,3.998,1.422
1,1,1,20,46,2,0,2,1,1,4.632,1.214
1,1,1,21,6,1,0,2,1,0,4.731,3.43
1,1,1,22,26,2,0,1,2,0,3.374,1.342
1,1,1,23,57,2,0,2,1,1,1.508,1.31
1,1,1,24,19,1,0,1,2,1,7.875,1.317
1,1,1,25,12,2,0,1,2,0,2.881,1.286
1,1,1,26,21,1,0,1,2,1,3.784,1.382
1,1,1,27,38,1,1,1,2,1,3.963,1.806
1,1,1,28,45,2,0,2,1,1,1.655,1.27
1,1,1,29,43,2,0,2,1,1,3.282,2.246
1,1,1,30,51,1,0,2,1,0,3.135,1.246
1,1,1,31,15,2,0,1,2,0,2.943,1.526
1,1,1,32,37,1,0,2,1,0,3.433,1.278
1,1,1,33,32,2,0,2,1,1,6.298,4.062
1,1,1,34,28,2,1,1,2,0,5.703,1.534
1,1,1,35,18,1,0,2,1,0,6.008,1.526
1,1,1,36,53,1,0,1,2,1,2.914,1.91
1,1,1,37,9,2,0,2,1,1,2.42,1.862
1,1,1,38,2,1,1,2,1,0,3.356,1.79
1,1,1,39,64,2,0,2,1,1,2.979,1.454
1,1,1,40,52,1,0,2,1,0,5.344,1.366
1,1,1,41,11,2,0,2,1,1,2.195,1.574
1,1,1,42,54,1,0,2,1,0,3.055,1.43
1,1,1,43,25,2,1,1,2,0,4.969,1.886
1,1,1,44,7,1,0,2,1,0,9.311,1.998
1,1,1,45,24,1,0,1,2,1,7.262,1.439
1,1,1,46,17,1,0,1,2,1,3.929,1.262
1,1,1,47,29,2,0,2,1,1,1.703,1.198
1,1,1,48,13,2,0,2,1,1,1.205,1.126
1,1,1,49,58,2,0,2,1,1,3.999,1.31
1,1,1,50,44,2,0,2,1,1,3.036,1.846
1,1,1,51,22,1,0,1,2,1,1.769,1.278
1,1,1,52,5,1,0,1,2,1,4.563,1.214
1,1,1,53,33,1,0,2,1,0,5.46,1.934
1,1,1,54,56,1,0,1,2,1,1.662,1.398
1,1,1,55,42,2,0,2,1,1,1.946,1.502
1,1,1,56,55,1,0,1,2,1,2.054,2.013
1,1,1,57,41,2,1,2,1,1,2.312,2.342
1,1,1,58,8,1,0,1,2,1,4.509,1.166
1,1,1,59,1,1,0,1,2,1,3.5,2.47
1,1,1,60,30,2,0,2,1,1,1.103,1.75
1,1,1,61,20,1,0,1,2,1,5.185,1.71
1,1,1,62,60,2,0,2,1,1,2.009,3.078
1,1,1,63,14,2,0,2,1,1,0.868,1.318
1,1,1,64,31,2,0,2,1,1,3.038,1.214
1,1,2,65,118,1,0,1,2,1,4.53,1.03
1,1,2,66,123,2,0,2,1,1,1.196,1.269
1,1,2,67,122,2,0,2,1,1,3.209,1.718
1,1,2,68,108,2,1,2,1,1,2.509,1.414
1,1,2,69,66,1,0,1,2,1,2.467,1.046
1,1,2,70,113,1,0,1,2,1,7.064,2.502
1,1,2,71,70,1,0,2,1,0,1.187,1.39
1,1,2,72,84,1,0,1,2,1,1.326,1.478
1,1,2,73,68,1,0,2,1,0,2.504,1.302
1,1,2,74,97,1,0,2,1,0,1.561,1.421
1,1,2,75,105,2,1,2,1,1,2.083,1.366
1,1,2,76,87,1,0,1,2,1,2.206,1.966
1,1,2,77,119,1,0,2,1,0,2.196,1.262
1,1,2,78,110,2,0,2,1,1,1.265,1.766
1,1,2,79,88,1,0,1,2,1,1.342,1.27
1,1,2,80,125,2,0,2,1,1,3.048,1.286
1,1,2,81,65,1,0,2,1,0,1.786,1.19
