iSession,iTrial,text
1,1,尾巴长度是躯干的1.5倍，其他部位长度是躯干的0.5倍。
1,2,头是躯干的1/3，其他部位是躯干的0.7倍。
1,3,腿较短。
1,4,腿较短。
1,5,腿较长。
1,6,头和躯干长度相同，其他部位长度是躯干的0.7倍。
1,7,尾巴较长，其他部位是躯干的0.7倍。
1,8,头较长。
1,9,腿较短，且头较长。
1,10,所有部位的长度和躯干较为接近。
1,11,头较短。
1,12,所有部位的长度和躯干长度较为接近。
1,13,头、脖子、尾巴偏长。
1,14,头、尾巴、脖子偏长。
1,15,头、脖子和尾巴偏长，腿偏短。
1,16,腿偏长。
1,17,尾巴偏长。
1,18,头偏长。
1,19,尾巴偏短。
1,20,脖子偏长。
1,21,腿偏长。
1,22,腿偏长。
1,23,头和腿长度相同。
1,24,头、脖子、尾巴长度接近。
1,25,头和腿长度相同。
1,26,头、脖子、尾巴长度接近。
1,27,脖子长。
1,28,头、脖子、尾巴长度接近。
1,29,脖子偏长。
1,30,头偏长。
1,31,腿偏长。
1,32,头偏长。
1,33,尾巴、躯干、腿长度接近。
1,34,尾巴和躯干长度接近。
1,35,头偏长。
1,36,头偏长。
1,37,尾巴和躯干长度接近。
1,38,脖子偏长。
1,39,腿和尾巴长度接近。
1,40,躯干和脖子长度接近。
1,41,脖子偏长。
1,42,尾巴与躯干长度接近。
1,43,头偏长。
1,44,腿偏长。
1,45,尾巴偏长。
1,46,腿偏短。
1,47,头偏短。
1,48,脖子偏长。
1,49,脖子偏短。
1,50,脖子偏长。
1,51,脖子偏短。
1,52,脖子偏短。
1,53,脖子偏长。
1,54,脖子偏短。
1,55,腿偏短。
1,56,腿偏短。
1,57,腿偏短。
1,58,腿偏短。
1,59,尾巴偏短。
1,60,尾巴偏长。
1,61,尾巴偏长。
1,62,尾巴偏长。
1,63,尾巴偏短。
1,64,尾巴偏长。
1,65,头偏短。
1,66,头和脖子长度接近。
1,67,头和脖子长度接近。
1,68,头、尾巴偏长。
1,69,尾巴偏短。
1,70,尾巴偏长。
1,71,腿偏长。
1,72,腿偏短。
1,73,脖子和躯干长度接近。
1,74,脖子偏长。
1,75,脖子与躯干长度接近。
1,76,脖子偏长。
1,77,脖子与躯干长度接近。
1,78,头偏长。
1,79,头偏长。
1,80,脖子偏短，尾巴偏长。
1,81,头和尾巴偏短。
1,82,腿偏短。
1,83,脖子、尾巴偏短。
1,84,脖子、腿、尾巴偏短。
1,85,头、腿偏短。
1,86,头偏短。
1,87,头偏长。
1,88,头偏短。
1,89,头偏长。
1,90,头偏短。
1,91,头偏短。
1,92,头偏长。
1,93,头偏短。
1,94,头偏长。
1,95,头偏短。
1,96,头偏长。
1,97,头偏长。
1,98,头偏长。
1,99,头偏短。
1,100,头偏长。
1,101,头偏短。
1,102,头偏短。
1,103,头偏长。
1,104,头偏短。
1,105,头偏长。
1,106,头偏短。
1,107,头偏短。
1,108,头偏长。
1,109,头偏长。
1,110,头偏短。
1,111,头偏短。
1,112,头偏短。
1,113,头偏短。
1,114,头偏长。
1,115,头偏长。
1,116,头偏长。
1,117,头偏短。
1,118,头偏长。
1,119,头偏短。
1,120,头偏长。
1,121,头偏短。
1,122,头偏短。
1,123,头偏短。
1,124,头偏短。
1,125,头偏短。
1,126,头偏长。
1,127,头偏长。
1,128,头偏短。
1,129,头偏短。
1,130,头偏长。
1,131,头偏长。
1,132,头偏长。
1,133,头偏短。
1,134,头偏长。
1,135,头偏短。
1,136,头偏长。
1,137,头偏短。
1,138,头偏长。
1,139,头偏长。
1,140,头偏长。
1,141,头偏短。
1,142,头偏长。
1,143,尾巴和脖子偏长。
1,144,腿较短。
1,145,腿偏长。
1,146,头偏长。
1,147,头偏长。
1,148,头偏长。
1,149,腿偏长。
1,150,头偏长。
1,151,腿偏短。
1,152,腿偏短。
1,153,腿偏长。
1,154,头偏长。
1,155,腿偏长。
1,156,头偏长。
1,157,腿偏长。
1,158,腿偏短。
1,159,腿偏长。
1,160,腿偏长。
1,161,腿偏短。
1,162,腿偏短。
1,163,腿偏短。
1,164,腿偏长。
1,165,腿偏短。
1,166,腿偏短。
1,167,腿偏长。
1,168,腿偏长。
1,169,腿偏短。
1,170,腿偏短。
1,171,腿偏短。
1,172,腿偏长。
1,173,腿偏短。
1,174,腿偏短。
1,175,腿偏短。
1,176,腿偏短。
1,177,
1,178,腿偏长。
1,179,腿偏短。
1,180,尾巴偏长。
1,181,腿偏长。
1,182,腿偏短。
1,183,尾巴偏短。
1,184,腿偏长。
1,185,尾巴偏短。
1,186,腿偏短。
1,187,腿偏短。
1,188,腿偏长。
1,189,腿偏长。
1,190,尾巴偏短。
1,191,腿偏长。
1,192,腿偏长。
1,193,腿偏短。
1,194,尾巴偏短。
1,195,尾巴偏短。
1,196,腿偏短。
1,197,腿偏短。
1,198,腿偏长。
1,199,尾巴偏长。
1,200,腿偏短。
1,201,尾巴偏短。
1,202,腿偏长。
1,203,尾巴偏长。
1,204,尾巴偏短。
1,205,尾巴偏长。
1,206,尾巴偏短。
1,207,尾巴偏短。
1,208,腿偏长。
1,209,腿偏短。
1,210,腿偏短。
1,211,腿偏短。
1,212,腿偏短。
1,213,腿偏短。
1,214,腿偏短。
1,215,腿偏短。
1,216,腿偏长。
1,217,腿偏短。
1,218,腿偏短。
1,219,脖子偏长。
1,220,脖子偏短。
1,221,脖子偏短。
1,222,腿偏长。
1,223,脖子偏短。
1,224,脖子偏长。
1,225,脖子偏长。
1,226,腿偏短。
1,227,腿偏长。
1,228,脖子偏长。
1,229,腿偏长。
1,230,腿偏长。
1,231,脖子偏短。
1,232,腿偏短。
1,233,脖子偏长。
1,234,脖子偏短。
1,235,腿偏长。
1,236,脖子偏长。
1,237,腿偏长。
1,238,脖子偏长。
1,239,腿偏长。
1,240,脖子偏长。
1,241,头偏短，脖子偏长。
1,242,头偏长，腿偏短。
1,243,头偏短，脖子偏短。
1,244,头偏长，腿偏短。
1,245,头偏短，脖子偏长。
1,246,头偏长，腿偏长。
1,247,头偏短，脖子偏长。
1,248,头偏长，腿偏长。
1,249,头偏短，脖子偏短。
1,250,头偏长，腿偏长。
