condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
3,1,1,1,4,1,0,1,1,1,19.365,6.426
3,1,1,2,35,2,0,3,3,0,38.085,4.223
3,1,1,3,50,2,0,3,3,0,6.564,5.147
3,1,1,4,23,1,0,3,3,0,6.538,4.586
3,1,1,5,56,2,0,3,3,0,15.034,4.693
3,1,1,6,17,1,1,3,3,0,6.059,3.975
3,1,1,7,13,3,1,3,3,1,2.644,6.25
3,1,1,8,47,3,0,3,3,1,26.922,4.076
3,1,1,9,63,4,0,3,3,0.5,20.96,4.359
3,1,1,10,9,3,1,1,1,0,31.373,4.082
3,1,1,11,54,2,0,3,3,0,13.4,4.608
3,1,1,12,55,2,0,3,3,0,4.078,3.829
3,1,1,13,40,2,1,3,3,0,18.937,3.936
3,1,1,14,26,4,1,3,3,0.5,2.347,4.496
3,1,1,15,7,1,0,3,3,0,20.476,3.465
3,1,1,16,30,4,0,3,3,0.5,4.412,3.863
3,1,1,17,43,3,1,3,3,1,6.697,4.052
3,1,1,18,32,4,0,3,3,0.5,4.038,4.638
3,1,1,19,42,3,0,4,4,0.5,8.649,4.249
3,1,1,20,14,3,0,3,3,1,4.45,4.194
3,1,1,21,10,3,0,4,4,0.5,22.424,4.782
3,1,1,22,6,1,0,4,4,0,21.149,4.67
3,1,1,23,5,1,0,3,3,0,6.967,4.393
3,1,1,24,51,2,0,4,4,0,5.939,4.806
3,1,1,25,61,4,0,3,3,0.5,2.663,3.984
3,1,1,26,46,3,0,3,3,1,18.501,3.793
3,1,1,27,39,2,1,2,2,1,49.819,4.214
3,1,1,28,29,4,1,4,4,1,8.724,4.705
3,1,1,29,12,3,0,3,3,1,6.53,2.993
3,1,1,30,44,3,0,3,3,1,2.105,2.691
3,1,1,31,53,2,1,2,2,1,7.579,2.537
3,1,1,32,19,1,0,2,2,0.5,4.61,3.186
3,1,1,33,31,4,1,4,4,1,8.878,3.954
3,1,1,34,16,3,0,3,3,1,3.184,2.667
3,1,1,35,41,3,0,1,1,0,2.937,2.722
3,1,1,36,11,3,0,3,3,1,1.508,2.686
3,1,1,37,60,4,1,1,1,0,30.155,3.08
3,1,1,38,38,2,0,2,2,1,1.884,2.391
3,1,1,39,20,1,1,1,1,1,10.385,3.325
3,1,1,40,27,4,1,1,1,0,5.683,2.574
3,1,1,41,58,4,0,3,3,0.5,3.188,2.485
3,1,1,42,28,4,1,3,3,0.5,12.519,3.896
3,1,1,43,37,2,0,2,2,1,1.73,2.585
3,1,1,44,21,1,0,4,4,0,2.634,3.881
3,1,1,45,22,1,0,3,3,0,2.466,2.537
3,1,1,46,49,2,0,2,2,1,1.294,2.63
3,1,1,47,24,1,1,4,4,0,4.37,4.049
3,1,1,48,15,3,0,4,4,0.5,4.346,3.466
3,1,1,49,33,2,0,4,4,0,6.14,3.641
3,1,1,50,1,1,0,4,4,0,17.221,4.533
3,1,1,51,52,2,0,2,2,1,1.059,2.297
3,1,1,52,57,4,0,4,4,1,3.634,3.449
3,1,1,53,2,1,0,4,4,0,5.48,3.255
3,1,1,54,3,1,0,1,1,1,2.778,3.635
3,1,1,55,18,1,0,4,4,0,2.69,3.398
3,1,1,56,48,3,0,1,1,0,11.115,4.546
3,1,1,57,34,2,0,4,4,0,12.545,3.201
3,1,1,58,64,4,1,4,4,1,4.56,3.844
3,1,1,59,59,4,1,4,4,1,4.968,3.659
3,1,1,60,62,4,0,3,3,0.5,3.703,3.382
3,1,1,61,36,2,0,2,2,1,5.074,2.484
3,1,1,62,45,3,0,1,1,0,8.494,3.827
3,1,1,63,25,4,1,4,4,1,2.572,3.572
3,1,1,64,8,1,0,1,1,1,9.693,3.564
3,1,2,65,108,3,0,3,3,1,13.879,4.447
3,1,2,66,76,3,0,3,3,1,2.994,3.558
3,1,2,67,117,2,0,2,2,1,2.679,2.277
3,1,2,68,73,3,1,3,3,1,10.353,3.177
3,1,2,69,80,1,0,4,4,0,9.917,3.621
3,1,2,70,115,2,1,2,2,1,20.972,3.469
3,1,2,71,87,1,0,1,1,1,1.891,3.746
3,1,2,72,122,4,0,4,4,1,5.862,5.419
3,1,2,73,120,4,0,4,4,1,1.505,3.033
3,1,2,74,106,3,1,2,2,0,4.243,5.039
3,1,2,75,113,2,0,4,4,0,12.11,5.141
3,1,2,76,112,2,0,2,2,1,2.154,2.163
3,1,2,77,126,4,0,4,4,1,6.047,5.135
3,1,2,78,92,4,0,4,4,1,1.809,3.82
3,1,2,79,104,3,1,3,3,1,13.507,3.232
3,1,2,80,107,3,1,3,3,1,4.338,3.393
3,1,2,81,95,4,1,1,1,0,5.601,6.718
3,1,2,82,91,4,0,3,3,0.5,21.412,3.34
3,1,2,83,94,4,0,4,4,1,4.769,2.664
3,1,2,84,127,4,1,4,4,1,1.135,2.379
3,1,2,85,105,3,0,3,3,1,1.975,3.566
3,1,2,86,66,1,0,1,1,1,4.337,3.563
3,1,2,87,99,2,1,2,2,1,2.458,2.135
3,1,2,88,81,1,0,1,1,1,6.987,3.252
3,1,2,89,72,3,1,3,3,1,9.676,3.015
3,1,2,90,89,4,0,1,1,0,6.729,3.285
3,1,2,91,90,4,0,3,3,0.5,43.77,3.502
3,1,2,92,116,2,0,2,2,1,3.146,2.29
3,1,2,93,69,1,1,1,1,1,5.148,5.74
3,1,2,94,86,1,1,4,4,0,3.106,4.084
3,1,2,95,124,4,0,4,4,1,8.977,4.248
3,1,2,96,88,4,0,3,3,0.5,6.477,3.529
3,1,2,97,119,4,0,4,4,1,5.193,3.432
3,1,2,98,121,4,1,4,4,1,1.21,3.767
3,1,2,99,79,3,1,3,3,1,8.11,4.351
3,1,2,100,125,4,1,3,3,0.5,4.329,6.217
3,1,2,101,98,2,1,2,2,1,2.515,2.129
3,1,2,102,100,2,0,2,2,1,1.907,2.165
3,1,2,103,71,1,0,1,1,1,2.769,4.252
3,1,2,104,77,3,0,3,3,1,4.137,3.669
3,1,2,105,75,3,0,3,3,1,7.663,3.495
3,1,2,106,101,2,0,1,1,0.5,6.146,4.695
3,1,2,107,84,1,0,4,4,0,14.979,3.638
3,1,2,108,114,2,0,2,2,1,1.18,2.605
3,1,2,109,85,1,0,1,1,1,8.491,4.267
3,1,2,110,70,1,1,3,3,0,5.677,3.604
3,1,2,111,109,3,0,3,3,1,18.655,3.646
3,1,2,112,128,4,0,4,4,1,2.68,4.676
3,1,2,113,74,3,0,3,3,1,2.611,4.067
3,1,2,114,102,2,0,2,2,1,4.777,3.517
3,1,2,115,68,1,0,1,1,1,1.819,2.701
3,1,2,116,83,1,0,4,4,0,5.196,2.709
3,1,2,117,118,2,0,2,2,1,1.942,3.309
3,1,2,118,82,1,1,2,2,0.5,4.187,4.076
3,1,2,119,96,4,1,4,4,1,3.241,2.504
3,1,2,120,97,2,1,2,2,1,2.27,3.702
3,1,2,121,93,4,0,3,3,0.5,1.384,3.871
3,1,2,122,111,3,0,3,3,1,3.459,5.638
3,1,2,123,123,4,0,4,4,1,1.264,2.274
3,1,2,124,110,3,0,2,2,0,5.789,5.029
3,1,2,125,103,2,0,2,2,1,9.382,2.711
3,1,2,126,67,1,1,1,1,1,1.95,2.7
3,1,2,127,65,1,0,1,1,1,2.734,2.278
3,1,2,128,78,3,1,3,3,1,6.411,2.322
3,1,3,129,192,4,1,4,4,1,4.798,5.733
3,1,3,130,168,3,0,2,2,0,5.179,3.482
3,1,3,131,182,2,1,2,2,1,1.577,2.047
3,1,3,132,131,1,0,1,1,1,7.606,3.387
3,1,3,133,139,3,0,3,3,1,1.992,2.697
3,1,3,134,191,4,0,4,4,1,5.047,3.407
3,1,3,135,163,2,0,2,2,1,1.141,3.146
3,1,3,136,157,4,0,1,1,0,5.464,4.496
3,1,3,137,162,2,1,2,2,1,1.599,4.377
3,1,3,138,135,1,0,1,1,1,2.389,4.606
3,1,3,139,151,1,0,3,3,0,3.316,5.172
3,1,3,140,173,3,0,3,3,1,1.857,4.292
3,1,3,141,145,1,0,3,3,0,2.722,3.589
