neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
0.5,0.5,0.5,0.50667150891951,0.5,0.5,0.5,0.5,1734227624176
0.5,0.5,0.5,0.50955977643897,0.5,0.5,0.5,0.5,1734227624191
0.5,0.5,0.5,0.51623116340151,0.5,0.5,0.5,0.5,1734227624235
0.5,0.5,0.5,0.5124141141748,0.5,0.5,0.5,0.5,1734227624252
0.5,0.5,0.5,0.51908546531146,0.5,0.5,0.5,0.5,1734227624285
0.5,0.5,0.5,0.52197256395693,0.5,0.5,0.5,0.5,1734227624302
0.5,0.5,0.5,0.51815529719444,0.5,0.5,0.5,0.5,1734227624319
0.5,0.5,0.5,0.52104248211835,0.5,0.5,0.5,0.5,1734227624335
0.5,0.5,0.5,0.52392939991642,0.5,0.5,0.5,0.5,1734227624352
0.5,0.5,0.5,0.52308951053003,0.5,0.5,0.5,0.5,1734227624429
0.5,0.5,0.5,0.52976073000057,0.5,0.5,0.5,0.5,1734227624475
0.5,0.5,0.5,0.52891941306877,0.5,0.5,0.5,0.5,1734227624491
0.5,0.5,0.5,0.53559056214628,0.5,0.5,0.5,0.5,1734227624502
0.5,0.5,0.5,0.53177279218884,0.5,0.5,0.5,0.5,1734227624519
0.5,0.5,0.5,0.54138029347581,0.5,0.5,0.5,0.5,1734227624536
0.5,0.5,0.5,0.54426538461436,0.5,0.5,0.5,0.5,1734227624555
0.5,0.5,0.5,0.5404473031559,0.5,0.5,0.5,0.5,1734227624569
0.5,0.5,0.5,0.54711831607118,0.5,0.5,0.5,0.5,1734227624595
0.5,0.5,0.5,0.54330013365649,0.5,0.5,0.5,0.5,1734227624610
0.5,0.5,0.5,0.54997111348116,0.5,0.5,0.5,0.5,1734227624626
0.5,0.5,0.5,0.55664201684127,0.5,0.5,0.5,0.5,1734227624642
0.5,0.5,0.5,0.56331284499201,0.5,0.5,0.5,0.5,1734227624713
0.5,0.5,0.5,0.5661960682531,0.5,0.5,0.5,0.5,1734227624761
0.5,0.5,0.5,0.57286679081302,0.5,0.5,0.5,0.5,1734227624776
0.5,0.5,0.5,0.57574923144006,0.5,0.5,0.5,0.5,1734227624792
0.5,0.5,0.5,0.57863143948882,0.5,0.5,0.5,0.5,1734227624824
0.5,0.5,0.5,0.58530202823174,0.5,0.5,0.5,0.5,1734227624840
0.5,0.5,0.5,0.59197254682132,0.5,0.5,0.5,0.5,1734227624853
0.5,0.5,0.5,0.61203497388604,0.5,0.5,0.5,0.5,1734227624869
0.5,0.5,0.5,0.67590633492107,0.5,0.5,0.5,0.5,1734227624886
0.5,0.5,0.5,0.73288290470962,0.5,0.5,0.5,0.5,1734227624902
0.5,0.5,0.5,0.79341285305947,0.5,0.5,0.5,0.5,1734227624919
0.5,0.5,0.5,0.84713827030326,0.5,0.5,0.5,0.5,1734227624936
0.5,0.5,0.5,0.89408723311812,0.5,0.5,0.5,0.5,1734227624953
0.5,0.5,0.5,0.95454031920079,0.5,0.5,0.5,0.5,1734227624969
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227624986
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625003
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625020
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625037
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625053
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625069
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625087
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625103
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625120
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625140
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625153
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625170
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625186
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625203
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625220
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625236
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625253
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625270
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625287
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625303
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625320
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625337
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625353
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625370
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625387
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625403
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625420
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625437
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625454
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625470
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625487
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625504
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625521
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625537
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625554
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625571
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625620
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625637
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625653
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625670
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625687
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625704
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625720
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625737
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625753
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625770
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625787
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625803
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625820
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625837
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625854
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625870
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625887
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625904
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625920
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625937
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625954
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625970
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1734227625980
0.5,0.5,0.5,0.99334421497406,0.5,0.5,0.5,0.5,1734227631780
0.5,0.5,0.5,0.97617502646505,0.5,0.5,0.5,0.5,1734227631793
0.5,0.5,0.5,0.94849884641354,0.5,0.5,0.5,0.5,1734227631809
0.5,0.5,0.5,0.87709973666573,0.5,0.5,0.5,0.5,1734227631827
0.5,0.5,0.5,0.78855413265088,0.5,0.5,0.5,0.5,1734227631843
0.5,0.5,0.5,0.72772361086859,0.5,0.5,0.5,0.5,1734227631860
0.5,0.5,0.5,0.69727068442103,0.5,0.5,0.5,0.5,1734227631876
0.5,0.5,0.5,0.63250424370314,0.5,0.5,0.5,0.5,1734227631893
0.5,0.5,0.5,0.56114212682974,0.5,0.5,0.5,0.5,1734227631910
0.5,0.5,0.5,0.49638770376829,0.5,0.5,0.5,0.5,1734227631926
0.5,0.5,0.5,0.4687124110893,0.5,0.5,0.5,0.5,1734227631943
0.5,0.5,0.5,0.46206106467099,0.5,0.5,0.5,0.5,1734227631960
0.5,0.5,0.5,0.43162379187406,0.5,0.5,0.5,0.5,1734227631976
0.5,0.5,0.5,0.42497301622908,0.5,0.5,0.5,0.5,1734227631993
0.5,0.5,0.5,0.41832234963437,0.5,0.5,0.5,0.5,1734227632015
0.5,0.5,0.5,0.40782048751367,0.5,0.5,0.5,0.5,1734227632026
0.5,0.5,0.5,0.3840078879791,0.5,0.5,0.5,0.5,1734227632043
0.5,0.5,0.5,0.33916124009717,0.5,0.5,0.5,0.5,1734227632060
0.5,0.5,0.5,0.30482582544245,0.5,0.5,0.5,0.5,1734227632076
0.5,0.5,0.5,0.25997925255875,0.5,0.5,0.5,0.5,1734227632093
0.5,0.5,0.5,0.22564447525296,0.5,0.5,0.5,0.5,1734227632110
0.5,0.5,0.5,0.20847601193251,0.5,0.5,0.5,0.5,1734227632126
0.5,0.5,0.5,0.18749647824091,0.5,0.5,0.5,0.5,1734227632143
0.5,0.5,0.5,0.17032812004291,0.5,0.5,0.5,0.5,1734227632160
0.5,0.5,0.5,0.15315981564612,0.5,0.5,0.5,0.5,1734227632177
0.5,0.5,0.5,0.14266202260199,0.5,0.5,0.5,0.5,1734227632193
0.5,0.5,0.5,0.13216450685172,0.5,0.5,0.5,0.5,1734227632210
0.5,0.5,0.5,0.12166728405156,0.5,0.5,0.5,0.5,1734227632227
0.5,0.5,0.5,0.07982807102219,0.5,0.5,0.5,0.5,1734227632277
0.5,0.5,0.5,0.06933259613471,0.5,0.5,0.5,0.5,1734227632293
0.5,0.5,0.5,0.05216473199906,0.5,0.5,0.5,0.5,1734227632310
0.5,0.5,0.5,0.03499697373069,0.5,0.5,0.5,0.5,1734227632327
0.5,0.5,0.5,0.01404125248357,0.5,0.5,0.5,0.5,1734227632343
0.5,0.5,0.5,0.00354899829919,0.5,0.5,0.5,0.5,1734227632360
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632377
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632394
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632410
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632427
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632443
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632460
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632477
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632494
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632510
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632527
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632543
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632560
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632577
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632594
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632610
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632627
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632644
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632661
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632677
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632694
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632710
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632727
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632744
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632761
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632777
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632794
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1734227632861
0.5,0.50667150891951,0.5,0,0.5,0.5,0.5,0.5,1734227634717
0.5,0.52384181675648,0.5,0,0.5,0.5,0.5,0.5,1734227634729
0.5,0.53720286885316,0.5,0,0.5,0.5,0.5,0.5,1734227634746
0.5,0.5782249130583,0.5,0,0.5,0.5,0.5,0.5,1734227634762
0.5,0.59925935789338,0.5,0,0.5,0.5,0.5,0.5,1734227634779
0.5,0.62604139240022,0.5,0,0.5,0.5,0.5,0.5,1734227634796
0.5,0.66706139577012,0.5,0,0.5,0.5,0.5,0.5,1734227634813
0.5,0.69090538940563,0.5,0,0.5,0.5,0.5,0.5,1734227634830
0.5,0.70807556528151,0.5,0,0.5,0.5,0.5,0.5,1734227634846
0.5,0.73575469074702,0.5,0,0.5,0.5,0.5,0.5,1734227634862
0.5,0.76343377207197,0.5,0,0.5,0.5,0.5,0.5,1734227634879
0.5,0.79111281160345,0.5,0,0.5,0.5,0.5,0.5,1734227634896
0.5,0.80162446849597,0.5,0,0.5,0.5,0.5,0.5,1734227634913
0.5,0.81879458695269,0.5,0,0.5,0.5,0.5,0.5,1734227634930
0.5,0.85035067090384,0.5,0,0.5,0.5,0.5,0.5,1734227634946
0.5,0.87138058524115,0.5,0,0.5,0.5,0.5,0.5,1734227634963
0.5,0.88577416857894,0.5,0,0.5,0.5,0.5,0.5,1734227634979
0.5,0.89912338302534,0.5,0,0.5,0.5,0.5,0.5,1734227634996
0.5,0.93067726119136,0.5,0,0.5,0.5,0.5,0.5,1734227635013
0.5,0.94118847647266,0.5,0,0.5,0.5,0.5,0.5,1734227635029
0.5,0.96221733130888,0.5,0,0.5,0.5,0.5,0.5,1734227635046
0.5,0.97938738486159,0.5,0,0.5,0.5,0.5,0.5,1734227635063
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635080
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635096
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635113
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635129
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635146
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635163
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635180
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635196
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635213
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635230
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635246
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635263
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635280
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635296
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635313
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635330
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635346
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635363
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635380
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635397
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635413
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635430
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635446
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635463
0.5,1,0.5,0,0.5,0.5,0.5,0.5,1734227635541
0.5,0.98670045565376,0.5,0,0.5,0.5,0.5,0.5,1734227636831
0.5,0.96015131616855,0.5,0,0.5,0.5,0.5,0.5,1734227636848
0.5,0.95349572811368,0.5,0,0.5,0.5,0.5,0.5,1734227636864
0.5,0.92967445278471,0.5,0,0.5,0.5,0.5,0.5,1734227636881
0.5,0.91250528799567,0.5,0,0.5,0.5,0.5,0.5,1734227636898
0.5,0.8953361300544,0.5,0,0.5,0.5,0.5,0.5,1734227636914
0.5,0.88483173514291,0.5,0,0.5,0.5,0.5,0.5,1734227636932
