neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305154
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305227
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305239
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305253
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305270
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305287
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305304
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305320
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305336
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305353
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305370
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305386
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305403
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305420
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305437
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305453
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305470
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305486
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305503
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305520
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305537
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305553
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305570
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305587
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305603
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305620
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305637
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305654
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305670
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305687
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305703
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305720
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305737
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305754
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305770
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305788
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305803
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305820
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305837
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305853
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305870
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305887
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305904
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305920
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305938
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305954
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316305987
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306246
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306254
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306271
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306287
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306304
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306321
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306337
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306354
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306371
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306387
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306404
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306421
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306437
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306454
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306471
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306488
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306504
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306521
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306538
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306555
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306572
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306588
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306604
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306621
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306714
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306721
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306738
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306755
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306771
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306788
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306804
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306821
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306838
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306855
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306871
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306888
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306904
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306922
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306938
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306955
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306971
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316306988
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307005
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307022
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307038
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307055
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307072
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307088
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307110
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316307347
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310454
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310595
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310608
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310625
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310642
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310658
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310675
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310692
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310709
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1729316310725
