neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
0.5,0.50387558812238,0.5,0.5,0.5,0.5,0.5,0.5,1734082198893
0.5,0.51723761829691,0.5,0.5,0.5,0.5,0.5,0.5,1734082199401
0.5,0.53059898837316,0.5,0.5,0.5,0.5,0.5,0.5,1734082199418
0.5,0.55163454237662,0.5,0.5,0.5,0.5,0.5,0.5,1734082199435
0.5,0.59648200948777,0.5,0.5,0.5,0.5,0.5,0.5,1734082199452
0.5,0.61365224596317,0.5,0.5,0.5,0.5,0.5,0.5,1734082199468
0.5,0.63749700015772,0.5,0.5,0.5,0.5,0.5,0.5,1734082199485
0.5,0.64416700595967,0.5,0.5,0.5,0.5,0.5,0.5,1734082199502
0.5,0.65083695051436,0.5,0.5,0.5,0.5,0.5,0.5,1734082199534
0.5,0.65750683472264,0.5,0.5,0.5,0.5,0.5,0.5,1734082199551
0.5,0.66417665946564,0.5,0.5,0.5,0.5,0.5,0.5,1734082199568
0.5,0.6708464256053,0.5,0.5,0.5,0.5,0.5,0.5,1734082199585
0.5,0.67471657560077,0.5,0.5,0.5,0.5,0.5,0.5,1734082199601
0.5,0.68138625084432,0.5,0.5,0.5,0.5,0.5,0.5,1734082199618
0.5,0.70241867350419,0.5,0.5,0.5,0.5,0.5,0.5,1734082199637
0.5,0.71293067756962,0.5,0.5,0.5,0.5,0.5,0.5,1734082199652
0.5,0.7234426371835,0.5,0.5,0.5,0.5,0.5,0.5,1734082199668
0.5,0.74061279485376,0.5,0.5,0.5,0.5,0.5,0.5,1734082199692
0.5,0.74728194536505,0.5,0.5,0.5,0.5,0.5,0.5,1734082199702
0.5,0.77112494613487,0.5,0.5,0.5,0.5,0.5,0.5,1734082199718
0.5,0.78163667605473,0.5,0.5,0.5,0.5,0.5,0.5,1734082199735
0.5,0.78830553353171,0.5,0.5,0.5,0.5,0.5,0.5,1734082199752
0.5,0.79881720051284,0.5,0.5,0.5,0.5,0.5,0.5,1734082199768
0.5,0.80932882999257,0.5,0.5,0.5,0.5,0.5,0.5,1734082199851
0.5,0.83317116368939,0.5,0.5,0.5,0.5,0.5,0.5,1734082199869
0.5,0.8808759356839,0.5,0.5,0.5,0.5,0.5,0.5,1734082199885
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082199902
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082199919
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082199935
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082199952
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082199969
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200072
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200085
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200102
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200119
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200136
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200152
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200169
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200186
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200202
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200219
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200235
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200252
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200269
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200286
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200302
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200319
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200335
0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1734082200353
0.5,0.97232379403903,0.5,0.5,0.5,0.5,0.5,0.5,1734082200453
0.5,0.92470157488148,0.5,0.5,0.5,0.5,0.5,0.5,1734082200470
0.5,0.81899858233028,0.5,0.5,0.5,0.5,0.5,0.5,1734082200486
0.5,0.6398393243607,0.5,0.5,0.5,0.5,0.5,0.5,1734082200502
0.5,0.3596108072186,0.5,0.5,0.5,0.5,0.5,0.5,1734082200519
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200536
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200553
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200569
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200586
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200602
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200619
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200636
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200652
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200674
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200686
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200703
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200722
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200736
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200778
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200794
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200803
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200820
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200836
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200853
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200869
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200886
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200903
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200920
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200936
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200953
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200970
0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1734082200986
