neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
0.5,0.5,0.5,0.50667150891951,0.5,0.5,0.5,0.5,1733451002362
0.5,0.5,0.5,0.51334293240653,0.5,0.5,0.5,0.5,1733451002377
0.5,0.5,0.5,0.52670449253919,0.5,0.5,0.5,0.5,1733451002385
0.5,0.5,0.5,0.55724471188425,0.5,0.5,0.5,0.5,1733451002399
0.5,0.5,0.5,0.63191269935764,0.5,0.5,0.5,0.5,1733451002415
0.5,0.5,0.5,0.82658912120613,0.5,0.5,0.5,0.5,1733451002432
0.5,0.5,0.5,0.98305850806356,0.5,0.5,0.5,0.5,1733451002449
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002465
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002482
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002499
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002515
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002532
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002591
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002599
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002615
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002632
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002649
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002665
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002682
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002699
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002715
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002733
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002749
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002765
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002782
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002799
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002816
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002832
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002849
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002866
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002882
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002899
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002916
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002932
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451002949
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451003033
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451003049
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451003066
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451003082
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451003099
0.5,0.5,0.5,0.97899712537254,0.5,0.5,0.5,0.5,1733451003407
0.5,0.5,0.5,0.95799447504597,0.5,0.5,0.5,0.5,1733451003416
0.5,0.5,0.5,0.91981812448776,0.5,0.5,0.5,0.5,1733451003433
0.5,0.5,0.5,0.8158264435028,0.5,0.5,0.5,0.5,1733451003449
0.5,0.5,0.5,0.64312602938698,0.5,0.5,0.5,0.5,1733451003466
0.5,0.5,0.5,0.46374388527987,0.5,0.5,0.5,0.5,1733451003483
0.5,0.5,0.5,0.30824254011484,0.5,0.5,0.5,0.5,1733451003500
0.5,0.5,0.5,0.16440025375363,0.5,0.5,0.5,0.5,1733451003516
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003533
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003550
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003566
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003583
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003600
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003616
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003633
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003650
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003667
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003683
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003700
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003716
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003733
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003750
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003767
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003787
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003800
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003817
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003833
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451003850
0.5,0.5,0.5,0.00393355138837,0.5,0.5,0.5,0.5,1733451003953
0.5,0.5,0.5,0.01445642780874,0.5,0.5,0.5,0.5,1733451003967
0.5,0.5,0.5,0.07151163957952,0.5,0.5,0.5,0.5,1733451003983
0.5,0.5,0.5,0.14143820542105,0.5,0.5,0.5,0.5,1733451004000
0.5,0.5,0.5,0.27598446764177,0.5,0.5,0.5,0.5,1733451004017
0.5,0.5,0.5,0.45153630158145,0.5,0.5,0.5,0.5,1733451004033
0.5,0.5,0.5,0.66067467599551,0.5,0.5,0.5,0.5,1733451004050
0.5,0.5,0.5,0.84887973680537,0.5,0.5,0.5,0.5,1733451004067
0.5,0.5,0.5,0.99591898872909,0.5,0.5,0.5,0.5,1733451004083
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004100
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004117
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004134
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004151
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004167
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004183
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004200
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004217
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004234
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004250
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004267
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004293
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004301
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004317
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451004334
0.5,0.5,0.5,0.97899712537254,0.5,0.5,0.5,0.5,1733451004451
0.5,0.5,0.5,0.90936148407952,0.5,0.5,0.5,0.5,1733451004467
0.5,0.5,0.5,0.77482259055817,0.5,0.5,0.5,0.5,1733451004484
0.5,0.5,0.5,0.59164357504199,0.5,0.5,0.5,0.5,1733451004501
0.5,0.5,0.5,0.39508849044951,0.5,0.5,0.5,0.5,1733451004517
0.5,0.5,0.5,0.20636347462939,0.5,0.5,0.5,0.5,1733451004534
0.5,0.5,0.5,0.01773774071897,0.5,0.5,0.5,0.5,1733451004551
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004567
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004584
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004601
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004617
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004634
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004651
0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1733451004667
0.5,0.5,0.5,0.02768324657473,0.5,0.5,0.5,0.5,1733451004919
0.5,0.5,0.5,0.0659021453116,0.5,0.5,0.5,0.5,1733451004935
0.5,0.5,0.5,0.12791899870989,0.5,0.5,0.5,0.5,1733451004951
0.5,0.5,0.5,0.23868119951542,0.5,0.5,0.5,0.5,1733451004968
0.5,0.5,0.5,0.34844471407288,0.5,0.5,0.5,0.5,1733451004985
0.5,0.5,0.5,0.42685273956784,0.5,0.5,0.5,0.5,1733451005001
0.5,0.5,0.5,0.50990413607362,0.5,0.5,0.5,0.5,1733451005018
0.5,0.5,0.5,0.61676815146266,0.5,0.5,0.5,0.5,1733451005035
0.5,0.5,0.5,0.74747308803571,0.5,0.5,0.5,0.5,1733451005051
0.5,0.5,0.5,0.88867731480741,0.5,0.5,0.5,0.5,1733451005068
0.5,0.5,0.5,0.97453626451848,0.5,0.5,0.5,0.5,1733451005085
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005101
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005118
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005134
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005151
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005168
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005185
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005201
0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1733451005218
