neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1726985772805
0.5,0.5,0.5,0.50387723169849,0.5,0.5,0.5,0.5000002257025,1726985772893
0.5,0.5,0.5,0.51438498594986,0.5,0.5,0.5,0.50000026727802,1726985772899
0.5,0.5,0.5,0.5354281719633,0.5,0.5,0.5,0.49999817685506,1726985772913
0.5,0.5,0.5,0.54209651872131,0.5,0.5,0.5,0.50000293103158,1726985772930
0.5,0.5,0.5,0.60135899175391,0.5,0.5,0.5,0.50000333221963,1726985772946
0.5,0.5,0.5,0.61852843102742,0.5,0.5,0.5,0.5000033987021,1726985772963
0.5,0.5,0.5,0.6423700632048,0.5,0.5,0.5,0.50000051429976,1726985772980
0.5,0.5,0.5,0.65953950247807,0.5,0.5,0.5,0.50000063097861,1726985772997
0.5,0.5,0.5,0.67394483483087,0.5,0.5,0.5,0.50000380301517,1726985773013
0.5,0.5,0.5,0.69111812025494,0.5,0.5,0.5,0.49999709626591,1726985773030
0.5,0.5,0.5,0.6977864670069,0.5,0.5,0.5,0.50000107709128,1726985773047
0.5,0.5,0.5,0.70829422125829,0.5,0.5,0.5,0.50000110091854,1726985773063
0.5,0.5,0.5,0.72165193055024,0.5,0.5,0.5,0.50000327777945,1726985773080
0.5,0.5,0.5,0.74268460867875,0.5,0.5,0.5,0.50000426851476,1726985773096
0.5,0.5,0.5,0.75603565622578,0.5,0.5,0.5,0.50000267817484,1726985773113
0.5,0.5,0.5,0.77320509549925,0.5,0.5,0.5,0.50000274558214,1726985773130
0.5,0.5,0.5,0.79423777362717,0.5,0.5,0.5,0.500003698125,1726985773147
0.5,0.5,0.5,0.80758882117511,0.5,0.5,0.5,0.50000219250832,1726985773163
0.5,0.5,0.5,0.81810042158578,0.5,0.5,0.5,0.49999624701615,1726985773180
0.5,0.5,0.5,0.84577761510954,0.5,0.5,0.5,0.49999647788202,1726985773197
0.5,0.5,0.5,0.8696220628715,0.5,0.5,0.5,0.50000328853104,1726985773213
0.5,0.5,0.5,0.89346369504829,0.5,0.5,0.5,0.50000103981283,1726985773230
0.5,0.5,0.5,0.93165915071206,0.5,0.5,0.5,0.49999888594293,1726985773247
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773263
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773280
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773297
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773313
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773330
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773347
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773364
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773380
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773397
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773413
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773430
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773447
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773464
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773480
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773497
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773514
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773530
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773548
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773564
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773580
0.5,0.5,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,1726985773597
